9,研发费用,47918964.22,31023181.69,28428611.52,47931310.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,2056084.88,187712625.26,8160300.43,2272485.44,-6985120.18,9193794.28,15120555.38,6052262.54,5284620.66,603661.64,-847832.56,-2603468.49,7151637.97,-9693278.69,-9247834.21,-14075130.37,-15539339.06,-20098768.41,-22485543.77,-28630042.00,-29615012.43,19329403.41,1407340.61,1045802.17,1099231.90,1857561.21,1063768.84,1063768.84,0,2459938.67,0,0,0,2188636.10,0,0,0,11388172.64,0,0,0,655977.25,841802.75,481059.09,540384.73,245948.24,0,0,0,102870368.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,10670300.00,10670300.00,15422131.45,-14922520.00,14254080.00,9981840.00,-5956233.10,64350059.96,30824919.96,-11760220.00,-27590572.20,-111437450.00,-116424810.00,-108818110.00,-11809810.00,36093640.00,19000450.00,18914720.00,16841290.00,10723850.00,12310260.15,-88139.90,1288200.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-10615863.54,-10697544.54,-10714177.92,-10197439.21,-6746619.02,-9639151.58,163136.96,-55571924.91,-24039977.01,20495912.95,15028646.70,81644211.77,70211926.80,70211926.80,-16284922.68,-8072316.85,-4324620.04,-4234752.18,-2534859.56,-10725917.96,-179286.78,-135057.60,-135057.60,0,0,0,0,0,0,0,0,0,0,0,0,13088604.95,13088604.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77085136.49,-11209766.65,-7563999.99,-3795350.00,-82987343.65,-6718973.27,-3278552.52,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77994102.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,-73001011.20,0,38066942.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,203122021.16,148159674.65,73414382.48,-93072324.71,94953410.60,60768833.80,21901202.90,328752931.79,183093130.18,101655033.13,8324935.35,422954843.91,183001272.79,101621212.10,13670102.78,297238180.34,110745370.53,143638634.27,29254136.81,328391991.04,192173697.64,130729182.84,24980194.96,305528462.91,134430336.95,61806464.28,-17159129.46,310840247.86,1629144.05,1033296.08,1020885.24,2402565.43,3062556.32,1924216.90,201204.06,14689383.93,15308249.71,810077.52,-115342.55,-13259872.58,-1772834.56,-2095085.79,-2013608.34,-8221241.30,-6561537.44,-1990182.75,2147440.47,-15766132.25,-19434009.68,-8966252.08,-3548993.57,-221952424.07,-24244961.89,-16362094.60,-7514291.12,-140796226.03,-32094265.57,-13557408.89,-2680625.04,15586299.60,16404634.06,4150450.61,1063010.75,36447850.13,17058855.90,9912836.38,39993510.37,36446546.92,0.0
16,加:营业外收入,263089.68,10229.68,4766543.80,2665269.70,14398609.32,13339650.32,12910650.32,1039511.61,7745356.56,2187035.31,472300.01,17934943.79,16797368.99,12390467.29,6340117.51,19714031.06,31923552.51,24724581.35,1476667.40,606472.76,607729.52,607729.52,0,7771328.67,54240.05,1952.10,1000.00,9224627.32,6990881.59,66.00,0,362577.78,200600.18,200000.00,0,236752.14,136752.14,0,0,998086.90,530.00,530.00,530.00,0,0,0,0,107617475.37,11617319.24,13475.55,0,556819.71,65233.85,65233.85,65233.85,309655.17,3536877.60,3536777.60,3034.32,4328147.71,254265.90,254215.90,51640.36,151506.00,625030.77,0,16600.00,135468.38,0.0
17,减：营业外支出,6444268.48,6087000.25,63079.93,1874015.39,180035.30,60504.79,30200.00,1198099.55,279022.40,138727.28,0,8401213.38,1024847.13,379260.47,374260.47,161991.65,117096.35,89000.02,79000.00,764566.12,662295.73,14382.98,9664.10,797213.31,67207.23,54404.37,10000.00,175696.06,4336962.97,139.71,74.03,99507.36,98799.03,9410.80,157.44,454752.94,395197.41,0,0,2150277.38,28695.88,9876.26,8576.26,4603437.70,15136.14,14692.64,1173.46,1208187.96,251008.04,0,1167977.71,85562.50,47915.12,17915.12,0,51159298.85,3069371.39,3051306.96,157526.18,399857.96,1876.92,0,0,9721.07,9721.07,751.50,2349.25,40544.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,6984166.25,0,0,0,0,0,0,0,1752.66,0,0,0,41529.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17915.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,196940842.36,142082904.08,78117846.35,-92281070.40,109171984.62,74047979.33,34781653.22,328594343.85,190559464.34,103703341.16,8797235.36,432488574.32,198773794.65,113632418.92,19635959.82,316790219.75,142551826.69,168274215.60,30651804.21,328233897.68,192119131.43,131322529.38,24970530.86,312502578.27,134417369.77,61754012.01,-17168129.46,319889179.12,4283062.67,1033222.37,1020811.21,2665635.85,3164357.47,2114806.10,201046.62,14471383.13,15049804.44,810077.52,-115342.55,-14412063.06,-1801000.44,-2104432.05,-2021654.60,-12824679.00,-6576673.58,-2004875.39,2146267.01,90643155.16,-8067698.48,-8952776.53,-4716971.28,-221481166.86,-24227643.16,-16314775.87,-7449057.27,-191645869.71,-31626759.36,-13071938.25,-2835116.90,19514589.35,16657023.04,4404666.51,1114651.11,36589635.06,17674165.60,9912084.88,40007761.12,36541471.30,0.0
20,减：所得税费用,30185208.27,18253890.26,15305527.81,21320929.01,13666413.79,4133885.38,687638.99,46365714.88,29367064.10,19091258.74,-757970.21,95367139.51,33469250.51,17456479.94,1700987.57,80049878.80,41931803.90,43162511.80,11138709.11,99361731.87,59092377.97,40852054.47,10837610.04,84427587.23,36375511.43,16933839.08,-274807.97,81987793.31,640878.01,392105.26,242078.22,1082279.09,727880.27,445627.36,55814.35,242394.36,131250.00,84375.00,41250.00,96250.00,55000.00,13750.00,0,671263.53,0,0,0,3032341.25,0,0,0,0,0,0,0,-215233.87,-215233.87,-215233.87,0,3899369.64,2498438.25,497226.69,167197.67,5637371.14,2651124.84,2362306.45,5832504.08,5481220.70,0.0
21,五、净利润,166755634.09,123829013.82,62812318.54,-113601999.41,95505570.83,69914093.95,34094014.23,282228628.97,161192400.24,84612082.42,9555205.57,337121434.81,165304544.14,96175938.98,17934972.25,236740340.95,100620022.79,125111703.80,19513095.10,228872165.81,133026753.46,90470474.91,14132920.82,228074991.04,98041858.34,44820172.93,-16893321.49,237901385.81,3642184.66,641117.11,778732.99,1583356.76,2436477.20,1669178.74,145232.27,14228988.77,14918554.44,725702.52,-156592.55,-14508313.06,-1856000.44,-2118182.05,-2021654.60,-13495942.53,-6576673.58,-2004875.39,2146267.01,87610813.91,-8067698.48,-8952776.53,-4716971.28,-221481166.86,-24227643.16,-16314775.87,-7449057.27,-191430635.84,-31411525.49,-12856704.38,-2835116.90,15615219.71,14158584.79,3907439.82,947453.44,30952263.92,15023040.76,7549778.43,34175257.04,31060250.60,0.0
22,归属于母公司所有者的净利润,135752334.53,110910134.39,59534081.60,-133047305.33,84705790.03,62255094.65,31113674.45,274356737.49,152811495.74,79658567.58,7691240.36,321258237.42,152420530.42,89039510.57,15890499.43,231245266.32,96986716.14,125111703.80,19513095.10,228872165.81,133026753.46,90470474.91,14132920.82,228074991.04,98041858.34,44820172.93,-16893321.49,237901385.81,2969746.88,278044.49,427973.70,420440.65,1563745.86,1184702.29,143460.69,13284480.93,14921054.26,728097.19,-156446.15,-14505549.36,-1853320.50,-2117060.74,-2021035.25,-13130003.40,-6576558.68,-2005054.97,2146042.86,87450309.63,-7544178.17,-8458932.69,-4591284.63,-221032324.79,-24333448.43,-16251407.15,-7449057.27,-190963508.73,-31411525.49,-12856704.38,-2835116.90,15615219.71,14158584.79,3907439.82,947453.44,30952263.92,15023040.76,7549778.43,34175257.04,31060250.60,0.0
23,少数股东损益,31003299.56,12918879.43,3278236.94,19445305.92,10799780.80,7658999.30,2980339.78,7871891.48,8380904.50,4953514.84,1863965.21,15863197.39,12884013.72,7136428.41,2044472.82,5495074.63,3633306.65,0,0,0,0,0,0,0,0,0,0,0,672437.78,363072.62,350759.29,1162916.11,872731.34,484476.45,1771.58,944507.84,-2499.82,-2394.67,-146.40,-2763.70,-2679.94,-1121.31,-619.35,-365939.13,-114.90,179.58,224.15,160504.28,-523520.31,-493843.84,-125686.65,-448842.07,105805.27,-63368.72,0,-467127.11,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.100000,0.080000,0.040000,-0.090000,0.060000,0.040000,0.020000,0.190000,0.210000,0.110000,0.010000,0.450000,0.210000,0.120000,0.020000,0.340000,0.140000,0.190000,0.030000,0.540000,0.230000,0.160000,0.050000,0.810000,0.350000,0.160000,-0.060000,1.240000,0.029800,0.002800,0.004300,0.004000,0.015700,0.011900,0.001400,0.130000,0.149800,0.007300,-0.001600,-0.150000,-0.019000,-0.021000,-0.020000,-0.130000,-0.066000,-0.020000,0.020000,0.878000,-0.076000,-0.080000,-0.050000,-2.220000,-0.270000,-0.180000,-0.080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.100000,0.080000,0.040000,-0.090000,0.060000,0.040000,0.020000,0.190000,0.210000,0.110000,0.010000,0.450000,0.210000,0.120000,0.020000,0.340000,0.140000,0.190000,0.030000,0.540000,0.230000,0.160000,0.050000,0.810000,0.350000,0.160000,-0.060000,1.240000,0.029800,0.002800,0.004300,0.004000,0.015700,0.011900,0.001400,0.130000,0.149800,0.007300,-0.001600,-0.150000,-0.019000,-0.021000,-0.020000,-0.130000,-0.066000,-0.020000,0.020000,0.878000,-0.080000,-0.080000,-0.050000,-2.220000,-0.270000,-0.180000,-0.080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,-9996242.65,-7514585.38,22158639.94,-21852368.29,0,0,0,-386070.00,1502637.50,2720137.50,0,0,-13238137.50,-12409387.50,3091912.50,0,0,0,3818212.50,0,1845051.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,156759391.44,116314428.44,84970958.48,-135454367.70,95505570.83,69914093.95,34094014.23,281842558.97,162695037.74,87332219.92,9555205.57,337121434.81,152066406.64,83766551.48,21026884.75,236740340.95,100620022.79,125111703.80,23331307.60,228872165.81,134871804.65,90470474.91,14132920.82,228074991.04,98041858.34,44820172.93,-16893321.49,237901385.81,3642184.66,641117.11,778732.99,1583356.76,2436477.20,1669178.74,145232.27,14228988.77,14918554.44,0,0,-14508313.06,0,0,0,-13495942.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,124777351.14,102948098.39,79511070.27,-152681832.97,84705790.03,62255094.65,31113674.45,273970667.49,154314133.24,82378705.08,7691240.36,321258237.42,139182392.92,76630123.07,18982411.93,231245266.32,96986716.14,125111703.80,23331307.60,228872165.81,134871804.65,90470474.91,14132920.82,228074991.04,98041858.34,44820172.93,-16893321.49,237901385.81,2969746.88,278044.49,427973.70,420440.65,1563745.86,1184702.29,143460.69,13284480.93,14921054.26,0,0,-14505549.36,0,0,0,-13130003.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,31982040.30,13366330.05,5459888.21,17227465.27,10799780.80,7658999.30,2980339.78,7871891.48,8380904.50,4953514.84,1863965.21,15863197.39,12884013.72,7136428.41,2044472.82,5495074.63,3633306.65,0,0,0,0,0,0,0,0,0,0,0,672437.78,363072.62,350759.29,1162916.11,872731.34,484476.45,1771.58,944507.84,-2499.82,0,0,-2763.70,0,0,0,-365939.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
