,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1674678806.40,909832464.97,367308582.57,1325762766.91,906627185.68,551999826.81,244238920.84,1036410325.75,740166274.59,473017203.94,220686003.80,842977689.00,568370531.53,365073642.05,167616855.81,647175518.76,449966494.23,605886516.93,458974658.82,392678142.00,0.0
2,营业收入,1674678806.40,909832464.97,367308582.57,1325762766.91,906627185.68,551999826.81,244238920.84,1036410325.75,740166274.59,473017203.94,220686003.80,842977689.00,568370531.53,365073642.05,167616855.81,647175518.76,449966494.23,605886516.93,458974658.82,392678142.00,0.0
3,二、营业总成本,1421468191.51,772113966.11,323793469.35,1152377414.24,778548504.68,479825718.01,217369146.07,913586419.58,661018756.84,433876634.06,202853704.26,706266862.24,474187800.24,300645869.13,136029914.41,527996638.26,371924475.93,507878088.30,397930442.21,348292607.49,0.0
4,营业成本,1167031159.71,620894219.87,255383969.68,915633342.30,624739167.81,382797056.77,169870656.73,758101536.37,547805557.49,360221325.70,169023213.73,585288853.16,387844904.20,243912015.93,109223459.07,435362696.24,304373099.40,410449817.07,319151632.17,276023689.88,0.0
5,营业税金及附加,10960085.37,5450432.57,2412263.03,9978620.49,6957903.19,4221180.01,1672261.38,8628294.97,5556726.04,3753407.01,1507227.00,5824766.43,3702512.63,2351799.42,1528937.51,4856229.64,3301123.12,4381365.61,3525659.56,2217628.96,0.0
6,销售费用,51742480.84,30238496.25,13536250.88,48427515.67,35899463.68,23406527.24,11652770.62,37449484.53,27905231.85,19180165.69,9647123.80,35247910.34,25411748.34,16048765.24,6790446.08,24075173.42,17433067.60,19939306.59,17155558.21,15675571.33,0.0
7,管理费用,110427640.29,64627301.72,26895497.23,103584363.23,60468101.26,67215132.88,30375189.51,96988758.86,72394372.33,49248850.18,23487209.77,81120221.15,58825778.94,39183620.28,18389654.07,67428509.80,50077417.39,63286070.33,54008129.55,45662676.46,0.0
8,财务费用,-2558601.94,-96231.13,852516.78,-8768727.70,-7668682.21,-3024533.04,2099766.39,7622139.75,6737712.09,3390200.40,974921.25,-10051484.05,-4082183.18,-2878232.77,101123.81,-4836804.51,-2946813.07,1378972.54,2323257.52,1254170.56,0.0
9,研发费用,83865427.24,50999746.83,21534718.73,68219291.08,46352200.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,3178253.02,15303009.17,11800350.07,5210354.15,1698501.44,4796205.10,619157.04,-1917314.92,-1785991.29,8836595.21,2485039.31,2027901.03,-3706.13,1110833.67,-313418.51,8442556.16,1766205.20,7458870.30,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19342.16,-12501.64,0.0
