,报表日期,20190930,20190630,20190331,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、营业总收入,201166900.00,102245603.72,59780523.92,218676733.27,181516600.00,148573034.68,111937473.60,0.0
2,营业收入,201166900.00,102245603.72,59780523.92,218676733.27,181516600.00,148573034.68,111937473.60,0.0
3,二、营业总成本,0,58825957.02,32397741.41,121782396.51,0,90995573.38,69105517.73,0.0
4,营业成本,0,18828900.08,10434446.02,39029189.53,0,28665468.50,22397214.23,0.0
5,营业税金及附加,0,1220604.55,670561.31,3953085.08,0,2317585.08,2031250.86,0.0
6,销售费用,0,15240113.73,9391286.66,33286112.85,0,26525226.49,20000049.40,0.0
7,管理费用,0,10055637.69,5028956.92,24264867.67,0,13348577.79,9601129.20,0.0
8,财务费用,0,-395700.47,408400.50,-3143660.77,0,2250276.21,-1189143.04,0.0
9,研发费用,0,13876401.44,6464090.00,24392802.15,0,17888439.31,16265017.08,0.0
10,资产减值损失,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0.0
12,投资收益,0,116027.41,58493.16,91095.89,0,431506.88,334849.19,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0.0
15,三、营业利润,96089800.00,44863624.91,27074371.26,102974355.92,90648300.00,60344248.92,41205392.26,0.0
16,加:营业外收入,0,18430.07,0.01,109416.03,0,75956.40,3235629.13,0.0
17,减：营业外支出,0,993104.71,0.01,372.30,0,59362.20,118901.08,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0.0
19,四、利润总额,95115400.00,43888950.27,27074371.26,103083399.65,90755900.00,60360843.12,44322120.31,0.0
20,减：所得税费用,0,5905099.34,3839071.70,12354138.46,0,7549394.34,3113905.74,0.0
21,五、净利润,81370900.00,37983850.93,23235299.56,90729261.19,79623000.00,52811448.78,41208214.57,0.0
22,归属于母公司所有者的净利润,81370900.00,37983850.93,23235299.56,90729261.19,79623000.00,52811448.78,41208214.57,0.0
23,少数股东损益,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,
25,基本每股收益(元/股),0,0.860000,0.550000,2.160000,0,1.260000,0.980000,0.0
26,稀释每股收益(元/股),0,0.860000,0.550000,2.160000,0,1.260000,0.980000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,0,37983850.93,23235299.56,90729261.19,0,52811448.78,41208214.57,0.0
29,归属于母公司所有者的综合收益总额,0,37983850.93,23235299.56,90729261.19,0,52811448.78,41208214.57,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0.0
