9,研发费用,41929110.60,25091575.63,11625852.22,64635809.69,43262976.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-3645732.67,102770091.30,475412.99,-3169693.49,869611.13,29525849.70,445826.60,3273245.67,4192081.58,20382127.45,15813480.14,13712459.00,6708989.76,36770924.42,14056508.36,8998859.45,5238334.73,16553372.56,15387601.76,9563123.31,6597710.08,7595348.38,8611179.42,5958315.91,2831501.15,5210744.43,8051255.27,3860754.25,727215.95,3380555.61,5644873.07,6123676.45,1218066.95,8245822.55,695401.29,213491.09,-1423587.95,6664430.19,2153095.91,2796907.02,1130611.32,4988675.72,1925239.18,805056.36,192768.47,854883.32,703883.93,290740.24,-128550.05,-106973.86,-2435019.36,-936355.90,1356703.77,2074044.96,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,-5104416.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,832194951.66,117342114.29,96971052.08,70353435.21,39344115.88,1212023.77,5466044.03,66896916.92,14844556.74,10541280.81,5758361.31,86732093.78,15070790.30,10924009.66,5987040.30,68036284.85,41052560.06,34202895.43,17086244.40,44792900.95,28487257.55,10464754.75,3775224.29,35355804.90,21940145.29,17672068.86,9042411.32,39097749.94,25744396.83,19624481.25,12678150.44,15683684.17,711875.35,55944.90,60287.87,2748488.57,458857.20,465281.12,-86430.81,895331.83,37351.70,73314.88,-41805.41,606572.17,-151163.66,147572.57,68781.61,193818.04,193818.04,193818.04,0,769513.00,81117.30,0,0,121993.82,0.0
13,其中:对联营企业和合营企业的投资收益,65855394.03,62055974.82,60215521.94,1542165.52,6555123.38,1083319.49,5457395.77,20653310.11,14148451.85,9878604.68,5757079.12,30946500.93,15070790.30,10924009.66,5987040.30,57654629.26,31065212.98,24215548.34,7098897.31,44792900.95,28487257.55,10464754.75,3775224.29,35515586.85,21940145.29,17672068.86,9042411.32,38902534.62,24532608.34,19412692.76,12678150.44,15683684.17,0,0,0,2518442.23,0,0,-1407.54,101018.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,788253331.64,92970372.93,61540259.57,-194485183.29,-87112742.67,-71693740.75,-25253767.43,8420262.08,-29340293.85,-24661689.83,-16442328.41,32491724.85,-23439276.54,-9663624.12,2719003.00,890537.83,-6359881.20,-1100447.90,1601015.99,42791262.47,7839009.87,-10627600.76,-10065623.98,20454541.66,57322562.80,62052215.08,29961854.34,124981422.41,110004793.97,60567077.19,15618633.67,110071007.52,65152036.20,38996105.36,15983408.85,101555431.08,37964842.77,20127692.82,-407828.55,54831754.93,29139573.64,23933863.26,7984994.41,58855753.35,20216384.16,10596386.11,1825093.88,54608526.76,7900379.48,5236460.34,-4976815.20,33966863.25,6026302.61,3380993.29,27356858.54,27119189.75,0.0
16,加:营业外收入,3417685.70,2682310.60,391935.41,1300448.15,465226.18,161567.02,1026846.48,1770521.76,4987724.07,2673537.82,1166381.33,8368334.50,8571737.77,6664012.33,4921477.12,10554993.59,6050079.07,2326799.47,1107820.60,20899405.28,11012515.24,9987785.25,5920938.63,33214189.69,29471846.00,18967119.92,6670889.47,22677286.80,15940593.58,11103549.34,8736775.23,21027620.32,16854602.25,13201824.23,6488074.45,11574007.67,4800441.79,4222126.34,2918918.53,12543607.72,10425463.88,8470133.15,1043552.11,9013726.10,7465055.10,6967016.63,2150000.00,3746008.43,1728448.72,1147948.72,125948.72,2390553.35,842387.54,842318.68,5618267.79,3005302.99,0.0
17,减：营业外支出,2542876.47,1131151.51,1033074.91,1398281.34,291852.49,4784.25,110914.52,3435530.44,2074230.30,691678.46,518768.78,1643140.19,1713663.74,1362556.02,703649.20,207090.78,179119.11,59219.25,55011.98,1711326.84,1563052.21,1314874.03,145320.68,764760.56,922155.43,921715.43,739829.58,638197.41,636297.41,61240.20,680.00,963022.03,6254.89,1727.44,100.35,911739.73,911339.73,78189.80,12930.82,70379.37,67444.55,65887.21,0,1117.10,1664.39,1487.29,740.00,6629.59,200.00,100.00,0,77299.19,1120.45,100.00,62184.35,8216.13,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,393674.42,156197.79,154119.16,910929.58,1543688.18,1351796.48,697429.72,55095.98,89400.26,55095.98,54861.98,120581.32,53077.80,44697.48,0,146037.41,142501.31,142501.31,139243.60,0,0,0,0,955967.12,0,0,0,77143.65,0,0,0,43568.34,0,0,0,165.88,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,789128140.87,94521532.02,60899120.07,-194583016.48,-86939368.98,-71536957.98,-24337835.47,6755253.40,-26426800.08,-22679830.47,-15794715.86,39216919.16,-16581202.51,-4362167.81,6936830.92,11238440.64,-488921.24,1167132.32,2653824.61,61979340.91,17288472.90,-1954689.54,-4290006.03,52903970.79,85872253.37,80097619.57,35892914.23,147020511.80,125309090.14,71609386.33,24354728.90,130135605.81,82000383.56,52196202.15,22471382.95,112217699.02,41853944.83,24271629.36,2498159.16,67304983.28,39497592.97,32338109.20,9028546.52,67868362.35,27679774.87,17561915.45,3974353.88,58347905.60,9628628.20,6384309.06,-4850866.48,36280117.41,6867569.70,4223211.97,32912941.98,30116276.61,0.0
20,减：所得税费用,12378848.37,9214493.11,9377574.33,887101.36,1393964.83,-3040421.16,179095.38,5067749.71,1781742.52,-426992.39,-57321.72,1192342.16,790916.41,1060435.44,1847981.05,416853.28,-87164.18,-537350.76,1023779.31,7093940.87,1144456.91,944872.09,-1541328.74,5238282.82,10417617.95,8843901.32,3534763.83,17134217.04,14059489.03,8539481.84,2304279.35,13547855.65,9148351.40,5712344.02,3213201.08,10432602.32,2818740.28,1842142.91,217875.07,7016431.09,6357389.12,4075327.07,950128.90,8193239.63,5070069.87,3185041.97,500128.55,4037855.69,581099.84,657293.91,60719.51,2973920.03,291121.68,282814.60,1151182.87,825580.83,0.0
21,五、净利润,776749292.50,85307038.91,51521545.74,-195470117.84,-88333333.81,-68496536.82,-24516930.85,1687503.69,-28208542.60,-22252838.08,-15737394.14,38024577.00,-17372118.92,-5422603.25,5088849.87,10821587.36,-401757.06,1704483.08,1630045.30,54885400.04,16144015.99,-2899561.63,-2748677.29,47665687.97,75454635.42,71253718.25,32358150.40,129886294.76,111249601.11,63069904.49,22050449.55,116587750.16,72852032.16,46483858.13,19258181.87,101785096.70,39035204.55,22429486.45,2280284.09,60288552.19,33140203.85,28262782.13,8078417.62,59675122.72,22609705.00,14376873.48,3474225.33,54310049.91,9047528.36,5727015.15,-4911585.99,33306197.38,6576448.02,3940397.37,31761759.11,29290695.78,0.0
22,归属于母公司所有者的净利润,779299042.05,87075872.13,51662164.22,-179030863.70,-79474836.91,-63552391.75,-22503471.85,1523728.43,-26499161.68,-21640362.51,-15428169.23,40271299.24,-16325254.90,-4203563.54,1540918.96,17260270.63,3471784.79,4135891.21,2826188.31,46194999.29,10508165.93,-7065981.61,-4831781.43,39047846.19,67221506.01,65496086.68,28718010.53,121870491.63,107312078.48,61794035.76,21546877.07,113243046.66,71483782.31,45644072.23,19308591.55,96337083.13,38685634.62,21925463.57,1669739.46,55767520.32,33968122.35,28424845.93,8096477.71,55092651.52,22378852.10,14630040.32,3665259.11,54509262.72,9195980.53,5848213.80,-4845471.62,32953026.26,6299892.94,3965644.28,28625712.51,22083150.55,0.0
23,少数股东损益,-2549749.55,-1768833.22,-140618.48,-16439254.14,-8858496.90,-4944145.07,-2013459.00,163775.26,-1709380.92,-612475.57,-309224.91,-2246722.24,-1046864.02,-1219039.71,3547930.91,-6438683.27,-3873541.85,-2431408.13,-1196143.01,8690400.75,5635850.06,4166419.98,2083104.14,8617841.78,8233129.41,5757631.57,3640139.87,8015803.13,3937522.63,1275868.73,503572.48,3344703.50,1368249.85,839785.90,-50409.68,5448013.57,349569.93,504022.88,610544.63,4521031.87,-827918.50,-162063.80,-18060.09,4582471.20,230852.90,-253166.84,-191033.78,-199212.81,-148452.17,-121198.65,-66114.37,353171.12,276555.08,-25246.91,3136046.60,7207545.23,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.053500,0.117700,0.069800,-0.242000,-0.107400,-0.094800,-0.030400,0.002100,-0.035800,-0.029300,-0.020900,0.050000,-0.022100,-0.005700,0.002000,0.020000,0.005000,0.006000,0.004000,0.062000,0.014000,-0.010000,-0.007000,0.053000,0.091000,0.089000,0.040000,0.165000,0.145000,0.084000,0.060000,0.320000,0.210000,0.140000,0.060000,0.380000,0.150000,0.090000,0.007000,0.220000,0.130000,0.110000,0.060000,0.430000,0.170000,0.110000,0.060000,1.020000,0.180000,0.120000,-0.100000,0.690000,0.130000,0.080000,0.600000,0.460000,0.0
26,稀释每股收益(元/股),1.053500,0.117700,0.069800,-0.242000,-0.107400,-0.094800,-0.030400,0.002100,-0.035800,-0.029300,-0.020900,0.050000,-0.022100,-0.005700,0.002000,0.020000,0.005000,0.006000,0.004000,0.062000,0.014000,-0.010000,-0.007000,0.053000,0.091000,0.089000,0.040000,0.165000,0.145000,0.084000,0.060000,0.320000,0.210000,0.140000,0.060000,0.380000,0.150000,0.090000,0.007000,0.220000,0.130000,0.110000,0.060000,0.430000,0.170000,0.110000,0.060000,1.020000,0.180000,0.120000,-0.100000,0.690000,0.130000,0.080000,0.600000,0.460000,0.0
27,七、其他综合收益,3770618.32,6578936.07,7688621.19,-6627821.44,-3090636.88,0,-297434.98,6268938.95,3669422.04,2880761.10,2286446.02,-756613.97,2963982.18,3378660.19,4143306.17,-1190748.89,-79385.91,-491159.71,-431450.60,-4051108.86,-760672.94,11100.03,9962.74,-101478.99,-317871.06,-104479.94,5176.63,13423.57,0,0,0,0,0,0,0,0,0,0,0,-595506.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,780519910.82,91885974.98,59210166.93,-202097939.28,-91423970.69,0,-24814365.83,7956442.64,-24539120.56,-19372076.98,-13450948.12,37267963.03,-14408136.74,-2043943.06,9232156.04,9630838.47,-481142.97,1213323.37,1198594.70,50834291.18,15383343.05,-2888461.60,-2738714.55,47564208.98,75136764.36,71149238.31,32363327.03,129899718.33,111249601.11,63069904.49,22050449.55,116587750.16,72852032.16,46483858.13,19258181.87,101785096.70,39035204.55,22429486.45,2280284.09,59693045.41,33140203.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,783069660.37,93654808.20,59350785.41,-185658685.14,-82565473.79,0,-22800906.83,7792667.38,-22829739.64,-18759601.41,-13141723.21,39514685.27,-13361272.73,-824903.35,5684225.13,16069521.74,3392398.88,3644731.50,2394737.71,42143890.43,9747492.99,-7054881.58,-4821818.69,38946367.20,66903634.95,65391606.74,28723187.16,121883915.20,107312078.48,61794035.76,21546877.07,113243046.66,71483782.31,45644072.23,19308591.55,96337083.13,38685634.62,21925463.57,1669739.46,55172013.54,33968122.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-2549749.55,-1768833.22,-140618.48,-16439254.14,-8858496.90,0,-2013459.00,163775.26,-1709380.92,-612475.57,-309224.91,-2246722.24,-1046864.01,-1219039.71,3547930.91,-6438683.27,-3873541.85,-2431408.13,-1196143.01,8690400.75,5635850.06,4166419.98,2083104.14,8617841.78,8233129.41,5757631.57,3640139.87,8015803.13,3937522.63,1275868.73,503572.48,3344703.50,1368249.85,839785.90,-50409.68,5448013.57,349569.93,504022.88,610544.63,4521031.87,-827918.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
