,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,322516918.63,219903225.24,105975736.98,537096927.41,385379327.00,243507927.16,112771660.30,468842850.71,303043914.64,162634400.63,58229197.99,331798124.28,196233321.37,18574572.60,5190746.61,117361869.89,81326431.45,36608686.57,1702838.08,128413163.12,96980090.69,83967115.10,11196235.97,218163407.81,168142008.28,110348683.08,5470923.40,279437677.82,225294349.87,143077823.39,11565704.94,299291983.59,210457959.46,255762276.90,218985499.11,127196596.13,0.0
2,营业收入,322516918.63,219903225.24,105975736.98,537096927.41,385379327.00,243507927.16,112771660.30,468842850.71,303043914.64,162634400.63,58229197.99,331798124.28,196233321.37,18574572.60,5190746.61,117361869.89,81326431.45,36608686.57,1702838.08,128413163.12,96980090.69,83967115.10,11196235.97,218163407.81,168142008.28,110348683.08,5470923.40,279437677.82,225294349.87,143077823.39,11565704.94,299291983.59,210457959.46,255762276.90,218985499.11,127196596.13,0.0
3,二、营业总成本,306596938.62,211907543.34,98812667.98,498412526.98,340740188.52,218773800.13,100726138.18,484525099.29,299493447.28,170468797.88,60029639.05,318308968.52,200449491.18,54879885.84,15530869.64,192421673.05,120961244.33,59335468.60,16583414.75,154273040.16,101295322.95,77579538.50,17655640.97,189103405.71,144966986.62,93844199.46,14875929.02,227260759.52,179828820.32,118088114.81,17381872.43,233750750.17,166533128.13,198457056.10,192919582.85,121739000.18,0.0
4,营业成本,199683861.18,140857741.67,68578017.25,342542380.02,245562910.85,161989885.02,71979425.40,301707901.44,181231586.29,99875129.97,36185562.38,202241811.06,117190555.28,13146109.09,2730235.79,102658973.24,62785183.49,24558899.67,1307912.83,80982592.44,51950735.92,45236786.63,7630343.02,123550289.46,97226328.86,65890624.38,4434845.96,154838768.91,121744554.39,83090422.51,6592652.13,177203018.05,123999603.87,143836622.74,144465004.56,93918562.43,0.0
5,营业税金及附加,1484889.08,997239.86,455270.44,5534393.80,3708515.10,2959012.08,1917306.04,5936034.58,4253251.04,2354426.16,2170349.58,3806769.49,2031605.82,41874.07,5201.08,1067748.07,850908.38,-39153.16,3155.76,444209.42,324621.30,300022.40,111653.60,303185.01,213921.31,164412.56,80832.52,283429.04,143430.74,128999.48,13158.09,597929.31,459280.76,264932.38,406569.05,285727.42,0.0
6,销售费用,33878293.53,23623939.82,10080631.17,35945345.50,21544564.16,14720926.51,5982705.02,36327781.45,24902630.47,15256937.61,5261653.99,24328868.13,12956637.91,6956219.14,3092388.76,25054845.82,18428083.54,9658126.29,3006681.42,25315439.81,13998566.24,10527103.66,2312182.17,24385422.94,16088626.40,10352728.38,2656892.58,30018205.10,24044658.35,13591732.25,2560300.92,28152665.30,22135447.73,31673044.69,30792403.61,17216201.27,0.0
7,管理费用,51196553.66,35321219.60,20400570.15,78198511.35,57316164.68,43426581.09,21852611.73,78756445.07,58194614.43,41701563.92,17647230.52,57504913.44,41777394.16,27086292.60,12836163.12,50046987.94,37907605.65,24863450.52,13992382.73,39419504.48,28326638.00,18836064.53,9499987.63,28371789.89,20675950.77,13553047.73,7181811.64,21840130.88,16505724.77,11211019.02,7783617.59,17371728.08,13443486.14,13522966.33,10758115.94,8859655.90,0.0
8,财务费用,12003204.28,4824021.87,2392428.52,22544151.38,15038090.85,11260259.71,7015879.56,36120701.12,26229905.53,15343824.09,5254399.01,6839035.62,2612699.29,1633324.45,1001912.64,730406.52,504073.91,500551.60,404475.77,4211565.75,3489171.24,2230024.37,925153.50,2621432.05,1499436.20,632317.47,419404.61,7691462.91,7080464.67,4839840.54,405229.47,8308711.79,4349034.07,3711249.77,2277772.99,221266.47,0.0
9,研发费用,8350136.89,6283380.52,3300188.84,19088698.62,14102490.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-6394438.39,-5440953.69,-16532547.84,-15582864.28,-8021789.57,25676235.63,4681459.52,-4063083.87,-6489556.43,23587570.78,23880598.72,6016066.49,-4135031.75,12862711.46,485389.36,-206406.32,-2131193.76,3899728.26,3205590.25,449536.91,-2823678.95,9871286.36,9262723.08,3251068.94,102141.71,12588762.68,10309987.40,5226101.01,26914.23,2116697.64,2146275.56,5448240.19,4219716.70,1237586.69,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,11077498.17,20451282.31,20451282.31,20451282.31,-5397915.92,-134495.36,-158732.47,0,25627842.85,25680571.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-359828.21,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,22527.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,1658470.35,0,-4981181.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,20642202.30,18058895.52,9024518.46,52305832.60,61804056.58,46195577.88,32504385.85,-13082178.69,10760670.05,-3384322.12,-1800441.06,39116998.61,21464401.62,-36305313.24,-10340123.03,-75059803.16,-39634812.88,-22726782.03,-14880576.67,-25859877.04,-4315232.26,6387576.60,-6459405.00,29060002.10,23175021.66,16504483.62,-9405005.62,52176918.30,45465529.55,24989708.58,-5816167.49,65541233.42,43924831.33,56945392.59,26065916.26,5457595.95,0.0
16,加:营业外收入,550720.68,424475.67,3.78,253049.94,394545.43,111153.92,30101.17,1520593.30,633978.15,452330.60,3216085.17,5394184.49,518850.59,227755.46,191471.79,6070949.05,1467694.41,1106508.00,376710.94,5391989.72,6399856.01,6314803.44,55702.57,881813.61,250262.55,146461.64,60795.11,2503303.41,1242364.57,1182911.46,116424.39,6150698.93,6006140.75,623274.32,2055105.32,167360.29,0.0
17,减：营业外支出,11700.31,441.49,0,231699.13,257640.15,255070.94,1300.00,625723.53,490955.63,127973.83,5197.41,826341.31,8870.53,814189.37,7057.93,50834.77,26483.64,12338.69,300.00,40548.81,37339.87,17324.18,110.00,32421.75,13359.48,8373.92,7565.00,170832.55,120978.86,57485.00,18.38,49197.83,18948.80,202127.55,32650.50,40748.69,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,83655.61,85742.41,0,641656.60,7180.93,7180.93,7057.93,20351.13,0,0,0,10053.51,10053.86,110.35,0,6614.88,11830.14,8365.64,0,19352.71,0,0,0,42325.18,18886.75,202044.66,13853.85,8528.28,0.0
19,四、利润总额,21181222.67,18482929.70,9024522.24,52327183.41,61940961.86,46051660.86,32533187.02,-12187308.92,10903692.57,-3059965.35,1410446.70,43684841.79,21974381.68,-36891747.15,-10155709.17,-69039688.88,-38193602.11,-21632612.72,-14504165.73,-20508436.13,2047283.88,12685055.86,-6403812.43,29909393.96,23411924.73,16642571.34,-9351775.51,54509389.16,46586915.26,26115135.04,-5699761.48,71642734.52,49912023.28,57366539.36,28088371.08,5584207.55,0.0
20,减：所得税费用,8020736.29,6355903.05,3658738.83,15755056.03,10244195.58,10599158.33,4220628.81,5695798.18,7370877.75,3883169.04,2517326.00,5284540.97,834463.64,-1074100.45,520257.22,-2473550.66,912528.71,68811.13,330285.82,-12915.58,1307261.20,2508512.02,453581.26,5198249.51,2725446.93,2486602.50,172549.84,9554348.39,6403342.80,4316957.06,-6314.01,11236677.09,7781599.23,9729634.55,4699839.69,1243376.43,0.0
21,五、净利润,13160486.38,12127026.65,5365783.41,36572127.38,51696766.28,35452502.53,28312558.21,-17883107.10,3532814.82,-6943134.39,-1106879.30,38400300.82,21139918.04,-35817646.70,-10675966.39,-66566138.22,-39106130.82,-21701423.85,-14834451.55,-20495520.55,740022.68,10176543.84,-6857393.69,24711144.45,20686477.80,14155968.84,-9524325.35,44955040.77,40183572.46,21798177.98,-5693447.47,60406057.43,42130424.05,47636904.81,23388531.39,4340831.12,0.0
22,归属于母公司所有者的净利润,13360289.39,12302988.06,5486805.65,34598755.84,48867802.82,32433508.30,25131767.58,-32789194.80,-7268822.83,-12003452.14,-2261997.34,24722261.32,7040564.05,-35330613.53,-10376090.27,-65349758.12,-38164904.98,-21283858.31,-14800152.52,-20126442.36,1076722.07,10392429.97,-6770667.95,24746061.54,20686483.22,14155968.84,-9524325.35,44955040.77,40183572.46,21798177.98,-5693447.47,60406057.43,42130424.05,47630709.03,23381220.91,4345978.36,0.0
23,少数股东损益,-199803.01,-175961.41,-121022.24,1973371.54,2828963.46,3018994.23,3180790.63,14906087.70,10801637.65,5060317.75,1155118.04,13678039.50,14099353.99,-487033.17,-299876.12,-1216380.10,-941225.84,-417565.54,-34299.03,-369078.19,-336699.39,-215886.13,-86725.74,-34917.09,-5.42,0,0,0,0,0,0,0,0,6195.78,7310.48,-5147.24,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.026900,0.034700,0.016200,0.102400,0.144700,0.096000,0.074400,-0.097100,-0.021500,-0.035500,-0.009400,0.102500,0.029200,-0.146400,-0.043000,-0.270900,-0.158200,-0.088200,-0.061300,-0.083400,0.004500,0.043100,-0.042100,0.153900,0.128600,0.088000,-0.094800,0.523600,0.496300,0.180700,-0.075500,0.801200,0.560000,0.675500,0.367100,0.070000,0.0
26,稀释每股收益(元/股),0.026900,0.034700,0.016200,0.102200,0.144700,0.096000,0.074400,-0.097100,-0.021500,-0.035500,-0.009400,0.102500,0.029200,-0.146400,-0.043000,-0.270900,-0.158200,-0.088200,-0.061300,-0.083400,0.004500,0.043100,-0.042100,0.153900,0.128600,0.088000,-0.094800,0.523600,0.496300,0.180700,-0.075500,0.801200,0.560000,0.675500,0.367100,0.070000,0.0
27,七、其他综合收益,3291933.58,395043.69,-2181633.00,3726130.10,2702788.90,645535.65,-2182619.30,-2464397.53,-1213179.18,-675111.37,-190001.41,1191248.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,16452419.96,12522070.34,3184150.41,40298257.48,54399555.18,36098038.18,26129938.91,-20347504.63,2319635.64,-7618245.76,-1296880.71,39591549.02,21139918.04,-35817646.70,-10675966.39,-66566138.22,-39106130.82,-21701423.85,-14834451.55,-20495520.55,740022.68,10176543.84,-6857393.69,24711144.45,20686477.80,14155968.84,-9524325.35,44955040.77,40183572.46,21798177.98,-5693447.47,60406057.43,42130424.05,47636904.81,23388531.39,4340831.12,0.0
29,归属于母公司所有者的综合收益总额,16652222.97,12698031.75,3305172.65,38324885.94,51962613.62,32824414.08,24909257.80,-34760712.82,-8239366.17,-12543541.24,-2413998.46,25675259.88,7040564.05,-35330613.53,-10376090.27,-65349758.12,-38164904.98,-21283858.31,-14800152.52,-20126442.36,1076722.07,10392429.97,-6770667.95,24746061.54,20686483.22,14155968.84,-9524325.35,44955040.77,40183572.46,21798177.98,-5693447.47,60406057.43,42130424.05,47630709.03,23381220.91,4345978.36,0.0
30,归属于少数股东的综合收益总额,-199803.01,-175961.41,-121022.24,1973371.54,2436941.56,3273624.10,1220681.11,14413208.19,10559001.81,4925295.48,1117117.75,13916289.14,14099353.99,-487033.17,-299876.12,-1216380.10,-941225.84,-417565.54,-34299.03,-369078.19,-336699.39,-215886.13,-86725.74,-34917.09,-5.42,0,0,0,0,0,0,0,0,6195.78,7310.48,-5147.24,0.0
