,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4909422346.31,3697317017.89,2481767438.92,1184810360.87,4794349604.01,3636001120.32,2427776387.50,1150373499.75,4031240286.92,2922945823.30,1957066153.16,920944405.87,3163257003.52,2314468153.12,1495425319.02,663068584.87,3360083607.93,2606853511.85,1801880660.46,852050265.07,4018821978.53,3089691894.78,2110709688.67,1007965978.29,3769498186.15,4803535344.52,5624826441.13,3700157338.87,2345555943.55,0.0
2,营业收入,4909422346.31,3697317017.89,2481767438.92,1184810360.87,4794349604.01,3636001120.32,2427776387.50,1150373499.75,4031240286.92,2922945823.30,1957066153.16,920944405.87,3163257003.52,2314468153.12,1495425319.02,663068584.87,3360083607.93,2606853511.85,1801880660.46,852050265.07,4018821978.53,3089691894.78,2110709688.67,1007965978.29,3769498186.15,4803535344.52,5624826441.13,3700157338.87,2345555943.55,0.0
3,二、营业总成本,4633551212.88,3477126323.11,2321991923.13,1118402854.09,4461401675.36,3352294384.73,2224024259.87,1071642999.41,3680109360.68,2664206606.03,1791673599.19,850418654.05,2913591868.29,2112417684.83,1366093860.98,604708623.18,3145465361.62,2425983629.56,1681654472.65,792221755.69,3733954804.06,2856884672.09,1953368279.34,941308207.43,3507032823.62,4542092120.22,5357005404.06,3435446330.54,2119658127.07,0.0
4,营业成本,4312146127.88,3219034314.80,2149734060.24,1022540110.97,4077435233.43,3094224599.58,2050264579.17,976114173.61,3392044836.86,2489340464.17,1684866637.54,801093354.38,2774971967.82,2014848239.05,1299569887.66,577287762.73,3025056370.76,2332650026.53,1613359240.78,758807975.68,3579630639.24,2730514310.21,1874691019.97,901341228.19,3368353235.62,4411466755.06,5168213174.86,3323428421.40,2048125501.85,0.0
5,营业税金及附加,47775864.95,36058027.01,26673266.04,12682730.67,54893152.98,40967930.10,29432083.17,15921569.53,31023669.43,21731537.98,12165036.89,7602566.91,19330835.00,10620432.16,6905732.79,3093888.87,11518293.60,8752737.42,6349230.62,3138256.05,25126548.04,18861695.23,11349138.18,4519955.48,20905840.26,9590535.66,16207441.96,5524354.99,5628857.00,0.0
6,销售费用,46221582.02,39763332.79,25883275.87,15696094.07,44619742.84,35285936.81,24346775.44,13154592.50,42535734.19,31272506.19,21912203.86,10319243.06,34612566.69,25562587.61,17800713.87,7920255.90,33799355.26,26137820.13,16977716.73,7691993.71,33492888.46,24061671.67,17122924.43,9926769.42,31100361.44,27613296.31,28782721.65,18675950.11,22479930.13,0.0
7,管理费用,73164524.43,57706012.03,38885218.13,22664519.51,77213677.95,52692839.04,111967271.88,61452799.57,209451286.72,121270478.58,73563303.81,31981591.39,89624825.36,63961340.88,44312147.33,18102515.05,68944492.32,51395768.62,34396256.00,16263286.67,62577557.00,45397382.53,27484618.52,15198282.19,53021599.32,44706399.21,43820012.55,33767889.06,26958064.07,0.0
8,财务费用,-8141506.61,3244225.06,5026996.30,6159173.47,16627177.48,13084466.31,6707540.81,4260813.83,2183432.06,566965.39,-1262855.00,-413814.40,-6885808.61,-3408851.50,-2714260.09,-1295358.63,547012.63,3839667.26,5675998.83,7111474.00,32164132.75,37372864.27,22543830.07,7820485.77,29987972.80,47823185.86,96888281.25,52519889.44,17755284.56,0.0
