,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,37029645462.87,25447955012.83,17051841009.76,8013863023.96,39655527759.96,28223147866.52,18605563455.11,8006654273.47,38281201718.14,28126131623.41,18026631062.43,8167556799.54,40117492192.36,26340292225.51,17929360615.34,8709845824.31,37451962164.44,27420172467.19,18593905623.51,8534848868.26,36074756310.11,26472695579.55,17070599845.16,7801859984.76,29174688011.17,19184869578.63,11505356810.26,5249867245.46,20325141935.86,14773328061.99,9831989841.58,4238507870.55,18164744134.38,12717958690.65,8200975988.56,3731365646.17,17770288410.67,12880199809.72,8757294374.13,3992564690.65,14754293043.02,10713799845.99,7055128811.94,3172777284.66,12518932193.68,8876603065.40,5415232210.58,2273681101.25,8931223112.00,6204688906.98,3865112614.72,1616644845.74,5941021249.48,4075584556.44,2424061729.17,1148995138.59,4514460379.93,3116847827.92,1936150618.24,859710521.44,3698543609.76,2563266257.09,1640665411.21,752605902.59,2332513973.70,1541927598.07,927366155.45,417538392.12,1767841721.67,1263051771.35,817644963.12,364508748.46,1316031544.37,641074008.26,1002766204.17,440632361.26,638816442.15,376868421.73,458545098.45,171816468.61,215505609.15,80380393.48,126254481.75,40407693.50,30964261.35,0.0
2,营业收入,36980048574.43,25447955012.83,17051841009.76,8013863023.96,39655527759.96,28223147866.52,18605563455.11,8006654273.47,38281201718.14,28126131623.41,18026631062.43,8167556799.54,40117492192.36,26340292225.51,17929360615.34,8709845824.31,37451962164.44,27420172467.19,18593905623.51,8534848868.26,36074756310.11,26472695579.55,17070599845.16,7801859984.76,29174688011.17,19184869578.63,11505356810.26,5249867245.46,20325141935.86,14773328061.99,9831989841.58,4238507870.55,18164744134.38,12717958690.65,8200975988.56,3731365646.17,17770288410.67,12880199809.72,8757294374.13,3992564690.65,14754293043.02,10713799845.99,7055128811.94,3172777284.66,12518932193.68,8876603065.40,5415232210.58,2273681101.25,8931223112.00,6204688906.98,3865112614.72,1616644845.74,5914203616.91,4051837956.21,2406520237.42,1141212793.58,4487561810.08,3100844220.69,1924609028.48,855906656.53,3674079129.58,2547253508.33,1629510677.65,748622571.17,2324381447.37,1537807325.12,924349127.93,417123871.64,1761418593.18,1259169194.68,815771321.31,363748765.35,1310460083.17,638545431.20,996847243.42,438896506.67,633943344.50,376663237.79,457977145.65,171777027.36,213910151.30,79558600.87,125323002.24,40403774.77,30973933.26,0.0
3,二、营业总成本,34997492898.16,23938395896.98,16027346407.98,7526216174.48,37147611413.85,25830359899.73,16843999638.30,7344349852.68,35679604792.03,25673358985.14,16176742817.52,7327136183.64,37556503549.74,24277741508.00,16463164901.18,8047385119.79,35601740568.96,25754011944.40,17417861549.41,7961903116.40,34254430754.96,25080737027.51,16112533273.11,7362874543.21,27946368090.77,18243383841.37,10925673464.92,4965274968.06,19647606840.45,14160384369.32,9389957618.52,4010992055.68,17118737525.50,11723206190.25,7512953296.73,3333012010.17,16159239712.91,11486200914.36,7756529233.67,3539474554.43,13082423490.57,9329763292.96,6140605987.33,2820966949.59,11446943704.79,7994108644.72,4864888636.78,2083822417.34,8433366547.22,5890850614.03,3671889529.54,1520937779.98,5721750770.63,3921408874.29,2323577624.18,1109406476.96,4312039001.23,2983037584.55,1853843323.13,824082528.47,3542219969.32,2408899999.15,1534680699.44,697952192.34,2200565885.23,1447406585.83,862754805.68,392942712.55,1641028256.64,1184460179.93,758218460.67,343275005.90,1245600629.36,598663214.61,920269830.42,390357219.82,551055416.60,314688286.89,401333241.68,139525748.64,175320740.52,0,104684118.11,33896243.99,24667939.96,0.0
4,营业成本,29357907349.99,20279070124.72,13549417804.00,6385941343.19,31857284274.43,22499420640.32,14553148618.61,6153334197.28,30074284890.13,21870810337.00,13821770454.93,6286619311.88,32818345393.22,21074161100.73,14484779974.11,7148177409.37,30705549131.00,22632371315.43,15304305575.22,6890431659.84,29934412683.06,22150430120.12,14242784632.53,6493515024.36,24454629452.71,15975010080.32,9509197620.42,4274722607.81,16896590789.11,12319023240.90,8185526263.39,3444726767.87,14687671246.13,9995477763.31,6378786244.58,2844948560.07,14022036966.49,10008747889.23,6776157336.47,3078878358.79,11335131282.96,8179468935.74,5392305211.74,2456802713.09,9955614369.38,6991621055.25,4232542241.20,1782066012.86,7202335523.11,4939298919.26,3046462143.92,1279003327.49,4878712765.28,3308742917.31,1940895800.97,926726161.80,3646135373.93,2505582210.69,1542709261.04,684902956.16,2955903496.39,1993189693.35,1274258246.96,581794147.16,1850626734.99,1223205229.18,727040897.91,335961777.07,1377795158.38,1009825873.27,646069376.02,291718022.32,1034535946.89,516000974.89,808884813.29,342080031.43,481942790.49,284508556.65,364523178.63,129245752.70,158711249.12,0,92006099.71,27886682.58,21104542.87,0.0
5,营业税金及附加,527514598.68,339550067.97,225002703.58,107550320.81,476549146.07,335507911.62,235383972.76,121578180.35,408865272.69,270634635.11,192634737.85,85001885.99,311311891.59,144342944.52,103213589.83,56278643.49,198606010.55,134558867.53,92428426.22,44716774.91,173441037.73,110143434.66,71269493.95,26981048.40,119024410.12,60047123.78,37491434.70,17317579.16,100231690.69,65190559.50,40932193.14,19907210.10,68141651.56,41686444.93,26680394.89,14884981.36,85211786.82,61547557.23,38208693.95,20516550.59,67534148.55,49761506.99,39349074.99,21293111.83,56221932.01,39213584.13,16687740.63,7867482.71,25459708.19,14142610.32,10713483.11,5489897.75,18478191.92,12350012.34,8918383.56,3875118.85,14882388.03,8846828.41,5964018.74,2821055.19,11485515.14,8241653.09,5372781.42,2726687.87,10110379.84,6730713.27,3588057.71,1049402.27,13470676.99,6761526.08,4544064.33,1201939.29,7506602.05,3607929.04,4994561.88,2007979.00,1627116.84,462185.41,587337.43,189639.72,875888.38,0,376914.24,92309.95,223528.52,0.0
6,销售费用,2139529718.25,1436623939.77,918494852.10,408591865.39,1983607044.84,1295657876.56,815734551.22,369465136.05,1977622206.48,1315091184.65,777557762.21,334167349.18,1915858645.08,1305799562.11,838897255.64,329664049.64,1784430193.77,1198647497.30,784499608.39,351861286.80,1688053074.40,1175154435.14,768705164.05,329604015.52,1536045712.71,994356104.20,611530318.66,287568754.31,1214050230.76,818656590.31,511367352.22,237803788.89,1142852092.57,816781414.79,550285023.33,191862858.95,1017797968.08,689847917.32,426054850.57,202038861.75,876781123.06,570512166.69,368735760.41,152806300.27,740460811.96,487563212.61,312378132.55,136981219.51,594301377.63,465233931.95,301032663.46,122896335.88,393330262.47,291535701.87,186282946.08,91142584.54,312021324.45,233495440.74,153588415.85,63071439.74,282257242.34,183873349.42,107839644.22,45757648.15,156884042.93,91713432.86,52510304.22,25192605.90,125796130.80,80028690.87,47268479.27,22392692.05,85569201.14,34430932.06,47997518.77,17444576.72,28860437.70,8940135.47,8892111.17,2581067.98,4656062.60,0,2578385.81,1623480.10,740515.88,0.0
7,管理费用,1707008590.89,1105932485.06,734593610.99,364637447.80,1522974030.91,1039471875.92,860388932.92,383212088.05,2036189848.95,1362495010.90,834255925.02,375918034.93,1889617685.50,1395682580.83,860622645.46,388292813.19,1809548691.50,1191706345.86,808245500.56,403007559.28,1472893282.36,1012705594.34,644751838.64,313522688.34,1071404869.56,764253045.20,488708585.59,244046977.05,972416287.47,680074457.31,443937080.16,238365913.96,979824559.13,702532851.94,464744999.45,243142792.64,792363969.78,535533261.00,351683797.82,181748354.50,633461765.46,418430073.70,260501872.65,130203095.51,488514463.24,341387121.46,211523181.32,106595291.25,383585550.18,251363249.16,159923630.78,68239068.24,271561049.62,198292380.07,117777561.88,54074634.99,222091487.28,141699694.26,91534497.98,41695438.46,180818965.37,139928977.77,93812640.88,43613536.75,108011287.70,78919955.16,50514465.69,19167119.64,76311868.44,53331574.67,37428732.09,17346150.94,77926976.68,29384631.65,38387900.67,13764839.62,21009425.58,11362764.06,15584882.01,5282639.94,8334834.11,0,4261809.50,1394132.16,1097087.66,0.0
8,财务费用,704384122.81,447274030.14,379470505.01,251634124.53,565809156.79,249319770.63,342984960.38,290557425.25,829220596.83,651027203.54,381800983.93,170510526.43,399265719.32,323264657.87,218208630.92,123399147.80,636804772.29,470012379.05,358781719.33,220673541.88,642099145.57,447273530.31,254327856.28,138232339.24,527133227.30,313804894.46,202472201.69,98433180.55,245896877.26,162554327.85,129519292.77,37419920.44,149211946.52,78345672.79,31905974.45,-3464258.50,151947528.24,112236093.35,105772053.78,36505445.58,132990174.57,100392216.67,74048372.91,40546842.21,145702014.95,113852753.85,80704659.42,39909306.34,194975611.57,178183316.92,121514720.29,39502842.08,159668501.34,110487862.70,69702931.69,33587976.78,116908427.54,93413410.45,60047129.52,31591638.92,111754750.08,83666325.52,53397385.96,24060172.41,74933439.77,46837255.36,29101080.15,11571807.67,47654422.03,34512515.04,22907808.96,10616201.30,40061902.60,15238746.97,20005035.81,15059793.05,16758298.34,9414645.30,11745732.44,2226648.30,2742706.31,0,5460908.85,2899639.20,1502265.03,0.0
