,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,758911724.08,420389683.92,126849945.47,3193158888.73,2211730471.62,835409877.68,75428955.45,1475784468.85,939265033.79,558713537.36,289065183.16,1987349002.41,1533609113.34,450174573.97,160904322.61,632760117.20,433007864.74,192371522.72,76967918.99,2547674178.10,590061970.58,416837763.14,102792047.11,2841150063.84,1290384603.93,341001935.61,48597566.22,2693242270.46,1828823407.15,822967501.26,38963704.94,2043208982.46,150293887.66,137332734.52,83079148.08,1774694475.04,370056176.44,303127387.41,191503619.89,1560772526.30,482195762.06,10285533.18,3422556.86,52681370.59,17709248.55,10546458.21,7913086.66,57541820.79,21560263.08,14209726.77,11587956.50,102856354.42,56451606.76,42842777.43,35262805.59,150352518.33,256515812.05,207770451.09,110654002.75,352575334.58,263075126.56,195993765.31,123390939.84,427402088.16,324201642.91,205160728.49,100409881.76,420223892.86,282617649.49,151447644.38,96539399.87,376648144.68,297253425.21,188258547.02,370668414.87,194150289.13,334391164.79,185123930.35,363417144.25,249464467.69,74930784.37,0.0
2,营业收入,758911724.08,420389683.92,126849945.47,3193158888.73,2211730471.62,835409877.68,75428955.45,1475784468.85,939265033.79,558713537.36,289065183.16,1987349002.41,1533609113.34,450174573.97,160904322.61,632760117.20,433007864.74,192371522.72,76535593.29,2547674178.10,590061970.58,416837763.14,102792047.11,2841150063.84,1290384603.93,341001935.61,48597566.22,2693242270.46,1828823407.15,822967501.26,38963704.94,2043208982.46,150293887.66,137332734.52,83079148.08,1774694475.04,370056176.44,303127387.41,191503619.89,1560772526.30,482195762.06,10285533.18,3422556.86,52681370.59,17709248.55,10546458.21,7913086.66,57541820.79,21560263.08,14209726.77,11587956.50,102856354.42,56451606.76,42842777.43,35262805.59,152191148.37,254876881.14,205644453.54,108476418.41,352163564.89,262977524.72,195925547.72,123361184.84,427153926.31,324084007.96,205091267.32,100375692.34,420000708.33,281746753.66,151354787.74,96491588.30,376581634.47,297092044.37,188216858.82,370262826.12,194113162.64,334319928.18,185117114.02,363181511.91,249230390.99,73966907.32,0.0
3,二、营业总成本,1143733536.39,785740437.98,312095664.74,3619601523.92,2483272449.91,1042939991.14,271215340.91,2352446411.89,1651403738.31,1118917592.42,668055629.09,2666935307.13,2137222677.47,1042516312.92,603724059.51,1441303290.25,1038498947.45,646152048.81,375216523.25,2358490869.83,1048227097.75,710051358.51,295656494.79,3173109653.27,1715683218.25,648205966.38,224318950.94,2652158974.00,1921462196.34,921972382.37,104638274.61,1826437657.81,297129935.53,230454517.31,121423629.77,1676320067.62,383984457.87,297904717.16,192260075.13,1334562079.29,406889527.25,40312711.62,16909314.85,131295957.80,66820226.98,52299082.87,19332915.45,133542436.24,79466288.76,26376329.27,15472158.12,408528540.64,89981953.86,49471226.55,42035831.56,235585445.42,273460339.97,220407245.82,109353601.61,388891300.58,256854048.08,191341116.80,119373910.60,468310420.35,340328322.30,222978678.65,106116173.64,413020453.61,293187957.84,171847226.99,94226088.24,388390198.98,288611171.54,182606999.19,344197023.34,188815031.14,308841005.77,168282803.34,325009783.74,230180642.10,68102728.61,0.0
4,营业成本,497021375.22,319150961.78,95161787.40,2524276529.55,1759064511.43,561367795.09,44426026.14,1172395791.09,776444714.58,463610969.18,216880150.07,1461842292.06,1088837990.06,302019237.94,96809125.26,354353710.73,244630653.24,118432076.31,42871797.15,1121070352.77,382311859.82,268111156.73,70820975.14,2144543028.21,1036323469.65,200647719.27,28869723.68,2000524234.27,1528271086.80,707441324.29,27029295.14,1309624509.31,95745315.14,84590409.61,50825337.28,1266494408.46,224272787.78,177506312.26,123092242.53,1071573936.35,294197454.45,10378784.13,3256071.43,43827919.91,13950010.78,10388852.81,6779833.25,50743635.44,19941737.62,14448431.32,10775693.32,103425842.89,62754117.96,41308447.09,35177882.49,131876366.51,238080292.56,194295124.93,98185321.71,317161366.17,207622525.64,152595375.90,104465088.22,383675439.79,291054474.43,188756256.06,90288340.97,344864780.55,246499600.55,137407353.55,84464610.76,327285408.82,252281943.50,157175317.60,303987579.85,169607391.14,274501014.92,152681219.83,294459051.11,215439432.49,59865578.21,0.0
5,营业税金及附加,13329519.33,11830250.22,6521462.81,124931231.72,105306287.83,69107129.25,6368567.07,64643008.92,55359834.13,34068519.46,25365506.52,167858544.77,133865304.10,46773975.23,29974456.76,118603396.37,74145368.03,25497020.26,9910950.17,482609567.74,58941334.36,42047769.76,10481212.92,241477722.67,119351039.18,50579571.33,8228861.19,266934800.20,141008500.60,62850342.53,3929619.88,240415136.76,21283115.10,19969514.10,6453954.59,160133997.15,34436484.26,25155959.02,12759383.22,150426081.39,30840399.80,361541.71,31030.58,887804.43,541380.35,228426.22,84482.52,207676.18,202762.66,16251.00,6216.00,344648.98,405409.42,125589.81,0,0,107822.01,33914.72,45602.43,414821.78,2703459.41,2624757.23,109635.65,514074.27,213231.89,167669.81,37811.64,741870.51,276113.73,245401.21,70232.39,502837.12,447622.79,240205.57,1505537.73,1042482.09,2288015.90,1217855.80,3402595.75,182067.38,166580.92,0.0
6,销售费用,55738477.81,41454736.67,12328314.68,58209470.87,27288856.73,11883768.10,5583809.30,100427185.58,52479524.31,25604662.48,11547620.09,105011927.74,65824624.95,28468145.39,12086493.00,97011954.93,61708197.99,32417357.25,17166908.48,84514623.36,48649234.67,30310068.72,23043127.77,86694499.66,57770976.99,34718900.07,14638614.30,78257678.32,60318983.87,24570113.20,13640334.12,73591503.00,47918778.62,31419692.55,16529370.91,32001430.51,9878996.88,6994178.42,4201555.26,12068039.82,7635863.68,1249734.05,508819.15,4540338.92,1467780.63,1141749.51,802084.79,2720014.31,1658584.37,1374707.53,1374130.05,5976446.78,1608240.67,1134918.56,1029917.03,8686006.56,5823939.77,3859279.03,2316967.62,7020186.55,4982311.77,4536367.73,2173337.94,6761487.57,4729539.70,3344719.82,2252906.37,8113541.15,6037354.03,5693568.69,2089504.28,12175285.48,6537932.34,4670811.66,8233510.81,4134510.29,10114775.97,3281678.54,8611768.07,863682.75,965941.56,0.0
7,管理费用,115877385.89,80873526.33,38948958.73,134739822.97,114187045.13,85706436.10,50090243.49,147897323.32,82995862.63,57856725.45,33938593.34,95613577.95,77153094.09,50233333.49,31409158.93,98888931.01,74787117.33,53359976.73,34237407.89,114400742.00,75805607.86,55640579.63,32773741.75,123282705.02,86833359.06,63991791.32,41694848.53,103563632.00,67872204.41,46439838.53,27257467.56,94139398.18,70380161.62,49506182.29,31378679.09,95998933.71,67552623.40,54092183.97,28761697.32,82562643.78,52655958.28,7362545.75,4019155.63,24095526.27,13775859.29,9590979.41,4859388.87,16086537.87,10264790.59,6175055.76,2854179.63,16019043.36,22190972.27,5732345.34,3501693.71,67695004.94,17602992.80,12668725.79,6544922.29,33496588.87,17265966.26,14245701.00,4711589.29,40015615.99,21446973.97,14308064.82,5458536.08,28844629.20,17844055.28,13325530.16,1090050.08,18737660.16,12476297.69,8912777.17,21886745.00,6167425.31,13138243.00,5773824.00,10064798.06,7069755.34,2871800.71,0.0
8,财务费用,412367171.67,303916414.58,142009736.30,689508281.28,452891149.30,314339139.41,157998255.07,652734278.92,438835343.00,297567906.47,147577645.60,696258526.25,526415384.66,359259766.71,174481946.00,650303499.95,496569495.66,326801800.27,183178353.44,491266804.28,474942717.28,296228838.38,139606525.99,545077962.25,409241154.22,289600903.33,121981171.25,199072964.78,116292029.93,69256855.14,29850591.78,102266369.33,57532970.40,40780371.49,14722102.11,107857251.28,49519607.15,34584418.75,23448653.73,33656893.85,13997044.03,16483794.91,9094238.06,38275579.31,25678127.70,19492006.69,6831882.58,39148997.03,28407446.21,449621.75,461939.12,40106940.47,5453285.59,3599997.80,2326338.33,27328067.41,11845292.83,9550201.35,2260787.56,30798337.21,24279785.00,17338914.94,7914259.50,37343802.73,22884102.31,16401968.14,8078578.58,30455632.20,22530834.25,15175373.38,6511690.73,29689007.40,16867375.22,11607887.19,8661374.49,7863222.31,8798955.98,5328225.17,8471570.75,6625704.14,4232827.21,0.0
