,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,186565796464.05,140616997042.43,92575234415.81,46006732392.56,159084396948.33,117601583293.46,75878692993.45,36386104395.22,130847181884.59,99031457919.93,65778872978.60,33129488088.64,120764660339.93,90516860848.95,59695358015.82,29275638566.92,105516587303.26,79040339101.51,50950076415.18,25125001197.57,92398893626.70,68715987409.43,44013016325.43,21274115894.43,78222817357.35,58057637248.50,38717901798.14,19590198049.21,68078117819.19,51147303313.56,33621195553.46,16657603310.67,54899872504.11,40269146680.95,25210189941.91,11868196385.35,37411066143.70,27893222097.84,18523112585.93,9498292526.73,19568123848.63,14773716166.65,9486160282.67,4722691158.85,16547824898.35,12227744142.69,7842986524.30,4052646555.86,13919791226.33,9697987046.79,6315863054.87,3124821250.04,12639167302.28,8623285145.93,5737216876.41,3063797808.90,10722866882.70,9314989614.09,6110547737.80,3199689091.24,10843830417.43,8140152063.55,5585698655.22,2937367830.32,9802555156.01,6555084598.19,4397317590.18,2076944780.25,7250455618.66,5340969507.90,3479146755.76,1746555567.98,5210593174.50,2436225657.37,4600723769.67,2222713380.35,4546390124.31,2535157341.67,4422995588.74,363496331.75,168199982.73,320948031.74,178428649.47,337496424.77,166997000.00,241434160.00,104484013.99,226587854.11,0.0
2,营业收入,186565796464.05,140616997042.43,92575234415.81,46006732392.56,159084396948.33,117601583293.46,75878692993.45,36386104395.22,130847181884.59,99031457919.93,65778872978.60,33129488088.64,120764660339.93,90516860848.95,59695358015.82,29275638566.92,105516587303.26,79040339101.51,50950076415.18,25125001197.57,92398893626.70,68715987409.43,44013016325.43,21274115894.43,78222817357.35,58057637248.50,38717901798.14,19590198049.21,68078117819.19,51147303313.56,33621195553.46,16657603310.67,54899872504.11,40269146680.95,25210189941.91,11868196385.35,37411066143.70,27893222097.84,18523112585.93,9498292526.73,19568123848.63,14773716166.65,9486160282.67,4722691158.85,16547824898.35,12227744142.69,7842986524.30,4052646555.86,13919791226.33,9697987046.79,6315863054.87,3124821250.04,12639167302.28,8623285145.93,5737216876.41,3063797808.90,10699340919.08,9267956474.70,6066149057.97,3191506248.82,10814950110.24,8118337461.36,5570631674.72,2930061721.49,9785804464.57,6502398672.10,4365676431.68,2065264378.98,7235687313.06,5331819728.60,3472874213.05,1744690662.61,5202034324.53,2435341768.71,4595253671.57,2217459973.00,4537194771.14,2533863359.25,4420605979.82,339811882.70,168147377.63,320967340.65,178497032.21,337354459.15,166955600.00,241250300.00,104507374.19,225700901.73,0.0
3,二、营业总成本,181716194566.57,136428308674.60,89617387844.93,44658775615.91,155535084376.65,114182295881.15,73381238411.56,35151347159.32,126808019675.78,95784739786.44,63565846802.26,31991062741.39,117536274626.79,87698352275.52,57749271439.32,28332194745.22,102476903723.66,76544947625.51,49249954671.41,24311476634.25,89724742734.82,66456706351.57,42455872891.85,20508912370.34,75698204475.11,56094537975.15,37316173862.79,18850976956.70,65671504407.34,49241391125.37,32228598823.64,15994529868.36,52959070633.23,38783995351.54,24272419250.98,11366033218.05,35766831439.49,26585244222.95,17635300629.50,9055247139.55,19240383982.74,14539533359.04,9359841008.83,4645377053.00,16484353307.30,12118453868.57,7792004169.73,4002662376.35,13805371948.32,9609328579.77,6259841517.77,3097553928.69,12624550516.84,8535722917.47,5672805003.63,3030734941.47,10654744886.81,9213976150.84,6035462819.61,3152732799.20,10737646292.51,8012872859.77,5490396496.29,2894297806.61,9685402069.52,6441645702.98,4305455475.42,2039109967.46,7083810511.07,5220991540.71,3392524450.96,1703195400.25,5042237828.31,2359965040.67,4457888232.26,2133891378.05,4405751403.26,2450281632.21,4330928062.12,333110120.62,0,303148546.19,0,316452398.69,0,0,0,203359216.02,0.0
4,营业成本,159751669602.13,120941129853.98,79286909662.12,39402640643.25,136521468592.50,100986910288.15,64930920634.53,30928135912.76,114122683234.72,86651837244.53,57520659569.75,29027649336.18,106530890618.77,79744482304.21,52483687827.24,25731908295.17,92715327844.15,69541107125.05,44665819410.70,21961480931.22,80994124189.65,60291766536.00,38434323587.26,18549259487.93,67980142497.05,50504941705.30,33583070263.47,16974840994.14,58792600853.73,44267664139.75,28982427947.15,14328824836.80,46882191570.13,34380238238.36,21492808340.63,9994850204.23,30619947740.29,22788244743.13,15067653941.42,7720149547.91,17851803986.16,13492351246.28,8661295720.34,4320344850.93,15101389205.91,11129948910.17,7131926559.90,3689912131.78,12697797344.89,8954904325.74,5812590028.56,2868691614.73,11578654324.97,8015568626.42,5332703546.44,2853255999.87,9997308152.44,8608462400.03,5624568872.36,2956957164.08,9794001464.48,7383098075.23,5059927997.08,2660674040.56,8774877000.14,5767852981.90,3843712394.05,1820410099.19,6215341684.82,4590050479.80,2983349112.56,1527158717.28,4491684534.24,2108480162.63,4003787989.18,1909249483.82,3970004639.83,2243731506.22,3886702726.37,291772549.82,0,270366923.01,0,291900910.53,0,0,0,193762965.05,0.0
5,营业税金及附加,544758395.31,415631768.21,281585458.05,137983654.49,509026853.06,379744745.81,249545789.09,112577039.62,392355714.51,303129031.51,196590377.01,101480688.46,336857941.85,218926510.63,150490406.65,82714085.07,263723562.11,211337357.48,134464678.65,68950623.11,229268165.44,175659581.23,115404431.41,51187206.88,205680329.33,158093153.07,105152579.58,66158111.66,187722566.96,137021463.35,91755115.48,46319439.76,161210725.56,134000751.14,84814694.98,50116300.52,103374871.99,75111276.90,53022393.16,26820379.54,24884613.85,17865140.93,12063988.93,6889552.06,23246621.06,17709000.12,11232667.23,6653905.40,20932822.87,14235958.75,9480535.69,5970470.21,16840476.23,8629612.04,4741855.44,4551425.60,15789994.89,15866947.91,10963895.65,4227528.97,22417580.91,17205130.12,11804940.07,4254949.09,16546457.70,13937235.37,11934249.77,6170725.57,12294911.01,15268970.88,10822052.76,6533047.29,12964498.66,6791144.01,9133624.34,6820451.19,6301206.84,5409811.95,6085898.50,1623783.80,0,998877.83,0,725347.73,0,0,0,85232.30,0.0
6,销售费用,12855723141.99,9463071578.16,6430188385.31,3313673696.55,11058098694.96,7914142132.65,5217803090.83,2679859732.33,7411261758.67,5284564304.82,3574277162.58,1761414591.70,6067497152.02,4571625720.60,3042233283.55,1505110060.56,5348229674.74,3888275856.96,2558024799.29,1311767274.47,4826366911.53,3536376840.87,2316294278.69,1133721430.13,4407225498.04,3258076643.58,2214763275.74,1104349834.48,3972605303.62,2905166754.64,1933383448.02,986111884.32,3288686883.74,2360913115.65,1527573166.37,755163485.38,3006094663.81,2218856049.56,1518751714.79,746674398.37,657418736.23,541504270.89,317642955.00,200002955.91,719807265.33,552088413.57,373839514.64,201925287.92,625499101.72,346624457.43,233813123.17,120105342.38,499845698.13,259657551.34,161700882.13,84022669.89,363474653.55,342220556.61,232564784.12,114267843.76,506185358.66,341836051.23,226490360.34,126346234.77,484950730.25,356957356.56,239289300.70,96325701.61,338897427.80,250117284.34,199182851.09,85822034.23,199865592.53,97263530.60,166616243.37,89911262.59,156347589.88,82850515.37,175322653.07,3721038.42,0,3896112.81,0,2876194.20,0,0,0,785739.89,0.0
7,管理费用,4651573400.28,3618410189.03,2329229677.81,1153208386.31,4075107540.44,2943689236.26,1829231421.81,1100895534.25,4123861911.57,2859498362.16,1848416103.81,920937867.17,3567949663.95,2562966158.02,1657150465.13,822873668.50,3234123882.17,2345548210.07,1506891143.00,762969977.25,2954783465.34,2060545774.08,1338666263.26,662327567.95,2728051101.02,1914573006.52,1255182241.69,662548468.76,2457312075.06,1765077861.72,1155264382.41,570448582.31,2134386491.43,1575536159.34,981110660.02,488853149.47,1799939336.01,1301934030.83,898479322.63,511785786.25,430047929.27,288289660.09,194343132.95,87059241.08,352285672.48,266527607.56,186940998.52,74744040.30,309982119.66,200014549.08,135498102.97,65989257.34,373151875.62,172379304.56,126317258.53,64756810.87,252705555.38,236980837.45,169067425.12,71600021.83,396591581.45,265885348.70,180190304.71,97037955.88,365258732.82,268637862.25,194980912.12,112261751.08,491954526.30,348287700.02,186627905.08,78629917.65,331479944.90,133654606.91,243693027.86,110745968.29,216659818.51,90819028.27,199088701.87,15099461.38,0,15925301.90,0,12014227.78,0,0,0,5778472.76,0.0
8,财务费用,1258772206.26,1130262673.31,725329449.08,332237066.01,1230455431.11,1071623752.38,638015032.77,290783794.47,676662264.62,605348146.05,384750034.82,175353758.49,586736493.95,428531989.03,290961935.13,144334816.38,564888310.76,445584336.49,291433033.25,152290896.03,436299869.59,325258076.26,197392620.19,101050153.19,233134777.47,181323015.49,84209752.69,32243253.75,198864103.21,154806069.23,48578447.26,65245006.85,472927482.07,328929885.76,178833715.10,82605302.92,206632229.79,159363314.80,112128009.46,57438603.37,116970225.89,82168399.27,57466670.92,31035950.17,160466582.59,123718985.10,75345513.82,31703163.65,113763964.71,96148065.37,68654086.47,36797244.03,111976077.39,79487823.11,47341461.09,24148035.24,25466530.55,10445408.84,-1702157.64,5680240.56,18450307.01,4848254.49,11982894.09,5984626.31,43769148.61,34260266.90,15538618.78,3941690.01,25321961.14,17267105.67,12542529.47,5051683.80,6243257.98,13775596.52,39579906.38,17846712.16,48319276.20,27470770.40,63728082.31,20893287.20,0,11961330.64,0,8935718.45,0,0,0,2946806.02,0.0
