,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,433314419.26,329552496.65,214853898.95,111295448.27,528479620.21,401901836.56,268172297.46,127817671.11,553230517.79,394098296.04,243993911.00,115438291.16,433696422.78,302419508.47,189886572.93,94304724.76,542376142.13,427464835.24,302445639.55,152642494.60,725819922.73,527401415.48,332609723.44,137847742.76,719694347.58,534147448.09,374588779.88,129541261.83,767144590.07,489242921.51,318653685.70,157207009.17,974392591.34,786732001.90,554604454.41,304292550.37,923456651.83,654820978.55,402970976.88,189382322.16,686953322.62,496953561.81,332891178.50,140179359.93,1076080869.24,844704016.92,531672479.31,237444191.94,1052961913.24,764885439.94,507188448.12,231998953.67,810691634.52,718335807.88,482890045.71,219143964.55,797500296.45,570170715.09,349631830.81,139221261.74,535968571.32,374234836.15,237327521.32,110964685.85,417845911.75,276193960.52,193701267.96,97345960.55,327863732.50,219685213.91,147965672.28,62286474.67,337638543.73,166622217.01,278088000.70,107878203.11,247982507.23,136735354.53,347532310.88,339723443.85,380680727.17,346621613880.00,0.0
2,营业收入,433314419.26,329552496.65,214853898.95,111295448.27,528479620.21,401901836.56,268172297.46,127817671.11,553230517.79,394098296.04,243993911.00,115438291.16,433696422.78,302419508.47,189886572.93,94304724.76,542376142.13,427464835.24,302445639.55,152642494.60,725819922.73,527401415.48,332609723.44,137847742.76,719694347.58,534147448.09,374588779.88,129541261.83,767144590.07,489242921.51,318653685.70,157207009.17,974392591.34,786732001.90,554604454.41,304292550.37,923456651.83,654820978.55,402970976.88,189382322.16,686953322.62,496953561.81,332891178.50,140179359.93,1076080869.24,844704016.92,531672479.31,237444191.94,1052961913.24,764885439.94,507188448.12,231998953.67,809509179.83,718889566.24,482907020.40,219539048.36,794772065.39,570003998.01,348382551.44,139543053.74,535108964.03,376066800.83,238479538.65,111675322.16,414412419.79,273962379.28,192896962.38,97730898.47,326063568.26,219021495.11,147269798.49,62671396.66,337033952.59,166379901.68,276849104.63,107707725.50,248255135.02,134117805.19,347311332.13,339723443.85,380680727.17,346621613880.00,0.0
3,二、营业总成本,428124999.37,325995591.80,217895005.01,112685700.81,511650490.59,386044466.52,258381495.57,126726307.79,608206057.53,408829490.09,254394871.54,119688144.82,468434138.46,325145283.51,204061714.54,99915035.35,548521347.53,430963021.48,300886179.01,153905726.56,762536614.03,555605147.81,351505566.27,147775361.12,882352809.62,570462887.00,402480504.13,153021819.12,866483852.87,559085543.08,369826088.08,173987544.58,1069345811.85,854532319.13,607951268.99,317709060.07,975232206.87,673114451.58,423160173.50,192517100.29,731191215.75,539405661.81,356679065.15,146336949.40,1062939291.74,830325449.66,523655410.63,243263948.27,1020181349.49,751463405.49,497265570.49,227417697.74,788569419.96,706467110.19,469746004.30,211609380.79,768896985.18,552772269.77,338685636.40,135832309.89,524208172.23,363251954.62,230993629.11,106842514.80,500669028.27,265545162.46,183243318.06,95665227.71,327426583.24,212957627.39,141942968.52,62815851.12,313027575.94,154686521.62,272503686.64,104664760.66,248619622.34,133191132.47,311580560.02,304012462.87,338835841.83,305446083040.00,0.0
4,营业成本,360445448.57,275708355.40,183476706.42,92720040.20,441062424.65,338472529.16,224786413.12,108967862.06,502790993.91,366127966.48,230577207.82,110301896.37,395185855.94,272746140.12,167399748.42,82700140.23,478253829.05,370726231.36,259958194.98,134798567.88,665253745.42,486891253.09,307304166.14,128987247.58,664454173.60,493724451.15,350088120.18,125778436.46,744994936.98,475757711.06,313448978.12,145129638.93,940287901.85,776161930.15,556042984.34,294283325.03,873990987.31,597862239.43,370135323.77,173931044.15,664126490.11,482082384.62,310715162.44,123935405.01,962839928.81,761519862.61,479485772.63,224454617.95,939781020.61,691871317.04,452864700.90,211533883.53,721054906.49,652775485.03,432897631.56,194189709.65,697074327.83,501735017.11,308284018.99,124039553.99,453735759.48,318555072.31,204533718.70,93323309.72,360633953.96,236209045.11,163665240.21,85112965.60,278895645.44,197535637.95,131353206.53,57758438.26,281472612.03,141256974.26,248609751.03,98704880.57,232838923.70,123676542.93,275958255.71,267206716.73,287183248.10,241346553100.00,0.0
5,营业税金及附加,1691009.99,1328566.39,879308.47,540157.26,2518665.31,1999536.74,1473100.74,844958.79,6913127.41,1618474.47,1121706.54,498706.64,1573350.39,531467.77,279015.35,147794.73,1735711.01,1123181.58,739288.27,123919.83,932870.50,376199.48,180534.10,139746.19,2095751.44,1353815.67,1072423.18,486515.15,1428017.99,1295241.02,1257835.17,354695.86,2436842.94,1601630.02,1052409.15,339995.14,2008914.94,1032380.69,612882.38,140917.00,1874350.55,1185795.69,911805.07,501411.23,3173456.47,2107659.37,1216423.43,433230.75,3247252.72,2448238.92,1647159.43,606869.76,1912725.96,1412081.71,871886.60,271125.09,2282554.07,1693686.45,1305702.65,773944.50,2359263.63,1739022.23,1153272.91,697204.23,1781577.99,1205942.49,602278.10,431980.17,789898.97,665330.22,367157.83,160561.80,1489067.80,474867.91,648382.79,19178.00,241681.20,85278.65,305993.08,438085.79,478739.24,1238402160.00,0.0
6,销售费用,21321365.60,18098410.72,11610452.14,7262467.94,19722972.79,16083989.98,10929720.33,7252521.65,19754367.93,14905660.23,8210809.31,3168464.05,18467984.46,17958413.59,11988118.22,6205310.57,22076580.11,22722148.79,15960082.92,7377600.06,23166924.79,18579258.65,11457560.28,4019537.68,23895443.88,17239283.56,10875514.44,5045646.93,16777220.97,12706676.07,8547887.42,5091642.26,18095421.44,12645864.75,8127847.00,4000029.95,13646617.75,10645573.18,6316954.26,3434629.20,14195463.41,13174079.19,8873425.29,5439282.11,17080197.35,12073959.25,7213599.72,3141938.13,11277864.75,7673181.50,4985678.57,2052205.14,12848221.37,10769148.52,7108911.68,3594235.59,12974849.70,9316500.47,5480724.06,2646444.55,13605918.90,8814074.44,5394405.66,2543332.10,11760956.17,5423806.00,3236840.95,1909601.66,6743983.49,2378023.43,1858795.78,645739.45,4767310.24,1411582.35,4211165.17,936372.87,2050468.07,1062007.03,3452562.45,2682968.30,2483427.24,1213940170.00,0.0
7,管理费用,29854945.44,19244648.69,13768000.03,7657263.18,24639510.69,15409295.06,18991699.86,9497080.49,47332301.69,18770267.67,8983703.34,3799914.26,33366039.80,25083870.00,17821062.50,8179771.30,25315975.63,16917404.35,12206452.87,6506807.70,23300886.22,17251047.04,10133835.70,4686561.42,40362644.45,30172992.55,21244234.94,12326004.66,50855408.87,39439304.42,26723681.94,14717232.48,55290433.42,40100137.21,27447915.82,14923862.23,46929402.03,37302631.17,25517731.43,9781392.64,37468895.49,29820310.66,21089583.15,11443342.26,42230680.83,29912708.20,21162313.79,9790572.31,34832379.92,29538437.94,20268079.84,8812445.39,32114758.90,26017975.83,19457787.31,9689093.21,40112321.05,28322673.00,16555345.49,5685193.05,39663089.71,23244930.71,13326926.63,6863465.60,111441316.27,14209738.82,10054095.62,4788918.74,25883701.67,6472060.36,5048544.30,2527841.54,17255074.87,8897990.84,14327170.09,6265082.99,14599679.80,5568539.43,17512029.30,22034222.35,31983867.99,28496816830.00,0.0
8,财务费用,395319.66,379755.33,600065.33,270192.95,2049387.32,1618792.86,1290356.38,537271.17,7877012.62,6363543.33,4457866.62,1919163.50,9389203.60,7463096.46,5211474.48,2682018.52,16406057.85,14585918.48,10465585.51,5098831.09,38763879.60,29624794.59,19546875.09,9942268.25,35757056.28,26823141.10,18051008.42,9424141.27,36666569.55,28055943.97,17993851.81,8697325.48,36782984.65,26542718.20,16489370.53,4161847.72,26867000.92,18823320.86,13128975.41,5229117.30,26094751.32,19541704.42,13479701.97,5017508.79,30916228.92,22688096.72,14011274.79,5443589.13,24549746.35,17604446.13,10823802.40,4412293.92,20638807.24,15492419.10,9409787.15,3865217.25,16452932.53,11704392.74,7059845.21,2687173.80,14844140.51,10898854.93,6585305.21,3415203.15,15051223.88,8496630.04,5684863.18,3421761.54,15113353.67,5906575.43,3315264.08,1723270.07,8043511.00,2645106.26,6198289.63,357161.83,-1428410.10,2798764.43,14351719.48,11650469.70,16706559.26,33150370780.00,0.0
