,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1235098210.33,765948804.42,417385296.47,2382599591.33,1826045506.53,1193228771.29,542226300.17,1571643672.74,960235045.09,565619730.12,218932491.44,734172153.62,621401259.02,388108344.80,153824533.63,1075167684.21,849951431.23,667715933.15,401883766.04,2013791854.67,1570571533.15,1088932251.36,420221711.40,2765797531.32,2366581939.26,1756361805.40,804992609.03,1553495394.03,808879485.01,524748003.30,245240859.52,1153094398.35,916039484.61,618011579.41,324434079.25,1396006387.41,1146755316.26,637568126.70,275275315.46,819319026.61,596245482.73,388588542.86,173755343.14,1149335739.45,846247225.41,493047812.31,327877737.25,1204997953.16,984005878.66,571818722.12,158611835.47,360302896.05,250385285.85,161170367.15,67274498.27,295402081.19,191194863.82,123832328.42,56582316.17,342354357.96,202070252.17,144093134.02,64752008.99,177507974.16,79788229.93,44336022.47,19730705.88,113964121.39,87922301.00,57796609.51,26524659.80,124169555.95,39900242.18,138650644.53,71890204.56,131103630.82,35662696.75,163299842.88,69827571.55,214320228.39,68315028.08,150314135.40,68419811.77,191181148.88,115279279.98,184680760.63,296056781.24,0.0
2,营业收入,1235098210.33,765948804.42,417385296.47,2382599591.33,1826045506.53,1193228771.29,542226300.17,1571643672.74,960235045.09,565619730.12,218932491.44,734172153.62,621401259.02,388108344.80,153824533.63,1075167684.21,849951431.23,667715933.15,401883766.04,2013791854.67,1570571533.15,1088932251.36,420221711.40,2765797531.32,2366581939.26,1756361805.40,804992609.03,1553495394.03,808879485.01,524748003.30,245240859.52,1153094398.35,916039484.61,618011579.41,324434079.25,1396006387.41,1146755316.26,637568126.70,275275315.46,819319026.61,596245482.73,388588542.86,173755343.14,1149335739.45,846247225.41,493047812.31,327877737.25,1204997953.16,984005878.66,571818722.12,158611835.47,358935971.62,249460572.02,160378493.91,66831393.58,289325659.72,186824251.86,120411794.96,55489296.28,337461276.74,199294958.54,142060894.82,63434577.77,171453693.18,75587657.32,41947450.62,15933735.46,97927462.85,76934110.00,50055130.40,26272472.92,117726056.30,39824617.18,137894532.53,71576155.36,129812597.27,35610972.93,162460251.40,69656996.61,212252706.94,67487767.16,149903087.44,68419811.77,187120815.73,111135279.98,184680760.63,292347863.59,0.0
3,二、营业总成本,1212994997.06,750088468.51,393362543.57,2231545183.63,1736722323.79,1103678307.08,494588284.32,1553166424.53,951768283.71,568809978.21,240506539.56,1210629732.39,677624310.33,434868887.91,189043183.59,1069439292.81,816568041.34,608772015.46,344876922.05,1775016086.49,1306833171.07,888973265.92,343839032.56,2223747569.12,1891393547.21,1393269001.38,641234884.06,1495617574.65,879952272.87,576376892.73,276588403.56,1149358169.64,885879112.36,574235162.51,276672244.30,1213167117.96,1016211016.29,542919078.34,238123005.59,816817963.22,608284329.27,405790451.04,194285850.99,1146945163.46,832731219.86,472666671.67,287716080.87,877033338.98,729979873.94,400319503.27,136773142.49,356004759.64,255297494.14,162545062.33,70536983.59,295300612.00,196385930.48,122212962.35,51963288.35,308044621.82,179894307.37,126675243.02,56829296.81,139914522.13,66971669.86,40411717.38,17586384.13,97101423.49,77008117.00,53573027.06,24929681.83,113414815.15,46784022.66,130175612.67,78521361.53,254340654.89,66875585.47,158412219.15,64780881.17,164068142.42,0,169553503.24,0,179794880.44,106589392.40,0,261766931.26,0.0
4,营业成本,966570811.67,578963341.32,298887725.24,1615548903.34,1348233125.71,842515740.47,376911162.75,1203499325.27,788688915.04,462952013.82,192003359.38,678387492.25,530412817.81,338424040.54,149504881.44,861665909.33,649759991.96,483988526.40,275759966.49,1429320133.55,1114497407.13,755220402.03,301960203.01,1880718848.80,1581825141.88,1148910908.22,551618628.00,1344189559.77,806947317.43,526309071.28,249942127.32,1058473436.66,816832250.80,521283921.05,251359630.00,1103261503.22,940389659.92,491113151.45,214074876.82,726469049.56,537410957.73,352894090.76,165705503.36,960648713.16,707928811.11,397885344.22,255562300.37,754431449.70,646575473.93,353702016.85,119751940.67,296240106.10,210093858.34,132385657.87,56618509.03,222700703.06,150018620.15,90412111.38,39256362.29,250895907.28,140697977.94,101011047.25,45956695.76,102539695.56,36998216.88,19571192.88,7952925.46,47536829.97,39603442.00,28053862.60,14785162.70,63311327.76,15747685.80,93702223.66,44488802.79,108236997.77,39942267.25,110894285.51,34423097.55,106559985.27,0,98432831.92,0,128358860.15,80854687.77,0,254131714.14,0.0
5,营业税金及附加,16578282.46,15765251.70,12783434.02,184488565.55,113985970.77,87028059.23,44741611.68,96694326.22,18620704.61,14883207.92,5382953.31,37041744.05,43221959.05,21764691.69,2719064.16,56712744.44,53513091.40,49566595.75,34403570.82,146662987.07,99732542.73,71144291.97,20777169.41,224858388.46,221008221.90,181392520.52,70569503.47,61634300.09,1597047.54,856158.58,253434.70,4025096.19,2472479.31,1759446.11,910849.73,3220706.23,2775851.77,1630032.92,2246251.28,6359156.95,6238167.84,4653355.34,2631857.91,18497674.62,6150850.11,779049.95,298444.28,6775657.62,1341117.68,785008.80,205856.32,1408094.18,1020460.67,621431.89,364591.11,7102313.51,5237039.42,3474540.78,1741647.18,5860710.29,3176978.44,2137596.29,1084003.12,3796829.73,2398995.33,2040849.97,764676.32,4465269.84,3639192.00,2126166.65,1151280.44,5202894.93,1234609.50,6087049.97,2737468.12,2759033.37,1152650.16,5441436.33,2355669.81,7137274.66,0,3429124.94,0,3076401.26,1447230.88,0,7635217.12,0.0
6,销售费用,45935185.94,31629999.85,16669021.40,184476852.92,113927070.54,75238488.26,30329897.33,79925925.28,23402862.07,14066113.90,5327186.34,21130709.57,12704205.29,8764620.91,4264602.90,29927591.57,21852832.80,17425771.57,6270290.04,42542966.58,32783441.21,22625215.23,5497524.97,55091867.77,49182872.94,36020246.73,14862389.10,35234407.74,21624136.67,13750021.48,7842958.31,29136865.88,23475319.56,17282775.18,11163070.64,28940431.98,20164552.74,10672014.77,5907914.86,16985929.47,14328003.69,12284821.47,6554306.25,48734877.86,38937065.48,16554059.36,8691714.13,29650589.73,20066901.59,10858724.09,5065082.81,9423179.28,7905638.16,5198040.18,2057684.43,6871174.36,5043070.59,3035044.69,899597.64,7476268.12,4540880.80,2841624.61,1644971.76,4906634.62,5887265.10,3661778.03,1978842.18,7713536.62,6147911.00,4449341.33,2227399.20,10076921.51,8901164.57,10358590.53,4299910.82,8022598.60,3742443.22,32317234.33,4803467.95,9800826.63,0,12221938.29,0,14496036.77,6752538.81,0,0,0.0
7,管理费用,112963843.19,80556366.68,37941224.33,133855263.21,83751597.30,75311652.59,34332698.12,147934888.03,99661554.93,61250100.66,35565128.51,122532791.77,82515579.68,53165577.79,24384822.70,111033867.58,81503513.79,47943324.59,24822561.51,77463928.50,49612526.48,35282046.79,15227578.98,66227598.34,40523723.45,29850007.00,12708279.49,66390668.69,49672599.55,30050183.08,15866279.14,53831746.71,39098590.30,21838971.23,10556004.56,40041289.00,25285221.22,16957836.20,9626340.58,36408617.90,26061020.29,19627959.25,12678249.09,54681947.09,32893928.54,23445977.50,12636297.77,36934107.88,32586626.47,15969578.11,7559377.80,27722341.14,20299550.03,13575783.46,6182425.63,25887984.00,13439137.72,9579317.95,2864887.90,17458137.80,13409334.05,8912529.29,2506869.84,10977312.08,9033752.83,5473289.07,2220690.02,18465786.83,14830388.00,10250821.48,2267215.33,17053424.79,13087361.21,15852954.96,17785118.56,85412686.24,13856102.37,9759262.98,16904940.29,27812314.98,0,32573764.21,0,22640864.20,11473200.82,0,0,0.0
8,财务费用,26593747.36,16106119.21,8659216.57,24664787.94,15823676.17,8856765.68,3930616.75,11582938.77,7931897.86,1622085.04,82313.76,-8525513.87,-5597341.94,-3263631.33,1439578.90,-4764661.34,3076771.04,2542525.45,1924089.26,5215093.18,3971115.83,628531.63,219468.88,-2342041.72,2392620.49,697504.17,-4829644.47,-16098246.36,-8512139.20,-4184123.41,-2088455.19,-3457560.24,-2125410.19,-110463.95,97874.33,31510046.38,21979482.60,16925140.20,6267622.05,28637939.28,23289239.18,15552875.60,6715934.38,43068876.03,30739621.75,17921297.77,10304844.32,39841771.18,28597143.99,18338479.14,4190834.89,21211038.94,15977986.94,10764148.93,5313773.39,32738437.07,22648062.60,15711947.55,7200793.34,26353598.33,18069136.14,11772445.58,5636756.33,17694050.14,12653439.72,9664607.43,4669250.15,18920000.23,12787184.00,8692835.00,4498624.16,17770246.16,7813201.58,16498759.80,9210061.24,47811744.86,8182122.47,0,6293705.57,12757740.88,0,22895843.88,0,11222718.06,5750213.31,0,0,0.0
9,研发费用,44353126.44,27067389.75,10509641.46,46309737.54,27988731.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,7912280.55,42201073.13,33012151.81,14727600.85,4342297.69,13529020.96,13462349.20,14036456.87,2145598.26,360062508.62,14367090.44,16013588.31,6730233.49,14863841.23,6861840.35,7305271.70,1696443.93,73810977.61,6236137.69,4072778.27,157087.31,-807092.53,-3539033.45,-3602185.26,-3694271.53,4266884.72,8623310.88,9595581.72,4772059.28,7348584.44,6125882.58,12180512.89,2584815.04,6193141.15,5616248.04,5620902.80,0,1957270.06,956940.54,777348.62,0,21313074.70,16080942.87,16080942.87,222480.00,9399762.87,812610.28,665696.28,50.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12323966.25,0,2097594.05,0,0,0,0,0,0,0,0,311520.81,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,-6131193.18,856525.32,743824.62,-183541.14,3049358.94,3049358.94,2798197.38,1297668.06,1352408.40,1352408.40,637563.96,157780.98,428262.66,444362.76,48300.30,112700.70,-344542.14,-209301.30,-186761.16,-3220.02,-257601.60,80500.50,672984.18,347762.16,-67620.42,260821.62,-367082.28,315561.96,898385.58,808225.02,689084.28,231841.44,-3596762.34,-3896224.20,-3039698.88,-2076912.90,4669304.10,2779152.36,1838906.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,15979965.11,8087203.57,-2412119.03,44967063.95,44818487.38,-68264.21,0,128039400.49,70596195.97,58743593.41,0,7323948.63,0,0,0,8089915.13,-1623572.66,-1623572.66,-1293956.47,128194.33,88740.00,88740.00,88740.00,0,0,0,0,0,0,0,0,12026813.54,44800.00,0,0,120400.00,120400.00,120400.00,0,22501590.80,21863024.54,21446024.54,21374704.54,97647066.85,104288553.36,98891925.69,187130.86,-118279.85,29684.22,11507.19,0,-2918302.10,-1476962.21,-1503951.59,0,-2068261.84,-2053555.67,-2060575.67,0,-14211412.98,-1666048.81,-1687845.99,-467116.58,-759335.89,720592.67,761751.27,0,95240.29,396937.00,452148.81,-37285.22,6775502.94,8262363.61,21994876.42,9026105.01,-15701804.47,-4287345.40,190489.33,2789809.65,26930702.42,3143995.14,27799487.47,6986975.81,19438156.44,10913451.35,17709786.07,17972623.81,0.0
