,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,27983760363.00,24896834162.00,16550665464.00,7951216293.00,26575255205.00,23640829195.00,15153690513.00,7251708139.00,26277051684.00,23384988885.00,15062721002.00,7039943927.00,26106343738.00,23036385101.00,14746116848.00,6861626267.00,27634686040.00,24314979550.00,16066594121.00,7178293852.00,29049321166.00,25736501188.00,16958068052.00,7407948550.00,28290978428.00,24192662711.00,14971338262.00,6311912059.00,25781543977.00,21795346252.00,13405497777.00,5599765341.00,23158054330.00,19173354193.00,12049983553.00,5244891233.00,19897827765.00,16347917171.00,9927822034.00,4140663572.00,18026107888.00,14734547772.00,9104989913.00,3813182094.00,16023441980.00,13073886576.00,7904311531.00,3582889396.00,13709219729.00,11113310243.00,6833518980.00,2856455128.00,11707303438.00,9464915804.00,5792442043.00,2396335899.00,10059595883.00,8297659116.00,4996832097.00,2034429497.00,8651302349.00,7107815312.00,4353475279.00,1809623837.00,7525367363.00,6247150467.00,3842707468.00,1626019492.00,6951986407.00,5732081957.00,3526102182.00,1453208219.00,5283795833.00,2696756328.00,3779159654.00,1872810939.00,2445500574.00,1228665008.00,1727366931.00,850744555.00,1527877796.00,850431162.00,1507119843.00,882257000.00,1473608587.00,766290000.00,1104041000.00,603915238.00,1053028512.00,592797228.00,809909025.00,0.0
2,营业收入,27983760363.00,24896834162.00,16550665464.00,7951216293.00,26575255205.00,23640829195.00,15153690513.00,7251708139.00,26277051684.00,23384988885.00,15062721002.00,7039943927.00,26106343738.00,23036385101.00,14746116848.00,6861626267.00,27634686040.00,24314979550.00,16066594121.00,7178293852.00,29049321166.00,25736501188.00,16958068052.00,7407948550.00,28290978428.00,24192662711.00,14971338262.00,6311912059.00,25781543977.00,21795346252.00,13405497777.00,5599765341.00,23158054330.00,19173354193.00,12049983553.00,5244891233.00,19897827765.00,16347917171.00,9927822034.00,4140663572.00,18026107888.00,14734547772.00,9104989913.00,3813182094.00,16023441980.00,13073886576.00,7904311531.00,3582889396.00,13709219729.00,11113310243.00,6833518980.00,2856455128.00,11677159588.00,9435550149.00,5767650964.00,2390632606.00,10019857127.00,8263679566.00,4977182183.00,2028969636.00,8620687766.00,7084878447.00,4337694920.00,1798468775.00,7507959058.00,6236495316.00,3835462035.00,1623527455.00,6936734126.00,5719172494.00,3516728143.00,1449448534.00,5276724546.00,2693133930.00,3766259130.00,1863539345.00,2445436497.00,1229953255.00,1722713205.00,849619745.00,1531433178.00,853798321.00,1515864585.00,884818000.00,1472068922.00,773157000.00,1113379000.00,609504644.00,1048920794.00,583111896.00,809391751.00,0.0
3,二、营业总成本,25915241789.00,21759444954.00,14585610282.00,6968028940.00,24805893715.00,20991460498.00,13540299402.00,6420328125.00,24601058704.00,20867908322.00,13517026869.00,6218293284.00,24617060614.00,20929992222.00,13372726145.00,6104318619.00,26241935659.00,22268198441.00,14646951724.00,6486286344.00,26789027632.00,23114196786.00,15313617877.00,6743997804.00,26169262229.00,21844879593.00,13558404008.00,5666662507.00,23658102898.00,19612177757.00,12091029635.00,5034648587.00,21020747459.00,16994364726.00,10770453420.00,4726876806.00,17971766387.00,14462650246.00,8926163945.00,3777560771.00,16445687364.00,13182112666.00,8329055309.00,3550574977.00,15032028095.00,12104194965.00,7360538820.00,3355974008.00,12803052818.00,10197540462.00,6329052605.00,2697806388.00,10895246385.00,8833164893.00,5422389204.00,2248967115.00,9426727263.00,7747511416.00,4686132848.00,1931071193.00,8115822058.00,6586817984.00,4039004716.00,1723356076.00,7115844625.00,5846697385.00,3658908147.00,1549148587.00,6626814489.00,5348249100.00,3316743397.00,1384022122.00,5212476299.00,2604091925.00,3692174711.00,1797655837.00,2358783409.00,1144605183.00,1608877059.00,791506138.00,1395513566.00,0,1426484578.00,0,1301229014.00,0,0,0,814148955.00,513733880.00,585957216.00,0.0
4,营业成本,17080443282.00,14891261705.00,9911821503.00,4797843729.00,16555774979.00,14362104546.00,9187180102.00,4343916605.00,15622130867.00,13464683329.00,8743749045.00,4157021725.00,15265279542.00,13155392519.00,8728850579.00,4041178686.00,17192101695.00,14896922670.00,9822404877.00,4346113691.00,17899291275.00,15521782726.00,10145048255.00,4425086853.00,17007893969.00,14244902276.00,8753434812.00,3705221241.00,15433869536.00,12835890474.00,7978963221.00,3403202752.00,13416658758.00,10913451538.00,6840298683.00,2953058340.00,11234490165.00,9119304347.00,5535579316.00,2339405310.00,10285132095.00,8315565176.00,5251478978.00,2294364279.00,9509012516.00,7661007768.00,4669731387.00,2096717951.00,8001645253.00,6402807142.00,4022713848.00,1695329202.00,6805223616.00,5463096068.00,3382947188.00,1412156168.00,5944101007.00,4842862198.00,2946031926.00,1229195788.00,5027430020.00,4072619687.00,2512000267.00,1065441406.00,4326079119.00,3617895186.00,2287661341.00,976579034.00,4057998053.00,3291031715.00,2071867799.00,879886326.00,3151932445.00,1642328404.00,2245392927.00,1133676543.00,1463820626.00,755227695.00,1070598292.00,547570064.00,1020153891.00,0,1118151704.00,0,1115112068.00,0,0,0,696402142.00,402821096.00,501356544.00,0.0
5,营业税金及附加,2313322793.00,2002038201.00,1320966492.00,601301913.00,2326543366.00,2043168446.00,1307888063.00,586050998.00,2325028134.00,2051669648.00,1319364035.00,592803053.00,2231364935.00,1854994715.00,1074999656.00,485919043.00,2030394346.00,1797279289.00,1183028440.00,518054603.00,2182624248.00,1922929115.00,1272218033.00,537863734.00,2227776340.00,1915581650.00,1209910466.00,513272277.00,2201082461.00,1889289751.00,1166105348.00,452907437.00,2024413362.00,1696704722.00,1055938143.00,416637562.00,1663133370.00,1375783795.00,824071739.00,329759630.00,1547305716.00,1288694066.00,793554740.00,316991763.00,1424148776.00,1177008988.00,704501803.00,306877413.00,1322009871.00,1093641443.00,665800032.00,255639809.00,1171630385.00,961507727.00,576970148.00,220889336.00,1034617813.00,864927122.00,518192441.00,189681872.00,917731297.00,768773163.00,465105083.00,183102376.00,794174167.00,668487703.00,402299699.00,154935331.00,715461433.00,605778353.00,363607608.00,139507193.00,563738362.00,277715753.00,333716163.00,161807279.00,206829666.00,99969112.00,124927014.00,59463838.00,87736739.00,0,83951715.00,0,88347427.00,0,0,0,119493427.00,83235582.00,84600672.00,0.0
6,销售费用,5103505734.00,4335036308.00,2989388327.00,1391283958.00,4868834502.00,3993226943.00,2696553724.00,1306727471.00,5768943601.00,4763604788.00,3073837935.00,1278612090.00,6029439233.00,5083308631.00,3075597006.00,1336005135.00,5904539236.00,4810745523.00,3151532081.00,1363319701.00,5682981368.00,4995191615.00,3470956501.00,1573643809.00,5610693817.00,4908323500.00,3094353638.00,1186724540.00,4930865618.00,4108823302.00,2461537136.00,949065756.00,4414666287.00,3608906644.00,2375755752.00,1120862678.00,3917917893.00,3283809814.00,2135152543.00,898147725.00,3484403205.00,2901647855.00,1856934191.00,737958045.00,2972027875.00,2672152551.00,1610467766.00,771371148.00,2651298588.00,2188091341.00,1336273087.00,597953964.00,2018231609.00,1754056183.00,1066408659.00,424056944.00,1654862652.00,1418883607.00,831677690.00,336063873.00,1423952879.00,1170962029.00,710465123.00,310952600.00,1265814141.00,989650642.00,595009036.00,242501786.00,1129830493.00,848571448.00,502248381.00,192441702.00,895714750.00,381611885.00,675384471.00,307954055.00,431677421.00,175729793.00,243892422.00,98590394.00,192988058.00,0,106165351.00,0,69886042.00,0,0,0,27921608.00,9961630.00,0,0.0
7,管理费用,1881053486.00,893513649.00,590627801.00,278211400.00,1386380042.00,906201871.00,578194159.00,279000442.00,1244256438.00,859031856.00,542783121.00,262106056.00,1340543211.00,1025660661.00,618127361.00,304608103.00,1412435528.00,994349387.00,636737390.00,319622442.00,1362297511.00,947761717.00,600348563.00,292058704.00,1572544494.00,962578971.00,602813851.00,302164079.00,1269421699.00,904754223.00,564882018.00,269330878.00,1184193076.00,793876630.00,494642260.00,234726501.00,1079202647.00,661404519.00,406860909.00,194811888.00,998141045.00,624605008.00,382126282.00,180787598.00,902133870.00,561070471.00,358916258.00,178891020.00,667262066.00,454790493.00,245869294.00,144351487.00,896824022.00,649036632.00,385565170.00,182081367.00,773167427.00,603319337.00,365259794.00,164483724.00,697983254.00,539028167.00,324382325.00,151965204.00,623973170.00,480008965.00,306936162.00,140556931.00,585462839.00,494212038.00,305377759.00,136941363.00,484521778.00,244963422.00,340924959.00,147993381.00,199673814.00,90196552.00,158289950.00,75597188.00,124433473.00,0,141963121.00,0,82289954.00,0,0,0,34903273.00,1717208.00,0,0.0
8,财务费用,-484172216.00,-374694214.00,-235121980.00,-104599738.00,-497115822.00,-383266898.00,-241191088.00,-97487045.00,-370017175.00,-277066525.00,-164697006.00,-72319654.00,-257408345.00,-192437388.00,-128500915.00,-64911679.00,-299597521.00,-230705729.00,-147615265.00,-61154509.00,-334652990.00,-269766368.00,-173922651.00,-84784413.00,-251391313.00,-179172641.00,-95693515.00,-41046344.00,-178141002.00,-132310729.00,-83799423.00,-40680140.00,-36212900.00,-20231211.00,2373512.00,1484032.00,4872515.00,31443355.00,28930300.00,16935761.00,62853510.00,60222495.00,42475830.00,20441828.00,45613235.00,33454123.00,15124759.00,-4605219.00,-5883494.00,915932.00,5036471.00,5041598.00,3336753.00,5468283.00,10498039.00,9783300.00,19978364.00,17519152.00,24970997.00,11645936.00,48724608.00,35434938.00,27051918.00,11894490.00,105804028.00,90654889.00,67001909.00,34575505.00,138061671.00,108655546.00,73641850.00,35245538.00,116568964.00,57472461.00,95363483.00,41167164.00,54111577.00,23482031.00,11169381.00,10284654.00,-29798595.00,0,-23747313.00,0,-54406477.00,0,0,0,-64571495.00,15998364.00,0,0.0
