,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2552582473.81,1691029954.55,890070206.64,2846965166.64,2253896387.30,1541482436.03,758262299.22,2346149424.69,1820120595.18,1325419065.73,495255159.13,1502171249.23,1124666508.14,786489750.49,369173029.94,1325481813.86,1034116142.91,785020911.83,424191130.33,1214295876.74,845750550.69,510598197.31,908780890.19,943683967.82,967314687.47,513375682.71,892903547.75,613033581.89,1059503355.91,0.0
2,营业收入,2552582473.81,1691029954.55,890070206.64,2846965166.64,2253896387.30,1541482436.03,758262299.22,2346149424.69,1820120595.18,1325419065.73,495255159.13,1502171249.23,1124666508.14,786489750.49,369173029.94,1325481813.86,1034116142.91,785020911.83,424191130.33,1214295876.74,845750550.69,510598197.31,908780890.19,943683967.82,967314687.47,513375682.71,892903547.75,613033581.89,1059503355.91,0.0
3,二、营业总成本,2120841528.99,1410121831.78,743449657.04,2403866527.96,1835098537.13,1283781509.64,627991216.25,1969005117.93,1488662556.34,1139112182.27,410074964.01,1301746818.18,965573142.24,679225097.49,309471259.27,1176144958.12,878785367.91,682265626.09,363348527.39,1046385144.52,707346775.47,414858478.19,761678152.25,763267169.52,762717259.73,393094542.76,759620160.90,563284065.02,955180445.33,0.0
4,营业成本,1734151646.80,1167440143.04,618963024.03,1819479514.66,1533726340.01,1083725133.65,505422675.89,1564564677.72,1260187570.39,963871941.37,348410024.11,1029239723.42,792935281.48,562900037.40,249999609.03,922008358.23,739975344.95,594170404.99,338077088.07,926758236.52,618670881.39,367558241.27,642653909.06,691313374.81,688108644.80,353855970.93,657262896.18,449666165.11,894519922.79,0.0
5,营业税金及附加,12760250.54,8793943.66,5152263.33,18324798.26,14430120.39,10720839.56,4970341.91,15909251.57,11716271.56,8297298.21,3358535.26,9713501.95,1422927.48,756685.23,402891.54,5583995.90,4578090.54,3047319.12,1278983.75,2905638.46,1749419.20,1469965.32,2747487.81,2255992.56,2831384.89,1633089.87,1945617.83,1980966.26,1472220.70,0.0
6,销售费用,78440459.83,45923503.59,18982745.71,97286856.97,68613089.35,40771867.55,14271908.23,68432292.71,35753348.48,29654259.28,9704967.48,48073690.48,33644360.21,28236053.67,6747398.25,45133961.22,28549853.04,24181467.73,6718727.83,37038370.10,21561397.09,14175745.50,28916121.33,21410612.60,21297380.27,9492175.48,15504301.88,12125511.71,17729276.62,0.0
7,管理费用,191911803.07,118271374.72,52428915.88,298402016.30,161604460.28,168958370.78,72141453.79,306013680.36,171140456.16,126641983.32,45561641.75,238759488.43,148204648.22,99072337.98,43619002.02,173293679.95,97506861.35,46757570.69,18501275.36,70864310.78,65618251.78,31922273.15,56407231.25,49538793.92,52124650.53,26179449.93,63628512.32,84779872.08,22977367.25,0.0
8,财务费用,-25125640.16,-20307643.67,1304683.38,-24070929.82,-56896953.13,-25658120.27,25912413.78,290023.87,5242967.56,1561805.86,574202.85,-37134395.04,-31354798.08,-29617770.88,-1711526.54,-19848397.68,-14927600.08,-5171460.23,-3099370.91,-5130709.52,-3090177.22,-3334927.64,2936523.36,-5371898.77,2763640.15,2729008.39,13501553.06,4805918.27,15640391.98,0.0
9,研发费用,128703008.91,90000510.44,38947774.22,143185022.65,106111046.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,7670250.49,51259248.94,7510433.96,5263418.37,5272422.65,13795191.70,4621942.19,9084894.23,2465592.56,13094808.94,20720722.93,17877754.09,10413884.97,49973360.50,23102818.11,19280323.79,1871823.29,13949298.18,2837003.23,3067180.59,28016879.44,4120294.40,-4408440.91,-795151.84,7777279.63,9925631.59,2841265.99,0.0
