,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,10687038410.67,48620101780.87,35121753464.48,22877773678.50,10260744557.02,47351110185.21,34453235238.41,22583288487.07,11350405697.74,41557169054.26,29919045056.08,19094778928.36,9044651600.00,26650401296.14,18624635249.07,12283166985.79,6146594219.26,25909458585.18,19470869003.06,13249014373.08,6587748427.51,35618580768.96,27228353371.60,18469143937.75,9279668352.13,36848878693.55,27616008169.83,18154339512.46,9379439925.44,37276361584.23,26857064293.39,18836454135.28,9748021555.88,42390997036.72,33141757764.97,22139978842.03,10615622558.45,37115007050.70,25992651289.27,16255632354.04,7084424611.40,26565514444.74,19064580008.87,12071525593.20,5896509540.16,29216654800.53,22981964085.68,14573001415.96,6547285614.24,20706374451.68,14841358175.06,9206470194.29,4678409385.05,16315877675.43,7655763922.64,3224125964.74,12601129945.90,9377811675.78,5535627213.47,0.0
2,营业收入,10687038410.67,48620101780.87,35121753464.48,22877773678.50,10260744557.02,47351110185.21,34453235238.41,22583288487.07,11350405697.74,41557169054.26,29919045056.08,19094778928.36,9044651600.00,26650401296.14,18624635249.07,12283166985.79,6146594219.26,25909458585.18,19470869003.06,13249014373.08,6587748427.51,35618580768.96,27228353371.60,18469143937.75,9279668352.13,36848878693.55,27616008169.83,18154339512.46,9379439925.44,37276361584.23,26857064293.39,18836454135.28,9748021555.88,42390997036.72,33141757764.97,22139978842.03,10615622558.45,37115007050.70,25992651289.27,16255632354.04,7084424611.40,26565514444.74,19064580008.87,12071525593.20,5896509540.16,29216654800.53,22981964085.68,14573001415.96,6547285614.24,20706374451.68,14841358175.06,9206470194.29,4678409385.05,16315877675.43,7655763922.64,3224125964.74,12588627891.30,9365621299.40,5525699013.83,0.0
3,二、营业总成本,10501840571.12,46020187964.58,33447333900.55,21411372676.04,9817001224.82,42001532056.17,30656231869.30,20195589553.50,10129088652.17,38554382079.62,28513657303.81,18707626076.50,8848819200.00,26421481033.69,18504882933.36,12204311116.96,6127123376.06,27137645627.98,20465280984.90,13889416519.71,6940760152.00,35464289415.18,26993703589.77,18237091879.03,9142182530.56,36650101124.51,27632096370.86,18247646131.08,9290558533.42,37231622079.14,27037045724.38,18836197151.86,9736882192.84,41963206219.13,32771257581.63,21838613160.23,10481103185.23,36383143475.41,25442521961.34,15813727973.56,7030117605.30,26225125743.04,18962758081.38,12492364332.48,6411421897.68,29194327847.14,22702405733.20,14239536536.57,6468261590.39,19624552384.55,14028221576.72,8658157611.94,4424602904.83,15479863014.53,7248513975.55,3284341204.95,12020135784.07,8329907019.08,4705380099.91,0.0
4,营业成本,10028441942.54,43873698191.17,31942030750.43,20529917169.13,9561466177.64,40535138263.35,29617292096.25,19617559054.87,9930282838.75,37830797693.94,28031528792.11,18378497142.79,8647350900.00,25235699484.82,17649138057.86,11597911895.84,5769730853.49,25138703520.00,19205410809.41,13065814546.62,6484047594.54,33603668490.39,25569187491.54,17264056148.30,8634747197.57,35043495457.10,26437617502.61,17418510934.11,8835666191.38,35542056107.04,25627461086.65,17834443099.16,9296924311.66,40219477226.10,31417199230.39,20952527346.39,10057785345.76,34893165438.89,24358808116.75,15120622129.59,6720409137.36,24680500741.05,17866525663.86,11775459737.24,6024522508.60,27498207178.05,21354480902.86,13318376735.39,6025367913.37,18156364637.54,12817045801.67,7843742904.74,4012492488.89,14709109313.99,6883538182.53,3154255976.86,11471318804.89,7825728913.29,4379021821.66,0.0
5,营业税金及附加,17821924.16,145064477.05,79620750.15,45923970.71,29377217.49,255143955.33,155055758.10,82869814.75,55366338.16,170863230.89,78136722.41,10808744.13,1464700.00,126627350.11,92657815.80,60171847.57,29092075.17,47679765.36,32111502.93,25798938.73,1354019.01,64428977.34,62718777.71,26601810.81,13981300.05,36121075.23,19258489.61,19054118.36,3831825.87,56871668.10,36388774.88,35475964.29,12484724.73,92282068.78,68381853.22,39579812.70,16482943.68,89814469.38,56635655.33,29262608.04,8668172.83,99315062.04,68028749.71,48958200.34,27962308.50,170421633.96,135317646.79,90288032.76,49195455.15,149057794.15,108032350.00,56892488.77,33548327.07,112692808.02,58779155.81,16907140.63,60527662.83,55710117.90,32187949.07,0.0
6,销售费用,34701871.04,116960452.57,43214361.50,29756954.39,17109733.37,57067203.70,38599829.37,25325124.54,12980117.22,43146653.01,28965820.87,20604885.83,12215700.00,40995602.72,32674077.88,23491205.42,15936887.87,25746175.16,16305877.53,10558531.49,5348240.36,22326840.32,16509756.56,10528598.76,3309828.93,16366455.89,12406424.74,8006810.94,3961825.18,18709256.50,13342086.33,9020243.24,3813511.83,37577316.70,32734294.76,24449400.21,14662952.89,50931604.09,40313488.20,27410175.28,11573700.58,34628359.63,21170887.87,12778208.09,8128721.15,57758852.57,51231314.45,29953569.85,9656717.90,72434868.81,56594959.75,34943481.25,12106358.11,32806038.21,10827473.06,569275.60,29006301.00,14595466.83,7002062.86,0.0
7,管理费用,137184264.53,427369378.13,295622597.75,195217693.05,89198418.24,524209726.37,326610121.49,306593019.99,162147018.78,405066845.23,272864670.16,194440209.87,105817700.00,350388759.46,260003393.02,184289358.92,218354580.29,1090603918.29,804329010.64,550433573.55,310555275.27,1093893035.28,793128202.18,524649455.59,274530107.39,1128443100.93,827120984.60,576877643.49,318202142.11,906424942.71,725399791.61,507954978.22,242537951.44,924035346.93,727451744.87,503603577.26,259819480.86,923245255.30,663245727.48,417391491.56,182435655.78,981225687.68,683553165.85,430628961.83,235375189.27,896288874.26,779920512.21,541028988.41,235129857.65,1025752557.04,875132694.35,594669084.90,281331301.87,371666116.15,154439738.92,63427870.63,260057176.20,291866867.85,215971271.69,0.0
8,财务费用,39648887.71,58151088.81,75779225.79,46428543.52,3140646.54,370165574.91,368824416.67,163242539.35,-31687660.74,119797663.72,102161298.26,103275093.88,81970200.00,642074245.15,470409588.80,338446809.21,94008979.24,742314005.00,407123784.39,236810929.32,139455022.82,644132794.71,552159361.78,411255865.57,215614096.62,406027946.76,335692969.30,225196624.18,128896548.88,695008220.89,634453984.91,449302866.95,181121693.18,689218742.64,525490458.39,318453023.67,132352462.04,426841429.01,323518973.58,219041569.09,107030938.75,425990642.23,323479614.09,224539224.98,115433170.16,478822648.95,381455356.89,259889210.16,148911646.32,210106432.10,171555819.56,128049700.89,85124428.89,252860973.43,140929425.23,49180941.23,199225839.15,142005653.21,71196994.63,0.0
