,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,59658119142.84,39491818929.80,16461295540.06,91424664355.09,61682335306.16,36691613883.46,17681503572.50,70531353416.30,52362796303.53,35200986080.32,15598558843.62,45501073913.10,31407525565.10,18502080939.63,7214963698.99,28673732758.07,19481682240.89,12252785568.74,5220061618.82,31810846150.01,24994066580.11,17203619760.52,7659008235.39,29356060213.17,23201015003.43,14130923234.16,5625908573.36,23857114483.72,17796750703.57,11453768549.99,6063223757.79,23873484524.24,17730109077.92,10753647717.35,5244707194.72,15795678893.35,10742649250.83,7056896873.18,3135600452.78,10171407244.98,6855956997.44,6129076585.69,5858242230.83,0.0
2,营业收入,59658119142.84,39491818929.80,16461295540.06,91424664355.09,61682335306.16,36691613883.46,17681503572.50,70531353416.30,52362796303.53,35200986080.32,15598558843.62,45501073913.10,31407525565.10,18502080939.63,7214963698.99,28673732758.07,19481682240.89,12252785568.74,5220061618.82,31810846150.01,24994066580.11,17203619760.52,7659008235.39,29356060213.17,23201015003.43,14130923234.16,5625908573.36,23857114483.72,17796750703.57,11453768549.99,6063223757.79,23873484524.24,17730109077.92,10753647717.35,5244707194.72,15795678893.35,10742649250.83,7056896873.18,3135600452.78,10171407244.98,6855956997.44,6129076585.69,5858242230.83,0.0
3,二、营业总成本,58257152505.45,38572811089.58,16009938987.52,89701273402.48,59743526475.04,35409773558.09,16855797119.11,68962391296.13,51091714560.83,34287076929.28,15105738587.60,43765006142.42,30027433503.13,17681485789.22,7030729963.64,28305300801.77,19590204016.27,12150207306.67,5291488196.43,32351523085.72,25012931901.51,17270554262.18,7864180046.89,29257587387.49,23113802185.58,14077925701.89,5613225676.00,23830787489.25,17614388142.66,11329302532.14,5689056194.98,21869184551.80,15779326732.53,9395930999.86,4377268283.80,13675726756.26,9388593494.54,6249489030.73,2790016684.80,9324965426.29,6387338858.46,6125563708.33,5624651952.73,0.0
4,营业成本,55803181190.47,37158091554.25,15591110038.75,86097465267.21,57420082438.89,34227927413.47,16649084826.60,66714777018.11,49264258756.81,33057515254.93,14531020430.25,40796759209.64,28013621604.38,16622214759.13,6712149346.17,26583871196.32,18565930277.33,11632412710.79,5022250730.26,31077765746.44,24199086049.80,16673670106.91,7579612081.87,28467845814.49,22575099573.44,13813452746.54,5469964506.68,23206967023.12,17179804338.00,11037306569.57,5540372049.08,21453603197.58,15525130217.24,9228808705.53,4283636001.68,13215280400.36,9037744786.14,5992049225.36,2656303277.89,8913236400.50,6104034711.08,5929087426.78,5438256801.28,0.0
5,营业税金及附加,134913639.24,83678610.98,24215607.54,163432532.25,100373675.29,76837749.52,17942601.46,216904437.87,188077514.86,142293324.06,75101834.84,378665192.63,239289976.63,14589712.91,5224227.90,212659426.90,3317465.17,2020006.88,634284.07,4130948.84,2311627.13,1500663.50,791625.18,2900362.78,1794150.02,2198485.54,1266362.69,25203298.85,23276519.98,22190933.49,14851881.44,49749097.55,37431760.98,22275286.45,17466281.02,48625501.40,27097309.09,13231631.93,677512.12,4054208.19,2729153.67,2434047.62,3497585.83,0.0
6,销售费用,612259829.29,360639644.78,188412451.70,740262041.02,425368950.36,231499571.74,116155312.94,502584895.35,350100173.28,207984689.30,115784781.06,431038505.71,322588824.51,215832271.38,111642157.82,421130204.08,290599357.02,170534981.03,93085508.34,477211286.41,291643405.33,185784837.94,73907954.90,377690926.83,261160277.92,136882517.16,55259238.11,244132719.09,143520935.34,86071928.81,47267612.17,232304806.42,164187073.53,97491739.74,51251702.76,176599804.66,120674726.30,78508762.24,34035109.88,96267188.18,64562925.68,8752518.43,10061871.12,0.0
7,管理费用,273027171.54,168525157.56,95105089.83,340200004.60,210213565.53,454533308.93,149307713.34,1077442503.75,844917849.65,516495027.36,181003005.11,875907967.45,648965377.22,314160704.36,87659422.48,404794442.53,235403691.32,131876875.91,39959419.13,236808486.07,140148045.05,92425665.55,44187559.16,200242297.09,144823671.75,97476061.86,41982735.74,183303570.79,124446628.07,90077905.47,47344248.64,195700487.09,111170125.28,48124593.20,24936136.26,82943250.19,55461279.04,41008466.12,17967539.83,71298167.24,34491035.02,35242017.91,44928764.62,0.0
8,财务费用,697823428.94,369832007.91,-11777884.25,1334759324.60,947595143.74,425081000.38,-87810481.53,419999582.03,452536372.66,365749288.79,206189342.48,1263818210.41,794147808.83,509776461.94,113158975.39,669447897.83,484749087.68,204964046.87,134004072.41,511503950.60,380061274.05,314691625.09,165315271.66,202821835.37,126936131.01,25388902.03,45788876.02,173839616.20,148265706.49,94633387.34,40202728.89,-63199430.43,-55580513.26,-28066278.57,1701661.93,147761413.45,146095717.72,123589319.51,81033245.08,244686715.83,184897790.00,139028887.38,123471487.09,0.0
9,研发费用,735947245.97,432044114.10,135071674.58,956177952.45,606888364.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
