,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2859302760.24,1846105086.85,765921520.57,3557030499.31,2474497662.77,1637110398.56,675040038.43,3127177778.20,2297560612.65,1451197526.02,593442075.37,3261196844.49,2231861934.87,1483503648.21,663390352.91,3155352101.65,2299014378.53,1568254824.86,697169579.76,3346260133.71,2413138510.63,1655216682.39,718863503.94,3187217218.45,2312627866.85,1593378949.27,681653188.61,3247750213.66,3088025276.86,2467515873.87,2149446509.49,0.0
2,营业收入,2859302760.24,1846105086.85,765921520.57,3557030499.31,2474497662.77,1637110398.56,675040038.43,3127177778.20,2297560612.65,1451197526.02,593442075.37,3261196844.49,2231861934.87,1483503648.21,663390352.91,3155352101.65,2299014378.53,1568254824.86,697169579.76,3346260133.71,2413138510.63,1655216682.39,718863503.94,3187217218.45,2312627866.85,1593378949.27,681653188.61,3247750213.66,3088025276.86,2467515873.87,2149446509.49,0.0
3,二、营业总成本,2735054352.24,1767958411.02,748164229.30,3464496971.30,2406556151.04,1588001416.94,657094339.29,3012525380.92,2211842599.02,1388598015.78,568015428.12,3166504745.15,2160410775.41,1432366788.88,642058360.51,3063166147.47,2222261505.49,1522117489.43,681716430.96,3258957402.06,2336129573.17,1604561835.97,701915204.46,3090500528.25,2229697489.05,1537913859.19,668984417.60,3116771687.81,2949276949.09,2340120792.74,2058507919.78,0.0
4,营业成本,1931071293.02,1261935722.14,513034826.86,2444950290.54,1673801487.17,1118322956.52,456168664.42,2126466775.51,1573782533.19,992770295.46,408329673.46,2297330664.68,1544475689.35,1028478759.33,464009172.50,2301935382.70,1664271435.56,1154608099.64,516054034.41,2485355001.22,1790699674.48,1234249098.92,538666835.76,2360174952.00,1714211313.70,1194760097.10,517214893.44,2441714552.98,2331479972.84,1851397807.42,1609167475.41,0.0
5,营业税金及附加,24017089.73,15714459.80,8447360.61,34139031.18,23145313.54,15586323.92,7081720.45,32945075.11,20312140.56,12987563.52,5402444.44,24412812.31,13092698.67,9613066.56,5537061.53,20316844.72,14836293.26,9763721.60,4736131.18,20477024.55,13618220.01,9784145.39,4539516.64,20560473.36,14728891.10,9755138.12,3576162.25,19619342.36,20855528.15,11565094.40,16391546.44,0.0
6,销售费用,384736000.73,235651405.77,106398912.96,443180556.05,325564584.00,207914995.29,79848191.64,371587831.15,269479206.17,166378971.30,65993164.49,398749260.18,285626105.87,181568080.08,80037132.15,344656506.51,242532209.09,154478701.16,70315769.94,333685544.54,233913457.76,155993614.47,66180662.07,327514664.94,234345897.35,155899229.61,65496314.20,306724064.06,283059876.84,224039751.53,200106437.51,0.0
7,管理费用,194295162.67,122178041.53,58135674.13,247175351.34,181605026.94,202118875.99,92163314.71,394008271.09,280317424.85,172148181.06,75576419.96,339546614.57,228562824.34,144984161.95,68451664.18,308678007.31,226461710.34,144964280.49,70414982.40,308675303.35,218103528.97,143636594.11,67185892.86,306675749.95,207178859.56,139584789.96,63905127.41,287948239.08,247409102.54,210212334.05,198261936.71,0.0
8,财务费用,33659853.36,22351141.77,10207213.59,50435155.86,37538370.55,24728509.57,10699819.74,32830897.22,30319254.20,20644619.41,9759332.35,39275381.90,30818375.82,20273635.06,9518105.16,45691494.81,35221833.72,24950148.48,11753685.90,63801125.19,51254231.49,36671831.64,17068305.18,41521348.52,29421816.55,16790438.59,10312900.67,44700444.49,44996159.78,30869910.20,28413353.32,0.0
9,研发费用,167274952.73,110127640.01,51822121.33,208424664.82,139298460.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,118119.82,36191921.51,25602908.25,19329755.65,11132628.33,54686530.84,37632040.05,23668385.03,2954393.42,67190011.51,57835081.36,47449085.90,14505224.99,41887911.42,38938023.52,33352538.06,8441827.13,46963403.21,28540460.46,24226551.44,8273991.95,34053339.48,29810710.79,21124165.81,8479019.63,16065044.84,21476308.94,12035895.14,6167170.39,0.0
11,公允价值变动收益,688194.95,2938936.69,8675251.09,35406.30,139068.65,138876.95,181284.80,-2051848.36,-569437.47,-317697.84,-56468.50,43471.91,0,0,0,0,0,0,0,140277.26,59701.50,76426.20,168293.01,-1052262.02,-766866.29,-1412859.21,452310.50,3405641.36,1740529.27,-5920482.02,1686296.15,0.0
12,投资收益,60412083.46,35455733.97,15432201.28,72071060.63,61203407.09,35318254.03,11462635.25,44179393.13,29364589.88,12905129.75,205747.48,31642725.56,26180133.79,15482318.48,3730035.39,53627803.86,45330660.90,29144664.41,10584484.09,74936930.26,59005760.52,31913867.54,7936987.47,58654021.35,45506630.64,26256515.82,7755066.15,33640018.70,15912061.03,33788153.07,6958723.85,0.0
13,其中:对联营企业和合营企业的投资收益,55931752.52,33459342.33,15432201.28,68571160.88,57703507.34,33721632.45,11866013.67,36478631.74,22670912.36,10905129.75,205747.48,25384543.90,18352695.62,7654880.31,3730035.39,47251480.89,40250309.33,22757446.94,10584484.09,63094206.04,49963784.89,28400647.97,8221615.96,54644658.31,40238174.91,23109051.91,7755066.15,27860340.73,21993679.77,10461390.04,5724230.01,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,167612753.37,93880778.81,43388091.93,220397248.88,176450495.23,115263174.96,31346616.03,186316038.40,129419507.13,83859490.68,25575926.23,126378296.81,97631293.25,66619177.81,25062027.79,145813758.04,122083533.94,75281999.84,26037632.89,162379939.17,136074399.48,82645140.16,25053579.96,154318449.53,127670142.15,80308746.69,20876147.66,168024185.91,156400918.07,155262752.18,99583609.71,0.0
16,加:营业外收入,837679.65,631689.74,328524.73,199312052.28,2751712.57,233682.58,181577.24,1628987.18,903652.40,877237.26,3165936.04,25770275.67,12511895.81,8251150.87,2932526.26,31292504.31,9743871.19,6233227.32,2221388.81,18895059.13,7914080.48,5933806.39,2491545.50,17085006.77,5431224.32,3640302.33,1677409.90,12367364.88,76975075.82,13443121.70,53336189.17,0.0
17,减：营业外支出,888825.16,688923.51,32284.23,2259923.85,662132.41,318752.92,641344.43,2468660.83,3501829.46,1992804.19,662628.62,7366539.59,3270056.00,2363047.62,946609.62,3768398.25,2569323.31,1077871.68,106198.50,3414807.18,1202187.29,893091.95,123200.39,937244.84,753944.24,629920.15,332616.50,2612468.13,1216232.88,1543539.67,1491470.81,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,471285.66,111672.64,54053.42,1228356.05,946591.83,760354.88,510571.04,680843.96,173455.80,78190.64,69892.46,1892445.94,446871.46,222944.33,74333.19,811468.15,626976.24,524789.78,324017.63,1288299.56,894177.00,1043577.30,670237.31,0.0
19,四、利润总额,167561607.86,93823545.04,43684332.43,417449377.31,178540075.39,115178104.62,30886848.84,185476364.75,126821330.07,82743923.75,28079233.65,144782032.89,106873133.06,72507281.06,27047944.43,173337864.10,129258081.82,80437355.48,28152823.20,177860191.12,142786292.67,87685854.60,27421925.07,170466211.46,132347422.23,83319128.87,22220941.06,177779082.66,232159761.01,167162334.21,151428328.07,0.0
20,减：所得税费用,20011798.57,12029999.10,5238092.69,29572139.45,19253662.58,15220763.41,4796643.56,24211771.15,17726144.39,12507109.46,4688282.01,20026863.61,15234351.61,11086308.48,4116560.50,25572440.58,16133761.09,8169608.68,3800251.89,22229150.02,16142140.53,10264500.53,3390116.34,22910280.90,15396057.63,9087695.26,3337461.46,42782370.55,48740507.06,28918596.38,8648432.46,0.0
21,五、净利润,147549809.29,81793545.94,38446239.74,387877237.86,159286412.81,99957341.21,26090205.28,161264593.60,109095185.68,70236814.29,23390951.64,124755169.28,91638781.45,61420972.58,22931383.93,147765423.52,113124320.73,72267746.80,24352571.31,155631041.10,126644152.14,77421354.07,24031808.73,147555930.56,116951364.60,74231433.61,18883479.60,134996712.11,183419253.95,138243737.83,142779895.61,0.0
