,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,711562526.22,458808281.90,200094700.65,1004073717.18,733897654.72,498016082.36,230858988.13,1163563826.58,841691255.26,544652884.66,242486704.21,874408564.10,579023294.09,370557286.41,166758537.83,818813641.30,619161645.54,420770994.84,194616531.75,989537365.06,748601020.90,472401144.30,215756554.84,1000579977.37,750756556.66,484023341.48,222105476.18,907304393.15,676816486.03,432648673.80,184759455.67,1122015649.82,882765215.54,612528307.44,276455125.27,983437223.86,744625108.15,460727694.36,201742565.38,510840436.49,324086598.46,179114758.31,66475508.62,652407390.86,532613366.54,346849714.63,158633341.96,675063958.59,490969006.38,308927184.69,134123806.52,554478458.33,417589868.51,234755876.65,344300763.46,236281588.30,0.0
2,营业收入,711562526.22,458808281.90,200094700.65,1004073717.18,733897654.72,498016082.36,230858988.13,1163563826.58,841691255.26,544652884.66,242486704.21,874408564.10,579023294.09,370557286.41,166758537.83,818813641.30,619161645.54,420770994.84,194616531.75,989537365.06,748601020.90,472401144.30,215756554.84,1000579977.37,750756556.66,484023341.48,222105476.18,907304393.15,676816486.03,432648673.80,184759455.67,1122015649.82,882765215.54,612528307.44,276455125.27,983437223.86,744625108.15,460727694.36,201742565.38,510840436.49,324086598.46,179114758.31,66475508.62,652407390.86,532613366.54,346849714.63,158633341.96,675063958.59,490969006.38,306626563.02,134123806.52,554478458.33,417589868.51,234608774.10,344300763.46,236281588.30,0.0
3,二、营业总成本,761834667.30,486532159.68,218624551.93,1046432127.03,769214985.79,519168235.58,238281182.14,1177962931.28,854140488.33,550153415.50,245303629.87,889482878.86,587654812.36,377149940.56,169501505.17,829489494.42,625724472.32,424339634.46,197884517.72,987617743.38,744161029.98,470990853.76,218442687.99,997708186.14,748625096.99,483154303.49,221971396.05,916066809.28,685730045.10,441327759.17,191312700.03,1121062254.53,871401501.88,605414167.24,273800450.17,966152393.26,731376543.71,452886139.59,200470842.37,510082015.53,328517065.41,186058573.55,76214619.06,652075051.77,523626374.39,336496345.48,155200593.69,647043372.64,471056323.54,295598092.98,130864252.51,527625573.08,397327092.56,222799480.00,321306946.00,212215465.38,0.0
4,营业成本,622376483.55,397383951.59,178034855.59,873169058.05,651093385.41,440458376.17,201000334.33,1037542576.99,752230229.45,483080537.63,213632102.13,783935755.10,514249522.44,331502212.30,150502212.43,737037727.74,555037844.88,378381621.18,177665214.73,892642318.36,673984783.63,425599237.92,196589032.71,904826939.91,681651306.52,438999892.63,200174614.22,825227298.18,619716128.19,398737373.80,172774364.61,1044358368.80,813823196.76,566042089.34,254893357.10,894378593.39,682092171.77,421245649.84,184602143.32,468202405.42,300804766.84,171082238.73,71891404.44,602671929.95,489213563.12,313955809.50,144057842.77,609356256.99,444103026.64,276381422.17,122578789.68,492832923.40,371696665.73,206461336.51,298389310.89,190723943.11,0.0
5,营业税金及附加,3144483.94,1898602.63,517738.77,4608706.74,3067893.07,1754820.80,430231.18,5219808.44,3204729.13,2140361.79,1161795.08,3855999.30,1691137.18,1026337.25,618742.41,2616154.90,2092246.52,1219355.33,479616.77,3533408.48,2447931.71,1762597.47,1086339.02,2031173.34,1162744.10,924694.38,637652.29,2223745.69,1550042.65,883152.76,252214.32,1498433.50,1133107.21,852944.91,141358.11,605046.39,139295.90,83912.32,29388.91,124063.42,61215.84,35752.55,17998.09,129852.95,99262.42,66058.72,31516.41,95273.35,75750.85,42155.26,26096.84,48297.00,29085.02,12642.08,71937.97,12265.46,0.0
6,销售费用,20855194.86,13542254.81,6681753.71,27224916.68,21492706.91,14153118.76,6056702.82,32409042.36,23571830.34,15626954.79,7183684.03,27135396.84,19556741.70,13082625.62,6032891.22,25823983.90,19776901.20,12550056.69,5978338.59,26043131.15,18858471.58,12247137.47,5776772.29,24310024.98,17184920.48,10703846.87,5305109.98,17120661.11,12414392.41,7994169.43,3900401.40,18198105.03,13177461.76,8376767.14,4104463.44,16805639.57,11525872.75,6976410.45,3353320.37,11710508.15,8421878.12,5383010.45,2683859.80,11629437.52,8918282.53,5615248.32,2944812.34,8879845.06,6451658.34,3902984.36,2259399.11,9166104.32,6892640.43,4498038.16,6470382.24,5478453.16,0.0
7,管理费用,74069132.07,50733482.10,23096576.84,96556228.77,69941027.19,58081602.51,27392329.15,95610586.89,68337783.92,45908498.23,22718429.34,69975012.36,46076389.01,26562995.19,10324269.24,48059721.44,37086215.87,24836895.34,11788913.52,47932573.59,35404557.41,22530679.45,10187786.42,44974135.20,33395104.87,22749867.49,11180564.68,47393821.91,34795935.72,23985709.53,10860160.58,31457613.27,24568693.16,17077719.33,8962821.67,36802302.73,24983182.52,15632751.61,7300784.02,23151186.68,15908865.79,9305073.31,3896118.17,20683796.24,15855246.32,10546433.05,5405919.70,17880346.96,13246510.43,8233611.54,3754552.18,16901882.60,12615677.22,8302711.14,12580422.63,12325249.98,0.0
8,财务费用,18103438.85,10176339.18,4106259.24,10265516.07,4901443.21,5182680.28,5346454.56,5104735.64,4198154.85,588844.14,-558305.48,-2296434.28,151950.42,1152718.59,2096124.63,13215586.95,9987462.78,5599959.83,2848461.48,15916204.97,12662428.76,8284251.37,4070234.51,19525609.63,14562019.13,9333110.26,4112038.88,22137328.10,17118084.92,11711500.22,5691097.86,22235742.24,15637108.26,8861245.22,3827214.38,13997319.98,10338573.03,6777203.71,2329778.85,5893352.55,3798151.31,2441809.82,1665334.79,11411971.57,9122266.05,5895041.94,2760502.47,9596260.19,6209813.46,4467260.14,2245414.70,8223543.92,6081120.63,3433047.05,3794892.27,3675553.67,0.0
