,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090630,20081231,20080630,20071231,20061231,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,432244660.12,231234016.46,113890811.94,673496543.96,325904094.69,190512700.52,59247608.97,522835099.94,222729084.61,138053889.30,30790994.61,469693746.29,188706593.89,122806033.08,49688745.93,391890175.34,227195933.57,129157626.93,43774485.57,332546030.01,153328963.10,119459635.63,42539524.90,236849779.40,124371554.19,98244901.60,29709903.69,231459298.09,147982291.34,113648087.84,50936323.00,300090073.31,220200855.49,166504388.70,66391456.73,234010790.01,164748929.17,115538036.32,40673910.47,156126869.07,99297778.62,91722758.10,16177410.93,83084608.70,70665767.64,29389134.22,59107033.49,48006600.37,40531397.09,0.0
2,营业收入,432244660.12,231234016.46,113890811.94,673496543.96,325904094.69,190512700.52,59247608.97,522835099.94,222729084.61,138053889.30,30790994.61,469693746.29,188706593.89,122806033.08,49688745.93,391890175.34,227195933.57,129157626.93,43774485.57,332546030.01,153328963.10,119459635.63,42539524.90,236849779.40,124371554.19,98244901.60,29709903.69,231459298.09,147982291.34,113648087.84,50936323.00,300090073.31,220200855.49,166504388.70,66391456.73,234010790.01,164748929.17,115538036.32,40673910.47,156126869.07,99297778.62,91722758.10,16177410.93,83084608.70,70116514.68,29114507.74,58557780.55,47627755.89,40241400.69,0.0
3,二、营业总成本,431692574.25,246038567.37,108506549.01,720019428.63,364712036.67,224649075.08,90862057.89,482458885.36,249024016.01,155930445.67,50723710.40,391787965.42,190444196.61,113210820.17,44159303.51,325575159.06,181907498.09,110834479.03,37652493.03,265740627.89,136460457.15,113992781.68,37870618.50,168442514.78,102878393.73,70361002.40,21671360.30,153069514.45,99550733.25,64929420.72,24567100.33,196299494.95,143423624.38,107084042.92,40919743.55,169855726.88,114655842.86,75657063.03,30056404.01,115011930.68,73159822.94,71225701.95,20657875.69,68163252.51,57000105.00,26407891.24,45145374.21,37315947.34,31753255.73,0.0
4,营业成本,257179525.16,134585138.22,56410065.20,372640845.91,182085094.52,100528474.78,32025177.17,305392667.83,141525074.10,89902526.47,22169850.50,272934166.95,118002255.78,71475228.91,27406263.05,216350643.19,114637801.89,69562257.83,21369314.78,184411124.72,81704837.85,75752098.95,26386448.67,116198165.34,55808457.23,42527186.30,16621954.80,109394132.01,64200218.41,49053079.82,21281407.31,144240962.60,104719262.44,80226241.68,33084659.72,126817489.25,82403376.73,55483082.66,21344417.63,84422072.69,59718819.00,49910066.61,12002394.78,46268558.28,33317726.50,13946746.15,28279932.56,19158906.07,13569387.93,0.0
5,营业税金及附加,2729014.41,1746811.03,1073052.93,6310398.80,2499941.94,1528363.13,1018197.86,6096786.04,2323697.52,1608779.96,345537.24,3984240.16,612938.33,187371.73,88531.58,2276851.59,912784.32,461117.52,7500.70,3372429.86,1352470.39,976478.47,15833.53,1607756.66,860472.31,788714.70,164044.05,2361310.59,1827313.97,1535621.41,639098.57,3105091.28,2192280.85,1560351.09,659174.38,2113529.07,1548820.04,943875.05,188283.68,883528.03,732543.56,1211033.62,218463.03,995596.52,630646.17,316216.33,372954.07,376986.31,462100.77,0.0
6,销售费用,79249546.27,50043241.59,24537556.72,115889815.38,74640446.41,49772610.21,21517521.91,86122005.92,53240603.08,32517743.52,14450395.47,66484815.29,43601808.11,25585985.46,10784266.45,59017120.11,38228118.17,25181024.82,11554281.32,49807001.17,32856927.12,21387749.62,10734322.67,24914456.32,13947729.06,7855111.49,3485508.97,21304625.22,13434896.24,7384358.48,2864688.57,18265662.07,10965411.98,7166471.81,2609399.44,13525016.62,9423328.26,6339874.73,3652134.71,10869022.43,3593058.71,6719164.01,3167524.18,8177689.36,10611078.44,5485499.20,5954026.68,6994150.89,7714944.32,0.0
7,管理费用,41187884.93,27030707.95,15344140.38,59731915.64,42872546.98,67898096.73,33222329.46,84679840.26,48895152.24,33887300.30,16123472.65,60093583.24,36012122.62,23540031.97,10880716.97,56758644.86,30720944.53,20698733.70,9992078.72,49446826.64,28140853.62,18482237.97,9061610.63,55460685.68,37253802.27,23964436.82,11185586.92,47488113.60,27780717.41,16025103.92,8184921.50,41893517.29,25782628.50,18974015.91,5605102.06,25762414.56,19030390.93,11904130.40,4423288.43,18803015.56,8869811.22,12901030.09,6111990.49,10470950.23,13093990.19,6817449.27,10286909.54,10204535.19,9770923.24,0.0
8,财务费用,-3711312.25,-4573710.83,-67501.93,1976660.27,2041154.44,1553265.49,802561.96,-5563657.48,-3999453.34,-2155890.73,-1462649.76,-17097033.68,-6995410.66,-5997140.36,-4440295.50,-20690881.94,-9394386.73,-7209233.61,-5225408.25,-28137370.40,-12614349.45,-9838948.29,-8506660.03,-29976327.37,-15034603.48,-12676836.15,-9356604.68,-34429883.37,-15761330.90,-13175866.02,-9801819.82,-21462415.97,-7232907.05,-5262420.10,-1501884.45,-942210.64,-660681.89,-214559.17,-72968.51,-116721.80,-233273.92,-669431.15,-432481.58,-121648.17,-653336.30,-158019.71,251551.36,581368.88,235899.47,0.0
