,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,454479680.20,3614279528.00,2702754532.19,1653777771.59,642372674.65,3090340154.29,2321675532.05,1414402424.16,496895842.50,3087657816.02,2377984418.82,1457135903.83,562967931.39,3184514747.36,2406127816.32,1464412744.52,568703982.29,3429096415.29,2607865109.70,1629021953.82,599493602.01,3903965119.72,3035300377.76,1904073427.41,733820061.40,4052654656.16,3081635835.42,1880962107.34,678269553.52,4196439086.85,3244091947.21,1973601529.66,703942504.65,4073044646.87,2987903695.90,1795945166.92,648808449.12,3962650724.82,3005771709.79,1794856178.79,729300967.92,4045632073.84,3178254947.16,1957920264.93,761981489.89,4314333905.60,3358195878.65,2235815041.32,896209749.00,4419325638.97,3333125185.77,2131783682.05,885772122.49,3963264822.05,3104147287.09,1886789176.46,700659195.24,3598591565.57,2900542907.24,1921046327.98,803415669.31,3423559202.51,2530201321.04,1436935444.31,571560459.48,2245828459.17,1551013607.06,897143926.75,451431889.82,1528960261.01,1107666965.09,669810619.50,274895203.55,1080496212.85,756828836.27,441482355.60,510094312.90,241060275.76,39819005.81,14023954.73,41976824.53,15892855.46,41033430.47,18908656.54,52570193.66,44796000.00,42971000.00,30982000.00,0.0
2,营业收入,454479680.20,3614279528.00,2702754532.19,1653777771.59,642372674.65,3090340154.29,2321675532.05,1414402424.16,496895842.50,3087657816.02,2377984418.82,1457135903.83,562967931.39,3184514747.36,2406127816.32,1464412744.52,568703982.29,3429096415.29,2607865109.70,1629021953.82,599493602.01,3903965119.72,3035300377.76,1904073427.41,733820061.40,4052654656.16,3081635835.42,1880962107.34,678269553.52,4196439086.85,3244091947.21,1973601529.66,703942504.65,4073044646.87,2987903695.90,1795945166.92,648808449.12,3962650724.82,3005771709.79,1794856178.79,729300967.92,4045632073.84,3178254947.16,1957920264.93,761981489.89,4314333905.60,3358195878.65,2235815041.32,896209749.00,4419325638.97,3333125185.77,2131783682.05,885772122.49,3955400350.80,3098592354.38,1883298872.08,699319740.54,3593635808.52,2896299511.15,1918151241.96,802162781.15,3416958877.34,2525674232.45,1433498540.74,570073553.21,2240803367.68,1547602039.15,895121877.91,450166440.69,1526953627.33,1106124285.31,669219810.52,274517157.42,1077752396.73,755049114.54,440615828.68,507834166.93,239799031.21,39819005.81,14033528.44,41940767.89,15874095.77,41019273.84,18908656.54,52570193.66,44796000.00,42971000.00,30982000.00,0.0
3,二、营业总成本,510090406.50,3656743004.04,2728527926.61,1676555682.56,675540258.28,3149045303.56,2350502194.51,1439832829.00,529099675.95,3136765781.26,2412346693.58,1490923257.19,600940104.30,3121675614.78,2310973557.20,1406876395.80,552495210.97,3318026964.11,2507715139.32,1575480479.81,588549217.52,3762039047.04,2904048169.61,1826906686.30,715864465.39,3875258106.73,2929140275.85,1788044262.96,652289988.54,3951505244.71,3053539273.47,1865142772.04,679591467.13,3977497343.05,2915049741.02,1746602394.60,637033940.77,3768023362.40,2843518012.07,1684183439.07,697639810.71,3747579256.99,2913826780.29,1803575823.70,724715897.10,4206584763.61,3271984291.43,2156974307.48,871631813.12,4228428960.55,3161848696.34,2003232207.33,842183585.20,3733647864.35,2912315619.63,1768878676.73,666456222.53,3361771158.35,2700241562.91,1796737236.95,767236205.44,3338078371.95,2470604905.46,1418334997.09,570367570.34,2183169949.10,1492326562.42,858727339.48,426951026.23,1290220272.93,930304542.95,560431312.64,234220746.39,901042662.08,636135264.58,368200456.94,437661819.36,203941114.35,27774400.41,11952759.00,29925287.73,11879543.06,26321965.67,0,36046409.45,29281000.00,31209000.00,19303000.00,0.0
4,营业成本,415803110.91,3192588647.34,2373888844.39,1458021532.27,583895058.47,2742501169.73,2049635544.28,1250584613.02,449604975.02,2725932336.59,2108987403.36,1305086342.65,520381378.90,2719680301.12,2015774367.48,1207425456.57,468223442.16,2889897999.99,2210548740.74,1385071941.81,518619828.36,3350113046.23,2604520605.26,1636839353.22,641326392.40,3486638962.54,2654105555.94,1619924307.97,587294302.83,3607470819.28,2790648510.73,1696522748.58,607378076.01,3706904106.23,2732073464.19,1633474163.78,588023547.45,3529993812.92,2671067351.29,1580117359.83,640837345.73,3454576268.52,2679714472.23,1646117735.86,655171354.88,3902350017.22,3048650228.50,2013251515.80,811042405.03,3973891088.91,2968408700.85,1878027380.69,787959346.83,3500919266.73,2730963640.16,1656914190.01,620808043.84,3147761753.91,2525974249.79,1686489046.33,716988307.51,3162207394.12,2343994489.76,1350609037.57,542206533.28,2045330681.45,1396816780.72,797564159.57,390176287.33,1179390556.02,849390089.30,504595469.91,205964269.59,798378665.45,570359698.61,336625833.54,411640900.26,183540669.53,17876284.55,7997112.13,22396997.99,9205443.70,20272899.66,0,25094947.17,16297000.00,17535000.00,14208000.00,0.0
5,营业税金及附加,6342927.81,38589594.68,28162679.71,17010239.02,6349899.50,38624082.27,28939577.96,17661313.54,6863426.30,44029593.59,33419919.01,19286235.86,9416381.14,44189147.56,11308914.80,7367445.78,2334932.78,19111179.49,13989262.32,8315010.59,2456672.99,14142065.87,9740981.26,3890926.35,358044.52,16331026.12,12952105.15,6574325.61,1819272.43,16704899.34,12502175.68,5872212.07,230972.84,11009704.99,6113426.42,1819931.00,232818.73,10852039.59,8911315.48,1457053.60,207175.65,12395929.37,10551747.38,6570061.22,903526.50,10980384.04,5331827.66,1085809.36,203210.90,9309467.22,5125903.88,2590879.37,187515.02,7371583.75,7036651.79,3687660.88,1457715.23,8021802.06,5493871.93,1318562.51,55423.22,4088862.37,2974371.80,458518.53,223408.70,5191474.30,1883548.46,903834.62,865985.96,4430993.66,3591116.74,2210118.70,159462.21,2634082.22,1146133.57,1235168.77,3748923.17,1267205.71,596631.04,138264.84,404035.60,131376.87,398228.73,0,578301.56,456000.00,489000.00,331000.00,0.0
6,销售费用,37495530.01,193440795.38,153534146.95,92176220.01,37172867.69,160377358.89,120923091.36,75098577.36,29836428.71,165758014.00,121498354.50,72150231.07,27376155.52,156196028.01,114813819.26,75182526.65,30951106.61,167049409.19,113810859.90,70414527.35,24321889.23,157546413.50,110267117.71,67518855.44,25882338.19,146014204.02,100960932.83,59124601.46,18384757.86,132626039.81,102727784.46,62167986.35,26889337.04,103639645.53,68128696.47,40788337.01,16268128.71,118428829.07,87841064.17,54063038.58,32596224.25,182443978.56,150317403.14,98805410.56,41174649.50,163134499.68,123399286.24,82666554.24,34826196.24,160822811.20,125099659.59,81518736.84,35712937.33,156462694.28,117304828.99,67435299.76,26839478.28,128866792.21,111289464.73,70379087.34,32488609.54,117408376.64,85721734.04,42921362.73,17491888.96,90394353.74,65577883.98,43151760.72,27412069.03,83177532.64,60903466.49,42676946.67,19526299.18,53370403.88,30809170.80,9495139.64,5478853.22,5752545.17,2099779.66,869931.81,1877264.46,737424.79,1817124.12,0,2039527.29,1817000.00,1626000.00,879000.00,0.0
7,管理费用,44084597.35,194973973.45,145816771.79,90763147.70,39765744.06,169665890.67,128421782.01,85165073.76,38397744.92,159357485.37,117129672.47,72894917.55,35231288.70,147611597.75,135573394.06,92980691.98,42876722.84,182563570.32,134093447.34,83954105.10,33409192.65,175178843.26,123273219.41,78632596.77,33510560.98,155803729.66,107253843.20,65595679.45,29379712.84,130311283.00,93706334.34,64414738.15,30076385.52,108601536.91,76271556.81,49499450.85,22738110.25,85054083.46,58303823.60,37684308.28,19441977.05,75795649.89,56374326.27,39845879.61,21720628.00,82291673.33,59271257.60,38875424.05,16599701.43,59015205.60,43833606.46,27996941.81,12872184.53,46551028.37,37855117.02,25822971.80,9578999.35,37481429.64,26156533.74,17226462.42,7943199.90,28119822.31,19251580.97,11914073.06,5302116.85,27083864.84,17482684.33,12134720.61,7374659.23,16966356.50,10492461.42,5124398.40,3667102.96,24993782.91,18088953.71,11061605.78,7588184.69,6232218.74,8697597.11,3765871.37,9059406.95,3688398.34,9135393.40,0,8159021.06,10647000.00,11618000.00,3889000.00,0.0
8,财务费用,4474006.13,26947821.67,18993732.34,13142582.28,6930176.81,20290643.84,14020613.90,9881182.39,4397101.00,34157936.96,29296364.39,19515822.87,8534900.04,39370364.58,29229333.46,19646546.68,8109006.58,42949705.32,31426341.62,23878407.56,9741634.29,58076909.68,51946949.42,35725657.97,14787129.30,68099386.48,53622275.52,36579785.26,15411942.58,64266780.67,53954468.26,36165086.89,15016695.72,45917266.00,32462597.13,21020511.96,9771335.63,23606425.01,17394457.53,10861678.78,4557088.03,18954150.87,16868831.27,12236736.45,5745738.22,47586891.91,35331691.43,21095004.03,8960299.52,25248237.39,19380825.56,13098268.62,5451601.49,22343291.22,19155381.67,15018554.28,7771985.83,39639380.53,31327442.72,21324078.35,9760665.27,26253916.51,18662728.89,12432005.20,5143622.55,15169574.77,10565664.93,4972863.96,1122024.68,6254834.11,5927409.00,5824378.96,4903612.45,21665727.62,15731307.89,9782709.21,9204958.02,7148475.20,-1647384.21,-818421.15,-3812417.27,-1883100.64,-5301680.24,0,174612.37,64000.00,-59000.00,-4000.00,0.0
