,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140331,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,685383162.46,436133258.20,187144240.23,1148699197.30,691140108.04,397236237.16,175292633.81,923275139.66,630766009.99,420938021.88,175247152.81,873443922.15,548641613.34,365763594.44,139492064.57,642610230.32,467335767.37,284377957.96,130933698.28,630910395.85,475926986.22,119915334.05,765624941.33,781570095.30,839349489.66,0.0
2,营业收入,685383162.46,436133258.20,187144240.23,1148699197.30,691140108.04,397236237.16,175292633.81,923275139.66,630766009.99,420938021.88,175247152.81,873443922.15,548641613.34,365763594.44,139492064.57,642610230.32,467335767.37,284377957.96,130933698.28,630910395.85,475926986.22,119915334.05,765624941.33,781570095.30,839349489.66,0.0
3,二、营业总成本,678026512.19,434874032.64,182589069.88,1139746040.27,678161192.67,382905815.74,167797537.52,929722565.73,605860183.38,401601453.74,165636526.52,842214288.75,526101955.73,352452515.76,133645742.01,616555942.58,454002415.86,282363937.67,125895728.25,607847660.71,462452347.25,117163536.72,721213938.92,737110035.31,776828332.45,0.0
4,营业成本,577631296.30,367623679.83,161687980.36,967268775.52,566743561.75,324071871.63,139533991.70,753554353.55,496355219.89,332623823.68,135599426.92,674443767.03,413596406.19,279774713.02,103859370.28,484651772.20,348075800.79,212056902.22,95400027.10,464942718.01,358472827.92,86193801.50,578834362.38,587243161.68,637170528.63,0.0
5,营业税金及附加,2676420.52,2068868.20,1091310.92,5704738.72,4267891.33,3354250.02,1503229.77,4561101.95,2724020.48,1971315.37,624996.38,4942933.17,2135548.09,1541579.28,867351.49,5128117.21,3813797.26,2395879.13,1056379.48,3558974.71,2387309.99,895236.81,5126365.47,5020326.92,4772700.14,0.0
6,销售费用,46991549.21,30103142.37,14057611.18,70309891.61,51425633.69,29450852.80,15534850.44,64405897.30,54039003.73,30217456.63,15771541.43,64565724.72,52578898.39,28090734.89,14478138.96,52228813.80,46040683.43,26541071.62,14360230.53,62959609.50,46655523.27,14423418.42,64036382.26,69050888.78,72353294.09,0.0
7,管理费用,36439149.58,24030525.77,9545987.92,66092833.66,39170871.22,27077005.12,10807866.70,59360792.26,38569417.25,28259619.98,10916038.79,55318592.34,37075582.17,28071009.78,12987330.87,48055467.32,30321111.30,24510431.95,11969346.31,46997931.04,35171712.12,11662313.45,49634284.74,50447450.87,41703699.11,0.0
8,财务费用,14288096.58,11047816.47,5458024.79,20262111.47,15162424.20,10287868.16,6946925.33,23140559.41,15149642.40,8748697.19,4530106.50,18133218.01,13427724.41,7828695.24,4577411.79,15825644.75,12874544.98,9591291.71,3841729.04,20346422.01,14443345.33,3467420.05,16349363.38,18142415.20,16901126.65,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
