,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,11377416397.58,8514332779.51,5753183817.09,2733926124.96,10988972054.46,7330610410.85,4378096649.65,1677280494.14,8202891851.29,6046103401.41,4137538743.38,2212536692.13,7096127235.87,4940594963.06,3287890314.85,1434690510.17,6182667324.49,4448509358.78,3094541177.51,1310957861.02,3511289559.59,2023923624.36,1288742759.01,579831444.65,2499476675.76,1791012040.15,1330811539.28,752792303.67,2723301861.73,1995672968.26,1270299488.92,676449940.18,2114099563.77,1536944033.83,992735920.46,414832663.60,1341221385.79,998868093.45,653054954.78,288097277.64,984101409.25,725272224.37,487850037.72,228609453.13,1472633510.42,1034426853.84,729391993.44,381021112.99,1581490523.33,1062984916.52,654926329.21,286118915.92,1749198298.38,1229678942.28,865995015.76,330826457.03,2045505002.52,1396177419.54,965208576.01,428414796.15,1579273712.00,1182124082.62,694229535.71,314508138.29,937095335.95,673700439.44,465322626.27,250663520.14,1384380063.74,928509654.49,599371625.35,291153380.34,810101759.14,319207240.01,570931108.52,395154051.59,919865303.58,452892212.28,876830817.00,1026794043.04,1683224583.49,0.0
2,营业收入,11377416397.58,8514332779.51,5753183817.09,2733926124.96,10988972054.46,7330610410.85,4378096649.65,1677280494.14,8202891851.29,6046103401.41,4137538743.38,2212536692.13,7096127235.87,4940594963.06,3287890314.85,1434690510.17,6182667324.49,4448509358.78,3094541177.51,1310957861.02,3511289559.59,2023923624.36,1288742759.01,579831444.65,2499476675.76,1791012040.15,1330811539.28,752792303.67,2723301861.73,1995672968.26,1270299488.92,676449940.18,2114099563.77,1536944033.83,992735920.46,414832663.60,1341221385.79,998868093.45,653054954.78,288097277.64,984101409.25,725272224.37,487850037.72,228609453.13,1472633510.42,1034426853.84,729391993.44,381021112.99,1581490523.33,1062984916.52,654926329.21,286118915.92,1740075680.64,1219968680.50,861535975.67,328028195.21,2031498321.59,1389002251.41,961276382.46,425837024.64,1570279520.09,1174416320.84,689353410.58,311835453.26,931038681.27,669690420.43,460745152.91,248919758.10,1376352416.13,925526908.05,597398769.18,290663966.89,798763918.28,313566737.98,558193435.09,387714269.64,914036205.82,450630322.50,872954579.72,1009462090.93,1681385370.79,0.0
3,二、营业总成本,11349601576.80,8555425616.05,5784804258.32,2795809442.97,11146025945.89,7390419508.83,4406675733.23,1691528394.17,8431816362.11,6008281052.69,4123767310.59,2202288895.93,7220121535.13,4939896262.91,3270394896.17,1423177832.66,6178258256.93,4499135160.22,3116236067.06,1323234804.35,3599708253.06,2089415395.82,1310801656.37,598866008.81,2657999761.77,1869956059.67,1385112565.51,767626174.88,2793643570.31,2029643725.99,1286771097.98,684249310.38,2230491151.46,1589834985.18,1029961411.12,432833706.74,1442999315.95,1042299927.54,678312379.39,305590660.22,1147879785.09,776062648.61,520625133.99,238874437.35,1578807679.06,1084681539.56,754220039.21,379612076.57,1707518657.32,1125354172.49,694186610.90,300595486.45,1803205209.94,1239250853.11,875740566.15,340679579.97,2092922788.19,1436704473.75,992041379.12,438905954.03,1623835011.37,1206690037.31,712289814.39,323525016.30,1068847140.16,719449992.13,493004297.07,267288947.33,1434721928.21,960136064.85,616072703.39,297544089.64,808806095.50,317589738.39,571435831.53,390584548.26,889024632.57,423310501.39,816600917.75,937259895.07,1595393900.34,0.0
4,营业成本,10500851957.92,7956514034.04,5373255275.37,2587690201.95,10239141043.68,6934571297.41,4107417635.21,1546583713.64,7679702342.53,5621343582.10,3887224934.37,2100255169.78,6656771231.80,4604013318.69,3053865200.32,1333324071.11,5738366276.27,4233166365.82,2933880464.43,1242263382.64,3391441442.61,1951241560.32,1228133228.27,552592405.30,2448650320.82,1776005926.37,1319796124.40,741273436.56,2678556605.44,1966227261.13,1248553659.99,665018767.78,2095526657.63,1524487712.96,987023146.42,411527583.39,1321757435.98,986390801.16,645398887.57,283540870.60,970722854.69,712572318.19,479490100.87,220323906.63,1447512685.07,1004985548.14,705164793.59,358608539.83,1539452786.88,1038510989.64,637458428.24,278459512.00,1690207527.00,1154635674.55,822057966.43,315269320.81,1966948362.94,1350125109.24,933492063.82,415896681.82,1527593274.50,1138561057.64,667369307.43,302937239.16,909768029.58,644210818.78,442162961.76,240725248.21,1310700824.93,876511688.26,561866969.34,273361114.64,722350271.14,284678029.54,505598588.67,328066695.84,771406409.87,361371812.42,721081180.89,831699870.85,1489571559.74,0.0
5,营业税金及附加,24105243.50,16209895.67,10731616.98,5333634.46,29294616.36,17988807.57,8572262.93,3794905.40,18921044.83,10429459.10,6319334.20,2992344.42,15284729.89,7099737.12,4500309.11,1575229.33,13702531.44,8256378.25,5588936.24,3283731.20,7515280.36,5414072.56,3422693.22,2597500.38,2191575.59,1187054.06,737236.81,529321.71,2245327.76,1532938.23,1093445.07,866911.02,1444852.85,1180232.72,777808.84,500141.48,2307228.09,1450749.97,934511.05,518579.81,2948990.34,132772.20,82514.56,21899.34,378339.58,128510.86,62799.77,20572.73,135625.44,48351.37,38539.88,12721.97,418564.52,396393.53,53044.19,16023.82,1127365.52,615085.26,599253.80,36072.76,259064.70,77974.15,44923.32,12234.41,157293.70,109070.78,98016.94,20217.01,636848.13,349145.61,156501.93,64441.16,2305838.42,517369.71,1705441.00,411217.20,3552562.66,1565932.02,2985107.10,4056848.97,3258438.48,0.0
6,销售费用,198021178.18,147283526.93,86714334.74,38816941.07,122751370.95,85245858.10,58364706.28,28495261.68,112247375.23,76019056.83,49491388.60,21107385.80,92009054.40,61352279.65,39252542.36,17703877.03,79627947.73,58559588.20,38872828.55,17632146.45,49986607.67,35009839.08,22849217.51,10540116.23,35437441.92,21595720.08,15721428.87,6082001.27,24449981.09,16436632.14,11221122.26,4784413.62,29698424.89,16379428.46,10346894.21,4408322.24,17063440.43,11279693.50,7938773.30,2879417.79,15563571.10,10807890.85,6909098.51,3334745.51,28658100.01,19578155.08,14011903.86,6297547.89,32420354.67,22860782.43,14847207.25,6595554.75,34253540.68,23481671.14,12941197.90,5147065.78,27862220.77,20231063.12,12138925.30,5645787.07,25525202.33,18160873.81,11880201.03,5375149.32,41593739.18,21314119.20,15602565.77,7923954.72,38061029.76,27268956.54,17219102.83,7686826.13,25162962.64,8906858.66,13015137.16,22463380.78,36067944.48,20740311.93,24010871.48,30001720.60,32001793.20,0.0
7,管理费用,206406685.40,142035403.99,89966023.82,47388558.54,177032590.09,116888405.51,199119582.49,96863992.87,386665130.42,263661803.30,162057077.68,73347066.80,310740038.24,230215677.67,141465130.03,56474030.27,254161287.96,152737932.34,101372740.38,48063668.59,85334142.03,57485899.98,37219337.64,18485469.40,64043569.64,39989719.53,26378778.68,12456286.52,41271086.30,26471306.40,15271031.61,6944287.24,36802164.49,28166634.65,18273883.93,8768315.46,49302666.34,24295531.34,16659812.29,7816987.44,35843681.02,25519537.36,17795178.00,8603199.25,45346043.04,28540002.22,18397763.24,8833149.40,34913028.32,26095577.66,17186370.01,8084012.81,40908279.14,30744366.85,20898595.12,9411409.20,57397186.46,35239476.37,26583207.58,7933992.67,37510991.66,22385029.44,15493786.13,7226867.98,77770698.53,26098070.67,17286109.79,8952786.34,50578840.64,29246677.21,19179282.75,8121188.90,35131371.35,13512896.28,34165071.02,22765470.72,46624681.46,20830345.88,32540891.18,35286933.27,37657070.54,0.0
8,财务费用,50104766.22,25852869.76,35540361.07,23135785.79,43744494.71,17864875.55,13059278.74,15790520.58,42440252.92,26805243.54,11611530.16,4586929.13,31324513.87,28043884.73,21896441.37,14108219.63,47581062.14,33566536.58,25056930.71,11460604.61,41529721.95,27597063.41,18355139.42,11943839.35,40652347.87,25923613.46,17119831.50,7285128.82,35176300.46,25406396.63,17062647.59,6634930.72,30229901.36,21661106.14,15577864.52,7629344.17,29336148.39,24648452.30,13145695.91,10650310.64,50499353.54,38286826.22,25854938.26,12018851.32,52179244.06,40369637.16,25503092.65,13658240.72,51992170.97,38136418.98,24954013.11,11404111.85,37417298.60,29992747.04,19789762.51,10835760.36,39587652.50,30493739.76,19227928.62,9393419.71,32946478.18,27505102.27,17501596.48,7973525.43,39557379.17,27717912.70,17854642.81,9666741.05,34744384.75,26759597.23,17650846.54,8310518.81,23855651.95,9974584.20,14438982.13,16877783.72,27459829.25,18802099.14,35982867.10,36214521.38,32905038.38,0.0
