,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,13022184279.29,9781053747.90,6498592815.56,3478507869.24,11153158281.97,8641255846.32,5721670003.13,2775453911.43,10684740403.81,7973063378.38,5576189721.57,3159382547.74,10040256145.06,7433418342.03,4563319168.76,1961253268.08,8088987117.16,9648538190.14,6801728701.59,3075373004.61,14886143547.66,8095872785.78,5555150210.46,2744135869.53,14694215975.31,11361934347.83,8761829695.34,4651704804.08,17098048607.64,12778417442.23,8580943872.37,4454441005.14,15264805403.85,11593937021.68,7058573910.47,3359678721.29,12475387922.61,9293069506.08,6101431292.12,2565344018.71,6174487738.55,4026358397.63,2008605904.52,656121481.73,4540886852.70,3640288920.26,2369247810.22,1071803665.38,4510593978.76,3135305654.04,1946928397.08,849911801.84,2853025778.25,1779977207.41,1120606272.66,518631097.42,1960713359.33,1289322874.96,852684765.88,466700820.81,1672537527.13,1247824860.39,802083329.08,369875829.90,1461968818.05,1093981790.15,710539722.17,375230708.54,1368571504.37,1058503404.11,643797256.00,238525110.52,1197194677.21,628423780.24,1075102170.67,563776229.77,1194941777.24,454596133.59,1406011585.23,695053577.63,1229454636.00,562059560.00,689274089.00,288030660.00,550559962.00,285834100.00,442323000.00,216096409.92,485709434.00,0.0
2,营业收入,13022184279.29,9781053747.90,6498592815.56,3478507869.24,11153158281.97,8641255846.32,5721670003.13,2775453911.43,10684740403.81,7973063378.38,5576189721.57,3159382547.74,10040256145.06,7433418342.03,4563319168.76,1961253268.08,8088987117.16,9648538190.14,6801728701.59,3075373004.61,14886143547.66,8095872785.78,5555150210.46,2744135869.53,14694215975.31,11361934347.83,8761829695.34,4651704804.08,17098048607.64,12778417442.23,8580943872.37,4454441005.14,15264805403.85,11593937021.68,7058573910.47,3359678721.29,12475387922.61,9293069506.08,6101431292.12,2565344018.71,6174487738.55,4026358397.63,2008605904.52,656121481.73,4540886852.70,3640288920.26,2369247810.22,1071803665.38,4510593978.76,3135305654.04,1946928397.08,849911801.84,2844895797.56,1770638230.58,1113946325.20,515078120.32,1951163406.38,1283358179.96,848613657.65,463268934.01,1656071875.41,1236522448.73,795067219.25,366402516.37,1446646339.50,1082518065.95,703739438.07,372180908.51,1355878618.00,1048646093.57,637400798.96,235327269.74,1157430868.70,607609566.75,1040443506.81,564626487.63,1193118253.55,453613716.74,1405404563.87,694781342.50,1228321852.00,558473033.00,684300486.00,284459345.00,545470390.00,284936500.00,441674000.00,216130261.92,484152276.00,0.0
3,二、营业总成本,12802427390.51,9507355149.98,6251124369.39,3302167287.55,10392992523.16,8005871905.06,5318594986.96,2688033934.86,10641051774.65,7925314995.67,5533935810.50,3110258582.46,9980923843.52,7366198531.02,4523885531.51,1947378085.37,8118539501.23,9686905252.08,6846733779.25,3101640638.49,14886648233.39,8091831018.55,5559754583.95,2726143477.86,14730891110.51,11440660031.33,8853257278.76,4688383806.41,17422470976.16,12955068718.71,8705620130.17,4513399383.50,15325111361.70,11512928908.08,6949203872.63,3295361682.54,12504372950.41,9295970262.68,6128475890.98,2578514084.29,6205949036.53,4111363311.12,2100912836.94,740031716.68,4642593427.28,3596972459.55,2337875356.49,1052997901.05,4382008990.77,3096735472.34,1933445689.15,854007884.94,2855610496.48,1751182543.87,1082631246.11,499880348.09,1892997406.10,1249567767.69,823565339.38,451821131.87,1611070367.92,1198390746.25,768546926.16,355057330.20,1434208483.24,1068483042.99,696176942.19,366160742.37,1347558905.95,1040361569.88,634375181.44,234983122.92,1129436073.30,576406010.97,895454933.30,466736692.25,1058928900.29,403666072.39,1161525881.75,553482302.13,975867456.00,0,588862474.00,0,449255956.00,0,426523000.00,0,407457737.00,0.0
4,营业成本,11855033287.86,8858091262.04,5815108819.12,3080861596.11,9572652948.89,7408919317.17,4898342102.68,2449725800.17,9835859315.54,7349501756.57,5155859105.27,2927286423.42,9280847269.64,6856371251.98,4183073547.12,1793231807.46,7524339306.76,9255372197.44,6567422098.50,2957115999.73,14202490130.80,7652493357.73,5263193760.66,2590246146.57,14222195977.47,11015865827.60,8507213010.65,4522622970.54,16652555257.38,12459553113.56,8387259931.49,4365186455.92,14655861947.56,11028970210.00,6594759114.92,3148352576.03,11986335704.38,8949231056.62,5909999480.49,2488721384.12,5820213037.31,3826740107.03,1919340165.28,648179261.72,4188729314.28,3322761464.39,2160965637.19,978409310.89,4068465070.00,2880700753.64,1794756102.67,794325505.20,2612742512.58,1608864182.02,993211180.66,453706836.82,1765353516.71,1153313005.67,758594054.72,419111307.52,1477503436.65,1104298398.04,705395982.92,323860765.95,1309233554.74,979828288.21,636609359.22,331202142.12,1229385489.15,944301360.69,582058758.81,217268501.65,1043868230.98,536542848.44,819602651.09,426472885.45,972343788.22,371685463.64,1117671530.55,537335739.19,944444468.00,0,540621243.00,0,396576734.00,0,368786000.00,0,350334716.00,0.0
5,营业税金及附加,49289356.30,36535206.60,28035671.64,12792754.85,60632506.03,45301884.79,34614755.70,12481379.54,54355324.74,36744144.71,26091789.21,15613714.91,43785871.34,18145397.48,15196242.35,8977178.80,18647850.54,13072522.38,10743368.82,8326107.73,20079041.55,12717971.14,8710862.25,3073357.39,15710771.20,13253609.73,10999953.50,5656327.64,23800072.42,15307498.93,5067069.15,2545986.08,13944117.26,11079040.50,7422350.56,3733896.25,7890099.39,5122806.31,3883860.61,1826867.27,8234760.05,6968790.62,5355033.40,2250638.02,15823205.73,13617155.37,8788242.04,3569816.78,13443451.09,7380990.90,3682776.90,1066607.54,8848649.37,4158711.93,3499829.53,1705230.98,6491908.86,3698371.17,2927549.13,1820530.91,5741898.21,4971912.80,2950248.27,1393511.46,5813473.55,4804192.73,3368460.47,2144095.73,4145777.46,3807272.16,3426219.48,201000.00,4337436.05,1941159.88,4841753.50,3675862.13,9108801.95,2286298.42,8925998.72,4179381.93,3369003.00,0,4582565.00,0,4291516.00,0,23177000.00,0,37484115.00,0.0
6,销售费用,134828012.60,86682408.34,58000089.47,27107647.08,152450139.91,122599364.84,97597039.43,49882024.59,142211538.77,108663125.30,70106584.97,42226876.56,117839196.65,80804912.81,54179876.81,22738851.07,123150165.69,87386878.14,56147682.02,27208884.36,115103758.15,73341073.62,53264379.53,30695331.43,90445278.68,65327641.85,49058502.57,22864139.47,109112103.59,80207504.83,47009349.16,17864138.02,93549812.53,71496178.49,46849450.70,15848343.93,86274086.75,57204372.78,31056537.08,6436354.47,45784223.06,27604630.26,13781795.40,4703538.14,36794136.99,25389004.37,15417719.13,6164105.14,36354896.90,26167823.64,14982904.15,5075102.97,19724400.72,12052832.98,7228886.68,2901421.17,13803938.05,8296006.48,5314500.61,2400825.39,17358011.03,11449066.58,8290653.55,4356642.47,17978568.23,13161953.89,9560790.80,6937755.93,20379393.11,9732126.69,1448423.57,0,0,0,0,0,0,0,0,0,850863.00,0,3389765.00,0,5396500.00,0,1133000.00,0,350548.00,0.0
7,管理费用,326220851.63,222282481.23,143329271.12,75982632.64,302070442.02,202168231.38,183908745.12,85722729.12,395224235.50,286993620.92,183348915.52,80468052.46,377528926.99,265761478.02,178185274.17,82081423.99,281349524.93,215119031.61,133347235.44,67496217.57,310867952.55,182746020.78,116292785.40,54854408.70,244611302.74,201419595.62,143422118.93,66921762.13,329060659.14,217703920.23,142498151.28,76645338.37,313462699.27,215853699.26,169594007.98,71245609.89,287037658.92,202310161.23,125621639.02,52982875.08,216660464.76,154436142.22,95503905.74,48794394.25,237528190.89,123882966.10,81227632.41,38821678.54,143902325.70,103492491.22,68650069.84,32858858.09,140146540.15,79324916.93,49155235.72,27909540.56,85815269.30,59027693.83,40161031.50,21480530.13,83357757.26,52919884.21,36377422.67,19017667.27,71015351.97,47821802.88,31860249.98,16590011.72,59018629.20,54878774.00,30103299.42,9538203.65,54929769.41,24691284.68,49360721.52,26159561.60,52438912.25,17458595.55,26565788.21,10641234.69,22905038.00,0,32864302.00,0,34162035.00,0,22010000.00,0,15366836.00,0.0
8,财务费用,248686240.65,178833444.46,126184802.68,81633454.68,157741705.24,140519982.02,98941290.01,90427311.72,204826821.77,133208088.24,88325155.60,44663515.11,133576623.82,136860612.41,84995712.74,40348824.05,163807002.99,114976192.60,78094964.56,41493429.10,236248645.53,166404167.30,114164368.13,47274233.77,163924637.91,138840800.46,136109246.24,70318606.63,307642707.56,180877611.05,122366558.98,51157465.11,214325137.50,149860581.34,97669379.35,49060153.61,112573720.35,82101865.74,57914373.78,28546603.35,118622158.63,95613640.99,66931937.12,36103884.55,156396054.32,111321869.32,71476125.72,26032989.70,111363341.26,78993412.94,51373835.59,20681811.14,74148393.66,46781900.01,29536113.52,13657318.56,21532773.18,25232690.54,16568203.42,7007937.92,27109264.77,24751484.62,15532618.75,6428743.05,30167534.75,22866805.28,14778081.72,9286736.87,34629617.03,27642036.34,17338480.16,7975417.62,26300636.86,13230717.97,21474231.41,10428383.07,24675428.17,12235714.78,8362564.27,1325946.32,4298084.00,0,7404599.00,0,8829171.00,0,11417000.00,0,3921522.00,0.0
