,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,31074355.83,21023439.33,9239141.41,42443842.10,32261555.36,22392532.27,10698817.44,39644011.95,34059979.57,21725648.83,11647629.54,38860398.61,28220936.93,17163900.71,8242021.85,98961463.99,89417961.54,58415469.31,27757360.07,198097861.71,108750225.39,58069554.53,28969045.87,214348538.46,104413838.85,66195606.08,29028260.69,312664912.05,215120009.15,106820628.82,43097354.75,165339523.29,117330525.46,73670487.80,33066806.82,143292091.47,102260596.03,64571748.78,29602036.49,133311153.19,99762604.10,63577984.04,33699494.24,158989900.85,121943974.71,80035731.25,43364839.79,185307680.02,124705652.73,67701458.81,33336574.57,196490967.74,112789495.59,73004296.05,29652136.31,354182808.81,66253380.39,43862184.13,21078021.08,138013850.13,92991741.02,70490011.32,21877927.61,339752843.53,182191801.82,152646888.80,54799373.87,237735574.13,158423146.23,127211626.12,57005736.73,346137501.29,22341250.82,8376363.41,15823553.62,36040907.76,166745926.73,127378885.56,317567866.19,141269357.38,188269724.72,86012730.84,122994010.16,30917000.00,64726314.96,32770000.00,125043262.59,55899645.72,184168405.31,87619721.63,139690424.18,80611882.47,0.0
2,营业收入,31074355.83,21023439.33,9239141.41,42443842.10,32261555.36,22392532.27,10698817.44,39644011.95,34059979.57,21725648.83,11647629.54,38860398.61,28220936.93,17163900.71,8242021.85,98961463.99,89417961.54,58415469.31,27757360.07,198097861.71,108750225.39,58069554.53,28969045.87,214348538.46,104413838.85,66195606.08,29028260.69,312664912.05,215120009.15,106820628.82,43097354.75,165339523.29,117330525.46,73670487.80,33066806.82,143292091.47,102260596.03,64571748.78,29602036.49,133311153.19,99762604.10,63577984.04,33699494.24,158989900.85,121943974.71,78415816.94,43364839.79,185307680.02,124705652.73,67701458.81,33336574.57,193741857.52,110472327.78,71706743.25,28899126.05,350588377.25,64658389.71,42298264.26,20572799.61,135676188.48,90510952.58,68882535.62,20478040.20,334488384.31,173095117.12,148751620.82,53106020.86,227319830.34,150555034.15,122332925.96,55307056.96,339715057.69,16382923.05,3250868.50,9492068.42,32907389.87,156357153.82,124257963.99,310370024.06,138227906.05,173759860.69,83643857.21,120045181.99,30917000.00,57480891.69,32770000.00,106841454.68,55899645.72,172964755.31,87619721.63,139724388.18,76579306.89,0.0
3,二、营业总成本,26999462.75,18654670.16,8854210.07,77681004.62,24177773.19,15322826.14,10769131.07,53249900.84,52401374.93,32360404.89,11033776.52,70072948.74,45401635.82,31597961.47,14300551.92,106406063.70,103613597.01,70260814.92,33090352.31,226842314.37,119470429.75,66685319.06,40914332.51,198570703.35,118725445.33,73122821.93,40326079.46,301179518.97,201706342.50,100578767.30,42604679.35,155718252.64,117295568.51,73638640.82,36025301.04,153523913.40,100401009.54,56616408.51,39012580.01,197023139.30,129968946.82,88349559.48,44401199.07,219153977.49,152599090.10,98011302.69,55538449.96,234642781.12,157687917.87,91394945.74,44576448.20,262822033.96,137334213.18,93415619.47,32583461.01,340064741.83,96746713.37,61572551.97,30646647.05,217281011.53,122174664.01,83964624.96,31093511.51,286760746.98,162399439.75,132249151.81,44871499.78,206392971.31,125461312.37,103305499.18,50199485.16,321693805.12,43484016.05,14501455.25,78919293.35,66632010.94,196145798.26,123439332.63,295846400.49,138634371.12,165331243.64,0,119545580.58,45328000.00,85604616.36,34506000.00,113907323.43,0,150241559.24,0,118951214.42,70860599.24,0.0
4,营业成本,9528518.38,6165796.68,3030822.52,12998860.14,9452212.81,5974579.46,2229141.25,12308120.05,11348259.27,6658580.31,2297661.43,13138109.17,8427465.24,5184918.89,2464199.93,21638622.82,18452894.28,10963027.63,5177385.47,95179008.51,31905961.81,11997714.98,6153073.93,73220009.66,24605445.53,16526580.52,8592772.93,173287797.25,110860229.79,40429403.05,13155645.70,34620536.46,25064747.32,14609186.97,7479971.80,31694938.89,23138046.30,14389778.80,7461404.48,29573573.68,21311417.15,12579061.84,6711580.13,34719755.74,27801090.57,18667075.82,55538449.96,50989713.72,27744035.16,14163990.79,6437624.32,79399939.06,21394749.51,13779421.80,5690686.58,202937459.62,9497304.22,5298646.13,2310590.42,51140028.84,30780335.20,25499577.11,2328402.85,163641304.14,71997689.44,68475054.27,13425988.89,81179196.50,64839839.67,60330586.90,30301357.04,225719507.95,10320185.35,334981.33,2754102.53,23262410.54,104265840.27,71237567.11,195768448.75,89948029.49,101255020.85,0,55199325.70,45328000.00,47614632.02,34506000.00,80242126.67,0,125360793.31,0,103049651.46,61942439.31,0.0
5,营业税金及附加,755504.88,516289.49,263261.40,1059824.20,767248.64,519651.88,261196.45,1115629.14,944683.68,878820.60,83074.10,1495789.55,1219781.01,927623.00,609206.70,6097237.01,5669152.48,3645056.76,1729307.64,7967431.51,5530547.89,3316578.39,1879289.61,8634245.79,6756340.88,4235338.19,1708759.64,8718428.26,6598299.03,4188627.56,2144851.67,10211999.45,6598234.11,4120875.03,1980453.87,7447314.01,5380174.29,3459751.22,1553763.70,6939865.82,5150053.33,3287919.99,1747906.90,7637126.98,5719457.91,4233897.92,1924909.81,9425076.78,6970618.33,4147066.90,1737742.86,10231791.07,5752278.79,3732276.14,1506120.04,17906957.78,3410089.27,2244855.67,1115827.68,7307662.91,4772026.30,3626488.23,1034400.66,16694184.32,8360478.01,7443272.31,2709593.43,11791546.09,7764311.96,4790091.81,2803915.45,16195523.23,360890.17,211781.04,424255.06,610737.99,2514914.80,2928743.69,4486978.44,1078881.57,3553951.72,0,1867406.22,0,979323.27,0,619680.03,0,3215163.58,0,3546095.21,2568119.60,0.0
6,销售费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35965741.10,37572567.76,27531191.47,13657224.95,56648061.76,42356617.43,26924687.88,13226292.50,56709347.62,43132186.92,27394724.40,13967166.64,58467558.89,42286244.34,29300134.48,14228638.98,60008509.22,46054056.89,29215328.44,14424899.27,55806125.36,42578601.99,27379962.97,12420951.34,54994869.25,38811438.60,25528372.12,13773221.05,57550066.51,45002071.48,27943141.04,18265615.90,64088193.65,51035123.57,32230833.91,14898712.40,61589205.70,49779067.20,33990379.01,7971661.10,41024954.08,23828138.93,13803435.52,8712179.68,48426035.03,33777976.93,19518105.35,10344856.88,38008192.31,26959414.07,17330975.19,8995899.72,30542065.09,11224618.57,8457035.82,4190911.00,24457526.70,5155562.92,1777365.60,5457124.53,9971690.63,33122203.36,18697708.99,23375415.08,15343472.62,6987481.19,0,5255141.03,0,5740379.09,0,10186861.25,0,8591027.89,0,5257324.02,1824120.16,0.0
7,管理费用,16723164.35,11975396.12,6821696.88,29110625.57,20111505.01,15124762.24,9089300.32,36148634.06,29774587.90,22027174.08,9190464.62,49434568.40,36565523.19,25931513.95,10700044.69,39161035.69,33004950.84,20421986.88,10537683.63,44223178.50,30618013.06,19325261.90,9320134.17,44789659.79,33642514.44,23800576.15,11900722.15,47019770.30,35224580.89,24072449.64,12129167.20,45754660.21,37045422.26,23880218.94,11394169.30,53055830.72,41457557.27,27372893.96,13225969.67,50885421.31,38067069.26,24777384.06,11390402.94,59670530.11,42601105.23,26667511.08,14756800.96,52290560.81,36157132.82,23441487.89,13603728.79,72624741.40,35276470.02,25003838.66,9105357.86,43561935.45,36193235.64,24220656.63,11765212.37,77713449.66,28843319.34,19231915.50,9639426.92,34832550.72,28887054.08,22545477.66,11570919.99,55557260.94,22128084.63,17123358.97,7460188.80,41035185.89,16320831.74,5175628.08,42863838.27,25465857.50,37664825.50,22132028.77,41168115.37,19738553.46,31011567.43,0,35598120.01,0,20094032.49,0,19424433.27,0,9213378.02,0,4147141.29,2477476.22,0.0
8,财务费用,-7724.86,-2812.13,4733.84,-1121661.09,-1125984.99,-1131031.56,-755116.96,-1658762.20,-21870.63,-13850.77,-15398.77,1427450.46,-2048510.74,-961188.64,477061.25,3365538.43,2381470.67,4500552.18,1546250.62,21475577.17,7555664.07,5437228.57,5044071.04,12381166.74,8334313.88,3507378.08,4379399.89,9011173.20,5026884.57,2444642.34,946375.80,5042347.04,4781519.65,4366254.20,3094218.52,27066272.92,13413847.92,9807180.02,3978916.14,37264448.23,20943131.41,16490984.40,10282655.14,49218217.89,31275530.59,19932948.12,9126438.67,41912770.50,27443391.18,18763194.81,7898639.83,38976356.73,25131647.66,16909703.86,8309635.43,34633434.90,23817945.31,16004958.02,6742836.90,32693835.09,24001006.24,16088538.77,7746424.20,33584515.49,26194804.15,16454372.38,8169097.75,27322902.69,19504457.54,12604425.68,5443112.87,14286061.35,11326545.87,7001699.20,20104912.95,7321314.28,18245007.07,8443284.07,31047442.85,12525433.98,22523222.45,0,21625587.62,0,11176249.49,0,3434222.21,0,3861196.44,0,2951002.44,2048443.95,0.0
