,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,12468430343.37,8370854584.69,3807543549.66,15651965830.16,11226352805.11,7683842513.56,3543082589.31,12033819448.73,8304389065.42,5305442087.35,2199126593.22,9616175275.12,2984679718.29,1969833378.01,1022752970.39,4395640376.56,3330380182.95,2199749198.75,1122872466.48,4202884987.81,3094633976.72,2048440877.04,973950001.98,3973316962.92,3151400095.95,2136412727.86,1073716300.80,4156965997.78,3126052804.31,2060920841.24,1047524934.88,3295249910.44,2428507808.71,1529040781.69,747416124.85,2551738662.84,642858144.46,410315237.87,183345718.20,617333831.78,450045999.63,276395229.68,123414423.62,655106799.39,523182149.35,336974306.62,136800861.08,1166652538.46,939644468.08,642555322.31,286248574.65,1136107058.95,875130397.61,560917516.42,252685827.57,885710066.52,678975020.34,473768635.99,242742861.64,1062312260.71,867887253.95,607914301.32,260945486.98,675883307.10,456745930.98,289838968.40,129952522.65,633441700.47,499157378.14,343036509.34,147714438.39,640540041.40,289785990.75,625549459.66,282650760.62,611804644.15,294525483.70,692795904.80,350366884.82,183664300.00,393148760.73,203692000.00,443368683.19,192428800.00,312187000.00,120964110.46,218857595.76,98440000.00,212610000.00,239020000.00,202600000.00,0.0
2,营业收入,12468430343.37,8370854584.69,3807543549.66,15651965830.16,11226352805.11,7683842513.56,3543082589.31,12033819448.73,8304389065.42,5305442087.35,2199126593.22,9616175275.12,2984679718.29,1969833378.01,1022752970.39,4395640376.56,3330380182.95,2199749198.75,1122872466.48,4202884987.81,3094633976.72,2048440877.04,973950001.98,3973316962.92,3151400095.95,2136412727.86,1073716300.80,4156965997.78,3126052804.31,2060920841.24,1047524934.88,3295249910.44,2428507808.71,1529040781.69,747416124.85,2551738662.84,642858144.46,410315237.87,183345718.20,617333831.78,450045999.63,276395229.68,123414423.62,655106799.39,523182149.35,336974306.62,136800861.08,1166652538.46,939644468.08,642555322.31,286248574.65,1131137091.96,870092288.90,557809784.93,251049388.18,879006103.63,670623682.60,467225330.33,240372034.09,1056915955.55,863426242.47,604892068.76,259595247.82,673479989.36,455034142.21,288763749.15,129333390.21,633058915.42,497942339.14,342499194.52,147880099.34,640914597.88,289747461.95,623975205.91,281442728.03,611398292.83,294447306.47,690652738.70,348876750.91,183118200.00,392126977.54,202998300.00,441126158.71,191380200.00,311122000.00,120148995.05,218261464.82,98290000.00,212610000.00,239020000.00,202600000.00,0.0
3,二、营业总成本,11872153837.67,7948991536.66,3700064797.85,15009058698.27,10762017535.63,7428767020.37,3433965894.32,11476179705.59,7910582811.60,5070301377.91,2139275612.10,9200945629.79,2882367641.08,1912201702.73,999029303.37,4250068245.10,3213122166.48,2143483344.34,1095664736.36,4107629334.25,3054885444.24,2038190193.41,945931054.99,3879076747.13,3062831553.69,2080213613.21,1030605226.52,4000468675.30,2989101770.12,1930760508.75,957156104.32,3124946596.73,2275542303.63,1412195209.65,694927679.01,2382360066.68,633997526.94,403560373.80,180319290.81,608916875.68,434675102.94,267015440.20,120696119.39,638667001.28,503406387.62,324254816.35,133414752.59,1136091497.80,905919588.04,617619899.58,278544447.24,1106192219.06,848627584.20,544253759.35,247059264.68,851013424.20,658467167.41,459069048.94,236840643.29,1031212574.37,841283323.95,588667811.40,252059121.69,692324665.87,470481674.61,300124207.96,146163858.57,678186584.14,506038933.42,340391614.27,146932622.90,633205991.90,305569871.94,677210435.19,308076032.39,636435907.52,291235961.36,644193840.99,325008243.19,0,357074293.55,0,398415464.03,0,0,0,189418016.59,85030000.00,180780000.00,205950000.00,156910000.00,0.0
4,营业成本,11003206432.05,7358898351.26,3380662525.31,13577627216.40,9798658060.78,6808508508.91,3120696664.69,10402153238.60,7131856837.52,4543466394.15,1870397367.46,8185925050.04,2621464474.08,1720125448.28,886276752.57,3925435427.31,2964365143.86,1969179721.12,989835258.23,3768753399.53,2779823432.23,1840261816.78,838965640.13,3553404872.53,2804463172.11,1914293553.92,959420756.67,3674021915.20,2755267632.69,1784702752.48,881698662.36,2853916976.86,2112972091.33,1305341515.36,641760375.25,2159339991.36,567315481.53,360729535.19,158749050.36,530619716.88,390007674.78,240505251.50,109420562.47,580172823.74,456797054.97,295143191.24,121844361.65,980087622.64,792315505.16,546134293.40,244492908.50,964298156.38,741183530.80,474751501.95,214513280.30,731236397.59,560458789.48,392313997.32,202821213.49,885245527.83,713581308.83,498311352.26,213439687.89,570963773.84,378470705.37,242835064.00,107945520.45,506910020.27,392460845.36,267011586.42,111766162.67,514166740.88,232245754.28,540486475.65,234063800.65,488448325.60,222878634.65,532946367.06,269069577.18,0,305089726.61,0,366513250.42,0,0,0,149178925.24,64520000.00,0,0,0,0.0
5,营业税金及附加,25749786.78,21066542.28,7705684.64,50534491.94,38836856.25,24400603.18,12175027.88,49978704.11,34913294.35,22215759.89,9601486.51,55791477.34,1556943.10,1283566.79,799595.55,1751258.29,515046.33,420811.64,126018.51,584950.26,367913.44,333785.07,211430.16,2568593.71,1822959.05,557006.04,549179.26,1874934.62,1224282.43,964780.22,385134.22,2532766.55,1645359.87,691696.20,563869.75,2908014.61,2164049.33,1182318.06,465835.53,1809647.42,1386048.37,771961.81,573383.78,2372958.14,1934310.10,1183380.26,351390.06,4849807.17,3831536.24,2767505.73,996371.18,4359191.45,3069487.00,1931672.08,943961.42,4360485.86,2908892.77,1703903.61,964027.00,3746950.85,2558111.78,1307987.51,729942.62,2508369.63,1423551.76,677006.40,260585.28,3189158.62,2763192.15,1689450.07,520699.61,4534370.28,1740784.69,4439665.28,2022387.94,841130.47,-52077.88,2770036.48,2068358.02,0,2414057.79,0,1560142.47,0,0,0,10014993.45,4790000.00,180780000.00,205950000.00,156910000.00,0.0
6,销售费用,28993080.12,19836880.67,8143443.08,52887842.80,40721449.78,26266495.42,12399798.38,50210119.61,35674713.50,24570803.70,11681705.84,45694189.18,18897990.72,11852923.81,5592063.66,22427191.86,17246127.91,10933472.91,5643833.63,23360763.22,18112452.88,12301391.81,5875143.09,25220839.32,18312609.17,12529111.54,5491865.63,25046828.76,17181895.36,10981135.64,5974247.26,21385571.02,16033299.54,12037138.71,7103661.65,33783575.70,14803619.46,9645689.11,4600908.75,14314844.52,13255417.14,8092446.14,2664136.98,15214401.41,14580008.22,8837652.97,2982744.28,21658487.34,19880023.39,13103265.70,5400301.89,20458211.31,17744469.26,11142922.93,4663806.97,18118638.27,15185107.37,9923238.65,4822187.90,21802333.61,16112829.52,10912670.22,4786942.42,17273728.48,11043764.80,7269144.68,3475065.49,20073439.54,14262917.14,9606397.00,4761977.51,15930368.89,9429266.11,19247692.48,9609633.36,20594829.56,9681799.03,21235066.90,14643395.60,0,15629210.43,0,8974786.23,0,0,0,6043091.56,3360000.00,0,0,0,0.0
7,管理费用,350735445.80,232398786.77,109674560.55,516361029.04,350665679.92,397659465.66,183972590.95,725604744.90,511208140.46,338754904.17,163303649.17,642539888.82,155879009.94,107647881.30,56608246.30,220616430.58,164891281.14,110139567.36,58131993.40,193233640.20,147801992.63,102275412.36,51756160.98,199890156.47,145675137.84,99849886.10,49629742.16,161117707.92,109054787.30,67637073.44,34650973.98,128667269.52,89699338.59,56212201.22,27282406.11,109366277.64,24104110.31,15385131.58,8690276.91,39054817.04,20438370.85,11325279.78,5532383.84,21047326.25,16951317.51,10930427.81,4639942.28,85215494.56,68855601.17,45098056.39,23053040.09,102807192.02,74726995.84,49281238.36,23835098.24,83029177.27,68931680.74,46967157.53,23909623.72,107797252.69,103821572.27,75586773.95,33212233.19,84192424.52,59926646.01,37593746.19,20723823.77,91221271.66,52776915.41,33854386.61,16109728.52,57142437.42,31443835.23,59233952.73,29061991.38,61459051.56,24838325.36,43997810.71,20845317.83,0,20781597.38,0,14055730.27,0,0,0,17924886.16,7350000.00,0,0,0,0.0
8,财务费用,151883852.52,99349250.63,49676530.66,194890573.91,138880388.78,95655498.95,57708409.60,172666849.52,130475208.78,92024758.94,48687088.93,163127607.33,45322427.58,38624489.09,19978023.96,61226867.61,38132980.47,26173586.05,14999845.40,104640883.86,77388985.62,52202478.78,24447843.81,104855139.18,78680312.61,48810032.53,16647641.82,134507871.74,103106999.14,68527837.11,32798791.54,115916150.62,58646622.52,38332006.66,16454309.62,67481023.44,25610266.31,16617699.86,7813219.26,14828276.10,10508607.28,7241516.45,3426667.80,17128104.00,13393696.82,8410164.07,3846314.32,21616179.97,16593222.86,10516778.36,4601825.58,14269467.90,11903101.30,7146424.03,3103117.75,14268725.21,10982697.05,8160751.83,4323591.18,12620509.39,5209501.55,2549027.46,-109684.43,17386369.40,19617006.67,11749246.69,13758863.58,56792694.05,43775063.36,28229794.17,13774054.59,41432074.43,30710231.63,62166896.27,33318219.06,59401116.92,33889280.20,43244559.84,18381594.56,0,13159701.34,0,7311554.64,0,0,0,6256120.18,5010000.00,0,0,0,0.0
