,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5806786080.54,4230228585.20,2709928983.99,1316036158.10,6026293371.78,4649474804.09,3069463244.69,1384357313.12,5197269012.37,3957270219.77,2661737818.50,1358051372.02,4690183104.36,3417432941.62,2312305126.33,1151200670.41,4690094052.56,3582642250.37,2389997887.84,1076429661.42,4547478864.99,3470270956.93,2342703712.49,1100670006.76,4368123944.36,3323555156.79,2244838467.83,1068417036.25,4262650320.80,3269415662.46,2190713690.72,1088307578.61,4609805922.12,3492670907.94,2292236514.31,1038602415.62,3964669992.63,3095181386.46,2093628095.53,889063929.19,3504305496.76,2687963772.16,1688751679.94,723281532.87,3376663941.96,2716372806.62,1801597336.50,808813530.34,3013845678.11,2115035989.91,1150471629.28,518701858.53,1861936013.38,1385168369.13,938155495.09,455234659.18,1652081985.51,1171124573.94,761309290.71,407045605.29,1687681745.33,1163584696.25,693449557.27,366583715.64,1001527412.17,548300883.09,245784610.22,4364109.45,154819276.05,140172957.73,120628849.48,84229593.48,150467576.25,5165876.10,1970832.34,770068.69,9851099.37,6035693.39,28394770.59,51480882.23,109200495.69,61761020.29,113629883.09,20591762.87,59620921.62,62255620.67,103188407.25,90676590.14,0.0
2,营业收入,5593877444.12,4079359210.99,2611683764.60,1272794743.59,5788336180.57,4466078993.75,2955408321.54,1331992471.09,5022828212.77,3847603566.52,2605038266.67,1330197001.53,4560670257.13,3339308798.90,2259391456.90,1123527026.44,4524801071.84,3478520028.28,2319147231.45,1040688006.49,4437789228.02,3389158125.03,2293129516.34,1077416750.52,4364489551.36,3323555156.79,2244838467.83,1068417036.25,4262650320.80,3269415662.46,2190713690.72,1088307578.61,4609805922.12,3492670907.94,2292236514.31,1038602415.62,3964669992.63,3095181386.46,2093628095.53,889063929.19,3504305496.76,2687963772.16,1688751679.94,723281532.87,3376663941.96,2716372806.62,1801597336.50,808813530.34,3013845678.11,2115035989.91,1150471629.28,518701858.53,1856060489.74,1380955591.05,935342535.18,454041642.82,1649082413.35,1169499608.31,760256654.98,406625315.65,1683987698.00,1158997168.77,690468546.65,365030600.44,993245403.70,542319669.68,241828512.93,1048428.53,139759676.05,135005439.91,119224328.17,84228468.67,150380562.97,5176915.28,1982626.52,783599.42,9664870.35,6026932.02,28070945.48,51401095.08,101702501.64,58017275.79,105816602.91,19676816.37,57971624.02,61582668.15,103156561.96,89145742.18,0.0
3,二、营业总成本,5341647320.39,3829338818.58,2463362855.99,1241297396.07,5594497412.83,4270667312.49,2863652497.92,1323333615.60,4906219418.18,3709961103.55,2481458657.57,1263493670.22,4369185320.92,3144898750.20,2120940189.79,1057126009.81,4261964675.16,3265151385.37,2173447202.18,976565804.74,4110580288.82,3123094602.01,2104184460.47,975852667.08,4050452541.95,3076111358.60,2079381585.10,998730441.06,3921716876.09,3013109526.70,2031402021.19,1024517606.13,4206211761.92,3182480733.19,2093370939.45,958902704.73,3561909813.65,2764146106.98,1875347020.00,820633274.22,3047789012.11,2326302630.94,1452479795.54,631562391.87,3082689239.03,2492572496.76,1651991173.40,753072344.93,2739749115.00,1913369733.68,1035371257.38,481231081.36,1724153977.96,1287603776.86,875636916.61,427175371.10,1528458965.72,1090063296.63,713023198.35,378780830.90,1578770871.77,1093073744.28,654938535.64,352742437.17,940633500.64,526084185.39,238684345.22,4019984.74,142501949.50,131809020.71,111509870.60,77378301.28,147528454.77,0,9576795.66,3718379.78,16487732.35,12986825.67,139154773.90,37231696.25,73737258.20,40719574.79,79590606.66,0,52751330.06,58681005.42,92865616.65,77828569.98,0.0
4,营业成本,4579262347.49,3308254574.45,2120247967.92,1047609819.00,4827214210.06,3719265906.75,2489780262.30,1134927798.41,4191750669.85,3192888354.84,2153335752.16,1103909532.94,3697888947.06,2677459956.48,1814948517.81,902554691.93,3696236266.81,2829825857.55,1876007862.51,845089172.93,3606178719.79,2734053123.72,1847155299.13,869309106.16,3610566673.69,2751965911.24,1864348229.21,894315701.35,3550669568.28,2728471775.17,1837591933.80,920941553.14,3875834892.09,2935870909.89,1923024315.75,876312058.49,3299668990.95,2572005315.83,1754272826.72,758575655.53,2846147821.03,2172904750.39,1356214290.91,580729098.44,2896182129.93,2344489709.07,1558335311.85,699775836.39,2578870482.77,1806876193.14,991605127.70,452290529.63,1644368891.89,1222347755.83,830234170.40,402680260.46,1448070310.10,1027117066.41,673511031.12,360390034.27,1496727738.97,1023594963.42,613336169.04,331160045.11,882525777.71,489727553.55,221441374.62,842283.34,120830568.87,116840975.25,102443598.70,72708130.82,130516473.49,0,1947363.90,960698.93,12457979.34,7957782.13,29880349.40,30488213.77,60064635.27,32165468.96,64473738.69,0,42730144.41,48018658.56,82359995.95,62497460.68,0.0
5,营业税金及附加,31651901.72,24679098.04,15882257.44,7836596.30,34934107.56,20335999.07,10451049.49,5005348.06,28329354.44,21134630.40,14166912.20,8278134.14,27970538.53,16327990.31,11637616.24,7113923.71,30440438.73,20957523.23,14022927.32,5833572.87,23644373.71,16899851.25,11931344.79,5845618.93,19456439.44,14657285.81,9847010.07,4125984.25,16111104.95,11865917.30,7912787.96,3798179.76,14418873.25,10454915.03,6918429.07,2733382.15,10316105.53,7245290.97,4492555.28,2166218.48,10773655.29,7715562.61,4369889.43,2323371.84,7593764.86,5671207.06,3724213.48,1902516.21,6826917.61,5045402.49,3302253.20,1429132.46,4450414.85,3278546.07,2157670.60,1110163.27,4563019.00,2801859.21,2243242.54,425684.34,3785658.16,2634646.96,1078847.48,771159.83,1552172.82,388725.15,0,0,150113.18,129187.99,52399.38,25056.57,142973.45,0,26233.66,18472.60,129693.65,108420.86,276626.48,1272931.00,1973142.15,1027599.28,1496403.36,0,374570.47,112712.07,140425.71,4446124.56,0.0
6,销售费用,292392954.54,208260992.53,129202249.09,60633199.73,305236449.85,219521722.42,137880964.27,56588600.68,248191005.69,183979144.63,125270129.99,61584820.49,230458265.71,168941500.39,111861268.16,52574122.68,200102615.93,154957384.44,100214027.87,43619504.18,177796588.46,130379824.94,86666316.93,36436659.38,153221756.50,114777835.68,74475129.85,33379925.14,143083986.23,106535162.38,69631868.47,36830697.05,143385565.63,108294266.01,73520011.69,31610432.87,129524782.37,96076112.32,53608780.84,25308209.17,104837533.91,74186856.37,46276173.60,20138877.82,90487498.09,66445595.38,43211315.51,20649200.78,82192915.11,56351768.73,24057111.42,10760313.69,39299545.49,27578059.68,18737371.07,9842141.95,36822369.48,26345486.48,17274989.09,9313489.20,44207282.04,34383922.19,19238533.97,11217067.58,30280047.06,16545321.62,6571571.75,2291363.48,8293986.48,5364122.96,2847032.75,1272452.56,2217470.91,0,50556.84,31381.69,158195.37,121024.37,264550.99,174317.29,533515.35,268004.83,1088487.65,0,1095481.94,2333196.58,1800585.91,1970065.89,0.0
7,管理费用,204941870.13,140681497.35,86773874.89,40228850.39,198073487.66,134627293.53,153280511.54,73979724.62,310546292.49,214509034.85,138692230.87,67154878.18,294560940.47,215007406.03,141571449.20,71421054.90,260884031.69,186679587.35,122923576.66,54909590.23,216263612.41,153617894.82,98048289.24,47816804.59,200637462.39,145100578.61,93379291.68,42420608.40,163934886.67,119348828.16,79701688.77,38509960.00,147865298.97,107724682.93,71624863.61,37646725.78,121224200.66,84935884.03,53664796.68,26227871.07,91700505.57,66912952.90,44689219.74,22715837.16,77178362.82,60654358.02,37790560.31,19278624.19,53569270.59,34160490.64,13242706.11,9882656.43,44506505.61,39643677.73,27639968.44,13425528.85,46991189.20,38478775.04,21752635.67,9532890.25,37812255.41,25043456.32,16539499.96,7768753.11,25827352.35,16866271.00,7967748.61,987015.75,11727500.49,6210457.01,3591673.00,1939302.22,8874479.16,0,4615956.87,1239540.72,-1057096.08,3165203.72,99305645.56,4873705.38,7463549.35,3385405.23,3050094.27,0,4099276.98,1724171.86,3078602.41,3241920.04,0.0
8,财务费用,77158766.37,38818820.05,41166274.31,39069732.55,59103150.92,45872985.79,46887770.01,42540999.67,121201788.70,82485202.00,43079257.52,18787653.63,52147760.59,42522986.75,26072305.90,17203145.54,69605012.51,56465802.54,46491274.21,16937141.05,72368125.83,45674458.40,23380829.69,6615083.43,58522796.92,40378525.06,25903938.61,16125089.24,47193629.46,36823508.01,27393206.58,14625101.12,21892712.59,8352958.48,7898870.14,3212644.21,-537091.24,-687523.32,254598.23,2732627.50,-7898843.84,-5645932.73,-1994735.81,982569.09,6712362.25,11456156.33,6500674.90,3322774.11,12314004.48,7124328.63,142710.24,-1472355.38,-8471379.88,-5244262.45,-3132263.90,117276.57,-7987922.06,-4679890.51,-1758700.07,-881267.16,-3762062.81,7416755.39,4745485.19,1825411.54,448150.70,2556314.07,2703650.24,-100677.83,1499780.48,3264277.50,2575166.77,1433359.11,5777057.76,0,2936684.39,1468285.84,6137814.23,2789126.01,5924304.98,422528.81,3702416.08,3674364.05,9481882.69,0,4451856.26,6492266.35,5486006.67,5672998.81,0.0
