,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8202880349.97,5988112999.09,3668502474.92,8686140336.89,6762099614.81,4783083895.33,2559879006.93,6968325048.55,5343694657.88,3670127764.59,2173056581.04,6017143660.56,4505560709.61,3045034706.73,1843478461.71,5253411479.40,4014414652.23,2713042828.92,1667266446.81,4650855881.72,3528653671.61,2390158949.76,1487912219.94,4580575654.71,3353111813.37,2306954677.39,1565277372.69,4197057315.26,3258492585.56,2227809202.69,1318602541.17,3307979236.00,2236809095.28,1583297669.82,941428281.84,1879155480.31,1245535379.90,856347372.96,566478312.99,1341426329.43,972006529.84,705277294.05,438242940.95,1378901587.66,998993959.17,683587478.41,405561602.66,1201356596.91,849261583.40,569371942.49,344043430.36,923375606.11,637153873.88,414607403.04,225205383.00,653838647.09,478557022.00,329760064.00,202706157.00,600781531.00,438127813.00,303522828.00,203366898.00,557907731.00,394876950.00,253386380.00,180828845.00,526557765.00,386492505.00,253855857.00,191901401.00,806901768.00,401344750.00,915204250.00,448736265.74,891372993.15,502246413.25,868454971.54,541429773.55,959878994.57,661554298.11,381489472.85,694886010.08,770940067.00,578076835.00,572437576.00,0.0
2,营业收入,8202880349.97,5988112999.09,3668502474.92,8686140336.89,6762099614.81,4783083895.33,2559879006.93,6968325048.55,5343694657.88,3670127764.59,2173056581.04,6017143660.56,4505560709.61,3045034706.73,1843478461.71,5253411479.40,4014414652.23,2713042828.92,1667266446.81,4650855881.72,3528653671.61,2390158949.76,1487912219.94,4580575654.71,3353111813.37,2306954677.39,1565277372.69,4197057315.26,3258492585.56,2227809202.69,1318602541.17,3307979236.00,2236809095.28,1583297669.82,941428281.84,1879155480.31,1245535379.90,856347372.96,566478312.99,1341426329.43,972006529.84,705277294.05,438242940.95,1378901587.66,998993959.17,683587478.41,405561602.66,1201356596.91,849261583.40,569371942.49,344043430.36,920630805.04,635655686.63,412124134.55,222351762.55,653662634.75,476352625.00,330043679.00,203007230.00,601746258.00,439067617.00,303953209.00,203383764.00,558586708.00,396592084.00,253413773.00,180255151.00,526034537.00,386414542.00,253625732.00,190758594.00,807392876.00,402875342.00,915757024.00,449746631.40,891254380.13,502965413.89,868510783.37,542123758.18,960434237.18,661704476.47,381148287.49,695082862.04,766467840.00,577666624.00,572140287.00,0.0
3,二、营业总成本,6023415690.08,4416581005.79,2662463799.10,6523625714.70,5164780878.40,3630830299.47,1809442510.38,5560167242.54,4371107557.95,3012871713.47,1698418322.96,4997581551.14,3808343755.26,2512805683.52,1417218910.78,4392354606.21,3417491703.16,2247031817.63,1294290043.59,3980555815.23,2998678674.36,1971374239.07,1154849999.33,3766069970.22,2719001025.40,1809750924.11,1159095006.30,3243155636.29,2542363663.32,1679394597.06,970874208.54,2473852861.75,1745007927.66,1194588871.08,722099801.28,1481832060.76,1063457729.79,719462302.12,467368972.04,1180404203.09,908409488.05,656398027.44,398732312.80,1303742505.14,942616250.01,658723361.78,383783867.04,1154449552.56,825828446.39,556525403.52,337301894.65,899322960.06,627788135.01,413017514.95,222686810.17,642137860.46,481559869.00,344171850.00,194300825.00,606555888.00,436419556.00,302144934.00,189774876.00,521525424.00,369397360.00,236658142.00,154674766.00,463559392.00,339933664.00,228258588.00,160115444.00,730586534.00,344090218.00,712502727.00,367807093.01,685591819.85,383190666.30,670262515.73,407153446.45,695144911.06,0,293380867.12,0,556529767.00,412524268.00,412119676.00,0.0
4,营业成本,1943651781.02,1394156734.55,799244679.69,1932064837.65,1492332239.51,1042675468.24,518797750.19,1642588056.43,1316206265.39,913179198.91,485600237.86,1523585779.51,1159656092.42,780394434.66,472705071.05,1509536099.28,1188041656.55,827578527.59,500208588.03,1459072913.24,1080257450.78,734083360.31,455451105.57,1384137091.08,1051074991.50,726521456.89,482917022.51,1220831141.50,877428024.58,573199355.13,333021724.15,861012764.70,562689535.70,405155605.30,240266709.53,542084920.98,364041229.40,241788417.54,163655228.92,525701220.82,451336383.45,343337248.98,213355012.57,848484078.60,638062361.07,437947394.92,248733133.06,813099107.00,559776982.23,368030462.48,213075342.21,613245349.09,418688414.65,262958902.60,136007069.49,387473988.67,281955613.00,205017517.00,116062829.00,358434373.00,254816890.00,172055611.00,108217935.00,309805452.00,204398617.00,130254163.00,88230693.00,254872356.00,186030357.00,127861872.00,92507061.00,456383118.00,214430528.00,473420924.00,235662797.69,452800315.70,243419568.82,422459304.15,256672877.58,427065526.75,0,174131231.19,0,328170576.00,248480953.00,226081832.00,0.0
5,营业税金及附加,1209011162.05,869527762.04,540036699.39,1278907520.09,991726986.48,729467173.53,375443186.81,1136317983.99,876704154.17,606131354.51,361822180.65,955988399.10,698322570.89,471239184.35,287297202.17,790205631.87,581803110.70,392182734.37,237319992.12,666912988.72,492792184.96,324862025.08,197959213.47,631171183.76,457583278.05,320387063.09,209755407.82,638945267.01,533864893.33,363847284.75,203896317.96,522390054.93,346301935.24,239474072.21,147019532.28,291806411.63,183377061.73,129503665.00,84753534.24,188430539.62,138329382.28,100896752.10,67346862.71,157042855.78,108147230.65,75336082.14,49107688.39,129726421.52,94089076.14,66569435.92,43458754.98,129836223.32,95789923.42,72514424.90,51055613.61,120205278.14,86169209.00,59625390.00,22797077.00,63324698.00,48054984.00,34537356.00,25060547.00,71773345.00,55080374.00,34604620.00,26075959.00,75273335.00,54262471.00,36692175.00,29270363.00,118612430.00,45889523.00,90485071.00,49803527.16,92001623.06,56228622.06,97136626.83,65987593.85,136201405.99,0,59512835.16,0,145839724.00,110403495.00,154657231.00,0.0
6,销售费用,2412676063.90,1840489439.70,1167562403.83,2682535305.26,2252645873.02,1597300315.17,793946063.51,2170081383.54,1817541653.59,1249688761.13,741250390.67,1980127377.89,1536222706.22,1013923133.24,535476528.14,1557800618.96,1256004654.03,794226823.89,430235500.14,1304206036.06,1073818009.62,706159566.91,404375207.36,1279550577.02,960062290.93,617749743.85,386431488.54,1075977234.87,918406143.71,601302281.14,362599634.15,798067079.39,525946515.09,337004379.60,217095182.66,405248013.62,313876643.31,199540427.62,139472551.83,247102645.72,176752814.01,124828963.72,67853163.20,144406242.05,90080912.11,75835175.73,49752171.97,114547532.40,90853569.14,65720974.02,48018429.45,65446308.50,42576585.01,29395170.06,15154591.55,52308631.72,51575423.00,31132022.00,30731911.00,80445727.00,68559186.00,51089318.00,32247998.00,57382477.00,45237668.00,26657362.00,16467533.00,49165491.00,39716961.00,22117473.00,15669023.00,88235336.00,39977839.00,82594335.00,38413226.47,69514871.13,44572566.47,96710296.11,47180628.65,82933475.92,0,43534518.09,0,39455090.00,17356561.00,15732105.00,0.0
7,管理费用,457208804.83,302045457.13,150969173.04,644997046.65,431508130.58,280500337.72,127311977.26,603552959.10,384887422.77,263421695.43,120878754.27,556513607.99,425404568.37,257077455.72,125343277.71,543822606.51,402792635.69,237926770.64,131982389.74,579424693.56,391158182.37,239125781.91,116440197.22,510185897.33,293209821.60,178529442.62,100071801.00,393028645.85,269938882.65,181575060.50,92703872.45,345615957.58,330451416.95,222974971.23,124075764.99,262928406.45,222376112.51,151923089.23,81305983.68,205735775.57,131782472.33,76670096.26,49425910.91,142032175.46,103738712.51,68339583.32,36064008.11,83599350.80,70953414.04,47774125.24,30831362.94,83905956.59,65736633.24,44686302.45,18976474.37,77082634.48,57650461.00,45214625.00,23166994.00,99582604.00,61738431.00,42291832.00,23241091.00,80944533.00,63136999.00,44086767.00,23312110.00,81923375.00,58367077.00,40372073.00,22194558.00,75146243.00,41220324.00,73446954.00,40711286.89,80324764.17,37826869.36,78754758.66,34841044.31,91462751.01,0,26715462.42,0,49035290.00,44968709.00,16194639.00,0.0
8,财务费用,-24851526.01,-4302625.30,-1769103.68,-51572629.73,-16591495.51,-20284906.55,-6056467.40,-25927285.82,-21946953.95,-17264642.65,-11133240.49,-30253967.33,-11233287.64,-9764161.14,-3603168.29,-20334406.40,-14893813.03,-8593975.74,-5456426.44,-37751610.36,-38964637.71,-32364892.13,-18993224.29,-47011977.06,-43410846.83,-34200295.79,-20056073.57,-88430981.17,-57274280.95,-40529384.46,-21347340.17,-51871404.15,-20692448.82,-10495581.72,-6357388.18,-10385253.44,-5318203.52,-3647510.77,-1818326.63,4483101.69,5164893.92,5123862.85,751363.41,4773441.57,4354338.97,3032430.97,1894170.81,6792777.31,5153750.39,3428751.41,1918005.07,6889122.56,4996578.69,3462714.94,1493061.15,5067327.45,4209163.00,3182296.00,1542014.00,4768486.00,3250065.00,2170817.00,1007305.00,1619617.00,1543702.00,1055230.00,588471.00,2324835.00,1556798.00,1214995.00,474439.00,-7790593.00,2572004.00,-7444557.00,3216254.80,-10806449.21,1143039.59,-24798470.02,971802.19,-42518248.61,0,-10513179.74,0,-5970913.00,-8685450.00,-546131.00,0.0
9,研发费用,25719404.29,14664237.67,6419946.84,23966766.04,11993003.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,12726868.74,1166140.70,1171911.36,0,33554145.30,-2284984.02,-2284653.86,0,11620353.98,-28895.00,-64363.31,0,11324055.99,3743459.22,3710936.88,0,8690794.01,-382515.66,-491603.01,-382500.00,8037198.09,481490.15,763513.45,-24640.00,2804328.23,0,0,0,-1361590.70,310973.50,475424.46,0,-9850438.48,-14895113.64,354213.50,0,8950919.67,5043542.06,5541103.53,0,7003711.68,-1767305.30,-1767305.30,-1767305.30,6684363.53,5001654.45,5001654.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756695.00,0,0,1499499.87,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,17314643.84,11320345.56,13070885.68,-161541.19,-19119.59,236707.77,-27498.41,-113260.71,-53081.45,-119656.35,-3866.40,-5598.43,15147.04,2080010.18,-16705.41,42203.41,-110210.00,40432.58,30745.00,121035.00,3950.00,7270.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,106012402.82,77347047.53,26924392.85,148215468.62,105275436.64,68775019.95,27448214.89,153433358.26,97799330.67,81017484.47,62391926.18,97837461.25,69221696.66,44324855.36,30013785.99,69256030.30,49005653.33,38298172.94,25982446.50,105142601.27,80655048.58,54652112.80,45037065.12,10050415.19,581538.48,581538.48,0,0,0,0,0,1656581.66,0,0,0,982590.50,982590.49,879284.55,232608.14,4114693.53,0,0,0,97297.83,0,0,0,0,0,0,0,-230946.35,0,0,0,-218154.00,0,0,0,-99991913.00,-3176141.00,5000000.00,0,-2168087.00,-600000.00,-600000.00,0,9040000.00,10000000.00,10000000.00,0,2013600.00,8010000.00,4167744.00,8469709.61,8979900.00,0,4993998.51,0,2642602.41,2032968.56,5781777.76,555183.36,2907744.00,3841678.00,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,2341414602.96,1684680975.56,1053211557.89,2346796290.45,1714412034.25,1225906797.44,780086339.29,1594452783.43,1070333349.15,738153879.24,537026317.86,1117393972.24,766453798.05,578633888.75,456256631.51,930355106.90,645818392.40,504349616.81,398989594.72,775563702.76,610633995.83,473444093.49,378099285.73,824556099.68,634692326.45,497785291.76,406182366.39,953901678.97,716128922.24,548414605.63,347728332.63,835782955.91,491801167.62,388708798.74,219328480.56,398306010.05,183060240.60,137764355.39,99341949.09,165136819.87,63597041.79,48879266.61,39510628.15,75256380.35,56377709.16,24864116.63,21777735.62,46907044.35,23433137.01,12846538.97,6741535.71,23821699.70,9365738.87,1589888.09,2518572.83,16482632.63,-3002847.00,-14411786.00,8405332.00,-110327352.00,-811301.00,6420563.00,13669546.00,34214220.00,24879590.00,16128238.00,26154079.00,86938373.00,56558841.00,35597269.00,31785957.00,101469009.00,65264532.00,220037674.00,89398882.34,231480062.32,119055746.95,221983924.32,134276327.10,267376685.92,207911330.46,93890383.49,199016157.03,217318044.00,169394245.00,160317900.00,0.0
16,加:营业外收入,25549129.67,11150763.53,5335678.12,35289980.44,25805776.85,14758797.76,6907556.84,30141298.15,47769894.93,39166602.83,22014262.64,41914946.46,33553013.41,8139697.17,4123910.97,44974004.61,31875929.21,9984586.51,6578322.18,28566056.14,18154863.10,12858123.06,7265292.98,31597842.75,19835951.15,13333882.69,5835057.09,21972077.88,14407492.70,8591072.54,4790792.59,16911302.91,10236356.89,5916789.73,3147758.19,19822862.39,15714385.62,9177114.26,2476802.59,7121077.57,5523961.47,3075857.57,1803890.85,10111494.29,8713774.36,4527968.72,3082651.49,7653569.15,3599775.01,1964952.68,932473.06,3143913.17,1062996.54,458759.93,46233.12,1403951.26,564704.00,414782.00,170962.00,1583660.00,1128727.00,135099.00,-125171.00,1347422.00,1029523.00,705354.00,653956.00,1957091.00,900170.00,860761.00,558152.00,5278416.00,499264.00,2542096.00,121682.39,1584228.67,256806.41,1335950.67,157290.54,8053971.83,0,4638836.84,0,1460293.00,1936454.00,215719.00,0.0
17,减：营业外支出,3051449.71,1737611.07,1002057.61,13160175.48,6813434.13,4438013.04,996055.06,12376817.78,6899058.12,2189022.01,708757.60,8554634.67,5466544.12,5088602.48,112845.81,9059670.65,1950331.72,1279224.88,39455.47,7925251.76,3626645.70,1554085.61,41868.49,4242753.03,3751138.66,1389472.41,348631.61,3446696.09,3021850.17,1207011.55,406097.65,2619353.87,802143.01,286188.36,106126.09,9317371.89,3699162.48,1525021.89,80037.10,6250514.23,843366.28,428450.42,16249.88,8270378.47,1633720.04,415135.51,127385.20,2582540.83,273188.50,145346.90,50718.30,488570.25,242329.13,149832.76,1808.85,1310270.10,681425.00,375832.00,139135.00,1179056.00,696120.00,315883.00,0,1784050.00,1187214.00,766709.00,459366.00,1479197.00,513737.00,267311.00,179360.00,2141027.00,345227.00,1891617.00,164236.59,2805363.67,412623.31,5740516.17,1250480.06,2416012.16,0,1863065.38,0,1805288.00,3074286.00,788076.00,0.0
