,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1326622371.23,901684017.30,654929042.03,357969261.97,1212555440.60,795450841.84,568421214.65,304106333.91,1031435047.26,668926514.77,483839174.68,249842605.25,920364536.53,614755453.80,433352905.18,840270404.81,792581834.80,706177440.96,553439307.63,0.0
2,营业收入,1326622371.23,901684017.30,654929042.03,357969261.97,1212555440.60,795450841.84,568421214.65,304106333.91,1031435047.26,668926514.77,483839174.68,249842605.25,920364536.53,614755453.80,433352905.18,840270404.81,792581834.80,706177440.96,553439307.63,0.0
3,二、营业总成本,1288122974.32,871142892.56,592801384.32,300267646.46,1131009245.01,733642557.73,505864441.07,257696855.53,960550166.28,615330657.01,427143503.40,206347451.73,821248744.39,558836109.50,380097063.38,747965627.18,687601587.03,631960975.67,499244591.50,0.0
4,营业成本,628248473.11,408990901.70,296691720.73,162302018.85,542584925.57,342445321.17,243328212.27,124732788.17,459436515.81,275093168.63,200377694.36,99667831.18,376404668.48,247384011.07,169813076.20,333784864.65,325334037.97,306016983.12,254343281.44,0.0
5,营业税金及附加,8386734.43,3797389.46,2274824.66,1320262.82,7285686.91,5071032.88,2948121.84,1448011.96,9153718.89,7086088.76,5619814.89,2962426.38,9608137.77,6605245.57,5318812.64,8518037.35,8020398.89,6914492.16,4297771.00,0.0
6,销售费用,569036293.57,396174523.85,253916407.78,117305143.93,490369243.06,329727946.81,220767449.35,107945947.09,420069557.94,283544973.86,188239193.49,87597639.00,373109707.70,257336299.40,174330159.75,348969428.99,299745664.03,272202181.05,200634635.69,0.0
7,管理费用,58004801.30,44833595.00,29744685.12,14017662.39,56416331.45,42649790.65,39692626.33,19158135.78,70961496.01,47256854.83,30787064.03,12855031.59,56637331.77,40848138.15,25717047.04,50412018.35,48191354.72,41668629.32,37108370.24,0.0
8,财务费用,-11154298.89,-8279067.58,-5960795.43,-4043524.87,-12129697.56,-10328457.51,-6600881.69,-2569803.04,-1456052.98,30901.98,576526.87,461471.40,3564776.79,2700824.14,1916484.42,2228373.76,-231999.23,445370.01,355651.90,0.0
9,研发费用,35600970.80,25625550.13,16134541.46,6761037.84,26347929.79,17869798.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,2605045.50,20134825.79,6207125.52,5728912.97,6981775.57,2384930.61,2318668.95,1543209.76,2803052.18,1924121.88,3961591.17,3001483.33,4052904.08,6542130.65,4713320.01,2504881.23,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-959154.01,-1070091.85,-289014.76,127111.00,2571136.99,2446369.87,1432232.88,41671.23,2364761.65,94684.93,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-2494918.43,-2247093.26,-1381577.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,48644237.91,42945183.06,73319583.42,61494726.51,100158178.70,71279453.98,68796106.46,47765849.61,90317005.60,60556570.69,59185869.28,43495153.52,99115792.14,55919344.30,53255841.80,92304777.63,104980247.77,74216465.29,54194716.13,0.0
16,加:营业外收入,3501786.97,2159408.41,1202861.10,85758.06,984848.49,885441.33,797357.14,63772.34,651784.63,355932.32,150782.42,1536491.78,8231822.58,2508605.87,1273893.46,2769026.32,1215374.62,1040017.70,32132.81,0.0
17,减：营业外支出,3180005.14,74585.28,63835.40,47232.84,676001.42,55091.47,32832.96,27789.33,408140.70,85796.48,54338.63,44028.54,1742701.11,772821.07,750429.70,457464.58,110467.18,234388.05,78634.43,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,36394.23,5316.38,0,195473.95,201165.83,190428.66,83519.83,83088.46,24872.77,0,0.0
19,四、利润总额,48966019.74,45030006.19,74458609.12,61533251.73,100467025.77,72109803.84,69560630.64,47801832.62,90560649.53,60826706.53,59282313.07,44987616.76,105604913.61,57655129.10,53779305.56,94616339.37,106085155.21,75022094.94,54148214.51,0.0
20,减：所得税费用,6848733.25,11930470.72,18160754.94,14604446.97,17080326.40,14753605.81,14161007.52,11704586.77,21690888.43,15172033.69,14828895.60,11034152.35,26487526.36,14418095.64,13564416.62,23707739.29,27116297.56,18906949.18,14707709.08,0.0
21,五、净利润,42117286.49,33099535.47,56297854.18,46928804.76,83386699.37,57356198.03,55399623.12,36097245.85,68869761.10,45654672.84,44453417.47,33953464.41,79117387.25,43237033.46,40214888.94,70908600.08,78968857.65,56115145.76,39440505.43,0.0
22,归属于母公司所有者的净利润,42117286.49,33099535.47,56297854.18,46928804.76,83386699.37,57356198.03,55399623.12,36097245.85,68869761.10,45654672.84,44453417.47,33953464.41,79117387.25,43237033.46,40214888.94,70908600.08,78968857.65,56115145.76,39440505.43,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.320000,0.250000,0.430000,0.360000,0.630000,0.430000,0.420000,0.360000,0.770000,0.530000,0.560000,0.450000,1.050000,0.580000,0.540000,0.950000,1.050000,0.750000,0,0.0
26,稀释每股收益(元/股),0.320000,0.250000,0.430000,0.360000,0.630000,0.430000,0.420000,0.360000,0.770000,0.530000,0.560000,0.450000,1.050000,0.580000,0.540000,0.950000,1.050000,0.750000,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,42117286.49,33099535.47,56297854.18,46928804.76,83386699.37,57356198.03,55399623.12,36097245.85,68869761.10,45654672.84,44453417.47,33953464.41,79117387.25,43237033.46,40214888.94,70908600.08,78968857.65,56115145.76,39440505.43,0.0
29,归属于母公司所有者的综合收益总额,42117286.49,33099535.47,56297854.18,46928804.76,83386699.37,57356198.03,55399623.12,36097245.85,68869761.10,45654672.84,44453417.47,33953464.41,79117387.25,43237033.46,0,70908600.08,78968857.65,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
