,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2147435333.55,1599224942.28,1032725212.33,515619431.94,1819353053.83,1246022591.36,834451173.59,321643661.13,1792177209.82,1183984408.99,791548656.24,387297072.13,1289784607.51,872289184.17,598817015.21,303085774.77,2085692373.89,1701519198.47,1286999200.42,854373115.08,3289784089.66,1814115085.26,1117217846.96,542364626.80,6175549265.39,4659593822.20,2987390772.98,1220420062.22,5388886972.64,3033296982.82,1848121580.82,881093181.07,2301723556.16,1151295121.32,786653535.31,214904124.65,358396513.24,279086564.78,189700086.08,69372174.91,240505907.17,167895434.38,105430921.54,53131659.93,208889672.34,155448608.18,106677204.45,52223966.80,207318294.81,143307401.38,91176674.00,47243051.00,168122920.69,109867731.03,73474560.58,39129294.14,170613953.59,113708157.39,77608696.77,41095445.83,190367918.26,127151834.45,83972735.00,44641814.05,202273933.65,154364845.09,106835283.75,58504735.69,216428318.28,164208940.41,110008170.38,55252088.71,164361973.64,83654914.39,163449561.30,82560073.07,162437756.81,146690513.27,55684342.68,0.0
2,营业收入,2147435333.55,1599224942.28,1032725212.33,515619431.94,1819353053.83,1246022591.36,834451173.59,321643661.13,1792177209.82,1183984408.99,791548656.24,387297072.13,1289784607.51,872289184.17,598817015.21,303085774.77,2085692373.89,1701519198.47,1286999200.42,849017365.08,3289784089.66,1780772499.08,1117217846.96,535196626.80,6175549265.39,4653957822.21,2986780772.98,1220420062.22,5388886972.64,3033296982.82,1848121580.82,881093181.07,2301723556.16,1151295121.32,786653535.31,214904124.65,358396513.24,279086564.78,189700086.08,69372174.91,240505907.17,167895434.38,105430921.54,53131659.93,208889672.34,155448608.18,106677204.45,52223966.80,207318294.81,136979657.40,91176674.00,47243051.00,147519282.00,109782017.00,73421126.00,39097380.00,149517187.00,113526235.00,77457101.00,40966369.00,169609963.00,126293951.00,83427474.00,44472416.00,174417394.00,133297878.00,92827901.00,51570324.00,188399622.00,142671994.00,95920048.00,48136189.00,137184467.00,68944691.00,135032054.00,68614294.00,133178424.00,116788661.00,757000.00,0.0
3,二、营业总成本,1749621836.48,1217754419.18,740363388.50,308491851.30,1345599945.56,901653166.69,555083569.39,139389270.16,1361867229.77,831204557.64,515044027.77,240506839.93,1060622740.15,659044731.25,437559818.59,198518216.80,2386673763.83,1637981539.40,1240482941.44,818025311.78,3254626850.59,1698882099.87,998778302.05,457603885.02,5982328162.99,4426050860.94,2811703163.62,1158245256.41,5007410733.17,2709242069.49,1598512235.69,745354658.58,1979809074.23,809912109.85,532421447.41,142654655.79,296114841.31,211920461.52,140534356.14,42865390.37,162178509.12,101756063.68,67596790.50,31289693.41,118528734.62,81612409.83,57174135.53,27287753.67,88685274.35,65972272.63,41579736.32,22545302.60,76670028.30,54248371.43,36316879.84,17964794.42,66207104.99,52675112.53,36636703.54,19340229.60,77735577.65,62750666.05,41358934.08,21587084.52,78211012.90,61098754.22,41097496.06,22469292.55,79372485.85,51199583.13,33896217.23,17729127.00,42674479.16,19292055.89,40449872.20,18385947.73,41254755.58,37752904.30,4055699.41,0.0
4,营业成本,1177580565.91,875412081.22,535985542.71,236974278.89,896967495.29,541519212.31,347446279.25,88778345.00,784559196.17,403344349.42,281753933.86,122879692.53,355829876.49,227975399.02,154551622.22,77948218.35,1118773123.82,968314259.29,790930297.98,612183608.55,2332892772.66,1112980634.40,646015056.41,315032746.66,5271983659.16,4000819403.36,2525698644.23,1029405631.10,4441845525.22,2288877795.55,1344163720.57,571716142.04,1495641658.91,512808024.55,325683439.12,58709174.36,156198783.98,122919429.77,83531343.03,15747479.89,65374250.57,43938851.01,30016116.08,14453275.70,54170283.60,38043939.91,24840742.19,11254733.78,50624543.64,31386244.31,21054048.54,10569666.99,40332757.57,29315001.13,19756663.20,9790601.22,40897904.89,31424705.38,20928874.23,10470775.77,53810722.98,40696113.46,26967075.00,13616511.42,53696565.90,40485417.61,27584667.45,14138308.97,51490650.89,40378858.28,26863515.97,13941460.92,38388119.75,17274069.46,31269244.73,15645008.30,30545793.01,27569608.74,0,0.0
5,营业税金及附加,119216719.64,11178026.04,8452586.77,4116304.25,15263141.20,8331098.83,6089585.39,1924936.87,19183887.27,10225884.86,5390431.12,1930936.18,31265908.22,21695121.60,17841159.43,10779752.34,53429357.55,39769035.34,27249933.18,12425310.98,66944488.04,43838036.67,29868208.73,12167544.26,79124341.19,47833820.03,36038763.87,9500394.60,92391647.60,92735653.04,40849245.03,54408632.38,99565956.53,67786260.28,52717367.99,7898903.44,12818261.06,9247806.88,6008086.91,3044229.77,10281049.70,7470946.53,4473497.65,2353725.48,9243417.10,7169428.51,4994411.22,2376644.66,8438540.18,6144830.81,4144678.74,2179486.45,6490294.01,4804206.07,3212859.26,1738091.53,7401263.93,5780911.78,4164816.38,2253881.72,9364852.33,6931350.70,4559662.99,2431077.06,9620282.52,7335756.40,5119314.60,2835442.80,10476252.28,8176616.75,5597590.03,2691569.21,7439424.32,3739171.70,7496074.44,3788426.95,7444007.85,6812359.64,41635.00,0.0
6,销售费用,99929177.87,57452429.76,34634961.50,15136598.90,106265509.01,56820877.02,34122990.69,14244849.39,103212744.90,55983536.53,36251653.62,16622282.84,94793994.54,56067115.05,32760444.38,13970235.09,82918931.20,53193774.52,32548095.18,15064979.85,99437084.47,59470600.89,35087762.02,14578567.30,92264752.57,58376651.25,32425584.59,21922065.73,74891395.24,49041308.79,28872116.34,14009257.12,76054662.38,45193322.48,30903862.52,13051207.21,45856827.70,32051859.63,20520867.73,13326327.61,44770822.53,18947099.72,12297264.23,6901589.46,22271887.16,15869608.20,10656581.09,5362720.23,15476465.73,11063888.52,7547038.31,3973892.88,14039208.45,10716403.96,7521188.46,4654117.76,13152387.61,10026031.59,6770135.42,4080448.79,15570881.91,11454609.26,7628584.88,4595586.25,11382810.89,10423130.33,6622571.64,3858241.46,13746937.50,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,93488328.20,58087613.12,40729346.52,14530218.53,85361614.36,51420593.97,32957621.00,12402131.58,77406433.57,47070725.74,31395226.35,14432617.54,76448795.94,45563729.90,30690966.22,16070483.24,207409123.82,123981310.72,90368199.22,46602601.79,170799340.73,97066492.57,58469962.46,16722100.57,102584667.15,58632613.15,36999877.08,19488311.88,115078909.46,56049675.59,38640238.86,20178836.38,112562497.58,63186931.55,40211997.38,19519566.13,45586492.98,28769413.65,19561371.14,10348841.82,32352415.62,24126353.50,15980079.55,5189416.78,29069549.25,20378551.30,15683683.95,8797516.80,22496208.49,16264692.37,12042985.03,6646298.98,19830452.09,12614988.34,7976675.68,2856347.24,12410338.56,10011116.71,8066089.16,3904928.87,9072276.28,7450031.71,4606949.30,2144150.89,7645118.56,5935054.30,3797097.79,2485903.68,6884924.02,5180742.42,3314681.38,2230292.72,7543971.39,4339464.55,6939901.10,2051681.87,6046955.59,4325875.79,6215329.98,0.0
8,财务费用,259407044.86,215624269.04,120560951.00,39491892.36,254604359.14,241731003.99,140099195.98,26331944.10,189322316.22,170438014.12,119196682.30,64124428.19,342700050.58,237784034.41,160941389.13,51970483.73,495900915.68,381770099.06,234202453.38,124826012.91,437003851.20,340310656.62,214374868.72,103887526.17,403919974.79,245054219.66,159256091.16,74926508.26,291464477.06,222290516.98,145520156.83,70017330.30,183170528.51,110208011.88,74834121.67,35255897.45,33965444.03,18198504.78,10924847.30,1034092.86,8067496.61,6994098.73,4566593.62,2231062.09,4504559.72,434116.16,1274194.99,-501237.22,-7179431.30,0,-1589001.83,-824042.70,-4022683.82,-3202228.07,-2150506.76,-1074363.33,-7654790.00,-4567652.93,-3293211.65,-1369805.55,-10083155.85,-3781439.08,-2403338.09,-1200241.10,-4133764.97,-3080604.42,-2026155.42,-848604.36,-3226278.84,-2536634.32,-1879570.15,-1134195.85,-10697036.30,-6060649.82,-5255348.07,-3099169.39,-2782000.87,-954939.87,-2201265.57,0.0
