,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3395565368.60,2253438319.42,1347443176.05,4955884003.62,3497186626.82,2300168197.47,1218576713.80,4237835374.90,2874955962.55,1894510331.13,1027372124.83,3636038874.56,2654020757.53,1717793184.43,877199724.12,3483969145.89,2575852901.96,1709006934.94,951271279.04,3558955367.93,2611738512.25,1605259607.09,830642892.07,3107503447.91,2173347238.94,1385737514.91,720904716.04,2918350019.80,1966143842.51,1215755198.51,524918513.35,2398465807.63,1648651743.74,958183585.43,394976260.25,1879959819.14,1260525004.61,745417751.81,370153810.61,1649259398.37,1026411405.82,631181663.01,297241117.06,1354664146.07,894826645.04,553792705.71,295668166.88,1193933991.43,819184814.52,489644207.72,261816191.54,981412059.11,620139441.35,387281773.30,232640437.72,821328226.64,566514343.03,350526900.64,165623666.72,709267424.90,527477614.42,344899559.51,139619198.35,508417316.03,348879019.17,233044985.08,114833627.79,453034839.39,326108312.04,195138903.42,82555729.28,353248744.91,151453400.93,314952661.57,257376613.14,239680572.40,0.0
2,营业收入,3395565368.60,2253438319.42,1347443176.05,4955884003.62,3497186626.82,2300168197.47,1218576713.80,4237835374.90,2874955962.55,1894510331.13,1027372124.83,3636038874.56,2654020757.53,1717793184.43,877199724.12,3483969145.89,2575852901.96,1709006934.94,951271279.04,3558955367.93,2611738512.25,1605259607.09,830642892.07,3107503447.91,2173347238.94,1385737514.91,720904716.04,2918350019.80,1966143842.51,1215755198.51,524918513.35,2398465807.63,1648651743.74,958183585.43,394976260.25,1879959819.14,1260525004.61,745417751.81,370153810.61,1649259398.37,1026411405.82,631181663.01,297241117.06,1354664146.07,894826645.04,553792705.71,295668166.88,1193933991.43,819184814.52,489644207.72,261816191.54,975172532.30,616551463.51,384959595.16,232458614.13,816175906.83,565760644.61,349011731.50,165468513.15,703996563.97,524652370.04,343530639.41,138774924.01,505373476.88,346386375.78,230820362.03,114928402.63,452110524.32,326117972.02,195219151.38,82170585.19,352341415.33,150248381.35,313861849.25,256358772.56,239667998.83,0.0
3,二、营业总成本,3622816141.19,2396818772.64,1324749489.03,4924499078.02,3431338329.78,2283884350.68,1137083043.02,4036327719.05,2553101737.48,1708217320.65,869099889.81,3333111665.05,2391756660.80,1602265928.75,790100865.63,3135130203.80,2242843584.96,1468826121.88,793973084.97,3174953058.04,2275833837.06,1387345417.42,695037481.74,2813949664.83,1892944358.05,1211842249.80,602392718.62,2650963913.45,1762575934.47,1101538353.34,450937831.10,2190114021.98,1379779821.84,823533977.34,322338599.40,1704180851.99,1093508796.01,685718635.47,340572034.34,1558674478.81,965029048.14,609088225.87,291293862.15,1290976019.88,844946146.45,522112762.44,282360488.19,1122729484.21,775958704.38,473720019.89,256085598.75,936435979.33,616574729.20,384860509.61,229511438.08,768492096.19,527467983.24,326725559.52,154036353.57,658995295.18,484579532.65,315252077.47,124954334.71,449513086.47,298336590.87,200026484.81,101429800.97,400812217.45,280234096.92,170911620.05,65626882.07,303979511.25,134464995.88,270306673.15,209430552.14,199661084.80,0.0
4,营业成本,2889502242.50,1910594661.82,1097962566.15,3869523304.68,2765506131.82,1820075893.29,921963784.07,3039218136.22,1955123105.57,1294679494.07,674108727.67,2500089423.27,1782806618.71,1179290819.02,620939572.56,2436749091.84,1796341748.32,1170036179.13,670793597.76,2628992976.69,1925283132.41,1178081116.34,598701659.06,2283631613.59,1559639433.40,982105766.02,501209242.14,2165117215.53,1440838582.06,905831618.77,358546740.59,1650743962.73,1008231255.63,612265170.32,242287775.73,1270850424.40,836087425.17,510647218.31,260200859.52,1137213145.54,714022259.51,461577130.30,218825226.35,954480936.50,620215454.67,387224266.32,213077363.00,807874758.34,566655557.01,355363065.58,191656511.75,696779267.62,449930198.75,290137363.09,174849354.04,555539079.48,378527535.75,227771529.33,99182013.33,478714887.17,366388115.95,239914061.59,86410446.38,318380911.95,226815690.84,149337791.49,64094609.59,307573464.46,229952852.98,137875243.72,49928990.53,233894562.39,101009691.44,204055081.73,160365995.68,159208395.43,0.0
5,营业税金及附加,31221522.78,25934638.27,5461122.13,63810571.36,44377710.49,31275194.98,11483476.67,54408720.80,35775734.24,29486191.83,8932333.00,35831727.64,21555829.28,13054233.66,7391153.24,31687894.58,11853647.67,9531951.88,4475720.89,15674440.37,7491534.70,5119739.84,4291489.21,13731629.01,10605837.12,7495235.88,2734210.81,20722317.10,14325980.30,8545700.13,3691460.12,65634140.76,51770339.18,23112979.67,4190706.37,37387769.36,19476820.32,8662488.36,1530110.41,29760162.16,7975299.91,5977311.99,2403677.76,19622225.75,8548957.39,5666118.99,1275114.66,16491101.27,9315801.31,3562641.13,1509962.24,15778194.88,7197896.51,3494690.19,1747517.50,14952357.62,7745018.76,4501820.10,1756516.66,12586167.14,8330602.21,6600377.25,1499882.89,9626045.15,3024958.36,1871181.28,990325.64,5298701.33,3556648.40,2776141.80,623746.76,3586705.47,2285589.42,2174158.68,2009704.17,1852195.85,0.0
6,销售费用,81748751.53,53198394.16,24685239.43,112177245.90,68830882.02,46512169.01,22705494.05,100130668.00,61686847.52,37916817.81,17247880.03,72285946.96,51124782.01,32645454.07,14665756.99,78843314.70,51860298.02,33600139.50,15000328.90,68842831.79,40700243.32,25636607.51,11530746.42,44751448.17,27875026.24,18171053.74,8872606.31,36103071.26,25358850.24,16361680.14,7002317.87,28684605.07,20413556.11,13253333.27,6289665.95,32322440.11,20776158.49,13538332.02,6260275.38,26685130.00,19449800.73,12937005.30,5994771.09,23787684.16,16718025.53,11178263.85,5859636.74,21535006.59,14094852.97,9609657.53,4658985.02,21453254.22,13781228.07,8515599.70,3650730.04,15570339.30,11243088.11,7543400.14,3461026.62,12006742.81,0,4924628.19,1563244.33,6634464.00,4119080.79,2062888.76,4180415.41,3099198.09,3742594.28,1284489.15,13921320.64,1862096.37,782472.90,718126.57,0,27028.65,0.0
7,管理费用,250337053.18,165621068.09,72179708.74,346944082.14,203663927.50,142256438.98,72245432.82,271505982.06,188626168.03,123321531.36,57111599.07,278142169.06,184711830.15,127795116.64,58880233.84,307631318.07,198867373.47,127772928.91,48876957.24,274406678.14,174716252.15,99444535.32,42808918.20,242416415.87,143105063.04,91693381.36,42709517.30,202083838.32,137212728.75,85524093.80,37425649.44,241370355.39,163600319.48,86164614.00,37360290.27,173623730.96,103450055.64,68377099.45,28924533.68,162236098.83,101020325.43,64658705.31,29432956.62,142233134.88,94402174.43,60317394.84,31017767.41,126751651.89,88002022.34,50487180.26,30739844.81,129779759.90,77255064.23,51769233.15,26213780.46,126037008.40,80668478.39,59732809.20,30214920.79,101865119.72,65483186.39,38225474.24,28810929.08,87223422.99,47668814.19,35302107.79,27037750.11,74129287.78,39690134.08,27917116.71,0,54718887.42,26099811.57,56550066.73,37317705.86,31395116.94,0.0
8,财务费用,367316522.03,241470010.30,124460852.58,487658973.91,350573245.60,245378222.07,108684855.41,402174872.32,293027119.20,203950522.66,111699350.04,387603213.23,305257778.63,203180483.34,88224149.00,325058181.88,165266638.58,109231433.56,54826480.18,189083110.00,127967286.68,79409193.11,37704668.85,162447375.22,130325573.64,90983063.63,46867142.06,182980913.51,135717086.61,76157633.89,37084639.92,134986162.55,109049191.10,66844150.64,32210815.42,119191090.01,93181932.36,63955851.79,33841612.66,121349119.60,107031029.71,63341154.83,34637325.73,141405475.86,101976819.14,54616458.15,31130606.38,144892303.86,95322330.58,52129727.04,27520294.93,72645502.71,68410341.64,30943623.48,23050056.04,56393311.39,49283862.23,27176000.75,19421876.17,53822378.34,44377628.10,25587536.20,6669832.03,27648242.38,16708046.69,11452515.49,5126700.22,10711565.79,3291867.18,1058628.67,1152824.14,9917259.60,4287430.55,6809239.44,9737146.43,7178347.93,0.0
9,研发费用,2690049.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,44384900.03,-1613567.65,-1613567.65,0,168889339.65,18862762.92,18862762.92,0,59159184.89,46299822.02,46299822.02,0,-44839597.27,18653878.90,18653488.90,0,-2046978.95,-324612.20,-345774.70,0,66971182.97,21393424.61,21393749.17,0,43956557.73,9122706.51,9117626.61,7187023.16,68694795.48,26715160.34,21893729.44,-654.34,70805397.15,20536404.03,20537645.54,9814642.69,81430822.68,15530332.85,596918.14,-95.40,9446562.73,3084715.29,3110260.29,0,5184662.26,2568140.17,2567748.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12690.00,436920.00,436920.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,34972633.98,32805833.98,27666244.86,7306445.91,8090180.60,8090180.60,0,-8536103.53,543956.49,543956.49,0,24151761.68,24013130.24,29280059.89,0,-21555659.26,-2420037.45,-2420037.45,0,-6951543.36,-1267010.79,-1267010.79,0,1624440.86,-1252342.64,-1252342.64,0,-4088470.16,-2546556.07,-2546556.07,0,323030181.00,-1468936.92,-1468936.92,521622.64,-838843.59,-1410149.81,-1813719.67,0,2447499.00,280609.76,0,0,1789931.11,0,0,-4516.74,1474643.27,1149438.59,1149438.59,0,-110763.07,0,0,0,457793.82,16399.32,16399.32,0,4289262.50,2152908.13,1977908.13,6790.20,4656576.19,2000000.00,2000000.00,141430.66,311830.93,119337.94,124284.44,9342.51,3130306.96,2996129.77,-53757.44,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-72260.99,-72260.99,0,-384080.70,559239.01,559239.01,0,-8536103.53,0,543956.49,0,2092403.72,0,0,0,-21584827.26,0,0,0,-9976002.06,0,0,0,46788.68,0,0,0,-4559489.00,0,0,0,-3809300.29,0,0,0,-2939155.46,0,0,0,0,0,0,0,650734.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-156845760.41,-86524415.50,61859826.01,92498659.20,113028825.22,52724123.41,92979656.66,246996518.89,322398181.56,186836966.97,158272235.02,327078971.19,286277226.97,144807315.57,87098858.49,327283282.83,330589279.55,237760775.61,157298194.07,377050766.53,334637664.40,216647178.88,135605410.33,295178223.94,279150538.25,172642922.47,118511997.42,263297636.19,201021351.97,111670289.10,73980682.25,531381966.65,267402984.98,133180671.17,73159283.49,174940123.56,165606058.79,57885396.67,29581776.27,93032418.56,61662967.44,22093437.14,5947254.91,65478057.30,49880498.59,31679943.27,13303161.95,72666460.49,44812468.73,17510546.42,5730592.79,45184915.68,3612912.15,2469463.69,3128999.64,61221696.99,43887978.21,27974957.58,15073466.80,64683518.52,53566571.93,32393826.79,15140090.46,63840103.57,52821726.12,35297798.09,13545257.48,52534452.87,45993553.06,24351567.81,12444658.97,52399540.62,19984534.82,44592230.98,47946061.00,40019487.60,0.0
