,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5039442017.61,3357541394.35,2175514775.75,1095132764.52,4507419165.16,3156312419.78,2093114217.09,1083635714.86,4327803253.13,3265516824.35,2158570260.89,1165649759.13,4554766903.42,3262716221.40,2293809609.84,1088620502.63,5501600703.60,3507029751.64,2321715723.02,1098421302.18,4080508099.89,2703599170.78,1772877247.40,762012874.34,3913305803.58,2641478868.78,1787558235.07,749319525.17,3557665305.41,2474006657.73,1694179828.83,752777482.83,4101062392.47,2965593053.14,1967865603.47,873966882.72,3977615687.73,2750624100.70,1820573694.74,828501664.59,3252100337.51,2222393203.84,1487431536.48,739363530.99,3085723181.49,1808916843.63,1197600107.42,554283847.19,2468138519.87,1657018990.76,1077452955.63,536460470.44,1846045132.10,1201263855.63,709443685.56,327568924.69,1315888305.45,911639663.60,597196532.86,287294121.58,1036313215.75,739515624.08,477823926.01,228935103.22,617889011.71,408402484.09,224837128.08,120738084.99,464166021.27,341243807.74,223994242.67,112145529.49,387558053.28,180118843.00,283169110.00,128642096.66,235367524.18,224588790.00,196228864.00,0.0
2,营业收入,5039442017.61,3357541394.35,2175514775.75,1095132764.52,4507419165.16,3156312419.78,2093114217.09,1083635714.86,4327803253.13,3265516824.35,2158570260.89,1165649759.13,4554766903.42,3262716221.40,2293809609.84,1088620502.63,5501600703.60,3507029751.64,2321715723.02,1098421302.18,4080508099.89,2703599170.78,1772877247.40,762012874.34,3913305803.58,2641478868.78,1787558235.07,749319525.17,3557665305.41,2474006657.73,1694179828.83,752777482.83,4101062392.47,2965593053.14,1967865603.47,873966882.72,3977615687.73,2750624100.70,1820573694.74,828501664.59,3252100337.51,2222393203.84,1487431536.48,739363530.99,3085723181.49,1808916843.63,1197600107.42,554283847.19,2468138519.87,1657018990.76,1077452955.63,536460470.44,1824648742.47,1182547705.74,692137131.77,326679592.38,1309184072.85,908117940.00,594840367.00,286393204.00,1029865506.00,735882102.00,474865045.00,228372477.00,616925718.00,408181559.00,224743989.00,120698232.00,464054928.00,341324638.00,223980572.00,112213822.00,387201398.00,180118843.00,283169110.00,128635113.00,235293508.00,224442103.00,196156539.00,0.0
3,二、营业总成本,4129722141.87,2498488967.83,1656592792.51,748984444.14,3714045281.42,2347668961.57,1590891821.73,758632279.37,3406078674.26,2448236528.22,1651967738.88,842986655.95,3779655964.22,2644964743.17,1873589316.60,836832769.21,4898286122.81,2829733822.63,1820167298.69,792031153.58,3333081190.21,2014818960.62,1309052344.43,494204183.14,3357810818.35,1943331524.52,1315120361.36,521047779.23,2315460335.03,1455102058.12,1030857243.38,435609535.85,2795726028.68,1936980537.16,1281466708.77,518413649.78,2557179191.01,1696478930.77,1067369146.14,457585893.61,1811557070.95,1186723718.84,813126591.45,413820044.18,1860154872.06,884390694.38,596283416.42,295361862.40,1119067321.74,723199862.43,493686000.34,284697366.02,886556681.50,546893273.97,357830264.23,160041391.53,737156372.33,447023477.39,268455355.11,138517519.86,479688403.56,341663270.72,193261736.28,88246671.16,309248811.71,206791657.41,109914191.58,55718294.41,229187655.45,147857569.59,97499736.47,46803630.75,166402275.91,66562814.67,93535578.23,35334223.76,76769058.16,76446175.95,62872774.07,0.0
4,营业成本,3235215776.36,1874538218.57,1240997943.96,545238988.83,2835443185.39,1732286399.92,1176807309.68,550614482.77,2534252853.27,1811343491.82,1241585332.36,636508920.77,2841359668.01,1961473518.35,1396594033.68,599935099.74,3838978214.95,2132803938.20,1378629852.97,556680505.45,2369941156.57,1335593070.63,864255318.37,269119423.75,2165356898.01,1293713569.26,877639780.31,289635900.35,1692048668.35,975300335.13,691134955.02,259059755.52,2124489298.85,1480613174.48,993498696.28,381446805.80,2036264861.63,1311692064.83,808511508.01,335543348.88,1348141541.28,846385464.51,578003773.90,295384956.25,1388308197.51,550740085.86,369562977.13,186844375.68,730455963.38,430328144.51,292605362.11,183074904.52,669908197.34,400902349.41,263244369.60,111939590.98,556576823.97,330664617.69,187376538.37,98178812.56,336240530.27,239013868.65,126691272.45,53903257.34,222794880.79,150629497.80,83625239.75,41227889.72,173222373.68,106411815.33,70124925.99,33523438.05,125991235.63,48995771.17,69115415.77,26223233.38,45804621.58,39704965.26,23548423.43,0.0
5,营业税金及附加,17269063.92,10249127.55,7376149.78,3092151.52,22455834.87,11276045.10,9366347.36,4206493.48,17886136.29,14864051.79,6099381.19,3235964.46,57483373.78,50255593.01,48688450.39,29002162.69,185258144.81,118686743.00,86637030.03,33759896.96,148286070.69,96965095.07,62057998.51,27369597.51,145088562.70,105276674.39,63117775.58,23317795.22,123063782.81,81569470.41,55796269.37,24563568.82,151454260.77,97570088.58,67868749.35,26918215.90,147701024.45,100367512.88,63168513.73,25651412.41,123192889.05,79510626.05,52312731.39,21818759.35,104881723.12,57570749.21,36556794.32,17595254.55,87021932.04,54293293.98,35086859.73,17066109.45,63862456.05,38837270.58,22785323.87,10455578.41,55885825.98,39421855.29,29466712.28,15178927.52,54583070.63,39001950.23,25168047.47,12103941.33,33879028.60,22336859.03,12334985.51,6625063.75,25471587.39,18734799.06,12293988.32,6119585.96,21283479.31,9906536.37,15574579.47,7074931.23,12941233.41,12344315.67,10788609.65,0.0
6,销售费用,48778823.64,33254045.82,19294659.84,9520247.86,31192036.39,21250353.49,13901684.25,6917139.06,29364175.41,19176878.20,12197114.26,7884280.79,28784556.77,18730711.27,12434439.63,6364246.34,27741294.85,18315183.39,11986755.60,7565056.29,7801536.57,954369.66,781930.54,556836.41,2070588.50,1362087.29,865455.39,332443.20,3841286.62,3477132.92,2815948.92,940966.67,4980567.48,3457389.93,2496008.01,1677138.63,4864152.21,3762957.29,2797051.28,2097072.52,5066720.71,3560509.16,3034218.02,1919952.09,6411884.94,4869831.23,3807538.55,2336644.55,11503952.94,2957514.27,2422336.45,1061664.84,3041253.32,2006546.30,1338907.80,514454.60,3951551.30,2388872.00,1042960.00,601790.00,777080.70,401567.60,282375.60,124000.00,446022.00,275500.00,194500.00,110000.00,1234041.00,834041.00,644041.00,444041.00,272004.00,205104.00,231305.80,153196.00,0,0,0,0.0
7,管理费用,206534316.99,137045462.01,87476363.45,38840745.16,190326897.93,127899038.85,95704004.26,46530212.86,183916083.67,130079900.49,83691021.65,41590882.53,189884632.98,117242738.34,80651903.64,39683266.07,222884770.36,138807014.61,91736559.32,49443458.38,214795003.02,133651060.95,89666497.15,49640903.43,240924231.56,160325968.36,106290557.09,58287941.45,208689145.60,158269902.82,102023239.74,56878507.74,221437436.09,168297955.93,107721375.74,54928031.30,184611666.81,143223191.63,97971204.52,53053028.79,171462647.67,123789613.40,85577491.54,51050393.79,147598513.16,110107176.87,76701820.20,36106857.77,79521225.21,72902670.99,47792268.48,28011139.88,89838793.69,59527269.73,42259585.15,23705663.73,67421243.59,41153862.24,30404190.68,16758929.85,44979601.88,30926326.14,19405257.18,10854900.65,28191494.93,21318212.64,12755251.64,7017494.06,25173914.17,18810996.01,12421734.26,5888600.97,21438732.45,8305196.24,10367382.41,4174228.33,5614936.37,6653203.10,5782350.66,0.0
8,财务费用,575797227.57,412301495.11,284426326.63,146365353.47,607942567.39,445945977.87,297988530.24,152526653.61,635830114.30,475874964.89,310761197.21,152295452.68,658227083.79,497590373.44,334540145.59,163953865.92,603976477.11,434703796.54,264730324.56,143895274.83,583200958.05,440500892.49,288951291.60,150608728.64,501623235.17,378143156.15,261887078.86,150733736.23,277438689.49,243493292.30,180857122.77,95789779.72,280380246.24,188215625.48,106899845.75,54162808.39,174479790.52,132154046.42,84743112.26,38379336.61,160331588.54,131955836.16,93869224.34,45864681.18,209281327.57,162842066.11,111116967.04,52401452.06,208569223.49,160829465.13,114082943.42,56615365.32,59905981.10,45619837.95,28202077.81,13426103.81,53320927.49,33394270.17,20164953.78,7799059.93,43108120.08,32319558.10,21714783.58,11260571.84,23937385.39,12231587.94,1004214.68,737846.88,4085739.21,3065918.19,2015046.90,827964.77,-2583175.48,-849793.11,-1753105.22,-2291365.18,12408266.80,17743691.92,22753390.33,0.0
