,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1152751780.71,816828645.25,537752699.02,280695775.19,1371556562.95,981742920.33,623650269.26,307199439.51,1429411737.99,996252799.80,540639177.76,234017273.10,1188193935.47,788834368.22,486640079.30,231192470.52,1490198059.41,1062828588.16,701123339.35,325743039.21,1643826101.02,1094501888.83,711704691.04,344168812.40,1633745378.44,1163836636.45,776687847.24,304807292.55,1522478832.30,1142842371.64,737781364.72,331496002.37,1751269285.66,1315054431.53,775686738.77,326746964.19,1410528191.28,988084602.63,597685290.55,295978072.97,1029720226.12,655347319.23,360572293.46,143795846.12,913520683.17,682178807.18,483557703.09,210885195.66,736754645.63,494322376.17,329352669.87,141116788.32,602462299.80,393842167.66,235340462.25,124289303.66,504927724.66,401520096.48,250799085.01,114811219.34,314632320.27,197717256.25,122546798.05,56526325.71,242509071.60,186299154.00,113281516.13,55774043.97,201580735.74,155408667.27,198198912.11,0.0
2,营业收入,1152751780.71,816828645.25,537752699.02,280695775.19,1371556562.95,981742920.33,623650269.26,307199439.51,1429411737.99,996252799.80,540639177.76,234017273.10,1188193935.47,788834368.22,486640079.30,231192470.52,1490198059.41,1062828588.16,701123339.35,325743039.21,1643826101.02,1094501888.83,711704691.04,344168812.40,1633745378.44,1163836636.45,776687847.24,304807292.55,1522478832.30,1142842371.64,737781364.72,331496002.37,1751269285.66,1315054431.53,775686738.77,326746964.19,1410528191.28,988084602.63,597685290.55,295978072.97,1029720226.12,655347319.23,360572293.46,143795846.12,913520683.17,682178807.18,483557703.09,210885195.66,736754645.63,494322376.17,329352669.87,141116788.32,601894267.21,393842167.66,235340462.25,124289303.66,504532195.20,401135111.59,250414100.12,114512074.04,311823979.71,194947172.49,120033125.06,55204552.83,242509071.60,186299154.00,113281516.13,55774043.97,201580735.74,155338431.22,198100653.02,0.0
3,二、营业总成本,1094827186.66,762491157.17,509872278.29,271446763.85,1287617625.11,922880576.55,591031645.47,291843449.45,1375186354.52,955063207.51,512016542.22,214812975.21,1126898500.58,753256314.88,471051371.96,221925995.56,1414448924.68,1005188165.53,663018605.43,315623658.10,1525150898.97,1002305409.00,639667104.91,304011864.98,1412431519.84,1008971013.67,669141619.62,263951614.35,1330325043.43,1018018566.07,649886990.55,291052208.18,1591521315.89,1217362897.00,716363410.31,299007749.95,1273339940.31,914124888.04,552223722.19,274670958.10,921149931.82,582955084.96,316884292.38,127493908.68,820188147.57,606190302.52,431613770.47,186335720.01,625598993.28,421755859.15,287983221.49,123334115.17,522235247.94,344167362.40,208625934.98,113256448.92,464443734.51,370285722.87,231749004.82,105192744.83,275351329.90,170701305.33,105526753.65,46657932.64,211766631.78,163264293.08,97633279.58,47823621.70,174694817.58,132505499.31,181143871.74,0.0
4,营业成本,1007038474.24,719928706.57,487357581.08,258915655.45,1214497602.13,866363145.55,555724738.71,275949961.52,1278758515.17,892421287.33,469631759.07,195874264.09,1055941285.55,701451965.71,437029540.52,205804150.25,1345884615.44,953504423.86,627852868.99,298929737.49,1448538557.86,953005238.08,607631460.00,287515001.02,1353564649.07,965725612.17,642208558.33,253633535.29,1276327465.25,973802987.58,618667495.53,280604380.90,1519281935.40,1160443587.09,677334972.92,273367831.50,1222046888.59,881471267.38,533876117.13,262045006.01,887890677.71,561335825.77,302443305.03,120764749.75,792906635.40,585714263.52,417777938.85,180632598.33,607571953.99,406560238.56,278821981.31,118630606.67,506368910.86,331475605.90,200839334.96,109426026.48,452196230.02,362157491.95,226473198.55,103342952.29,264228500.25,164983959.58,102198501.85,45224160.40,199844779.41,156372766.44,93034339.23,45524938.57,159660924.86,123572685.43,170168218.56,0.0
5,营业税金及附加,5255559.08,4166431.35,2945125.20,1442350.06,4800179.78,3508040.68,2164203.68,918477.47,4565224.58,3036090.28,2025136.74,1131167.65,5294613.71,1597960.24,1351910.00,933007.99,2846751.92,1672980.01,1199237.76,853924.47,2101203.10,946799.03,922950.19,683903.90,2570207.35,828979.05,252933.00,230822.96,3722037.49,3328848.65,2217353.43,1004153.55,6144230.70,3552166.66,1198519.01,348130.46,806005.65,678901.81,677180.85,675762.00,814521.14,314935.35,308031.29,305947.56,1900244.58,1303411.39,1020871.54,369493.68,1608908.66,256840.70,118058.34,112807.93,1271618.40,679544.76,144949.48,0,202625.13,178926.27,86962.86,86962.86,389796.02,123025.00,115531.32,10002.64,667597.74,417645.18,287188.26,77455.02,522187.43,527849.85,1750273.38,0.0
6,销售费用,15291087.22,10361335.60,5104181.95,1999100.07,13116725.70,7677082.71,5114755.67,1846167.69,11334198.43,7172438.35,3055839.03,1553781.81,9139642.40,6001720.81,3462017.18,940910.05,7942807.99,5626969.14,3845033.06,1882254.39,9208415.11,6846658.71,4614067.38,2360604.41,7459042.91,5680379.54,4196105.56,1829432.72,8428619.72,6586923.74,4691581.19,2210624.35,8406865.06,7141203.06,4258566.96,2349232.88,7201449.81,5379036.82,3542758.74,2683057.94,5051039.88,3279827.51,1913362.57,806413.05,3784254.95,2685247.66,1738694.18,868319.65,3215101.28,2471081.62,1544980.14,658290.73,3086378.18,2245230.31,1463116.89,778671.23,2618041.65,2041502.10,1184174.02,546610.82,2507951.85,1560179.98,866539.70,382362.29,1717884.14,1276618.06,850875.38,472618.66,2888540.17,1765194.18,2357961.56,0.0
7,管理费用,27945518.26,17742631.17,11614103.15,5690988.09,29752331.77,19921418.26,31494233.91,15327927.24,77872502.96,53226746.17,35412832.07,17282749.80,63921501.21,47000939.94,30669615.58,14588719.79,63495760.45,46746707.55,31083380.44,14968287.64,61290392.38,44131997.38,28083565.82,13231325.77,54801041.58,39719018.01,24553800.06,9910934.98,53339222.89,42667616.52,27174763.40,8906214.10,51822174.28,38402775.97,26358137.74,17258148.85,28322041.60,15480190.58,6815495.12,3724304.11,11806967.04,9049993.21,7043728.06,3452279.78,9908783.87,8605040.17,6576785.55,1608796.10,5781665.75,5859340.29,4140331.53,2225080.19,5792526.96,5410346.04,3333189.85,1454297.67,6152801.38,4271413.47,3302470.78,1281747.08,5877966.95,3340036.61,2332479.72,983477.01,8598174.25,4248995.89,2786981.74,1144702.37,7888397.29,4432592.97,3913434.78,0.0
8,财务费用,-323212.08,-19124500.98,-14296072.71,-3093339.58,-21148333.01,-8174829.14,-3543112.79,-2768006.18,-1763693.25,-2085324.13,249640.85,-1218964.97,-8439130.68,-2886659.94,-1993658.52,-769379.45,-5419837.20,-2314112.61,-808207.92,-1083305.35,-5495213.12,-3012558.38,-2114404.32,-412127.29,-5333574.03,-3527611.93,-2614414.16,-1653111.60,-10996152.24,-8309816.24,-2806208.82,-1673164.72,7019664.73,7777077.75,7167127.21,5684406.26,16203853.25,12322470.33,8519149.23,5542828.04,12488407.99,8569837.96,4787708.73,2164518.54,11881542.33,7416631.69,4033772.26,2856512.25,7468082.28,6569783.43,3319295.62,1590608.10,5715813.54,4356635.39,2845343.80,1597453.54,3274036.33,1636389.08,702198.61,-65528.22,2347114.83,694104.16,13701.06,57930.30,938196.24,948267.51,673894.97,603907.08,3734767.83,2207176.88,2953983.46,0.0
9,研发费用,39619759.94,29416553.46,17147359.62,6361719.35,47685599.33,33263623.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,130290.41,-1086480.59,322095.49,76826.29,568921.71,4419606.63,1291969.51,1641334.46,189976.83,1040588.39,90388.12,531947.20,428586.93,-301173.92,-48802.42,-153706.90,72759.46,9507543.64,387274.18,529465.84,633157.17,-629847.04,544636.83,544636.83,0,-496149.68,-57994.18,-57994.18,0,-1153554.28,46086.47,46086.47,0,-1240298.59,-1206978.88,-1206978.88,0,3098318.06,404665.16,388156.70,0,-193313.56,465708.09,465708.09,0,-46718.68,38574.55,38574.55,116721.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,1458411.67,-450835.00,140740.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,26811256.19,2209532.76,1217000.06,-11784.19,11292941.21,2187460.17,1693047.15,2133336.46,19306243.96,-656419.19,-1065460.62,-1499966.17,-32981261.99,-21859064.27,-8008702.30,-5960139.61,-92262030.06,-36311188.40,-22262435.59,-3713693.42,-85554267.79,5748802.36,8999547.56,9148698.86,36356542.93,30108663.62,20832223.25,6985550.59,26762062.38,9934393.69,9934393.69,0,19426390.89,6162571.85,6162571.85,0,10519876.69,7514795.72,7464938.23,0,1966827.14,0,0,0,16758.00,0,0,0,284265.34,173295.34,173295.34,173295.34,101623.89,100583.89,100583.89,0,7555059.33,7555059.33,2029825.97,0,-4374559.33,-567299.55,0,0,50559.16,8277.50,8277.50,8277.50,260.00,0,1576011.64,0.0
13,其中:对联营企业和合营企业的投资收益,5057732.30,2209532.76,1217000.06,-11784.19,10851501.21,2187460.17,1693047.15,2133336.46,18911323.96,-881419.19,-1065460.62,-1499966.17,-33273161.99,-21859064.27,-8008702.30,-5960139.61,-92546660.06,-36311188.40,-22262435.59,-3713693.42,-85599647.79,5748802.36,8999547.56,9148698.86,36322182.93,30108663.62,0,6985550.59,26553752.00,9895395.63,9895395.63,0,19426390.89,6162571.85,0,0,10470019.20,7464938.23,7464938.23,0,1966827.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,88563896.07,57968197.90,30508646.36,9624493.68,98038520.66,62120018.25,34798100.14,17641541.12,75723480.89,40533173.10,27557174.92,17704331.72,28314172.90,13718989.07,7580005.04,3306335.35,-16512895.33,21329234.23,15842298.33,6405687.69,33120934.26,97945282.19,81037133.69,49305646.28,257670401.53,184974286.40,128378450.87,47841228.79,218915851.25,134758199.26,97828767.86,40443794.19,179174360.66,103854106.38,65485900.31,27739214.24,147708127.66,81474510.31,52926506.59,21307114.87,110537121.44,72392234.27,43688001.08,16301937.44,93349293.60,75988504.66,51943932.62,24549475.65,111439917.69,72739812.36,41542743.72,17955968.49,80628675.75,49875389.15,26915111.16,11132854.75,48039049.48,38789432.94,21079906.16,9618474.51,34906431.04,26448651.37,17020044.40,9868393.07,30792998.98,23043138.42,15656514.05,7958699.77,26886178.16,22903167.96,18631052.01,0.0
16,加:营业外收入,60000.00,2192.17,0,0,235554.07,35554.07,35554.07,187554.07,120723.61,925855.92,773641.32,265691.28,4471690.49,3823756.60,2509974.19,1173401.92,2620304.56,2101000.69,1765294.72,107277.97,9001945.07,8134316.76,7474316.76,3882102.72,8020090.63,3605421.07,3540421.07,1182044.77,9310495.85,7098618.58,175498.40,115498.40,3179556.60,1159556.60,1089556.60,643047.00,519119.25,181819.25,100000.00,0,1337000.00,0,0,0,3336053.31,4000.00,4000.00,4000.00,2350000.00,1540000.00,1540000.00,1500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5960.74,139548.93,0,0.0
17,减：营业外支出,0,0,0,0,350000.00,0,0,0,1200000.00,203456.32,203456.32,3456.32,1231.13,0,0,0,300000.00,0,0,0,0,0,0,0,18000.00,18000.00,0,0,93720.24,0,0,0,180000.00,180000.00,180000.00,0,100000.00,100000.00,100000.00,0,0,0,0,16301937.44,1491891.66,0,0,0,0,0,0,0,1214.99,1214.99,1214.99,0,0,0,0,0,0,0,0,0,0,0,0,0,5698.36,209766.61,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,3456.32,3456.32,0,1231.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16301937.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,88623896.07,57970390.07,30508646.36,9624493.68,97924074.73,62155572.32,34833654.21,17829095.19,74644204.50,41255572.70,28127359.92,17966566.68,32784632.26,17542745.67,10089979.23,4479737.27,-14192590.77,23430234.92,17607593.05,6512965.66,42122879.33,106079598.95,88511450.45,53187749.00,265672492.16,188561707.47,131918871.94,49023273.56,228132626.86,141856817.84,98004266.26,40559292.59,182173917.26,104833662.98,66395456.91,28382261.24,148127246.91,81556329.56,52926506.59,21307114.87,111874121.44,72392234.27,43688001.08,16301937.44,95193455.25,75992504.66,51947932.62,24553475.65,113789917.69,74279812.36,43082743.72,19455968.49,80627460.76,49874174.16,26913896.17,11132854.75,48039049.48,38789432.94,21079906.16,9618474.51,34906431.04,26448651.37,17020044.40,9868393.07,30792998.98,23043138.42,15656514.05,7958699.77,26886440.54,22832950.28,18631052.01,0.0
20,减：所得税费用,6320833.72,8448571.58,4428074.92,688917.98,9506747.43,9027319.37,4859327.95,2322596.23,4588541.24,6587179.87,4843408.65,2922836.77,5279986.79,6164204.51,2954555.21,2206340.35,4265470.60,14969641.70,9961676.63,2563278.54,11197790.38,13440129.38,9732685.86,4571392.31,25935553.27,16617855.95,13037823.55,5081524.05,9651791.44,9726814.06,6475640.55,8138525.46,15548712.02,8750314.47,5505980.60,4569263.83,23099767.18,12209620.34,8644517.24,4061231.79,17552863.14,17145834.13,10479913.25,3910005.53,19392677.00,15799534.13,11276699.30,5520599.11,28549794.08,24050810.53,14010381.14,6385265.45,25645581.83,16111208.82,8619653.71,3513766.21,11602253.23,7388780.41,4526533.52,2474242.54,10555423.73,7724978.59,4701547.02,2741178.09,8217659.49,6099702.19,4259065.45,2029124.69,5678818.91,6556230.89,6722068.41,0.0
21,五、净利润,82303062.35,49521818.49,26080571.44,8935575.70,88417327.30,53128252.95,29974326.26,15506498.96,70055663.26,34668392.83,23283951.27,15043729.91,27504645.47,11378541.16,7135424.02,2273396.92,-18458061.37,8460593.22,7645916.42,3949687.12,30925088.95,92639469.57,78778764.59,48616356.69,239736938.89,171943851.52,118881048.39,43941749.51,218480835.42,132130003.78,91528625.71,32420767.13,166625205.24,96083348.51,60889476.31,23812997.41,125027479.73,69346709.22,44281989.35,17245883.08,94321258.30,55246400.14,33208087.83,12391931.91,75800778.25,60192970.53,40671233.32,19032876.54,85240123.61,50229001.83,29072362.58,13070703.04,54981878.93,33762965.34,18294242.46,7619088.54,36436796.25,31400652.53,16553372.64,7144231.97,24351007.31,18723672.78,12318497.38,7127214.98,22575339.49,16943436.23,11397448.60,5929575.08,21207621.63,16276719.39,11908983.60,0.0
