,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6925426976.55,4240512077.51,2578440884.79,1011663536.62,4596771206.86,2906943537.16,1729656104.18,776283281.41,3187076543.28,2048536187.35,1299752347.47,625159071.64,2833829956.95,1858468491.78,1336084413.04,584627728.11,2826572017.20,1904797113.11,1225992001.27,557743000.07,4460602103.85,3615199017.17,2228329332.33,887131454.73,3700232671.50,2667098686.68,1602803365.03,605639465.95,2384029702.70,1495191362.58,840610919.09,277002827.14,1460044836.88,983077735.46,592262608.67,196518584.73,943976017.18,661327885.09,393816648.61,148218850.02,680477167.50,468529889.52,338014543.35,128410733.94,439423586.87,267300231.31,308731109.87,184171535.31,0.0
2,营业收入,6925426976.55,4240512077.51,2578440884.79,1011663536.62,4596771206.86,2906943537.16,1729656104.18,776283281.41,3187076543.28,2048536187.35,1299752347.47,625159071.64,2833829956.95,1858468491.78,1336084413.04,584627728.11,2826572017.20,1904797113.11,1225992001.27,557743000.07,4460602103.85,3615199017.17,2228329332.33,887131454.73,3700232671.50,2667098686.68,1602803365.03,605639465.95,2384029702.70,1495191362.58,840610919.09,277002827.14,1460044836.88,983077735.46,592262608.67,196518584.73,943976017.18,661327885.09,393816648.61,148218850.02,680477167.50,468529889.52,338014543.35,128410733.94,439423586.87,267300231.31,308731109.87,184171535.31,0.0
3,二、营业总成本,5323899107.12,3274245793.36,2061177785.22,896453901.60,3951177602.37,2515812919.16,1539410861.34,750710389.73,3250576132.18,2093381639.10,1321978958.87,625499573.34,2790270770.58,1774087529.95,1231284529.82,518156065.17,2735726752.38,1802606932.22,1138835147.18,513036726.11,3118316300.78,2448265442.08,1518339728.84,638624229.28,2629977282.70,1887327345.15,1157264629.93,443216833.55,1709168064.96,1072712409.21,615366792.31,216355235.76,1006467552.08,658864862.73,394643447.01,131270342.28,626385056.72,443801224.46,265892347.93,106890385.55,476460437.61,329220778.21,240319108.29,99683297.58,333593469.99,203721275.41,243558745.61,154562481.21,0.0
4,营业成本,4337570396.10,2696084983.08,1680461945.96,683781739.41,3141806792.93,2087068477.47,1261158557.13,566535487.83,2332899471.62,1554502979.27,1002020633.73,488495738.88,2081857141.70,1351025609.69,939973702.74,392581868.91,1919574592.14,1297197074.74,837846870.35,380801344.98,2434330294.48,1999324644.43,1271864063.46,532564168.83,2082769159.58,1478759829.17,914685344.16,361344083.67,1365006172.03,854789880.43,488377220.81,174951982.87,832611744.97,569804689.99,340906982.97,111594287.24,551490671.90,399339602.55,235081694.25,90337966.69,422972438.67,292891505.49,214505213.10,87140632.26,290372715.44,174000275.14,215337305.77,137585709.26,0.0
5,营业税金及附加,39155202.88,23664216.43,18838851.86,7002116.73,31616785.07,23015148.26,16274272.87,8998913.60,41086201.40,28395600.55,18579382.74,9913124.71,40587124.49,19467364.10,22037888.55,3943469.26,32711191.00,23077461.78,17633348.97,11584583.41,33441642.66,25844770.30,13367579.62,7714539.20,29636218.12,20091204.34,11736941.17,3627424.48,16448106.37,7777126.63,3428987.70,1156204.96,11248529.05,5809475.96,4238971.70,2037531.19,9356206.28,6886381.59,4378526.66,1719897.05,6943696.57,4826726.33,3108045.07,1109733.16,2483902.60,2066826.79,2919192.23,1008382.31,0.0
6,销售费用,391363135.87,262444998.27,167402641.07,77153395.86,346016035.35,232135109.98,151845176.89,66600938.89,278550308.42,182466490.16,117985838.94,54959373.22,275058434.87,168734376.73,112059055.27,46730265.72,245141259.65,163038846.95,105633060.42,48145881.70,224499992.18,152706002.10,79093272.85,33587577.01,133256368.92,84148506.79,46995370.36,18195491.49,95877575.65,62729473.50,39228147.72,18709738.43,64667681.29,40754810.22,25123402.68,12654842.91,40097790.08,26270153.82,17322567.37,9259944.62,23656019.95,16144613.83,11050682.09,6314245.11,19471267.78,13099256.51,12862876.14,10437908.36,0.0
7,管理费用,287308119.67,186906064.40,119289814.37,61705319.86,243988938.57,166539789.15,110483651.10,54214531.94,348422381.88,228540726.91,156290161.67,73725192.41,371405783.28,255828159.22,180136480.72,83912967.54,395965746.94,268870102.04,181548420.47,82981813.27,400593208.62,291821832.83,173676192.62,68315606.41,319710175.64,225115934.42,121610368.14,51081912.63,204958682.63,112428308.86,72236120.59,25995950.98,101639710.80,47283847.07,29399236.07,10538108.43,46270516.21,18286484.70,12773315.57,7526984.07,17074718.50,11385207.07,7790592.42,4765441.55,14343898.44,9376706.19,7269346.13,5689309.44,0.0
8,财务费用,-4151513.19,-51866057.63,-9524307.84,17167539.46,-34466551.15,-24068711.82,15089231.65,46430526.62,90008745.20,64180682.69,23163358.20,-5993508.93,-103576503.69,-59822084.92,-59953541.16,-804325.49,16784693.03,14637844.80,-11192726.71,-3343401.80,-27320637.55,-59743239.96,-36869685.19,-5130708.93,16173831.26,6995827.50,10232686.97,7064600.90,-2911752.18,-5359641.02,-5343590.46,-4271142.19,-25477894.33,-21889399.53,-15599611.01,-7333505.84,-25715764.60,-18771439.56,-9359590.58,-3550150.05,4206299.45,3247341.67,2223919.56,1367928.14,5536294.47,3604420.60,2964349.12,-826773.78,0.0
9,研发费用,272653765.79,157011588.81,84708839.80,29354515.57,144206118.93,63055927.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,78009482.67,-31932821.25,-58124533.11,-12899836.82,159609023.66,35295159.52,3939583.59,4399653.05,124938789.93,38854105.13,37030943.70,-8208180.77,125549269.62,35785601.91,7366173.68,-7133495.45,52771800.39,38311432.38,17208305.48,1573046.76,48431529.18,72216042.93,52003919.13,1903320.38,29789280.46,40347260.81,17439905.95,-187499.29,21777780.30,17101439.02,10574464.60,1779078.35,4885636.85,11790041.36,5695834.66,1595743.17,1607264.47,725383.82,1640656.05,-1014682.64,1385391.26,1573790.18,2205676.22,667945.62,0.0
11,公允价值变动收益,-5352802.01,-4697967.35,-1403734.16,1059440.39,-1335890.40,764314.73,1238397.18,1984313.26,-2719993.11,-421578.29,-2163077.81,-77791.39,-2676055.88,-3936124.38,-4387280.14,-1848541.19,-6285233.93,-5827322.16,114825.37,-115360.47,-11584866.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,35154625.16,31012811.41,21045909.21,9694174.55,93456801.99,55634175.29,41903691.48,22305803.63,74295725.51,56880001.33,39879826.72,11571721.91,59025875.02,28803468.80,19258363.76,5835211.93,59294424.70,37780535.45,27164734.23,16999057.38,62894348.52,9164552.01,8971815.45,4170997.21,43591893.21,26926736.62,20165492.98,5626302.66,32836664.34,17994643.42,9670840.41,5463384.93,17577888.68,10279404.54,5321899.67,213817.03,472152.80,324829.55,98738.49,-201492.65,1537430.28,1346466.25,682506.06,110965.11,1323195.69,1172044.85,206664.76,462593.85,0.0
13,其中:对联营企业和合营企业的投资收益,4158513.87,3734404.44,3207512.56,1706247.52,4647064.43,3144010.48,1607332.54,1005331.92,559567.73,1341424.69,716600.09,19947.67,-4468500.12,-1866890.03,-1689774.40,-1496537.48,-4728724.11,-2822576.75,-2057105.24,-1258605.47,6919422.22,8548905.38,8971815.45,4170997.21,42111386.39,25446229.80,16050149.57,5626302.66,31684664.34,17994643.42,9670840.41,5463384.93,17577888.68,10279404.54,5321899.67,213817.03,472152.80,324829.55,98738.49,-201492.65,1537430.28,1138294.51,682506.06,110965.11,896538.15,745387.31,742819.95,462593.85,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1659969317.00,1056310857.78,585561302.40,137962013.00,761965771.26,461811787.92,238419318.40,52066052.77,70324765.17,13830393.59,16659904.86,11153428.82,99909005.51,109248306.25,119670966.84,70458333.68,143854455.59,134143394.18,114436413.69,61589970.87,1393595284.84,1176098127.10,718961418.94,252678222.66,1113847282.01,806698078.15,465704228.08,168048935.06,707698302.08,440473596.79,234914967.20,66110976.31,471155173.48,334492277.27,202941061.33,65462059.48,318063113.26,217851490.18,128023039.17,41126971.82,205554160.17,140655577.56,98377941.12,28838401.47,107153312.57,64751000.75,65379029.02,30071647.95,0.0
16,加:营业外收入,6281234.25,2836842.28,2014686.93,1305896.29,23974290.45,9066718.08,3046441.72,1842550.90,5878205.65,52471585.22,28573610.33,22646500.22,59021758.88,19355923.42,14467323.45,2148989.98,48765080.43,23765723.65,17815099.92,12476741.04,56461963.72,47644520.45,41616395.73,4126045.14,43195455.49,32714501.62,30562172.63,12970238.71,48667491.53,28385900.59,22445092.90,6069194.64,33774525.32,8937886.93,5241595.81,4922557.06,18001119.47,10388036.76,7513468.98,1046805.83,10392326.00,7226738.66,5489993.19,203656.34,6351397.81,6210824.71,2192284.77,30364.31,0.0
