,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
44,300773,拉卡拉,--,--,--,800.0757,--,--
45,300778,新城市,--,--,--,-5475.3677,--,--
46,300782,卓胜微,--,--,--,-1111.5437,--,--
47,300787,海能实业,--,--,--,-1958.0205,--,--
48,300791,仙乐健康,--,--,--,2411.6134,--,--
49,300796,贝斯美,--,--,--,-1640.0762,--,--
50,300800,力合科技,--,--,--,-26677.512,--,--
51,300803,指南针,--,--,--,62268.3459,--,--
52,300808,久量股份,--,--,--,3734.4762,--,--
53,300813,泰林生物,--,--,--,-8085.6593,--,--
54,300819,聚杰微纤,--,--,--,-4703.9409,--,--
55,603195,公牛集团,--,--,--,28183.9092,--,--
56,603956,威派格,--,--,--,14824.5244,--,--
57,603983,丸美股份,--,--,--,-5787.252,--,--
58,603256,宏和科技,--,--,--,-1389.734,--,--
59,603992,松霖科技,--,--,--,-698.7698,--,--
60,300762,上海瀚讯,--,--,--,1473.6565,--,--
61,300767,震安科技,--,--,--,-12845.8669,--,--
62,300771,智莱科技,--,--,--,-1698.9985,--,--
63,603755,日辰股份,--,--,--,-12049.2829,--,--
64,300776,帝尔激光,--,--,--,6479.265,--,--
65,300780,德恩精工,--,--,--,8986.6163,--,--
66,300785,值得买,--,--,--,-4628.4523,--,--
67,300789,唐源电气,--,--,--,-14409.1325,--,--
68,300793,佳禾智能,--,--,--,-1901.4794,--,--
69,300798,锦鸡股份,--,--,--,-1424372.9259,--,--
70,300802,矩子科技,--,--,--,-2113.5456,--,--
71,603815,交建股份,--,--,--,914.2699,--,--
72,300811,铂科新材,--,--,--,1326.863,--,--
73,300817,双飞股份,--,--,--,4156.5956,--,--
74,603093,南华期货,--,--,--,--,--,--
75,603867,新化股份,--,--,--,1138.4916,--,--
76,600968,海油发展,--,--,--,652.8983,--,--
77,603982,泉峰汽车,--,--,--,419.5044,--,--
78,688001,华兴源创,--,--,--,-3390.3326,--,--
79,688006,杭可科技,--,--,--,-2295.0992,--,--
80,688010,福光股份,--,--,--,-1231.5057,--,--
81,688016,心脉医疗,--,--,--,-129416.1409,--,--
82,688021,奥福环保,--,--,--,850.9088,--,--
83,688026,洁特生物,--,--,--,--,--,--
84,688033,天宜上佳,--,--,--,-18892.5897,--,--
85,688058,宝兰德,--,--,--,-6856.6175,--,--
86,688080,映翰通,--,--,--,--,--,--
87,688088,虹软科技,--,--,--,-1633.2099,--,--
88,688098,申联生物,--,--,--,-17314.3072,--,--
89,300594,朗进科技,--,--,--,1581.838,--,--
90,688108,赛诺医疗,--,--,--,-4372.108,--,--
91,688139,海尔生物,--,--,--,1169.5914,--,--
92,688168,安博通,--,--,--,8940.0221,--,--
93,688181,八亿时空,--,--,--,--,--,--
94,688196,卓越新能,--,--,--,-5085.2499,--,--
95,688202,美迪西,--,--,--,-960.8643,--,--
96,688228,开普云,--,--,--,--,--,--
97,688298,东方生物,--,--,--,-773.3421,--,--
98,688321,微芯生物,--,--,--,-479.5896,--,--
99,601512,中新集团,--,--,--,5647.5897,--,--
100,688363,华熙生物,--,--,--,-1766.2565,--,--
101,603530,神马电力,--,--,--,21535.6986,--,--
102,688399,硕世生物,--,--,--,-5868.1684,--,--
103,002951,金时科技,--,--,--,46385.2162,--,--
104,002956,西麦食品,--,--,--,-12608.6361,--,--
105,601698,中国卫通,--,--,--,-508.5683,--,--
106,002960,青鸟消防,--,--,--,7547.9569,--,--
107,002965,祥鑫科技,--,--,--,-5143.3349,--,--
108,002969,嘉美包装,--,--,--,--,--,--
109,002975,博杰股份,--,--,--,-1957.3753,--,--
110,603697,有友食品,--,--,--,-2400.6667,--,--
111,603719,良品铺子,--,--,--,6832.1154,--,--
112,300766,每日互动,--,--,--,-5973.2464,--,--
113,300770,新媒股份,--,--,--,-4967.7366,--,--
114,603739,蔚蓝生物,--,--,--,4074.2633,--,--
115,300775,三角防务,--,--,--,-5901.6517,--,--
116,300779,惠城环保,--,--,--,1035.1098,--,--
117,300783,三只松鼠,--,--,--,-8413.6745,--,--
118,603786,科博达,--,--,--,-49071.7374,--,--
119,300788,中信出版,--,--,--,-6505.6119,--,--
120,688208,道通科技,--,--,--,--,--,--
121,688233,神工股份,--,--,--,-4421.7586,--,--
122,688278,特宝生物,--,--,--,--,--,--
123,688300,联瑞新材,--,--,--,3212.9433,--,--
124,688357,建龙微纳,--,--,--,514.1605,--,--
125,688368,晶丰明源,--,--,--,-1225.2445,--,--
126,688396,华润微,--,--,--,--,--,--
127,002945,华林证券,--,--,--,--,--,--
128,002949,华阳国际,--,--,--,-42972.7553,--,--
129,002953,日丰股份,--,--,--,667.7913,--,--
130,002962,五方光电,--,--,--,-6233.7,--,--
131,601865,福莱特,--,--,--,-5039.9416,--,--
132,603662,柯力传感,--,--,--,-7089.3372,--,--
133,300755,华致酒行,--,--,--,3358.6742,--,--
134,300763,锦浪科技,--,--,--,-1222.6619,--,--
135,300768,迪普科技,--,--,--,-554.0363,--,--
136,300772,运达股份,--,--,--,-176.6219,--,--
137,300777,中简科技,--,--,--,10217.2539,--,--
138,300781,因赛集团,--,--,--,-7158.3539,--,--
139,300790,宇瞳光学,--,--,--,592.9883,--,--
140,603053,成都燃气,--,--,--,--,--,--
141,300795,米奥会展,--,--,--,-1777.5347,--,--
142,300799,左江科技,--,--,--,1801.6577,--,--
143,300803,指南针,--,--,--,62268.3459,--,--
144,300808,久量股份,--,--,--,3734.4762,--,--
145,300813,泰林生物,--,--,--,-8085.6593,--,--
146,300819,聚杰微纤,--,--,--,-4703.9409,--,--
147,603195,公牛集团,--,--,--,28183.9092,--,--
148,603956,威派格,--,--,--,14824.5244,--,--
149,603983,丸美股份,--,--,--,-5787.252,--,--
150,603256,宏和科技,--,--,--,-1389.734,--,--
151,603992,松霖科技,--,--,--,-698.7698,--,--
152,688002,睿创微纳,--,--,--,6024.2842,--,--
153,688007,光峰科技,--,--,--,-14139.1363,--,--
154,688011,新光光电,--,--,--,-2612.9497,--,--
155,688018,乐鑫科技,--,--,--,8076.7317,--,--
156,688022,瀚川智能,--,--,--,1590.3313,--,--
157,688028,沃尔德,--,--,--,-15457.4019,--,--
158,688036,传音控股,--,--,--,528.946,--,--
159,688058,宝兰德,--,--,--,-6856.6175,--,--
160,688080,映翰通,--,--,--,--,--,--
161,688088,虹软科技,--,--,--,-1633.2099,--,--
162,688098,申联生物,--,--,--,-17314.3072,--,--
163,300594,朗进科技,--,--,--,1581.838,--,--
164,688108,赛诺医疗,--,--,--,-4372.108,--,--
165,688139,海尔生物,--,--,--,1169.5914,--,--
166,688168,安博通,--,--,--,8940.0221,--,--
167,688181,八亿时空,--,--,--,--,--,--
168,688196,卓越新能,--,--,--,-5085.2499,--,--
169,688202,美迪西,--,--,--,-960.8643,--,--
170,688228,开普云,--,--,--,--,--,--
171,688268,华特气体,--,--,--,--,--,--
172,688299,长阳科技,--,--,--,565.5134,--,--
173,688333,铂力特,--,--,--,345.466,--,--
174,688366,昊海生科,--,--,--,-767.3493,--,--
175,688389,普门科技,--,--,--,-10897.8613,--,--
176,603551,奥普家居,--,--,--,-3115.793,--,--
177,002943,宇晶股份,--,--,--,7979.6664,--,--
178,002948,青岛银行,--,--,--,--,--,--
179,002957,科瑞技术,--,--,--,-1742.9509,--,--
180,688026,洁特生物,--,--,--,--,--,--
181,688033,天宜上佳,--,--,--,-18892.5897,--,--
182,688058,宝兰德,--,--,--,-6856.6175,--,--
183,688080,映翰通,--,--,--,--,--,--
184,688088,虹软科技,--,--,--,-1633.2099,--,--
185,688098,申联生物,--,--,--,-17314.3072,--,--
186,300594,朗进科技,--,--,--,1581.838,--,--
187,688108,赛诺医疗,--,--,--,-4372.108,--,--
188,688139,海尔生物,--,--,--,1169.5914,--,--
189,688168,安博通,--,--,--,8940.0221,--,--
190,688181,八亿时空,--,--,--,--,--,--
191,688196,卓越新能,--,--,--,-5085.2499,--,--
192,688202,美迪西,--,--,--,-960.8643,--,--
193,688228,开普云,--,--,--,--,--,--
194,688268,华特气体,--,--,--,--,--,--
195,688299,长阳科技,--,--,--,565.5134,--,--
196,688333,铂力特,--,--,--,345.466,--,--
197,688366,昊海生科,--,--,--,-767.3493,--,--
198,688389,普门科技,--,--,--,-10897.8613,--,--
199,603551,奥普家居,--,--,--,-3115.793,--,--
200,002943,宇晶股份,--,--,--,7979.6664,--,--
201,002948,青岛银行,--,--,--,--,--,--
202,002957,科瑞技术,--,--,--,-1742.9509,--,--
203,002961,瑞达期货,--,--,--,--,--,--
204,002970,锐明技术,--,--,--,3745.373,--,--
205,300762,上海瀚讯,--,--,--,1473.6565,--,--
206,300767,震安科技,--,--,--,-12845.8669,--,--
207,002575,群兴玩具,34.6947,34.6947,1063.4924,-3080.6689,98.6253,1.3747
208,000416,民生控股,33.2553,33.2553,2269.2261,4192.1034,97.5802,2.4198
209,002932,明德生物,36.3124,34.7956,1541.8862,-7790.3793,97.5126,2.4874
210,000503,国新健康,24.0438,24.0406,2001.9477,875.7479,97.402,2.598
211,600868,梅雁吉祥,4.1685,4.1685,213.2677,-1214.6412,97.3479,2.6521
212,300333,兆日科技,23.7469,21.2415,1183.101,-391.891,97.3473,2.6527
213,300223,北京君正,36.8442,31.1167,390.8006,-4495.0453,96.6214,3.3786
214,002252,上海莱士,11.4655,7.0118,254.0824,-3718.1685,96.3978,3.6022
215,603516,淳中科技,20.4152,18.7543,227.0605,-4727.6055,96.1422,3.8578
216,600527,江南高纤,20.2409,14.7923,1252.7408,-660.3287,96.0031,3.9969
217,300741,华宝股份,19.6695,18.6752,1505.1461,-741.702,95.8147,4.1853
218,603696,安记食品,16.1514,15.1446,797.3267,-652.4962,95.7455,4.2545
219,600381,青海春天,52.4082,40.4231,1544.9246,-1450.2547,95.5461,4.4539
220,000831,五矿稀土,17.8652,8.4457,160.8658,-3660.2589,95.502,4.498
221,300628,亿联网络,20.8426,19.9138,156.0579,-62195.939,95.4077,4.5923
222,600212,江泉实业,6.8846,6.329,280.1668,16973.5736,95.3423,4.6577
223,300485,赛升药业,13.9486,12.4464,650.2644,-31173.2802,95.277,4.723
224,300726,宏达电子,22.9663,18.9988,523.8901,-1982.355,95.2456,4.7544
225,300042,朗科科技,16.0195,14.7565,329.2338,-1203.6457,95.1323,4.8677
226,603655,朗博科技,16.9054,15.9005,551.835,-3292.4602,95.093,4.907
227,300357,我武生物,17.1739,16.8454,965.9014,-3332.5639,95.0843,4.9157
228,300701,森霸传感,18.6944,17.5699,112.4019,-12530.8959,95.0487,4.9513
229,600883,博闻科技,36.871,35.7976,2083.7718,-110.0654,95.0362,4.9638
230,300189,神农科技,7.6982,5.9882,189.1468,789.9446,94.99,5.01
231,300267,尔康制药,12.4005,8.4636,411.3936,-1454.1222,94.8393,5.1607
232,300245,天玑科技,14.7181,14.22,389.372,-772.5508,94.6986,5.3014
233,300235,方直科技,14.6572,14.2992,679.8064,-478.2486,94.6416,5.3584
234,002033,丽江股份,9.5903,9.4665,881.1392,-2991.7912,94.6196,5.3804
235,603189,网达软件,22.6566,21.4414,959.619,22.9778,94.6121,5.3879
236,300127,银河磁体,15.5121,13.7915,531.667,-1608.774,94.4837,5.5163
237,603508,思维列控,8.3979,6.8652,79.8815,-4632.0817,94.472,5.528
238,603758,秦安股份,9,6.9268,445.1821,204.1546,94.4474,5.5526
239,300642,透景生命,15.308,13.6297,339.959,-2443.6914,94.3595,5.6405
240,002820,桂发祥,5.7513,5.0856,387.6541,311055.2563,94.2323,5.7677
241,002038,双鹭药业,12.0148,10.7672,485.9719,-3677.0671,94.1878,5.8122
242,300315,掌趣科技,3.234,3.234,239.398,3009.3648,94.12899999999999,5.871
243,603615,茶花股份,12.1187,10.333,222.6095,-1447.8617,94.1199,5.8801
244,300054,鼎龙股份,10.4747,9.3509,332.9252,-637.6165,94.0316,5.9684
245,603058,永吉股份,10.4314,9.3049,507.2559,-2388.3552,93.8955,6.1045
246,300016,北陆药业,7.7776,6.2449,277.8302,-6327.4177,93.8087,6.1913
247,000096,广聚能源,10.5912,10.1711,914.3749,-652.5769,93.6987,6.3013
248,002868,绿康生化,11.4291,10.4613,89.7999,-3164.3519,93.6365,6.3635
249,603168,莎普爱思,7.6286,6.6451,118.3454,-9381.3394,93.485,6.515
250,002933,新兴装备,14.2875,12.4719,228.1723,-5538.6064,93.3996,6.6004
251,002015,协鑫能科,12.4181,8.6057,624.4793,-167.5891,93.3571,6.6429
252,300443,金雷股份,10.1517,7.2642,333.0257,-725.22,93.315,6.685
253,000722,湖南发展,13.8821,12.8984,831.1601,-1084.5908,93.288,6.712000000000001
254,000971,*ST高升,3.8661,3.8661,149.7144,-581.175,93.228,6.772
255,002181,粤传媒,9.2757,8.9189,65.4763,-1610.3983,93.2271,6.7729
256,300446,乐凯新材,18.8223,17.2945,327.6741,-1578.8806,93.2133,6.7867
257,600345,长江通信,2.9297,2.7272,192.5578,-44429.0935,93.1834,6.8166
258,300306,远方信息,6.6167,5.3781,206.7919,8.8864,93.1598,6.8402
259,300401,花园生物,8.956,6.6401,273.0226,-9915.8972,93.0508,6.9492
260,000688,国城矿业,7.9144,7.4013,504.1121,-3136.0211,93.0377,6.9623
261,002320,海峡股份,6.5073,6.412999999999999,610.0214,-3141.7784,93.0277,6.9723
262,002312,三泰控股,17.5228,17.5228,1144.122,1128.5756,93.0036,6.9964
263,000576,广东甘化,7.7575,7.39,88.3465,-565.3290000000001,92.9367,7.0633
264,603500,祥和实业,11.6091,10.4682,165.9153,-47656.1851,92.9344,7.0656
265,603688,石英股份,8.3264,6.8020000000000005,133.8435,-2463.0858,92.8866,7.1134
266,300679,电连技术,12.2146,11.5868,610.257,-915.3597,92.87899999999999,7.121
267,603938,三孚股份,9.5487,8.0464,144.2138,-2869.7956,92.8625,7.1375
268,300191,潜能恒信,16.1744,16.1744,731.8173,-19.8034,92.8316,7.1684
269,300099,精准信息,7.0338,5.9252,127.8106,-841.5736,92.8091,7.1909
270,603036,如通股份,17.2995,14.3823,372.3264,-365.0136,92.794,7.206
271,603139,康惠制药,14.3307,12.9573,91.5717,-6904.1006,92.7752,7.2248
272,002148,北纬科技,7.8146,7.7901,179.3503,-2162.9585,92.7499,7.2501
273,002007,华兰生物,9.8445,6.8654,19.7706,-66069.4134,92.6823,7.3177
274,300214,日科化学,8.263,6.8626,64.3709,-7141.4772,92.6772,7.3228
275,600009,上海机场,4.5096,4.4972,371.471,-2771.0518,92.5197,7.4803
276,300519,新光药业,13.1445,12.1466,746.6462,-1322.713,92.5193,7.4807
277,300696,爱乐达,33.1216,28.9942,226.3386,23038.4703,92.4742,7.5258
278,600714,金瑞矿业,12.0012,10.9512,518.7229,-8866.5544,92.4248,7.5752
279,002495,佳隆股份,4.5599,3.8949,328.4708,-2550.7251,92.4133,7.5867
280,300534,陇神戎发,6.2431,5.7133,46.2241,-3600.0324,92.3732,7.6268
281,002515,金字火腿,7.1843,5.747000000000001,212.8515,406.3279,92.3306,7.6694
282,300669,沪宁股份,10.2036,9.615,186.7284,-4520.274,92.3301,7.6699
283,300639,凯普生物,9.2011,8.6639,102.3338,-5794.8045,92.3265,7.6735
284,000019,深粮控股,7.4946,5.1524,279.2644,1108.0699,92.3199,7.6801
285,000038,深大通,7.439,7.3299,320.5274,-538.3939,92.0787,7.9213
286,002884,凌霄泵业,12.885,10.2095,128.8767,-3218.5683,92.0655,7.9345
287,300624,万兴科技,9.1162,8.9644,147.0801,-5298.2319,92.0455,7.9545
288,300508,维宏股份,12.8412,11.6138,96.5579,-1191.7048,92.0034,7.9966
289,600838,上海九百,5.9110000000000005,5.5908,521.2083,-2465.3978,91.9863,8.0137
290,300720,海川智能,8.9025,7.0964,201.6306,-2357.4373,91.98,8.02
291,300314,戴维医疗,8.3103,6.9664,185.9206,-919.2877,91.9569,8.0431
292,300379,东方通,8.38,7.8971,505.0584,-117.2679,91.9269,8.0731
293,603025,大豪科技,9.4613,7.7065,136.8433,-149165.8908,91.9225,8.0775
294,600890,中房股份,6.8925,6.8627,426.2651,2717.7201,91.8639,8.1361
295,300718,长盛轴承,9.0551,8.2353,109.6016,-2654.3448,91.7102,8.2898
296,300291,华录百纳,7.7204,7.367000000000001,119.7502,5243.2146,91.6964,8.3036
297,603773,沃格光电,8.4736,8.2875,632.5946,-1260.3836,91.6867,8.3133
298,002409,雅克科技,4.8739,3.8978,224.7824,-4446.1456,91.6589,8.3411
299,300346,南大光电,14.4393,12.9261,102.4641,-2686.1044,91.6223,8.3777
300,600880,博瑞传播,4.0182,3.9953,228.7213,-637.5655,91.5539,8.4461
301,600636,三爱富,5.3683,4.8123,341.8412,-6039.5381,91.4916,8.5084
302,600573,惠泉啤酒,7.6755,6.3622,222.5059,-5109.1825,91.4792,8.5208
303,603585,苏利股份,9.2884,8.3566,655.5564,-3360.6728,91.4515,8.5485
304,002351,漫步者,9.3354,7.0617,77.8754,-10926.6044,91.4162,8.5838
305,002862,实丰文化,8.2076,7.1034,277.1691,-293.5077,91.3667,8.6333
306,603020,爱普股份,9.0087,6.8637,418.4587,-430.4007,91.2982,8.7018
307,300250,初灵信息,4.6299,3.8646,138.2518,-1458.6249,91.2625,8.7375
308,600171,上海贝岭,9.0197,8.2058,672.6807,-106.3195,91.1759,8.8241
309,600615,丰华股份,13.963,13.6986,70.3588,484010.7268,91.1148,8.8852
310,300076,GQY视讯,8.8021,8.3092,14.0679,-16470.7264,91.0974,8.9026
311,002724,海洋王,8.7882,8.0081,126.8487,-1896.3795,91.089,8.911
312,300411,金盾股份,4.8165,4.2958,86.3558,2992.5708,90.9966,9.0034
313,300018,中元股份,6.3831,5.6247,329.8355,-4.4631,90.9923,9.0077
314,300717,华信新材,8.621,7.5126,269.8027,-1425.0120000000002,90.9567,9.0433
315,603976,正川股份,7.59,6.5022,416.4649,-672.5202,90.8828,9.1172
316,600652,*ST游久,2.7393,2.7393,26.1275,174.3014,90.8711,9.1289
317,000710,贝瑞基因,7.4294,6.6234,235.4965,10513.1023,90.8545,9.1455
318,300107,建新股份,8.0692,7.4391,296.2525,-3825.9625,90.8266,9.1734
319,603040,新坐标,7.4536,6.6303,143.165,-17376.6054,90.771,9.229
320,603666,亿嘉和,11.9493,10.555,807.3904,-11078.157,90.7662,9.2338
321,603067,振华股份,6.5641,5.5259,63.913000000000004,-31620.6956,90.721,9.279
322,002625,光启技术,15.6278,15.3891,1452.1908,26.5321,90.7116,9.2884
323,603897,长城科技,10.3877,8.1902,82.3672,1014.8006,90.6989,9.3011
324,002104,恒宝股份,7.8303,6.5821,269.6745,40000.3902,90.6914,9.3086
325,300683,海特生物,10.134,9.9515,477.5547,-1419.2364,90.6779,9.3221
326,300561,汇金科技,10.8365,9.3211,86.4671,-2775.7213,90.6193,9.3807
327,600059,古越龙山,7.0075,2.5536,74.4446,-3736.3906,90.6106,9.3894
328,603657,春光科技,9.3469,8.7715,211.81599999999997,-1104.9577,90.60600000000001,9.394
329,300522,世名科技,7.9627,7.1005,214.5148,-60223.4373,90.54799999999999,9.452
330,300521,爱司凯,8.3917,7.1804,179.7419,-957.7907,90.5248,9.4752
331,002333,*ST罗普,3.5826,2.156,60.6147,19896.1805,90.5146,9.4854
332,002540,亚太科技,7.5398,6.7555,70.4058,-2630.4848,90.4191,9.5809
333,300553,集智股份,7.6052,6.0626,165.3434,-1179.2596,90.4166,9.5834
334,002888,惠威科技,7.6535,4.8259,132.5211,-1181.6874,90.3704,9.6296
335,603016,新宏泰,8.367,7.4146,331.3571,-1437.0591,90.3516,9.6484
336,002364,中恒电气,8.4665,6.9208,287.1206,-475.8622,90.3249,9.6751
337,603826,坤彩科技,5.8067,3.1278,68.7858,-1926.0912,90.2622,9.7378
338,300653,正海生物,12.3323,12.0729,348.7011,-9636.2693,90.2501,9.7499
339,603630,拉芳家化,8.9117,7.0932,644.1053,-1286.5873,90.1627,9.8373
340,002553,南方轴承,5.5566,4.4033,107.1252,-6799.7077,90.1039,9.8961
341,300377,赢时胜,5.1345,5.1274,148.2834,-2206.5291,90.04299999999999,9.957
342,300305,裕兴股份,8.3729,8.0743,328.356,-376.9992,90.0257,9.9743
343,002502,鼎龙文化,3.7092,2.2371,148.0897,-192.8479,89.9601,10.0399
344,603387,基蛋生物,8.3138,7.4969,126.6606,-5688.9797,89.8911,10.1089
345,002643,万润股份,5.3089,3.5386,201.4841,-758.9484,89.8485,10.1515
346,002253,川大智胜,6.4208,4.7148,187.9817,-1473.1124,89.8108,10.1892
347,300548,博创科技,7.7105,6.1884,358.4096,-812.6748,89.7935,10.2065
348,300066,三川智慧,7.3454,6.4044,282.6581,-904.9583,89.7719,10.2281
349,300406,九强生物,7.4068,6.6515,346.2648,-15011.6095,89.7714,10.2286
350,600054,黄山旅游,5.6134,5.5528,209.785,16377.345,89.7535,10.2465
351,000007,全新好,3.3391,3.3367,17.8142,1269.1624,89.7482,10.2518
352,603488,展鹏科技,8.0255,7.6241,71.8873,-7802.4676,89.676,10.324000000000002
353,300516,久之洋,7.7913,5.2152,221.9293,-972.2753,89.6674,10.3326
354,600276,恒瑞医药,8.1491,7.6732,219.0955,-3395.6869,89.6425,10.3575
355,300530,达志科技,12.1398,11.5995,160.4193,-15217.7249,89.6199,10.3801
356,002603,以岭药业,6.7574,5.2612,140.8722,-5240.2574,89.6071,10.3929
357,603306,华懋科技,7.5641,7.1147,159.6513,-1947.6651,89.5955,10.4045
358,300039,上海凯宝,8.5689,7.9065,306.9037,-2898.7409,89.5649,10.4351
359,300026,红日药业,5.218,4.3713,185.3246,-7939.1457,89.5401,10.4599
360,600616,金枫酒业,9.6629,4.2644,136.3646,-7755.755999999999,89.5242,10.4758
361,002338,奥普光电,10.1608,6.2262,80.0603,-11945.1457,89.5091,10.4909
362,002827,高争民爆,5.1093,4.9529,435.6611,318344.4097,89.4797,10.5203
363,002198,嘉应制药,6.6951,5.3788,131.0372,1895.129,89.4741,10.5259
364,002177,御银股份,4.0872,3.5511,87.0715,119.6954,89.4592,10.5408
365,603578,三星新材,6.9383,6.3309,52.7087,-22280.5254,89.4549,10.5451
366,300371,汇中股份,5.821000000000001,4.6935,90.4244,-5767.7499,89.4383,10.5617
367,002880,卫光生物,8.3423,3.398,221.5749,8604.7279,89.4281,10.5719
368,600539,ST狮头,8.5082,8.1563,773.3659,-44.6892,89.413,10.587
369,000516,国际医学,4.9037,4.8505,447.8429,-15350.7045,89.3509,10.6491
370,300081,恒信东方,4.9118,4.0875,243.9632,-3414.6384,89.3444,10.6556
371,002790,瑞尔特,7.2875,6.2921,193.2936,-616.1164,89.3342,10.6658
372,600506,香梨股份,6.6554,5.4853,363.8161,524.857,89.3202,10.6798
373,300445,康斯特,7.3484,6.3732,488.8902,-337.895,89.3129,10.6871
374,603096,新经典,8.5357,7.0006,168.5284,-26343.7357,89.2992,10.7008
375,300394,天孚通信,7.5857,7.0461,198.0014,-1643.7777,89.2826,10.7174
376,300494,盛天网络,8.1428,8.1295,492.6977,-1164.1483,89.27600000000001,10.724
377,002516,旷达科技,5.0704,4.6031,81.6821,-6963.8419,89.1025,10.8975
378,603879,永悦科技,8.0456,7.2487,163.0005,279617.1338,89.0813,10.9187
379,002691,冀凯股份,9.5297,5.5201,51.2632,1012.296,89.0627,10.9373
380,002901,大博医疗,8.9433,7.1271,549.4151,-1763.4716,88.98299999999999,11.017000000000001
381,600867,通化东宝,4.2398,2.7264,70.4711,14009.0884,88.9645,11.0355
382,002222,福晶科技,5.446000000000001,3.8218,168.2365,-3347.3018,88.9611,11.0389
383,600543,莫高股份,4.157,3.3081,80.152,-2864.7448,88.9334,11.0666
384,300211,亿通科技,5.9235,5.6673,185.1407,27.8459,88.8897,11.1103
385,002602,世纪华通,3.5044,3.2217,168.2943,-4966.4341,88.884,11.116
386,300150,世纪瑞尔,5.3049,4.3844,161.1911,5176.873,88.8831,11.1169
387,002235,安妮股份,4.647,4.4869,55.7631,20547.994,88.8786,11.1214
388,002413,雷科防务,5.0217,4.1694,61.1024,-877.8676,88.8702,11.1298
389,603656,泰禾光电,8.1016,7.1876,120.2968,-1597.7777,88.8346,11.1654
390,603727,博迈科,7.6774,7.2282,192.357,242.128,88.8287,11.1713
391,002817,黄山胶囊,7.7007,6.6845,505.6131,-545.0566,88.7993,11.2007
392,600206,有研新材,10.2269,7.6984,87.1955,4261.6114,88.7349,11.2651
393,603041,美思德,7.141,6.5086,115.3654,-1851.6998,88.7319,11.2681
394,002546,新联电子,7.8216,7.3793,35.8769,18081.1309,88.7224,11.2776
395,002802,洪汇新材,6.6855,6.1456,77.0243,-3729.1817,88.6773,11.3227
396,002883,中设股份,7.9835,7.9835,130.9795,-8342.315999999999,88.6726,11.3274
397,603790,雅运股份,7.9174,5.5154,303.7609,9729.9511,88.6502,11.3498
398,601616,广电电气,6.1581,5.6872,204.0719,-5023.3212,88.6311,11.3689
399,600633,浙数文化,5.9998,5.9847,116.3336,-9803.2335,88.5805,11.4195
400,002898,赛隆药业,4.3666,3.8036,219.7744,-3108.0909,88.5745,11.4255
401,300685,艾德生物,6.4205,6.2549,206.2373,-2141.9849,88.56299999999999,11.437000000000001
402,603580,艾艾精工,7.7293,6.3861,506.4778,-1200.8546,88.5479,11.4521
403,300623,捷捷微电,6.4546,5.8196,420.8683,-1157.317,88.5111,11.4889
404,603080,新疆火炬,5.1853,4.731,210.9171,-6437.0889,88.5106,11.4894
405,000996,中国中期,5.2165,4.6822,364.4037,-1358.1342,88.4562,11.5438
