,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
41,300684,中石科技,0.89,21.74,4.48,26.06,1.33,5523.02,26.95,,12-06
42,300733,西菱动力,0.45,28.57,3.25,14.88,0.56,5402.73,28.08,,12-06
43,603283,赛腾股份,1.19,466.67,11.12,140.81,12.34,13287.0,469.72,,12-05
44,002920,德赛西威,,,,29.07,,16552.51,64.34,,12-05
45,002919,名臣健康,,,3.14,19.32,0.43,3178.62,51.87,,11-29
46,002918,蒙娜丽莎,0.68,21.43,,23.35,1.0,7695.05,20.37,,11-29
47,300732,设研院,0.83,-67.32,27.97,9.08,1.76,3719.93,-67.46,,11-28
48,603477,振静股份,0.18,,,14.48,-1.33,2518.87,,,11-28
49,603161,科华控股,0.75,,,27.45,0.34,5969.55,78.11,,11-27
50,002950,奥美医疗,,,,33.79,0.86,19842.54,,,11-24
51,603351,威尔药业,1.54,,,20.52,1.49,4482.78,,,11-24
52,603890,春秋电子,,,1.97,33.25,0.64,5669.21,60.72,,11-21
53,002917,金奥博,,,,25.13,,2904.9,100.56,,11-21
54,300731,科创新源,0.93,2.2,1.83,64.17,0.73,5606.92,79.86,,11-20
55,002915,中欣氟材,0.43,-14.0,2.05,17.08,0.86,2809.82,-12.89,,11-14
56,603917,合力科技,0.71,44.24,3.22,24.33,0.27,5936.98,45.24,,11-14
57,300730,科创信息,0.2,17.65,1.69,12.43,0.54,1401.5,16.06,,11-14
58,603848,好太太,,,,41.47,,11178.82,32.76,,11-13
59,002913,奥士康,,,,32.16,0.49,13165.83,98.43,,11-13
60,603711,香飘飘,0.51,0.0,5.02,26.42,1.22,18527.11,0.6,,11-13
61,300729,乐歌股份,0.45,-23.73,3.38,14.11,0.42,2719.0,-22.82,,11-13
62,002938,鹏鼎控股,,,,18.94,,141413.36,,,11-10
63,300789,唐源电气,0.6,,0.82,115.47,0.69,1202.99,,,11-10
64,300750,宁德时代,,,,23.72,,5442.58,,,11-10
65,002912,中新赛克,1.82,35.82,8.01,26.44,0.51,7833.65,36.82,,11-07
66,300727,润禾材料,,,,23.06,,3113.89,28.92,,11-07
67,603685,晨丰科技,,,6.89,17.13,1.13,2711.26,-4.29,,11-06
68,603661,恒林股份,1.62,100.0,,28.12,2.61,12180.02,101.4,,10-31
69,002911,佛燃能源,0.61,12.96,2.71,24.57,1.19,30539.12,13.8,,10-31
70,300726,宏达电子,2.38,48.83,8.33,32.19,0.86,14156.7,77.28,,10-31
71,603365,水星家纺,0.75,17.19,,20.58,-0.41,11529.25,16.69,,10-31
72,600933,爱柯迪,,,,32.23,,25539.08,10.02,,10-30
73,603076,乐惠国际,1.01,6.32,3.16,37.87,1.28,5052.62,6.31,,10-30
74,300723,一品红,,,1.42,20.42,0.1,4031.01,22.18,,10-30
75,603970,中农立华,0.81,1.79,2.45,34.77,0.4,8071.89,17.45,,10-30
76,601019,山东出版,0.51,21.43,2.07,27.77,0.48,93696.13,27.67,,10-30
77,300725,药石科技,,,2.05,28.22,0.28,2247.15,23.15,,10-30
78,300722,新余国科,,,3.33,23.42,0.57,2225.72,25.37,,10-27
79,603605,珀莱雅,1.05,-11.76,,37.43,1.24,15821.62,-11.21,,10-25
80,002864,盘龙药业,0.62,21.57,,17.49,0.75,4007.24,21.82,,10-25
81,300717,华信新材,0.66,1.54,4.13,17.37,0.51,3167.86,1.3,,10-24
82,300721,怡达股份,0.43,-690.33,5.61,7.93,0.18,2128.44,-690.48,10派0.3,10-24
83,300720,海川智能,0.58,-24.68,3.29,18.84,0.8,3146.69,-24.44,,10-24
84,603083,剑桥科技,0.98,1860.0,6.07,17.59,4.06,7360.77,1793.89,,10-23
85,603916,苏博特,0.14,-93.97,3.92,4.89,0.22,2295.14,-87.63,,10-23
86,603278,大业股份,0.29,11.54,2.37,12.91,0.53,4477.34,10.22,,10-23
87,300772,运达股份,0.08,,2.68,3.23,4.32,1827.4,,,10-20
88,300719,安达维尔,,,16.19,19.67,1.4,4406.39,-34.25,,10-19
89,603809,豪能股份,1.73,30.31,,27.76,1.33,13641.78,29.21,,10-18
90,300716,国立科技,,,3.6,19.47,-0.58,3997.69,183.15,,10-18
91,603507,振江股份,0.13,,1.5,5.9,-0.18,813.34,-8.91,,10-17
92,300718,长盛轴承,1.12,8.74,5.22,23.74,1.2,8394.07,8.69,,10-16
93,603856,东宏股份,0.59,-38.54,,14.4,-0.12,8756.58,-37.28,,10-16
94,603068,博通集成,,,,45.72,,6610.09,,,10-13
95,688368,晶丰明源,6.69,,17.3,47.8,1.41,6688.94,,,10-13
96,300762,上海瀚讯,0.07,,3.05,2.25,-2.43,169.77,,,10-13
97,603937,丽岛新材,0.39,-7.14,,11.61,0.5,6087.61,-7.22,,10-12
98,603912,佳力图,0.42,,2.72,18.23,0.29,4240.57,10.23,,10-12
99,300713,英可瑞,0.49,122.73,1.95,28.71,0.53,2091.04,123.6,,10-11
100,300712,永福股份,0.62,-8.82,2.52,29.48,0.46,6295.96,-2.36,,10-11
101,300711,广哈通信,0.48,118.18,1.69,24.38,0.54,4670.1,115.92,,10-11
102,603289,泰瑞机器,0.44,57.14,2.28,20.53,0.59,6667.15,58.35,,10-10
103,002910,庄园牧场,0.62,87.88,,14.0,2.36,6540.81,88.83,,10-10
104,300715,凯伦股份,0.38,137.5,1.36,34.45,0.51,1765.12,155.57,,10-10
105,300778,新城市,,,6.79,-2.24,2.2,-460.38,,,09-29
106,603332,苏州龙杰,0.62,,4.9,13.09,1.32,5565.68,,,09-29
107,002947,恒铭达,1.07,,2.9,49.58,0.65,8108.6,,,09-29
108,002946,新乳业,0.12,,0.88,15.0,0.73,5911.1,,,09-29
109,603607,京华激光,,,16.6,29.21,6.52,5398.88,25.41,,09-28
110,002909,集泰股份,,,2.12,18.79,0.39,2762.28,-23.45,,09-28
111,300710,万隆光电,0.67,74.51,4.74,15.13,0.64,3246.04,74.52,,09-27
112,603396,金辰股份,0.61,-12.13,4.98,13.06,-0.58,3435.63,-3.02,,09-27
113,603722,阿科力,0.44,193.33,2.38,23.05,0.28,2675.69,191.49,,09-27
114,002907,华森制药,,,3.65,22.37,0.25,5875.47,102.97,,09-26
115,603466,风语筑,,,,25.82,,6455.77,207.22,,09-25
116,002908,德生科技,0.79,70.89,4.55,45.97,1.79,7861.28,73.91,,09-25
117,603683,晶华新材,0.74,7.32,,25.44,0.92,5899.35,10.86,,09-25
118,300766,每日互动,,,2.58,-232.38,-0.23,-758.99,,,09-22
119,300709,精研科技,,,9.53,29.38,1.49,3260.24,494.23,,09-21
120,002905,金逸影视,1.09,194.59,,34.09,4.58,13750.69,195.7,,09-20
121,603829,洛凯股份,0.41,13.89,2.05,22.28,0.32,4138.09,14.19,,09-20
122,300707,威唐工业,1.5,-1.36,1.91,34.85,0.78,3125.01,34.97,,09-20
123,300708,聚灿光电,0.33,375.14,1.83,19.36,0.43,5704.58,394.26,,09-19
124,002906,华阳集团,0.6,-24.05,,11.31,,23879.24,-24.47,,09-18
125,002903,宇环数控,0.24,60.0,2.73,8.9,0.52,1804.08,65.46,,09-18
126,603499,翔港科技,,,6.64,27.33,0.8,5144.73,-13.44,,09-18
127,603110,东方材料,0.73,19.67,,26.04,1.13,5585.67,18.59,,09-18
128,603136,天目湖,0.95,86.27,,27.29,2.95,5692.68,85.1,,09-13
129,300706,阿石创,0.34,112.5,2.69,21.93,-0.16,1591.88,110.81,,09-13
130,603103,横店影视,,,1.39,54.43,1.11,11852.39,478.87,,09-13
131,300705,九典制药,0.8,31.15,4.43,19.43,0.64,3779.26,49.57,,09-12
132,002902,铭普光磁,0.65,32.65,3.71,19.23,0.26,6827.44,33.22,,09-12
133,603367,辰欣药业,0.62,5.08,,12.0,0.08,22015.2,5.69,,09-11
134,603378,亚士创能,0.68,74.36,,32.3,0.27,9868.24,88.89,,09-11
135,601086,国芳集团,0.27,-15.63,1.7,16.46,0.12,13460.44,-15.92,,09-11
136,300703,创源文化,0.46,,1.82,28.95,0.77,2784.89,-15.42,,09-06
137,603157,拉夏贝尔,1.27,11.4,,30.79,1.7,50345.2,23.61,,09-05
138,300654,世纪天鸿,0.3,-30.23,2.6,12.3,0.7,2109.06,-30.23,,09-05
139,603363,傲农生物,,,,32.49,-0.11,4274.51,71.04,,09-05
140,002901,大博医疗,,,,47.8,,13928.96,43.88,,09-05
141,603922,金鸿顺,1.19,-10.53,4.33,22.15,1.52,11459.45,-16.73,,09-04
142,603963,大理药业,2.0,8.7,,27.99,1.92,10007.0,8.73,,09-04
143,002900,哈三联,0.95,35.71,3.85,29.1,0.73,14698.36,40.8,,09-04
144,603055,台华新材,0.17,-29.17,2.42,7.19,0.45,8064.03,-30.21,,09-01
145,603106,恒银金融,,,,19.65,,6372.46,9.11,,08-31
146,300701,森霸传感,0.5,4.17,2.11,25.91,0.6,2981.94,3.94,,08-31
147,300702,天宇股份,0.27,-27.03,5.07,5.26,0.89,2413.98,-28.13,,08-30
148,603533,掌阅科技,0.19,11.76,,43.14,0.22,5745.57,10.03,,08-30
149,002899,英派斯,,,,34.04,,7431.99,22.08,,08-28
150,603321,梅轮电梯,0.38,,1.45,32.8,0.33,8842.21,9.02,,08-28
151,603648,畅联股份,0.45,4.65,2.03,24.94,0.52,10527.84,12.77,,08-24
152,603386,广东骏亚,,,,28.86,,4334.76,85.37,,08-22
153,300700,岱勒新材,0.56,,2.7,23.46,-0.05,3365.67,30.15,,08-22
154,603882,金域医学,,,,12.24,,3125.6,-40.4,,08-21
155,603277,银都股份,0.36,-68.42,,45.32,1.26,12093.3,41.6,10派13.4,08-21
156,002898,赛隆药业,0.26,-38.72,1.31,22.82,0.48,2819.08,-38.55,,08-21
157,002897,意华股份,0.82,-9.89,4.89,18.25,1.14,6536.47,-9.93,,08-21
158,603527,众源新材,0.41,105.0,,14.97,0.89,3716.72,105.37,,08-16
159,300697,电工合金,,,1.92,27.85,2.67,5596.31,29.12,,08-16
160,002896,中大力德,,,46.6,16.64,7.32,3539.91,1.23,,08-16
161,300699,光威复材,0.18,-33.33,3.76,5.05,1.6,5101.99,-31.53,,08-15
162,603183,建研院,0.63,5.0,27.54,20.74,5.24,3768.97,4.18,,08-15
163,603500,祥和实业,,,,26.88,,4941.15,35.96,,08-15
164,300698,万马科技,0.05,-200.0,1.84,5.61,0.29,503.72,-318.87,,08-14
165,603079,圣达生物,0.73,-24.74,,14.45,0.57,4378.51,-19.8,,08-09
166,300696,爱乐达,0.69,72.5,3.25,22.94,0.47,3385.31,90.27,,08-09
167,603813,原尚股份,0.7,62.79,3.37,23.37,0.96,4225.35,63.21,,08-08
168,002895,川恒股份,,,,3.97,,5184.84,-95.18,,08-07
169,002893,华通热力,0.5,,2.52,21.65,0.81,4472.46,21.76,,08-07
170,300695,兆丰股份,2.0,92.31,9.14,24.6,1.87,10011.17,93.44,,08-07
171,603127,昭衍新药,0.8,122.22,2.59,34.91,1.34,4899.62,119.83,,08-07
172,300454,深信服,0.67,,2.7,27.32,1.12,23284.97,,,08-04
173,300811,铂科新材,0.88,,2.21,49.97,0.33,3180.84,,,08-04
174,300693,盛弘股份,,,,38.45,,3123.33,41.81,,07-31
175,300692,中环环保,,,3.21,27.07,0.54,3184.71,24.12,,07-31
176,002892,科力尔,0.75,33.93,2.45,35.6,0.65,4939.22,34.64,,07-31
177,603129,春风动力,1.14,111.11,0.54,,0.51,9089.9,111.87,,07-31
178,603181,皇马科技,1.96,-13.66,11.99,15.99,0.91,8045.3,-13.67,,07-31
179,603557,起步股份,,,,27.81,,10518.73,127.86,,07-31
180,300692,中环环保,,,3.21,27.07,0.54,3184.71,24.12,,07-31
181,002892,科力尔,0.75,33.93,2.45,35.6,0.65,4939.22,34.64,,07-31
182,603129,春风动力,1.14,111.11,0.54,,0.51,9089.9,111.87,,07-31
183,300689,澄天伟业,0.51,30.77,3.81,14.32,0.84,2594.39,30.57,,07-27
184,300688,创业黑马,0.14,-566.67,,19.25,,715.81,-520.53,,07-27
185,300690,双一科技,1.18,87.3,4.63,28.7,1.34,6125.54,86.87,,07-26
186,300691,联合光电,0.59,,,18.05,,3469.03,1028.48,,07-25
187,603602,纵横通信,0.8,5.26,4.55,19.29,0.62,4800.14,5.36,,07-25
188,603721,中广天择,0.48,60.0,3.4,14.72,0.71,3594.96,59.8,,07-24
189,603359,东珠生态,0.8,6.67,4.71,18.65,-0.86,12588.62,6.66,,07-24
190,603619,中曼石油,0.17,21.43,1.93,7.89,0.75,6086.09,24.43,,07-24
191,603978,深圳新星,1.68,20.0,7.46,24.4,1.82,10069.26,19.85,,07-24
192,300687,赛意信息,,,1.5,35.48,-0.32,2595.75,44.85,,07-21
193,300685,艾德生物,,,,35.17,,1913.89,-13.2,,07-20
194,002890,弘宇股份,0.54,-14.29,4.3,13.42,1.61,2693.93,-15.05,,07-20
195,603458,勘设股份,1.62,-5.81,6.47,27.83,3.03,15080.96,-6.05,,07-20
196,603860,中公高科,0.98,-5.77,4.34,25.19,1.0,4908.86,-5.25,,07-19
197,300683,海特生物,1.59,31.4,7.04,28.96,1.78,10991.2,41.54,,07-19
198,603535,嘉诚国际,0.62,-3.13,,13.7,0.52,6990.1,-3.28,,07-19
199,603880,南卫股份,0.71,10.94,2.79,27.34,0.98,5338.02,11.11,,07-18
200,300686,智动力,0.63,-35.05,2.46,28.24,0.97,5936.26,-34.66,,07-17
201,603790,雅运股份,0.69,,,19.01,0.22,8602.34,,,07-14
202,603657,春光科技,,,,31.61,0.78,4734.89,,,07-14
203,603662,柯力传感,0.99,,7.95,12.3,1.06,9021.95,,,07-14
204,688202,美迪西,,,0.54,-14.37,0.53,-303.17,,,07-14
205,603915,国茂股份,,,1.85,16.16,0.73,11018.46,,,07-14
206,603185,上机数控,0.08,,2.93,2.85,0.06,778.18,,,07-14
207,603192,汇得科技,,,4.98,12.74,1.42,4703.98,,,07-14
208,603259,药明康德,0.51,,,20.82,4.6,46150.1,,,07-14
209,603121,华培动力,,,17.09,54.13,1.78,8797.0,,,07-14
210,603825,华扬联众,0.76,-44.53,3.89,21.23,0.85,9128.41,10.84,,07-13
211,300682,朗新科技,0.36,129.01,3.73,23.19,0.25,12681.09,399.9,,07-12
212,300681,英搏尔,,,9.83,128.97,3.92,2867.58,733.1,,07-12
213,603357,设计总院,0.56,,2.3,32.13,0.31,12492.02,-48.75,,07-12
214,300680,隆盛科技,0.32,-23.81,3.16,14.15,-0.21,1433.8,-23.77,,07-11
215,300679,电连技术,2.51,33.51,7.4,50.28,2.4,20734.1,33.95,,07-11
216,603233,大参林,0.98,34.25,2.5,54.33,2.24,26550.16,34.51,,07-11
217,603063,禾望电气,0.68,,2.76,31.95,0.32,24461.56,93.73,,07-10
218,002889,东方嘉盛,0.93,16.25,,15.01,1.63,9346.11,16.52,,07-10
219,603893,瑞芯微,,,,10.02,,5516.24,-67.1,,07-07
220,603739,蔚蓝生物,0.46,,,12.82,0.5,5323.49,,,07-07
221,603983,丸美股份,0.75,-38.02,,50.37,2.09,27137.42,24.13,,07-07
222,300753,爱朋医疗,,,,,,3138.38,,,07-07
223,603876,鼎胜新材,0.27,,,6.81,2.62,8828.4,,,07-07
224,601865,福莱特,0.29,,1.23,26.0,0.45,39199.46,,,07-07
225,603713,密尔克卫,,,31.73,27.43,7.23,5738.75,,,07-07
226,601326,秦港股份,0.39,-4.88,,16.42,0.59,198014.47,12.23,,07-04
227,300678,中科信息,0.54,0.62,3.6,15.93,-0.08,4033.48,0.63,,07-04
228,603676,卫信康,,,,38.72,,10673.59,28.67,,07-03
229,002888,惠威科技,0.56,5.66,2.98,22.22,0.66,3409.28,7.88,,07-03
230,300677,英科医疗,,,2.89,10.9,1.33,3185.43,197.78,,07-03
231,601619,嘉泽新能,0.04,17.45,,5.64,0.55,5046.16,17.46,,07-03
232,603810,丰山集团,1.36,,12.17,41.01,2.13,7039.59,,,06-30
233,603629,利通电子,,,1.88,102.58,0.08,3822.05,,,06-30
234,300759,康龙化成,,,,8.85,,2099.52,,,06-30
235,603297,永新光学,0.97,,5.25,19.48,0.97,6108.14,,,06-30
236,601869,长飞光纤,1.0,,4.4,28.53,0.35,48806.53,,,06-30
237,300694,蠡湖股份,-0.04,,2.18,-1.96,-0.31,-572.9,,,06-30
238,002937,兴瑞科技,0.23,,1.87,12.91,0.89,3183.58,,,06-30
239,603220,中贝通信,,,,21.47,,4985.43,,,06-30
240,300751,迈为股份,,,1.75,0.28,-0.36,12.26,,,06-30
241,300757,罗博特科,,,1.08,-38.67,-0.75,-515.72,,,06-30
242,603650,彤程新材,,,,30.8,,14427.58,,,06-30
243,300768,迪普科技,,,,9.53,,1039.35,,,06-30
244,002940,昂利康,0.74,,,26.07,0.75,5012.77,,,06-30
245,603755,日辰股份,0.31,,1.4,21.48,0.33,2288.37,,,06-30
246,603707,健友股份,0.14,-30.0,2.87,4.93,0.5,5049.0,-28.2,,06-28
247,603612,索通发展,0.89,270.83,7.17,13.17,1.15,16058.29,265.48,,06-28
248,002884,凌霄泵业,1.98,20.0,9.21,22.93,1.66,11507.84,47.32,,06-27
249,002887,绿茵生态,1.41,19.49,6.28,25.25,-0.45,7495.59,19.29,,06-27
250,300676,华大基因,0.11,-93.37,13.81,3.32,-0.1,2812.07,-79.3,,06-27
251,603387,基蛋生物,0.76,,1.67,63.25,1.0,7513.59,14.49,,06-26
252,300675,建科院,0.2,-15.42,2.23,9.45,0.08,2244.75,-15.43,,06-26
253,603353,和顺石油,0.14,,1.36,10.99,0.92,1421.23,,,06-23
254,603595,东尼电子,,,,53.03,,4266.08,97.3,,06-22
255,300672,国科微,,,5.35,27.55,2.07,3984.92,308.99,,06-20
256,603757,大元泵业,,,,27.91,1.13,5109.04,27.63,,06-20
257,603305,旭升股份,,,,18.6,,3427.48,48.91,,06-19
258,603730,岱美股份,0.62,-36.73,5.47,25.54,1.25,22786.09,29.4,,06-19
259,300741,华宝股份,,,11.85,25.22,3.2,157978.35,,,06-16
260,300747,锐科激光,0.14,,1.63,8.87,0.04,1343.4,,,06-16
261,603706,东方环宇,0.78,,,32.79,1.93,7944.03,,,06-16
262,603933,睿能科技,0.61,-6.35,3.23,20.78,0.58,4565.24,7.12,,06-15
263,603331,百达精工,0.47,17.5,2.76,16.55,1.02,4215.46,17.89,,06-15
264,300671,富满电子,,,4.65,13.56,0.09,2555.46,1.21,,06-14
265,300670,大烨智能,0.58,357.64,,41.31,0.58,3798.55,406.41,,06-14
266,002885,京泉华,0.39,200.0,4.19,9.68,0.42,2321.13,188.44,,06-13
267,603801,志邦家居,0.97,41.26,,47.47,2.67,10650.4,43.88,,06-12
268,603617,君禾股份,0.44,25.71,3.12,20.04,0.59,3041.88,22.86,,06-12
269,002886,沃特股份,0.7,99.63,,31.01,0.69,3491.71,99.65,,06-12
270,603256,宏和科技,0.11,,,10.36,0.27,7226.19,,,06-09
271,603267,鸿远电子,,,,27.56,,10844.36,,,06-09
272,688089,嘉必优,,,,8.42,,3765.98,-19.36,,06-09
273,300669,沪宁股份,,,,34.28,,2974.34,22.08,,06-09
274,603938,三孚股份,0.81,44.64,3.79,24.13,0.28,9125.71,45.07,,06-08
275,603043,广州酒家,0.64,-48.8,1.98,35.65,0.72,22503.51,2.12,,06-07
276,002883,中设股份,,,4.51,38.96,0.73,2926.99,101.0,,06-06
277,300667,必创科技,0.38,-33.33,2.06,20.05,0.12,1915.26,-4.88,,06-05
278,300668,杰恩设计,,,,,,2550.62,-10.3,,06-02
279,300752,隆利科技,1.23,,2.64,58.97,-2.03,1125.65,,,06-02
280,002882,金龙羽,0.23,,,12.51,0.22,7768.73,7.33,,06-02
281,603380,易德龙,0.61,-59.33,,65.02,3.75,6857.33,101.67,,06-01
282,603335,迪生力,0.16,14.29,,12.51,0.41,3093.68,28.3,,06-01
283,603679,华体科技,0.47,-12.28,2.52,20.39,0.15,3556.93,-12.28,,05-31
284,002881,美格智能,0.34,-20.93,1.88,20.46,0.15,2462.5,37.64,,05-31
285,300760,迈瑞医疗,1.47,,26.64,15.0,4.98,135967.11,,,05-26
286,002931,锋龙股份,0.52,,1.07,39.34,0.54,2354.99,,,05-26
287,300771,智莱科技,1.13,,4.06,29.33,0.62,1268.1,,,05-26
288,300644,南京聚隆,0.96,,5.35,18.99,0.3,4205.55,,,05-26
289,603301,振德医疗,,,,13.43,,2177.46,,,05-26
290,688111,金山办公,0.04,,0.96,4.0,0.08,1363.46,,,05-26
291,300665,飞鹿股份,0.64,10.34,3.39,21.08,0.51,3278.75,10.34,,05-25
292,603980,吉华集团,2.1,271.15,6.54,82.05,3.94,83897.53,271.35,,05-24
293,603226,菲林格尔,0.64,60.0,,21.81,1.21,4171.02,61.02,,05-24
294,603587,地素时尚,1.36,54.55,1.8,62.98,1.63,46248.23,59.04,,05-23
295,300666,江丰电子,0.12,,1.28,9.49,0.17,1908.53,2.82,,05-23
296,603879,永悦科技,0.42,7.69,1.81,24.9,0.46,4342.07,10.92,,05-23
297,002879,长缆科技,0.85,37.1,5.0,18.36,0.94,8719.66,39.27,,05-22
298,603536,惠发食品,0.68,-6.85,3.82,18.96,1.08,6084.44,-7.95,,05-22
299,002880,卫光生物,1.24,12.73,3.81,37.74,1.66,10054.15,13.12,,05-22
300,300661,圣邦股份,1.33,24.61,4.1,35.36,1.65,5990.07,24.62,,05-18
301,300663,科蓝软件,0.39,0.0,3.61,14.46,-0.21,3445.35,10.89,,05-17
302,002878,元隆雅图,0.64,166.67,,22.58,0.38,3618.03,171.0,,05-17
303,300662,科锐国际,0.37,,2.48,30.09,0.76,5052.87,69.04,,05-17
304,603496,恒为科技,0.46,-82.31,,24.58,0.61,3234.04,24.35,,05-16
305,603200,上海洗霸,0.88,31.5,,19.73,-0.16,4846.48,31.49,,05-16
306,002877,智能自控,0.59,-14.49,2.71,23.71,0.33,5387.6,-14.37,,05-15
307,603286,日盈电子,0.72,7.46,3.59,22.25,1.08,4746.24,28.47,,05-15
308,688118,普元信息,0.57,-9650.0,1.92,35.15,0.55,3438.35,-10129.11,,05-15
309,300755,华致酒行,-0.7,,6.06,-10.87,1.14,-11491.69,,,05-12
310,002876,三利谱,1.16,70.59,5.05,25.99,0.19,6969.47,71.52,,05-12
311,300660,江苏雷利,1.98,8.79,,32.19,1.8,14984.24,8.5,,05-11
312,603042,华脉科技,0.35,,3.22,10.67,0.54,3324.63,24.87,,05-11
313,002875,安奈儿,1.05,,,41.56,1.34,7896.89,40.73,,05-10
314,603326,我乐家居,,,,32.78,,3742.54,-6.92,,05-10
315,300658,延江股份,,,2.02,35.0,0.13,4230.15,98.3,,05-09
316,300659,中孚信息,0.08,-88.73,1.65,4.94,0.39,460.81,-88.94,,05-08
317,603196,日播时尚,0.46,-26.51,2.4,20.6,0.67,8247.34,-26.51,,05-08
318,603316,诚邦股份,0.25,-19.35,2.18,12.35,-0.51,3868.78,-17.87,,05-08
319,002981,朝阳科技,,,3.18,38.51,,3083.52,,,05-05
320,300624,万兴科技,0.84,3.7,2.82,32.67,0.99,5011.94,3.71,,05-05
321,300656,民德电子,0.69,29.34,1.33,45.02,1.15,2779.43,28.68,,05-05
322,002873,新天药业,0.64,121.1,3.69,19.04,0.72,3312.4,119.44,10派1.2,05-04
323,300655,晶瑞股份,,,3.52,18.62,0.64,4042.48,77.79,,05-03
324,688058,宝兰德,,,1.33,32.57,0.46,1113.79,68.46,,05-03
325,603855,华荣股份,0.62,6.9,2.77,22.82,0.75,15273.25,7.64,,05-03
326,603383,顶点软件,0.81,-51.2,6.61,25.05,2.0,4847.92,-2.56,,05-02
327,603197,保隆科技,0.47,33.05,4.93,10.04,0.58,4161.3,33.06,,05-02
328,002872,*ST天圣,1.13,26.97,8.73,14.05,1.21,16457.31,30.67,,05-02
329,300657,弘信电子,1.13,25.56,5.29,23.27,1.58,8822.48,25.78,,05-02
330,300653,正海生物,,,,74.55,,3366.05,113.48,,04-28
331,603180,金牌厨柜,0.8,35.59,3.23,27.9,1.58,4002.76,30.13,,04-27
332,002871,伟隆股份,1.0,35.14,5.32,21.08,0.92,5083.33,34.69,,04-27
333,603776,永安行,1.11,81.97,4.71,39.85,2.88,6830.92,87.48,,04-27
334,603086,先达股份,1.98,69.23,9.13,24.47,2.32,11891.68,69.76,,04-26
335,300652,雷迪克,0.84,,2.42,30.51,0.87,5519.45,63.49,,04-25
336,603758,秦安股份,0.6,20.0,,23.86,0.47,20988.5,20.68,,04-25
337,002870,香山股份,0.9,3.45,2.5,29.85,1.05,7459.95,3.7,,04-25
