,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
73,002830,名雕股份,0.36,,,,,1797.25,,,11-29
74,002825,纳尔股份,0.61,,,16.81,0.59,4597.85,,,11-28
75,603323,苏农银行,0.53,,,8.47,,53548.8,,,11-28
76,002822,中装建设,0.39,,,10.01,-0.55,8814.42,,,11-28
77,300573,兴齐眼药,0.37,,,,,2197.96,,,11-25
78,002831,裕同科技,1.24,,,,,44717.01,,,11-25
79,603819,神力股份,0.38,,,7.69,0.09,3386.67,,,11-24
80,603336,宏辉果蔬,0.44,,,11.92,,4378.41,,,11-23
81,603900,莱绅通灵,0.78,,,,,14137.7,,,11-22
82,300572,安车检测,0.65,,,14.28,,3253.33,,,11-21
83,300565,科信技术,0.44,,,17.51,-0.1,5338.06,,,11-21
84,603987,康德莱,0.44,,,10.56,0.72,6933.02,,,11-18
85,002821,凯莱英,0.91,,,10.45,2.43,8233.93,,,11-17
86,002820,桂发祥,0.82,,,20.42,0.99,7897.29,,,11-17
87,603858,步长制药,4.73,,,54.94,,289226.3,,,11-17
88,300561,汇金科技,1.35,,,28.18,-0.55,5660.7,,,11-16
89,300566,激智科技,0.66,,,17.76,0.88,3909.73,,,11-14
90,300563,神宇股份,0.42,,,11.3,0.37,2513.1,,,11-11
91,300568,星源材质,0.75,,,14.22,,6779.54,,,11-11
92,603668,天马科技,0.29,,,13.03,,4592.23,,,11-11
93,002819,东方中科,0.26,,,7.68,-0.44,2196.0,,,11-10
94,603556,海兴电力,0.91,,,18.26,0.71,25414.35,,,11-09
95,300569,天能重工,1.59,,,19.27,,9910.65,,,11-08
96,002818,富森美,0.84,,,16.37,1.24,33104.5,,,11-08
97,603060,国检集团,,,,,,6885.78,,,11-08
98,603203,快克股份,0.85,,,,0.97,5847.11,,,11-07
99,300558,贝达药业,0.81,,,42.56,0.86,28989.4,,,11-04
100,601882,海天精工,0.09,,,4.67,0.12,4422.61,,,11-04
101,300556,丝路视觉,0.01,,,0.25,-0.21,55.48,,,11-03
102,300559,佳发教育,0.77,,,19.41,0.92,4130.52,,,10-31
103,603887,城地股份,0.56,,,13.03,,4119.37,,,10-31
104,603859,能科股份,-0.06,,,-1.22,,-476.76,,,10-31
105,600936,广西广电,0.25,,,13.97,,34127.04,,,10-31
106,002813,路畅科技,0.14,,,,,1697.93,,,10-31
107,300557,理工光科,0.16,,,2.92,-0.56,669.21,,,10-31
108,603016,新宏泰,0.45,,,12.08,,5039.91,,,10-31
109,600908,无锡银行,0.38,,,9.66,,63928.15,,,10-31
110,603843,正平股份,0.18,,,8.3,,5467.59,,,10-31
111,603159,上海亚虹,0.35,,,14.13,,2612.08,,,10-31
112,300560,中富通,0.46,,,10.01,-0.6,2431.66,,,10-31
113,600919,江苏银行,0.71,,,12.39,,735053.6,,,10-31
114,603322,超讯通信,0.31,,,9.0,,1850.28,,,10-29
115,603861,白云电器,0.21,,,6.14,,7670.57,,,10-29
116,603816,顾家家居,1.04,,,34.62,,34446.11,,,10-29
117,300512,中亚股份,0.5,,,,,10185.6,,,10-29
118,300547,川环科技,1.08,,,,,4853.09,,,10-29
119,600977,中国电影,0.48,,,15.84,,66846.62,,,10-29
120,300551,古鳌科技,0.09,,,,,518.12,,,10-29
121,603738,泰晶科技,0.52,,,11.22,,2618.17,,,10-29
122,300539,横河模具,0.27,,,,,1951.1,,,10-29
123,300533,冰川网络,1.85,,,,,13862.63,,,10-29
124,300550,和仁科技,0.42,,,,,2533.79,,,10-29
125,603779,ST威龙,0.07,,,2.26,,1117.13,,,10-29
126,300509,新美星,0.63,,,,,3780.97,,,10-29
127,603800,道森股份,0.2,,,6.54,,3165.47,,,10-29
128,603313,梦百合,0.69,,,22.52,,12466.94,,,10-29
129,300520,科大国创,0.24,,,,,1634.06,,,10-29
130,300555,路通视信,0.63,,,,,3801.96,,,10-29
131,603322,超讯通信,0.31,,,9.0,,1850.28,,,10-29
132,603861,白云电器,0.21,,,6.14,,7670.57,,,10-29
133,300495,美尚生态,0.51,-68.95,,,,7638.97,-6.66,,10-28
134,300530,达志科技,0.59,,,,,3117.06,,,10-28
135,603663,三祥新材,0.26,,,11.7,,2618.71,,,10-28
136,603131,上海沪工,0.51,,,12.43,,3861.65,,,10-28
137,300518,盛讯达,0.9,,,,,6305.1,,,10-28
138,300535,达威股份,0.68,,,,,3042.16,,,10-28
139,603569,长久物流,0.61,,,26.32,,22049.39,,,10-28
140,300523,辰安科技,-0.09,,,,,-562.61,,,10-28
141,603986,兆易创新,1.61,,,25.38,,12097.93,,,10-28
142,601811,新华文轩,0.41,,,7.48,,47024.3,,,10-28
143,300529,健帆生物,0.37,,,,,13534.73,,,10-28
144,601128,常熟银行,0.36,,,9.83,,72948.2,,,10-28
145,603608,天创时尚,0.35,,,9.3,,7401.98,,,10-28
146,603822,嘉澳环保,0.52,,,7.44,,2854.65,,,10-28
147,603958,哈森股份,0.47,,,13.22,,7618.84,,,10-28
148,601966,玲珑轮胎,0.21,,,4.81,,20871.28,,,10-28
149,300505,川金诺,0.26,,,,,1851.39,,,10-28
150,300522,世名科技,0.82,,,,,4099.11,,,10-28
151,300510,金冠股份,0.39,,,,,2542.09,,,10-28
152,603716,塞力斯,,,,,,4189.44,,,10-28
153,603919,金徽酒,0.56,,,17.5,,11712.17,,,10-28
154,601997,贵阳银行,1.36,,,20.84,14.93,245100.4,,,10-28
155,300516,久之洋,0.64,,,,,5720.87,,,10-28
156,002807,江阴银行,0.35,,,,,54577.9,,,10-28
157,603160,汇顶科技,0.56,,,23.64,,22451.36,,,10-28
158,300521,爱司凯,0.47,,,,,2827.39,,,10-28
159,300538,同益股份,0.74,,,,,3114.09,,,10-28
160,002812,恩捷股份,0.96,,,,,9627.12,,,10-28
161,300527,中国应急,0.08,,,,,2761.86,,,10-28
162,300543,朗科智能,1.17,,,,,5269.54,,,10-28
163,603528,多伦科技,1.5,,,48.67,,23270.81,,,10-28
164,300515,三德科技,0.32,,,,,2370.46,,,10-28
165,603999,读者传媒,0.29,,,6.21,,6274.91,,,10-28
166,603393,新天然气,1.06,,,27.73,,12748.73,,,10-28
167,300526,中潜股份,0.35,,,,,2208.28,,,10-28
168,300542,新晨科技,0.11,,,,,727.33,,,10-28
169,603909,合诚股份,0.5,,,14.16,,3786.01,,,10-28
170,300513,恒实科技,0.02,,,,,123.68,,,10-28
171,603726,朗迪集团,0.8,,,13.75,,5650.76,,,10-28
172,300519,新光药业,1.43,,,,,8586.87,,,10-28
173,300536,农尚环境,0.5,,,,,3553.92,,,10-28
174,300474,景嘉微,0.38,,,,,7541.16,,,10-28
175,300507,苏奥传感,1.18,,,,,5906.11,,,10-28
176,002780,三夫户外,0.22,,,,,1089.58,,,10-28
177,002798,帝欧家居,0.35,,,,,2254.0,,,10-28
178,603936,博敏电子,0.35,,,7.99,,4394.06,,,10-27
179,603069,海汽集团,0.24,,,8.63,,5624.83,,,10-27
180,300546,雄帝科技,0.69,,,,,2753.51,,,10-27
181,300511,雪榕生物,0.11,,,,,1220.87,,,10-27
182,601163,三角轮胎,0.95,-27.48,,18.28,,56900.5,-27.48,,10-27
183,603028,赛福天,0.21,,,8.32,,3501.62,,,10-27
184,002801,微光股份,1.38,,,,,6096.52,,,10-27
185,603027,千禾味业,0.43,,,11.96,,5101.75,,,10-27
186,300503,昊志机电,0.3,,,,,2716.04,,,10-27
187,603339,四方科技,0.6,,,13.9,,9274.57,,,10-27
188,300537,广信材料,0.38,,,,,2822.97,,,10-27
189,300502,新易盛,1.23,,,,,7138.58,,,10-27
190,002781,奇信股份,0.65,,,,,11638.56,,,10-27
191,603031,安德利,0.43,,,8.56,,2577.13,,,10-27
192,603101,汇嘉时代,0.37,,,11.51,,6621.83,,,10-27
193,300508,维宏股份,0.92,,,,,4161.1,,,10-27
194,300531,优博讯,0.55,,,,,3294.95,,,10-27
195,300548,博创科技,0.52,,,,,3221.94,,,10-27
196,603888,新华网,0.98,,,0.22,0.5,15220.89,,,10-27
197,603936,博敏电子,0.35,,,7.99,,4394.06,,,10-27
198,300500,启迪设计,0.6,,,,,2720.11,,,10-26
199,603029,天鹅股份,0.33,,,4.89,,2325.34,,,10-26
200,603658,安图生物,0.52,,,34.89,,19754.54,,,10-26
201,300534,陇神戎发,0.67,,,,,4344.1,,,10-26
202,002808,恒久科技,0.31,,,,,2823.48,,,10-26
203,002796,世嘉科技,0.64,,,,,3817.77,,,10-26
204,601127,小康股份,0.16,-20.0,,5.58,,12175.15,-19.76,,10-26
205,601020,华钰矿业,0.29,,,13.75,,13708.55,,,10-26
206,603868,飞科电器,0.88,,,40.84,,34686.16,,,10-26
207,300549,优德精密,0.59,,,,,2947.19,,,10-26
208,600926,杭州银行,1.4,,,11.29,,313287.4,,,10-26
209,603007,花王股份,0.51,,,14.31,,5146.32,,,10-26
210,002810,山东赫达,0.45,,,,,3219.54,,,10-26
211,601595,上海电影,0.52,,,22.53,,14648.24,,,10-26
212,603798,康普顿,1.02,,,26.22,,7645.0,,,10-26
213,300525,博思软件,0.27,,,,,1366.23,,,10-26
214,002815,崇达技术,0.68,,,,,24445.98,,,10-25
215,002802,洪汇新材,0.42,,,,,3363.32,,,10-25
216,603067,振华股份,0.21,,,5.66,,3496.9,,,10-25
217,300517,海波重科,0.35,,,,,2677.7,,,10-25
218,300545,联得装备,0.52,,,,,2780.03,,,10-25
219,603515,欧普照明,0.47,,,15.71,,24766.99,,,10-25
220,002795,永和智控,0.6,,,,,4529.66,,,10-25
221,603258,电魂网络,0.88,,,39.11,0.77,15782.46,,,10-25
222,002782,可立克,0.14,,,,,4608.57,,,10-25
223,002811,亚泰国际,0.47,,,,,6384.95,,,10-25
224,300541,先进数通,0.25,,,,,2229.67,,,10-25
225,002803,吉宏股份,0.3,,,,,2606.55,,,10-25
226,603090,宏盛股份,0.38,,,12.7,,2855.36,,,10-24
227,603508,思维列控,1.37,,,19.74,,16474.61,,,10-24
228,002799,环球印务,0.25,,,,,1861.47,,,10-24
229,002817,黄山胶囊,0.66,,,14.58,0.18,4281.89,,,10-24
230,603667,五洲新春,0.44,,,10.12,0.48,6709.31,,,10-24
231,002816,和科达,0.3,,,7.96,0.07,2226.62,,,10-24
232,300532,今天国际,0.22,,,,,1367.37,,,10-22
233,002809,红墙股份,0.91,,,,,5455.49,,,10-21
234,603996,ST中新,0.54,,,10.02,,8065.94,,,10-21
235,002806,华锋股份,0.3,,,,,1772.71,,,10-21
236,002805,丰元股份,0.28,,,,,2060.65,,,10-21
237,300552,万集科技,-0.2,,,-4.87,-1.81,-1620.23,,,10-20
238,002783,凯龙股份,1.1,,,,,6860.43,,,10-20
239,300553,集智股份,0.62,,,15.5,0.37,2220.41,,,10-20
240,002793,东音股份,0.83,,,,,6245.27,,,10-19
241,002800,天顺股份,0.41,,,,,2296.61,,,10-18
242,603377,东方时尚,0.73,,,43.33,,26991.34,,,10-15
243,603737,三棵树,0.61,,,9.38,,4551.53,,,10-15
244,603777,来伊份,0.46,,,8.32,0.58,8217.8,,,10-11
245,603956,威派格,1.07,,5.58,21.26,0.3,5359.79,,,04-27
246,603959,百利科技,0.22,,,9.32,0.13,3774.87,,,04-26
247,603380,易德龙,0.31,,,28.14,0.36,3688.38,,,04-01
248,603922,金鸿顺,0.72,,3.86,19.19,0.93,6931.89,,,04-01
249,603701,德宏股份,0.75,,4.54,17.07,0.77,4413.73,,,03-28
250,300761,立华股份,1.02,,4.36,29.02,1.61,35631.74,,,03-25
251,300693,盛弘股份,0.15,,2.19,7.97,-0.21,855.8,,,03-25
252,002888,惠威科技,0.34,,3.34,10.77,0.52,2127.65,,,03-18
253,601298,青岛港,,,,,,157665.47,,,03-16
254,300791,仙乐健康,1.0,,,28.63,1.4,5419.5,,,03-11
255,002791,坚朗五金,0.84,,7.68,11.51,-0.74,14206.66,,,03-10
256,002792,通宇通讯,1.51,,8.33,19.76,0.29,18072.74,,,03-09
257,300484,蓝海华腾,0.99,,5.74,18.75,-0.59,3864.17,,,03-09
258,300506,名家汇,0.35,,2.85,13.12,-0.31,3161.64,,,03-07
259,603036,如通股份,0.34,,3.84,9.11,0.29,5139.71,,,02-26
260,603977,国泰集团,0.41,,3.29,11.99,0.34,6763.92,,,02-25
261,002789,建艺集团,0.89,,9.22,9.66,-4.18,5422.78,,,02-23
262,601500,通用股份,0.23,,,8.74,0.34,12748.29,,,02-19
263,603882,金域医学,0.32,,2.37,24.12,0.32,10635.68,,,02-19
264,300817,双飞股份,0.39,,4.49,8.98,0.48,2442.63,,,02-19
265,603520,司太立,0.55,,4.68,11.52,0.78,4972.43,,,02-18
266,002790,瑞尔特,0.91,,4.74,20.6,0.73,10920.03,,,02-17
267,603617,君禾股份,0.37,,2.32,15.29,1.25,2543.39,,,02-05
268,002936,郑州银行,0.71,,,,,278860.0,,,01-28
269,300501,海顺新材,1.1,,6.37,18.45,0.75,4416.1,,,01-22
270,002788,鹭燕医药,0.8,,7.29,11.47,-3.55,7656.78,,,01-21
271,300499,高澜股份,0.38,5.56,,6.27,,1887.24,3.64,,01-20
272,601900,南方传媒,0.53,3.92,,13.97,,34199.62,18.84,,01-20
273,601860,紫金银行,,,,,,68046.24,,,01-19
274,002797,第一创业,0.38,,,,,75326.82,,,01-15
275,601619,嘉泽新能,0.04,,1.11,4.69,0.14,5654.63,,,01-08
276,603722,阿科力,,,,,,4930.87,,,01-08
277,002948,青岛银行,,,,,,155834.5,12.12,,01-07
278,001979,招商蛇口,,,,,,191046.55,11.13,,12-28
279,601086,国芳集团,0.15,,1.75,8.67,0.19,7534.77,,,12-17
280,300491,通合科技,0.44,12.82,,13.54,,2625.05,13.65,,12-16
281,002787,华源控股,0.58,11.54,,12.17,,6133.83,12.73,,12-16
282,300490,华自科技,0.42,7.69,,9.56,,3131.46,7.12,,12-16
283,300494,盛天网络,0.6,-35.48,,17.82,,5395.96,-35.49,,12-16
284,002778,高科石化,0.45,4.65,,7.85,,2999.58,5.56,,12-16
285,002777,久远银海,0.52,4.0,,12.44,,3099.64,3.3,,12-16
286,603778,乾景园林,0.57,42.5,,7.42,,3426.05,43.86,,12-16
287,300528,幸福蓝海,0.27,,5.33,5.19,1.31,6280.53,,,12-11
288,601615,明阳智能,,,,,,18033.31,84.62,,12-10
289,603866,桃李面包,0.62,29.17,,22.68,,24944.76,28.97,,12-04
290,002786,银宝山新,0.47,6.82,,7.23,,4464.61,5.68,,12-04
291,002785,万里石,0.09,28.57,,,,1309.56,18.57,,12-04
292,300492,山鼎设计,0.27,-1450.0,,10.43,,1712.55,-1402.85,,12-04
293,300497,富祥药业,1.19,46.91,,21.21,,6435.37,47.76,,12-04
294,603225,新凤鸣,0.63,3.28,,,,32947.91,125.46,,12-03
295,601155,新城控股,0.38,,6.35,6.24,0.51,44819.95,,,12-03
296,600909,华安证券,,,,,,146655.88,,,12-02
297,601611,中国核建,,,,,,39972.14,-27.43,,12-01
298,300496,中科创达,1.35,0.95,,27.68,,10123.05,0.96,,11-23
299,603444,吉比特,2.58,,,35.91,2.51,13750.04,,,11-23
300,603444,吉比特,2.58,,,35.91,2.51,13750.04,,,11-23
301,002779,中坚科技,0.62,-13.89,,11.97,,4111.77,-13.38,,11-23
302,603696,安记食品,0.41,-10.87,,10.04,,3713.5,-9.38,,11-23
303,300493,润欣科技,0.32,-11.11,,10.89,,2887.23,-10.84,,11-23
304,000601,韶能股份,0.22,-9.48,,6.23,,24053.34,-9.46,,10-31
305,600531,豫光金铅,-0.14,-300.0,,-3.11,,-4164.44,-299.73,,10-31
306,600153,建发股份,0.57,-6.56,,9.06,,160959.87,2.26,,10-31
307,000622,恒立实业,-0.05,42.11,,-12.04,,-2275.09,39.01,,10-31
308,600551,时代出版,0.57,1.26,7.79,7.37,,28785.81,1.26,,10-31
309,002055,得润电子,0.22,-4.57,,6.12,,9526.37,0.07,,10-31
310,603555,贵人鸟,0.33,5.08,,8.52,,20452.25,6.81,,10-31
311,600975,新五丰,0.03,-117.65,,1.1,,889.07,-122.64,,10-31
312,600587,新华医疗,0.51,-48.48,,6.64,,20478.31,-14.82,,10-31
313,000691,亚太实业,-0.01,-42.86,,-0.49,,-182.09,-42.33,,10-31
314,002458,益生股份,-0.98,988.89,,-49.33,,-27841.85,948.37,,10-31
315,603885,吉祥航空,1.83,110.34,,35.11,,97222.84,122.51,10派6转10,10-31
316,600265,ST景谷,-0.3,-9.09,,,,-3926.36,-9.28,,10-31
317,000789,万年青,0.23,-74.59,,5.62,,14274.36,-61.94,,10-31
318,600679,上海凤凰,-0.03,245.56,,-1.67,,-1098.19,245.49,,10-31
319,601336,新华保险,2.77,36.45,17.33,16.84,1.84,864400.0,36.66,,10-31
320,600302,标准股份,-0.12,-32.5,,-3.86,,-4202.48,-32.54,,10-31
321,002185,华天科技,0.37,9.87,,10.35,,26070.74,16.09,,10-31
322,600320,振华重工,0.04,100.0,,1.11,,16451.61,104.25,,10-31
323,002201,九鼎新材,0.06,100.0,,2.57,,1364.0,146.95,,10-31
324,600730,中国高科,0.22,-57.29,,4.7,,6516.47,-57.29,,10-31
325,601788,光大证券,1.73,564.58,,20.16,,599969.44,567.69,,10-31
326,000066,中国长城,-0.1,586.67,,-5.39,,-13639.07,577.2,,10-31
327,600360,华微电子,0.04,-5.0,,1.42,,2799.56,4.39,,10-31
328,600746,江苏索普,-0.07,-308.08,,-4.99,,-2129.92,-307.8,,10-31
329,000157,中联重科,-0.07,-153.85,,-1.28,,-51819.81,-151.81,,10-31
330,000927,*ST夏利,-0.54,22.88,,-78.32,,-85397.87,22.88,,10-31
331,600782,新钢股份,-0.18,-280.0,5.6,-3.09,,-24487.0,-280.59,,10-31
332,000539,粤电力A,0.5,-13.34,,12.07,,264013.04,4.61,,10-31
333,000993,闽东电力,0.17,-30.03,,4.09,,6167.91,-30.05,,10-31
334,600098,广州发展,0.36,-1.93,,6.94,,98547.75,-2.3,,10-31
335,600856,ST中天,0.27,2632.0,,10.03,,13125.77,7346.82,,10-31
336,600861,北京城乡,0.24,19.08,,3.34,,7592.72,19.05,,10-31
337,600120,浙江东方,0.89,11.25,,8.3,,44743.77,10.25,,10-31
338,600877,*ST电能,-0.21,-857.95,,-32.33,,-14742.12,-857.09,,10-31
339,002044,美年健康,0.08,-52.94,,3.25,,7852.54,100.55,,10-31
340,600960,渤海汽车,0.05,-83.87,,1.26,,2555.7,-69.84,,10-31
341,600576,祥源文化,0.02,-143.64,,2.35,,1159.81,-197.51,,10-31
342,600195,中牧股份,0.53,-3.76,,7.66,,22990.62,-3.75,,10-31
343,002725,跃岭股份,0.29,-63.75,,5.35,,4668.57,-40.19,,10-31
344,000678,襄阳轴承,-0.07,-300.0,,-2.86,,-3007.24,-301.82,,10-31
345,002093,国脉科技,0.03,-32.78,,1.86,,2449.41,-32.82,,10-31
346,600999,招商证券,1.52,210.45,,19.54,,883344.09,248.67,,10-31
347,600231,凌钢股份,-0.22,-31.25,3.62,-5.82,0.94,-17452.17,-32.51,,10-31
348,002759,天际股份,0.44,-2.22,,9.29,,3663.06,12.31,,10-31
349,002447,晨鑫科技,0.06,-73.91,,2.85,,6099.06,-42.41,,10-31
350,002141,贤丰控股,-0.01,-130.36,,-0.31,,-93.42,-130.56,,10-31
351,600685,中船防务,-0.69,5.73,,-10.25,,-94708.63,54.11,,10-31
352,002496,辉丰股份,0.35,-28.57,,5.44,,13788.38,-11.88,,10-31
353,000815,美利云,-0.67,-50.37,,,,-21134.49,-50.48,,10-31
354,600719,大连热电,-0.08,-40.44,,-2.3,,-1646.84,-39.98,,10-31
355,600006,东风汽车,0.17,78.69,,5.3,,33195.68,78.68,,10-31
356,000913,钱江摩托,-0.07,-68.18,,-1.54,,-3168.89,-68.58,,10-31
357,002577,雷柏科技,-0.08,-135.08,,-1.64,,-2290.78,-135.12,,10-31
358,000932,华菱钢铁,-0.36,-2642.66,,-11.33,,-109644.6,-2646.35,,10-31
359,600789,鲁抗医药,0.0,-100.71,,0.05,,74.85,-100.95,,10-31
360,002002,鸿达兴业,0.36,17.92,,9.89,,31667.56,23.61,,10-31
361,600509,天富能源,0.33,5.81,,6.57,,29671.33,7.3,,10-31
362,600128,弘业股份,0.13,-27.7,,2.14,,3174.67,-27.72,,10-31
363,600885,宏发股份,0.75,13.64,,14.32,,40139.61,14.75,,10-31
364,000636,风华高科,0.06,-25.0,,1.22,,4569.2,-12.68,,10-31
365,002390,信邦制药,0.1,-44.44,,5.35,,13098.73,51.76,,10-31
366,600185,格力地产,1.44,336.36,,24.02,,82973.51,330.32,,10-31
367,002715,登云股份,-0.22,-225.5,,-4.05,,-1986.91,-230.46,,10-31
368,002100,天康生物,0.22,-33.33,,9.48,,21143.54,47.8,,10-31
369,601007,金陵饭店,0.07,4.55,,1.51,,2070.49,5.28,,10-31
370,002422,科伦药业,0.38,-66.96,,5.06,,55060.51,-33.32,,10-31
371,600637,东方明珠,1.03,106.46,,12.16,,252487.9,355.16,,10-31
372,600266,城建发展,0.51,-19.06,,4.97,,79136.37,12.99,,10-31
373,600681,百川能源,-0.01,,,-13.23,,-193.94,-764.37,,10-31
374,600303,曙光股份,-0.1,-190.91,,-2.68,,-5982.75,-193.7,,10-31
375,600379,宝光股份,0.11,10.74,,5.91,,2481.73,10.82,,10-31
376,000909,数源科技,0.08,-12.04,,3.1,,2248.7,-11.53,,10-31
377,600783,鲁信创投,0.31,-27.91,,6.84,,22959.39,-28.04,,10-31
378,603003,龙宇燃油,-0.33,-2596.95,,-8.76,,-6608.41,-2593.62,,10-31
379,600039,四川路桥,0.15,-64.03,,5.11,,44242.77,-28.06,,10-31
380,000501,鄂武商A,1.09,13.54,,14.76,,55328.2,14.14,,10-31
381,002605,姚记科技,0.21,-14.31,,8.12,,8037.91,-14.32,,10-31
382,002299,圣农发展,-0.34,-346.04,,-8.01,,-34904.72,-376.0,,10-31
383,600478,科力远,0.0,-110.0,,0.25,,272.21,-119.7,,10-31
384,603223,恒通股份,0.24,-36.84,,6.22,,2359.68,-31.02,,10-31
385,002653,海思科,0.26,-21.21,,12.91,,27759.65,-22.15,,10-31
386,002024,苏宁易购,0.01,-107.14,,0.18,,5304.3,-105.09,,10-31
387,600133,东湖高新,0.06,-66.67,,2.43,,3725.94,-68.18,,10-31
388,600890,中房股份,-0.03,160.0,,-4.81,,-1482.46,90.55,,10-31
389,000623,吉林敖东,2.26,120.76,,13.76,,201805.95,120.77,,10-31
390,002702,海欣食品,-0.08,-280.8,,-2.9,,-2289.95,-461.57,,10-31
391,000651,格力电器,1.65,-49.54,,21.65,,995272.15,1.27,,10-31
392,600588,用友网络,-0.28,481.25,,-10.33,,-39474.71,610.43,,10-31
393,600246,万通地产,0.03,-60.71,,1.02,,3608.2,-60.77,,10-31
394,002464,众应互联,-0.85,-1162.5,,-17.73,,-12308.24,-1146.93,,10-31
395,000776,广发证券,1.51,196.08,,18.02,,1038601.72,241.58,,10-31
396,000008,神州高铁,0.04,24.22,,3.68,,9581.45,880.28,,10-31
397,000816,ST慧业,0.01,-70.69,,0.41,,1378.07,-67.29,,10-31
