,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1834515624.45,2720546595.23,1394207508.03,1705935724.85,1954706477.56,4425594308.24,3298692577.16,2733831862.72,3444204312.01,3358112532.28,2734842072.50,2974639229.53,1867054429.50,2054815582.23,2268772003.95,3175028357.56,5443939075.85,4623815687.08,3480802345.39,3719276591.83,3665036952.03,3700835422.07,3505185650.48,4125528030.57,5000277909.00,5649677909.81,5431758105.92,5249811340.84,4352608872.17,4507749686.12,5127985893.80,6287681655.29,9219291095.57,8252470743.97,7304588049.05,6811168256.09,5964615613.24,7003469320.61,6995211536.83,5425986248.21,4329734517.35,2699740213.76,2154342774.96,3903945181.25,848088780.95,621088968.69,684285482.21,818754900.72,437801596.81,335229072.73,201335371.34,177498201.52,289016639.74,294508078.48,429347823.18,333594837.79,310755557.39,361763238.17,472642729.75,334020597.00,393614691.83,441190803.21,560874972.29,445151548.32,482340332.74,306757021.64,399163987.18,455343541.16,281712937.46,318097980.39,259482769.70,349434692.79,253334036.67,239372312.28,213857631.87,379322826.60,259269383.06,213889014.27,409297571.38,334060543.83,0,270465422.32,0,396786211.41,0,543407770.00,0,756612579.49,18106921.33,305577639.51,0.0
3,交易性金融资产,354250068.80,359064528.53,357819421.66,355114252.13,352431543.47,44355.26,30638.61,30533.61,207107.51,91513.71,199064.17,1701.93,766.95,768.67,951.91,1013.16,840.54,923.95,672.25,896.07,1622.03,1494.87,1808.62,2062.52,821.07,447.88,1039.85,1290.10,1999.09,878.00,1081.49,1151.17,2640.69,367296.74,499453.65,86124.61,461067.58,130703.45,262623.01,372274.04,105604.13,6461.16,6735.55,6734.27,24294.35,24294.35,24706.88,26961.28,27882.08,28268.53,28821.91,106884.31,97370.75,97587.05,106076.79,1316715.54,5361658.54,5365923.68,49474900.83,40047933.00,128297935.97,119674140.05,64922717.93,45302421.68,70518245.66,76273086.07,74571542.56,77646161.81,280057344.96,264767880.44,250288192.92,222223566.72,222184926.48,185351571.28,193611998.62,122278981.49,3192773.11,4175418.11,77285850.00,1555719.98,0,5000.00,0,5000.00,0,10005000.00,0,36659356.00,0,40045605.70,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,568855696.28,625421920.24,664957242.90,521655808.32,468771510.64,524870720.24,576547629.39,549313243.16,0,406554443.32,0,516197836.63,0,803500594.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,546180.60,0,0,0,0,0,0,90000.00,0,80000.00,80000.00,0,0,0,561913.30,8944645.20,3903067.70,0,1070000.00,0,1059564.99,23073972.32,540742.95,2085090.83,4199670.81,22304637.30,5691137.73,9392645.07,8947695.51,11183399.54,11207267.51,11123955.61,6604485.36,4449053.84,4381328.05,1920638.32,4525715.49,8634931.63,0,0,0,0,0,0,0,0,0,50000.00,802381.50,1639223.50,0,0,0,0,0,700000.00,0,18615000.00,415185.00,1837560.00,1100000.00,0,0,0,0,0,0,0,0,0,0,52962.57,0,381342.75,0,475926.25,0,0,0,0,0,0,0,0,0.0
7,应收账款,568855696.28,625421920.24,664957242.90,521655808.32,468771510.64,524870720.24,576001448.79,549313243.16,481561414.17,406554443.32,626529183.30,516197836.63,531608162.26,803410594.24,282986532.76,416788953.32,191341397.21,199204673.08,184119361.07,333483359.85,203623612.49,225878168.33,197756542.08,363181065.81,243985874.92,259253631.68,259386592.73,416435034.74,332291473.23,376639903.93,241377054.51,641650166.58,474585222.98,431224644.98,489479758.45,591304468.05,442970306.12,413916087.89,396178412.57,423827644.68,407201357.17,375421638.47,402152259.26,477839130.25,122016234.88,133074335.88,138556621.13,117642945.69,119343947.31,30643890.42,31182091.11,26633517.40,37133885.75,44075802.85,39645175.00,43713959.41,39967991.00,42688358.92,42925013.23,57790604.00,171955515.78,96583744.50,24385984.38,26461446.86,27165356.90,19435422.25,16932256.17,7700237.88,7145307.07,5251092.64,4141657.74,3467293.39,19635575.07,18026712.36,17327595.36,17761988.48,221633273.88,220098742.50,86092330.22,15274423.16,0,20265032.28,0,24961969.64,0,0,0,758238.41,0,53355.94,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
