,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2964259906.42,2738450861.22,3064581812.93,2056035743.87,2167790864.78,2170491859.54,1682657015.24,2163006461.63,1564315015.58,1631567091.00,1677177226.31,1860904273.65,1570238002.92,1481589108.76,1482156823.78,1026909072.80,1179222839.72,1118839303.96,857365357.77,739971442.74,908686449.53,974362688.03,998477983.14,830049964.64,856134601.63,1128259651.01,1036317832.52,556753080.48,850746091.72,971454851.83,963744316.25,713555823.03,847523448.90,930107110.48,716541260.22,535497225.28,576860077.74,1001720945.56,630469411.75,374862044.34,377944105.16,277161315.07,296107053.80,228192345.13,191429685.19,226660588.28,194260630.97,183045445.89,197808288.82,164719256.73,164465786.05,189667341.42,247750797.89,247880668.07,169710809.67,193092133.72,145037498.62,176241930.40,165571167.71,211571166.76,314237767.53,271704917.73,287766280.89,245310609.30,224558663.57,147518814.26,107455331.64,143104304.24,90137722.32,84073365.21,49024500.00,137495699.63,70744903.25,73026322.88,65594623.47,64887626.77,47696817.47,6408106.32,20839317.73,12155621.45,0.0
3,交易性金融资产,37852985.16,92661683.05,54916544.08,14283528.41,14645289.03,22425856.97,31187312.70,23935989.34,108276674.10,125016026.53,90387139.63,55472984.68,71048385.41,56358555.33,21622860.00,0,46683858.00,35043715.00,37321630.80,17981238.00,12093500.00,0,0,0,0,7171565.65,6224892.68,66076483.20,18554250.00,5691000.00,4316300.00,1890450.00,20266056.00,15367050.00,147921400.00,44019395.00,34635510.00,18385730.00,0,28061218.00,300000.00,0,0,0,1000000.00,0,0,0,0,0,0,0,1850.00,1850.00,79200.00,79200.00,79200.00,79200.00,79200.00,79200.00,79200.00,79200.00,79200.00,79200.00,79200.00,79200.00,155730.96,155730.96,3500000.00,0,0,0,8280000.00,20300000.00,89874267.45,99500000.00,75000000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,4167097203.34,4167857200.20,3578237328.90,2847382302.20,3654663273.70,3672013342.98,2986446295.58,2700294214.23,0,2295861139.51,2155122562.44,1557849454.25,0,1704188704.40,0,0,0,0,0,0,0,0,0,0,0,0,0,530841742.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,108216716.79,91361214.92,55582781.75,108830042.08,120580314.16,272293550.15,193962269.34,345129891.53,662237806.10,282669330.35,105322467.98,126838020.82,81114192.69,79891911.76,54750809.55,214311972.25,299776247.74,330172177.00,291881089.82,326294647.27,400267003.06,359428519.50,231806865.80,105986983.51,301093681.45,175602165.18,47397428.00,110717422.95,179149250.83,115905556.55,77379511.34,150796398.53,133880138.52,60974697.11,120786671.78,38023086.45,49165830.42,76521034.37,64059244.86,1600000.00,61753903.60,14053831.00,68336833.67,3300000.00,6987250.00,236628.23,1110000.00,3030803.66,5733100.00,2238133.90,3470770.07,7651275.07,3467383.63,3587826.82,5212959.72,3084570.20,10012007.76,4973290.56,2441222.28,46298682.28,4517798.22,3658500.00,2460000.00,2148572.49,4378000.00,4480000.00,2830000.00,3120000.00,2984925.00,1260000.00,0,1836000.00,750000.00,1040000.00,2615000.00,800000.00,2260000.00,573000.00,400000.00,0,0.0
7,应收账款,4058880486.55,4076495985.28,3522654547.15,2738552260.12,3534082959.54,3399719792.83,2792484026.24,2355164322.70,2434223387.99,2013191809.16,2049800094.46,1431011433.43,1896399494.45,1624296792.64,1469385345.48,1175850143.36,1211449495.62,996114359.88,825436474.77,916451001.43,951983427.48,1126499814.45,777710262.65,493570928.01,640056107.41,694344998.78,448512801.93,420124319.12,382136456.56,483637373.41,437162249.97,262114359.67,406092900.34,388061879.87,361620828.78,150436869.39,192532927.19,165848456.80,34187621.43,72787749.59,237004688.45,202969337.90,173614219.34,117409095.72,120177332.58,31364274.64,37444474.81,25734478.74,44140793.08,42255639.67,49974702.09,25870852.88,40423105.73,27766306.95,41857695.21,31709286.82,32796122.77,28186586.67,32810283.64,27416628.05,31333314.71,25016261.62,25158648.05,22041411.58,39399735.63,31987001.48,37131481.80,25235954.57,41405344.57,40267167.88,48845900.00,40806328.30,34545129.89,36026073.18,57436286.19,95616197.52,122500246.86,101002884.31,101506454.24,53434211.25,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
