,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030630,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,18648185000.00,17765873517.00,16442086000.00,24088968884.00,26801343000.00,14222333497.00,17612564000.00,20389616667.00,27459453000.00,18531230444.00,24028220000.00,26608533809.00,26394913000.00,23792583599.00,17152872000.00,18041096368.00,15340415000.00,15817831750.00,18855006000.00,20234319172.00,15790991000.00,13228000194.00,13362847000.00,11291656435.00,12317735000.00,15427262499.00,15892981000.00,17026587083.00,17798178195.00,16417121128.00,17569823763.00,18877724759.00,21368378247.00,21931219721.00,23042319564.00,24630873414.00,25946368620.00,22783240414.00,13403561000.00,11636619235.00,9641984729.00,6678186420.00,7359913369.00,7137010336.00,6697267000.00,7333823191.00,6793857739.00,5118569271.00,4474201000.00,3376295164.00,3984829713.00,3584804990.00,4105035000.00,3924852109.00,4114886000.00,4427059125.00,5766519535.00,4425190115.00,5172074737.00,0,6565420100.00,6092402539.00,3029919094.00,2146071249.00,2672528358.00,2284960000.00,2416340000.00,2017700000.00,1986540000.00,0.0
3,交易性金融资产,6074751000.00,8455991946.00,4291516000.00,4264916057.00,1137580000.00,1748738029.00,1710315000.00,2610141358.00,2231276000.00,2813509728.00,1669983000.00,2266118315.00,1855986000.00,1558543733.00,2600653000.00,2644275621.00,160789000.00,1212118564.00,1057442000.00,908052840.00,2168963000.00,1631978242.00,1061620000.00,523117600.00,185417000.00,215312521.00,630056000.00,707244541.00,531040524.00,244647245.00,124254524.00,132911315.00,156743551.00,179315199.00,569298203.00,167360502.00,410165949.00,101656265.00,98878000.00,22572243.00,30753670.00,46160375.00,92453545.00,116765477.00,126617000.00,31968051.00,21172582.00,0,0,7028100.00,0,133200.00,8141000.00,3267139.00,0,32933012.00,10348801.00,18928177.00,24070851.00,0,123907893.00,333873652.00,1285858750.00,1536517000.00,4000000.00,0,0,0,70000.00,0.0
4,衍生金融资产,159036000.00,104730871.00,36647000.00,54973850.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,8569296000.00,8551800691.00,9395330000.00,20146193381.00,17923667000.00,21111600205.00,20593658000.00,18859118193.00,20964021000.00,0,19853146000.00,0,19718754000.00,20373587891.00,19116887000.00,17554069734.00,17492397000.00,21517410181.00,19270431000.00,19547331408.00,18335962000.00,18807200745.00,16847383000.00,16819589392.00,16146542000.00,15051126608.00,13449009000.00,14133683529.00,15027307075.00,13361798497.00,10615012808.00,12101947516.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,228942000.00,165373400.00,455049000.00,5256215084.00,4272222000.00,5936928856.00,5388074000.00,6199721228.00,6170349000.00,6425211052.00,5591661000.00,5885598314.00,5771988000.00,5604208315.00,4267356000.00,4013170778.00,3957436000.00,5261170587.00,4288861000.00,5837334770.00,4736771000.00,5110572724.00,4931942000.00,5840869719.00,5498167000.00,5197595922.00,4871511000.00,6499955820.00,6822714615.00,5062384101.00,4017089194.00,5722510059.00,6755486751.00,5454572159.00,2711066055.00,3015603058.00,2567256390.00,2359294927.00,850300000.00,761255723.00,954002827.00,864994186.00,532236193.00,540952582.00,689292000.00,699371856.00,436513634.00,546362310.00,825806000.00,1082069032.00,465140450.00,614773635.00,742969000.00,898617384.00,785599000.00,983352978.00,1361344204.00,1435530022.00,1543752496.00,0,1566208671.00,2186397621.00,3598513792.00,3928752660.00,3038102634.00,2553250000.00,2119580000.00,1027500000.00,503500000.00,0.0
7,应收账款,8340354000.00,8386427291.00,8940281000.00,14889978297.00,13651445000.00,15174671349.00,15205584000.00,12659396965.00,14793672000.00,16695047727.00,14261485000.00,12087028051.00,13946766000.00,14769379576.00,14849531000.00,13540898956.00,13534961000.00,16256239594.00,14981570000.00,13709996638.00,13599191000.00,13696628021.00,11915441000.00,10978719673.00,10648375000.00,9853530686.00,8577498000.00,7633727709.00,8204592460.00,8299414396.00,6597923614.00,6379437457.00,6914699830.00,7019730303.00,5761066827.00,5378158772.00,5541618040.00,5449034320.00,4873644000.00,5180331002.00,5741027438.00,5658919819.00,4905125454.00,3639110334.00,4965137000.00,5162007419.00,5048532408.00,3803983450.00,4477852000.00,4861048831.00,4408190138.00,3887631803.00,5569966000.00,6723904298.00,6567116000.00,6887147780.00,7453992098.00,6008236560.00,5962521325.00,0,7328028278.00,6137524519.00,2198135975.00,1415923417.00,1605272964.00,1078680000.00,667460000.00,511110000.00,707240000.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,364423000.00,890674240.00,717493000.00,2163070379.00,1194972000.00,1341114468.00,1093650000.00,974044392.00,910215000.00,851475127.00,831104000.00,895953237.00,886959000.00,1048979124.00,520529000.00,555532540.00,656626000.00,988768891.00,630281000.00,645124145.00,569220000.00,875476619.00,842265000.00,674213481.00,553940000.00,1391576486.00,826806000.00,769204477.00,601924852.00,826180878.00,818797829.00,763142163.00,922102877.00,1560802741.00,1499725255.00,2077251467.00,669931219.00,721994503.00,447745000.00,849913203.00,628892365.00,463382200.00,267559078.00,294501042.00,247629000.00,322790724.00,317055136.00,320995688.00,322407000.00,416179098.00,288967088.00,357549025.00,282592000.00,528324761.00,402089000.00,512555719.00,384942963.00,738688589.00,476038476.00,0,374506328.00,1200520898.00,475099861.00,498356150.00,281252665.00,322500000.00,434380000.00,151920000.00,119060000.00,0.0
10,其他应收款(合计),2750042000.00,3127931370.00,3316262000.00,5950284413.00,5719379000.00,4337907335.00,4367933000.00,5017215309.00,3918316000.00,0,3852088000.00,0,3985897000.00,4945964244.00,3804672000.00,4252108066.00,4316285000.00,3997844576.00,3916711000.00,5657516201.00,3935989000.00,4280352313.00,3528329000.00,4030250534.00,3292311000.00,5375446686.00,5905578000.00,3902295859.00,3744666818.00,3127297747.00,3079611012.00,2871691654.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,152634125.00,118537000.00,85040831.00,70778000.00,0,65159000.00,52330965.00,53622000.00,59218661.00,88102000.00,130963497.00,80091000.00,93463978.00,80115000.00,64983309.00,49354000.00,89682726.00,119131000.00,142674916.00,177512000.00,163785004.00,110376000.00,136243180.00,130013000.00,145192392.00,151289000.00,160542503.00,222586047.00,220585536.00,210878793.00,168441337.00,218241956.00,203548141.00,167800161.00,142936705.00,143533109.00,88976636.00,53513000.00,25343382.00,18768994.00,15773334.00,40754908.00,62736906.00,61265000.00,30223969.00,17979459.00,9071471.00,7418000.00,5070656.00,2972665.00,2003820.00,1207000.00,5698409.00,187000.00,3210253.00,139438.00,107217.00,357807.00,0,2340747.00,38967.00,0,347388.00,0,0,0,0,0,0.0
