,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3656087893.42,3828625627.24,3432919673.36,1280362317.88,1237875925.91,2401052033.25,1161525678.02,1313827860.91,1857739571.36,2644108960.38,1926831458.92,2254863517.72,2145026187.36,2540362526.09,2317310437.29,2338212356.94,2421811286.85,2644743656.07,2482875985.16,736825337.96,685029900.23,1067008763.68,1121427807.83,1224099646.76,1595095784.46,1754690094.48,1687071782.30,2083553597.04,387327672.03,529102013.97,488991533.54,479704017.87,505859311.30,659075355.71,604829092.98,617646413.84,223061206.12,306122612.93,236278246.53,297440425.14,321697920.41,366290731.61,389409424.86,321518291.39,326638310.41,355000521.18,336796267.89,329819875.13,20779097.41,93232483.41,73239624.53,44511241.20,0.0
3,交易性金融资产,0,0,705923067.05,662886161.02,635311419.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3947943607.17,5307881199.44,5487618501.70,4741928960.34,4355430672.23,3591794707.21,4020647925.24,3465538842.31,2890735189.42,2645873713.17,0,2500372349.31,0,1827372436.57,0,1957740088.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,155393566.21,220722763.13,157253608.01,177232038.37,210467401.97,202487680.23,115713927.73,146151721.18,132182455.00,93423669.50,34801375.00,11687952.72,23774633.89,29556818.48,11418073.38,21701679.90,19144079.83,17797798.48,18145216.27,17368116.22,15361026.88,13468357.68,13101389.25,8339181.02,8392558.21,55055478.95,6733105.40,8934000.00,1884000.00,4903600.00,1603096.00,1211518.00,1778000.00,2760000.00,130000.00,360000.00,382500.00,0,150000.00,392090.00,327000.00,127000.00,0,400000.00,5662100.00,6331520.00,250000.00,0,0,1300000.00,359902.00,3043000.00,0.0
7,应收账款,3792550040.96,5087158436.31,5330364893.69,4564696921.97,4144963270.26,3389307026.98,3904933997.51,3319387121.13,2758552734.42,2552450043.67,2870276356.07,2488684396.59,2120315455.87,1797815618.09,1932708447.77,1936038408.55,1656729400.72,1429562774.73,1615771492.82,1487029060.30,1261689244.67,1192225160.12,1133480062.35,882796762.91,742518394.19,674961932.78,712839778.94,560006757.71,478331723.81,406620173.51,444264009.56,388797986.74,344340695.21,278900479.68,219931261.80,204810176.59,179682828.08,178319884.02,137519249.79,122902580.37,100440057.45,129577695.30,126367399.52,106012221.71,106414481.62,99738163.36,89736584.80,102192300.90,107600872.50,91680523.53,84779898.08,64739253.58,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
