,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,890618213.80,877682003.26,986723644.92,834904469.89,809920296.96,708386814.92,548772461.73,609444141.13,568868636.19,520667580.70,340118621.84,398411156.34,432355633.81,387511140.49,391478870.08,509638428.23,441025924.92,334149832.28,313552123.36,391415793.77,373366344.80,404271474.73,682680667.80,703502297.01,661412155.67,568890079.04,620452513.96,443550366.15,439003458.34,652190762.80,699254356.45,761872556.14,777520284.39,782708604.81,851936131.79,975361421.12,1115975099.98,1115265734.52,470933757.44,700934620.26,666161521.67,455052539.81,434165619.41,428032119.61,469600459.48,700448398.19,937082975.15,1113788137.54,707440656.34,498358234.91,364414775.38,444482471.84,316975604.04,442041855.39,216989940.34,256433648.11,247628499.33,248090532.34,444889284.25,725961836.02,744814977.75,606099238.45,744364848.68,578179403.67,294522345.74,351951770.49,344448493.57,372993898.37,130865462.36,233183027.88,307221589.19,304586557.50,122439917.12,128074429.79,105856987.91,68905706.09,130844650.29,222539625.11,184141135.42,72941646.00,60722834.00,66047804.00,0.0
3,交易性金融资产,0,0,32850000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1469020.00,3369510.55,2977643.25,3049138.55,1971720.20,1925312.55,1875277.50,1957246.40,2022485.50,1929184.00,2183427.05,2274219.75,2032639.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.00,5000000.00,5000000.00,5000000.00,30000000.00,0,0,0,4801940.00,4801940.00,7000000.00,0,70000000.00,70000000.00,0,1000000.00,5000000.00,11000000.00,35000000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,95461804.24,133875783.82,142014830.09,162458004.16,127360575.47,90175101.56,87897112.80,90101205.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1000000.00,1000000.00,0,0,0,800000.00,800000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,0,0,0,0,0,0,0,0,0,1312612.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.00,225000.00,0,0,0,0,0,0,0,0,0.0
7,应收账款,94461804.24,132875783.82,142014830.09,162458004.16,127360575.47,89375101.56,87097112.80,90101205.77,74175769.00,82951703.86,78033000.84,67068140.00,108898074.26,101050745.04,74562108.78,92783862.13,69671265.81,71915487.56,60104252.92,59119311.18,39292045.23,34033464.85,50726211.25,74560364.42,56634295.11,48789021.09,57040647.99,63312916.34,28838073.63,14119600.43,21645746.82,32226065.98,13204832.62,15517300.85,13628384.49,23424817.91,30587889.56,30760676.13,29500146.28,35364421.11,46809820.52,48222136.09,35984116.80,38504711.50,50536712.74,47568199.62,68393209.45,57373054.45,82490919.16,272443023.44,215388090.92,170819432.26,210716932.15,183508094.44,151829989.33,133987239.61,163192247.53,149899929.39,115033821.25,115777715.08,138473646.61,112536893.14,97679339.95,91576908.76,113325708.90,59284611.61,86575917.09,69773169.08,95380077.94,71466071.00,63529383.31,54489276.44,70980436.86,51970083.78,63364924.47,58300184.83,52754695.12,46696428.59,23480425.93,15337945.00,24648966.00,13568987.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,124342132.61,58379172.62,39861731.99,28927647.22,77161172.54,65034319.02,62806243.24,36833470.83,108083109.46,65073007.75,44902321.16,38382495.17,38585225.01,38429555.17,41175525.63,37453661.60,104667209.82,70805234.84,76718337.78,45508479.33,86939647.81,94630899.43,340471023.58,282555141.37,167263812.73,115250278.32,73673151.22,61633609.28,88856729.44,83037774.37,73881488.88,59945322.60,130470834.20,142404453.75,86788003.96,96601243.94,165932895.55,181343525.13,176153060.46,131303185.61,476525075.27,396516433.86,315679393.66,226164014.96,286427169.41,231857575.78,158090873.76,90427109.56,161331896.60,125606969.99,146065230.74,94484894.47,172226868.25,158980761.84,98943406.02,108519861.49,412247384.53,337922300.89,364623943.92,257184215.19,231743602.21,159291230.28,120767306.01,60111555.43,135037643.42,118989001.04,67339866.87,25185014.93,18774854.69,9237819.58,3901207.49,4227890.63,88024659.88,63034534.88,127943902.64,114522765.74,48536749.24,39991606.55,46466568.16,28560039.00,15897248.00,14192395.00,0.0
10,其他应收款(合计),299236802.72,282073142.12,248318487.47,278160858.11,365162247.86,361831222.53,312418915.30,259694900.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,8444238.42,0,0,0,0,0,0,0,0,272634.62,0,0,0,0,0,0,13625000.00,48625000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4340622.42,0,0,0,3054503.66,0,0,0,3205807.28,0,420000.00,420000.00,4542522.21,420000.00,2570839.52,420000.00,3620099.37,420000.00,420000.00,420000.00,0,0,1871331.47,1871331.47,1871331.47,1871331.47,1871331.47,1871331.47,1871331.47,1871331.47,1871331.47,1871331.47,1871331.47,1871331.47,1871331.47,2135955.98,1871331.47,1871331.47,1871331.47,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,282073142.12,0,278160858.11,365162247.86,361831222.53,312418915.30,259694900.46,303672439.95,321241177.70,303333108.75,311020676.24,313489795.08,311984576.17,305283056.74,291381075.06,290397094.29,253491835.67,321187645.14,298305542.49,296682397.05,144896094.10,150786054.22,169653712.25,229379872.90,222778381.77,329727890.28,327005862.75,314531286.80,315377854.42,289706297.23,342265710.91,346792883.02,335903919.45,333810137.75,323555880.71,377522104.11,567624762.98,558222033.19,539972355.02,526461125.85,331113243.86,484557599.97,444368820.53,558580444.65,428486752.14,380435257.83,293153710.86,237573041.00,255511074.57,306487228.33,266679401.89,347194921.11,381332473.80,398963745.81,384843538.30,471257057.98,494412167.11,407777400.60,320473969.28,312583631.82,346478886.84,267318238.52,193393921.94,199662418.54,168408568.85,169869525.32,167222125.04,152332802.67,95036246.14,118043651.63,77026762.50,118756390.86,141491695.11,63846620.27,43392512.77,120956906.03,53217994.19,43314921.79,16802787.00,26580331.00,12218397.00,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,1977983371.16,1964878516.20,2079663453.32,2069127796.11,2299689511.86,2226574078.04,2369076242.81,2288545752.21,2269325297.37,2266537058.37,2356642955.01,2335715585.20,2489348905.13,2538618465.08,2533485592.91,2535373114.07,2401237882.31,2323161608.19,2298347076.97,2295585754.31,2260911246.89,2342658668.04,1893610574.97,1843923369.76,1751488395.59,1967091344.83,1827044618.21,1876104771.71,1653475031.08,1593878906.40,1753579030.27,1794453447.95,1937062911.71,1750490737.50,1700525117.80,1688607631.59,1866066227.62,898783728.89,1334420542.77,1441262785.52,1274602347.74,1367209470.67,1221225457.65,1250241304.59,1149433090.47,773720768.87,765155210.90,1270473034.25,1711898614.92,1562416428.48,1384884467.01,1329452791.43,1027637483.87,1157299694.19,786940472.62,666428169.92,279297210.12,293109957.03,483777298.60,445410182.75,772604951.99,775158170.01,618515102.71,508086820.10,582741668.15,590603059.46,461823146.87,340177662.66,143838764.96,84185734.62,63964682.62,47669009.65,18685128.22,21956051.21,30901524.26,31594374.84,33181109.48,37835624.05,20978177.20,13545531.00,10811923.00,23898004.00,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
