,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,691865545.01,852515551.17,1050086006.60,734491438.46,622964761.59,671159632.51,509705194.71,661374572.03,436222913.47,421025710.03,558342709.31,134905090.30,414833601.73,312390302.00,325402236.63,573123081.99,617812957.03,912526569.95,869638389.50,950913416.67,307776448.92,306883507.54,297808181.80,176826382.14,131617051.46,22671602.19,36543919.75,16488372.23,0.0
3,交易性金融资产,0,0,0,0,0,133149436.05,94553594.07,99377155.01,95420762.18,114224342.76,129017661.07,219250132.37,212720768.36,395786904.00,158182436.11,287125360.19,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,369904637.72,364921644.91,376238488.73,547086326.55,421792494.58,431537885.07,545541427.79,527186412.40,0,346498445.24,0,57780506.05,0,60520341.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,369904637.72,364921644.91,376238488.73,547086326.55,421792494.58,431537885.07,545541427.79,527186412.40,335592612.50,346498445.24,327906239.91,57780506.05,48391989.05,60520341.09,46836768.21,61265274.46,60950977.97,60156371.23,53729978.73,54422429.62,33174768.35,46958596.47,36610433.75,36649565.37,28792169.23,18043493.23,15635935.22,5273154.06,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
