,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20120630,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,152539980.21,179628320.97,371161971.85,278524470.13,200452729.20,422313118.76,601315071.93,185884538.62,148665264.43,217362508.12,344488703.63,607629302.47,637995629.10,552374957.00,685771530.35,681958261.98,800865874.72,237439916.69,175809050.01,227606920.36,198047584.78,183407824.62,304745721.14,209843694.77,256748694.58,216015644.55,231860206.44,310489892.52,138636538.69,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784340.45,107022.31,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,472596139.05,477598708.46,531648421.03,617498093.92,587448825.26,552452651.51,555333401.34,576709471.97,626989577.58,0,781597193.28,0,530343976.01,0,478960679.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,31543675.73,156488565.55,165278763.55,217714972.56,241584591.03,238762140.90,172207819.36,192157630.63,251106538.78,309151458.05,402280931.19,278103133.65,158002038.40,100543478.50,98528265.68,74394653.93,107365615.14,46291295.63,72474004.27,87139952.15,148881985.85,23509420.66,125039690.16,112237850.61,130820334.15,168699230.34,150742751.07,16953318.77,27732951.79,0.0
7,应收账款,441052463.32,321110142.91,366369657.48,399783121.36,345864234.23,313690510.61,383125581.98,384551841.34,375883038.80,329140414.80,379316262.09,376322381.17,372341937.61,327921996.87,380432413.57,379968239.75,327606506.70,354852045.60,366855031.69,396953881.75,355634601.21,329079924.62,326803012.95,329142301.85,330398295.51,357778376.53,271955203.11,284452074.43,282223160.08,0.0
8,应收款项融资,138041755.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,56383323.43,79101183.65,47716363.03,37308445.04,31634044.46,35839302.73,30303673.99,43672258.23,37499049.67,41627019.23,25620409.68,22209069.72,22459020.49,51839184.33,137726491.04,113217791.39,75037770.71,80709342.86,60325219.30,77464985.87,54083868.53,121195712.46,137151822.23,89931132.40,35359843.86,108483683.66,111060473.82,271921685.15,230194516.37,0.0
10,其他应收款(合计),10976384.48,2772391.34,4404391.45,7779832.67,2223235.02,6289819.04,5277427.86,5283121.44,5291137.57,0,6787579.81,0,7861018.05,0,16192653.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,56021.33,622013.66,137589.04,838114.29,1116171.38,2324525.62,7161275.72,2793515.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
