,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,662958370.83,720291519.60,751428352.94,390731819.97,289896426.45,331284536.42,389688892.65,465095224.63,327521053.38,413328775.44,360391190.26,413832273.36,354607264.01,353133228.55,372045668.78,418951452.73,426634132.07,451500198.98,573675901.42,585822977.72,583627309.20,591140989.81,600345943.21,611134405.45,610387021.73,621257892.08,618567547.10,680760176.67,656446861.03,676585278.14,680408772.07,695033407.83,688307305.64,687313527.49,44295350.39,62618044.80,26507436.95,11776903.61,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1268437046.53,1258042103.36,1302459696.01,832686135.36,836732403.27,823744987.19,809461566.30,829219781.67,0,695583912.47,0,696593663.77,0,587815223.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,12524658.25,16356160.15,15269801.38,19806056.78,20594130.05,15100178.31,17699382.00,17623721.24,12777024.02,16837246.13,16247712.81,19464260.00,7807174.00,7442881.66,6682424.00,3332000.00,2890200.00,4067700.00,7686123.20,8073623.20,6260000.00,5349393.86,5993500.00,6087000.00,5402000.00,2500000.00,2410000.00,1350276.00,3169026.00,2900000.00,4400000.00,4620000.00,5414440.00,7834440.00,6530000.00,9730000.00,905780.00,0,0.0
7,应收账款,1255912388.28,1241685943.21,1287189894.63,812880078.58,816138273.22,808644808.88,791762184.30,811596060.43,780439634.11,678746666.34,652887057.26,677129403.77,657514395.74,580372342.11,144429157.89,134231094.77,150449918.38,152405863.21,76975934.39,75458649.16,74821431.56,83340742.56,71729623.49,62690344.75,52981825.90,53375880.89,50125967.75,38771078.21,33676453.02,33125668.15,26261922.46,23265188.52,20615591.23,15236342.81,23793206.27,11420645.99,10285781.10,8393671.40,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
