,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,4597813878.61,5061298717.46,5021183078.62,5274575481.77,2779044222.23,2416211757.84,2403044732.67,2427553920.43,2538459674.10,2858470647.28,2781625603.16,2348404403.63,2722991427.71,2365366791.31,3860224583.97,1270107624.85,1161831265.31,921922974.49,1019673266.37,1242083902.57,973464659.52,81051008.08,43214732.73,88425975.27,40414691.07,130626254.33,50124203.35,103102793.44,34451787.40,49730900.94,54438978.15,150558058.79,64743265.13,52601628.39,44274735.34,146218087.94,211101987.30,71685315.03,37963186.82,32884734.23,42267312.04,44123858.17,55912474.84,58261752.13,48075315.92,80828759.18,51562083.58,81462918.28,46753677.30,136971088.84,74515931.80,114428006.58,103962472.27,134019682.54,135762408.49,240149865.46,175916698.87,186881626.99,184706225.86,247307505.12,242692483.72,250754104.70,53317336.65,53854849.19,64702873.27,0.0
3,交易性金融资产,0,0,0,0,0,0,0,22326.42,2073626.67,2062062.66,2000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628204.00,30607185.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2180203886.81,2071047219.71,1852984792.93,1849891574.85,1809911298.60,1681713031.10,1553017936.00,1403082660.04,0,1247544088.67,0,1169214193.37,0,904316389.58,0,0,0,1217797967.36,0,0,1198973529.94,0,0,0,436897236.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,86756547.25,192745969.10,187822876.77,236046419.88,118947009.96,187663819.68,143460824.86,188553352.22,81484565.49,115524813.37,92014105.45,217109554.50,105951495.24,112386731.50,129158498.50,314070585.93,215959228.24,246836445.08,254778124.71,468493265.82,258887861.15,176551960.64,142497144.50,313865069.97,103164455.08,204942645.41,199845966.19,359995064.41,151067322.48,188066555.96,80944705.34,268294236.27,136408507.10,173256987.69,96762412.00,224402114.24,105618668.99,190898786.36,92713396.04,234771346.42,75483218.29,177578745.27,80572234.86,162484496.67,71795921.93,145802613.74,58560961.24,153255919.87,71059378.89,148713751.83,40698106.49,45322795.07,55844926.10,94523519.06,55467324.11,35300218.38,51113280.16,79739329.59,28535633.19,61785431.75,22133580.52,34930398.28,1083000.00,15245352.11,17993145.92,0.0
7,应收账款,2093447339.56,1878301250.61,1665161916.16,1613845154.97,1690964288.64,1494049211.42,1409557111.14,1214529307.82,1511540613.28,1132019275.30,889555858.53,952104638.87,953778628.94,791929658.08,712781786.12,739427081.70,965288044.54,970961522.28,685411238.86,761309617.07,940085668.79,160918319.00,221703298.79,78940719.47,333732781.13,184195482.91,238432376.75,50507853.90,372097528.53,222104832.35,299115522.74,49885271.57,312741562.08,197320101.48,269603469.24,61819828.97,239563946.78,125540935.31,236508780.42,58931864.45,264729722.62,154640069.43,207587341.47,86638307.62,215848125.09,128072095.84,222316898.20,45843800.74,218906983.65,117055143.94,173937373.98,47544968.62,182733857.37,105523577.19,159306453.58,45434769.66,171035282.33,104828073.56,128197591.53,52684588.79,139658841.43,92345975.74,40245019.10,36894320.93,40998353.62,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
