,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,6654029547.94,4278140219.65,4919809706.17,4861112161.78,7663903870.27,7768676984.25,6292134443.69,7195181661.46,639981407.04,1719171571.40,1439318313.22,967820829.94,1105146968.28,1964816376.01,1295826224.43,949016456.63,640652558.98,788450249.66,1241848165.98,675474607.94,1366166512.24,1928461448.16,1894827748.49,1857389728.38,1644583860.19,1438718220.47,1284146394.40,1162738519.39,1090762056.65,931818277.34,840764905.33,651410319.08,720940051.79,761187222.20,696483832.88,580652874.13,421230875.96,481108678.23,106884152.13,171139462.80,465756676.43,422875039.85,440588436.23,340032155.09,345756644.01,525298770.70,294630150.25,406571890.36,303889396.26,214821241.81,151769927.15,203249242.47,299232128.45,238998990.69,125818200.92,107837489.00,164640312.73,309765410.85,265072237.47,386743363.19,246437402.85,288682131.30,44667291.59,66668081.84,57446575.35,73195685.74,389793014.01,464627338.34,49003660.89,282687695.73,78464865.33,188327140.12,497198217.95,350404336.49,193907739.17,78946555.30,44900511.87,45042626.56,18312494.12,48554171.68,0,55289832.47,0,26908996.06,0,26715138.57,0,112812667.58,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000.00,0,0,1000000.00,1000000.00,0,0,0,0,0,0,0,0,0,140000000.00,140000000.00,165000000.00,165000000.00,224500000.00,224500000.00,60000000.00,998684.39,998684.39,2762625.00,28382625.00,29362625.00,25076150.00,29209200.00,0,69365400.00,0,69380400.00,0,33314801.80,0,21049801.80,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,19921197.99,9095515.07,8006664.22,11667602.01,9907789.46,11689065.29,7856508.36,6715511.25,2041666.65,1522353.14,0,0,1429.80,1429.80,1429.80,1429.80,5190.30,5190.30,5190.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,248000.00,248000.00,0,0,0,0,0,0,0,0,200000.00,0,0,0,0,0,0,0,0,0,0,2799140.00,3492901.33,3822983.33,2000000.00,112500.00,55112500.00,55000000.00,65000000.00,0,65000000.00,65000000.00,80000000.00,80000000.00,67530000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,19921197.99,8095515.07,8006664.22,11667602.01,9907789.46,11689065.29,7856508.36,6715511.25,2041666.65,1522353.14,0,0,1429.80,1429.80,1429.80,1429.80,5190.30,5190.30,5190.30,5190.30,35169.20,35169.20,1350169.20,35169.20,189641.00,187231.00,468861.40,549023.40,524823.15,1570728.15,1218357.70,3342244.70,43893977.60,38698183.60,54197381.95,26247750.95,37815061.43,35835254.01,84860777.48,167072393.48,85617616.26,85580205.23,51324344.19,76318934.77,59466396.50,82044769.64,95492124.05,151848502.31,68524343.80,140709562.49,160336857.56,106831488.99,50704771.52,84603179.72,128383795.87,129628133.16,101719171.24,42545097.24,55707853.82,124620702.84,32143281.10,31227449.69,25031488.64,29575147.70,40041076.47,34832050.64,26678538.13,27678129.28,33148016.21,34671327.78,93100569.98,59734479.80,14706393.21,26157747.50,28169211.64,21105943.68,60507384.08,49787206.94,20958071.94,20898742.79,0,195357387.29,0,272382294.76,0,225012228.25,0,126725810.06,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
