,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,123507471.12,95796497.38,35837736.55,125175826.27,199931767.31,299332497.37,455054098.29,280946210.16,242961467.71,320922077.26,376387585.00,968463899.81,230851571.65,70009109.01,105366622.33,503480166.09,149909648.75,37811192.56,33231533.54,36547008.11,9776277.75,6283849.65,9924661.10,36818712.02,19103108.75,18302557.49,14370838.13,17325938.65,33054830.93,43249396.84,42336903.62,44704058.90,54925288.20,94232448.69,265474921.20,358216172.84,12800535.81,31388805.65,27832586.25,32844267.45,22514467.32,16987661.01,19912450.01,54000061.38,238894260.58,90787066.80,110428988.70,118570648.93,233464657.00,235588423.00,240784509.00,230195547.00,220318349.00,655125704.00,643390688.00,210016005.00,543622265.00,506631864.00,484701185.00,494458527.00,429887365.00,414805932.00,438445287.00,456037821.00,336648766.00,367738291.00,361104868.00,373877100.00,260966572.00,233233239.00,199974020.00,205762666.00,135805337.00,91033117.00,27597866.00,14360945.00,48266515.00,21571946.00,4926295.76,7916567.80,0,6666654.87,1813907.50,493988.55,604161.73,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337456.00,0,150000.00,0,0,0,0,0,0,5658033.00,0,0,0,0,0,10022314.00,0,0,0,0,0,55138.00,741035.04,917935.04,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1670366083.74,1563145154.41,1522125715.24,1582145328.34,1250798645.84,1116851401.53,1021338659.50,978161693.10,0,734346659.74,0,622994545.32,0,334672646.63,0,0,0,0,0,125191352.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,197614654.15,84822635.42,72978580.79,243755527.28,183879573.63,124557492.58,146975522.93,242798351.87,89345305.35,65021923.76,124580890.10,160118175.20,46353864.07,24977155.67,29979521.73,9790413.56,16860995.13,13603450.70,13333711.62,10667787.06,3803471.40,6920770.34,10840999.28,7855345.23,4975493.08,3809155.24,4029739.12,5585099.13,6937304.00,8516767.84,3465757.56,4943137.05,12671493.88,15373629.28,13798538.81,12099988.03,5420372.11,5500826.56,5473376.28,7679656.09,5761976.97,5978162.98,8111272.53,11786159.43,21554703.82,8086147.14,11134386.92,3685567.75,2976425.00,2973258.00,6497176.00,2555130.00,23630147.00,4025393.00,4262452.00,17087401.00,0,6223954.00,13791314.00,20831625.00,6628356.00,14746329.00,51043891.00,32044741.00,22236876.00,0,12003288.00,9441907.00,12324840.00,2731213.00,5983960.00,10022314.00,6637460.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1472751429.59,1478322518.99,1449147134.45,1338389801.06,1066919072.21,992293908.95,874363136.57,735363341.23,696397046.37,669324735.98,519599286.40,462876370.12,395162192.23,309695490.96,238212490.05,172455753.47,142366288.31,154156163.15,134292380.98,114523565.33,148204815.71,118910824.72,100584732.48,90435139.34,93476810.27,76164710.15,97898590.76,82850998.73,101424217.25,90737136.54,101309900.31,82594681.71,97788915.17,113459097.07,94880835.15,92157917.93,89279209.63,102879463.61,110963667.50,99317829.60,142287877.84,156658312.70,173167792.26,180141161.31,322975466.46,346516779.35,316391463.61,347545401.37,276248003.00,176849769.00,235456876.00,126586185.00,113166793.00,153948479.00,176934872.00,158192439.00,196700887.00,209023924.00,235355476.00,202668591.00,232841929.00,245804759.00,253446733.00,213482486.00,211065033.00,205997406.00,220171218.00,185291271.00,238767867.00,234223047.00,241066378.00,234710556.00,200486594.00,114570982.00,56201088.00,55787018.00,46206546.00,30535517.00,30137604.99,40737239.10,0,25032533.47,3508102.18,2128255.34,3326594.79,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
