,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,33902215000.00,32970042000.00,46358841000.00,44496381000.00,48041523000.00,37273859000.00,44981338000.00,36033007000.00,34029684000.00,28938565000.00,27509330000.00,27765442000.00,27209229000.00,31190966000.00,33138800000.00,28632653000.00,27115557000.00,24617779000.00,27822335000.00,24128657000.00,22274468000.00,24650341000.00,23808992000.00,20860731000.00,24806284000.00,25600767000.00,25643778000.00,24803973000.00,30067365000.00,25474424000.00,19661618000.00,20548946000.00,22740084000.00,21128696000.00,19975007000.00,19707889000.00,19351838000.00,22347265000.00,22590780000.00,21568655000.00,21960978000.00,17859111000.00,17359896000.00,13443959000.00,10574232000.00,11524954000.00,12523448000.00,8445093000.00,7465293000.00,6780309103.83,6896397891.26,4694270945.40,3339781078.30,2568313282.49,2444965738.83,850155712.38,703283887.80,601531211.48,731860148.01,527818613.88,530596869.84,599930427.73,95436394.63,103145913.21,65684077.01,178721836.68,0.0
3,交易性金融资产,11970008000.00,7243083000.00,8510978000.00,10346194000.00,15720394000.00,10353866000.00,6716348000.00,2113135000.00,2789778000.00,2588369000.00,2422503000.00,1500624000.00,2228633000.00,983226000.00,703582000.00,677657000.00,678871000.00,1207305000.00,2667397000.00,3313652000.00,2644705000.00,4214162000.00,3465100000.00,2854880000.00,2862077000.00,3670013000.00,3035472000.00,1511749000.00,0.00,0,0,0,0,0,0,0,0,0,0,7378000.00,7378000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,11854830000.00,12990732000.00,10188122000.00,7272074000.00,6680690000.00,4057752000.00,3688939000.00,2948200000.00,2408213000.00,0,2155385000.00,1452138000.00,0,0,0,0,0,0,0,0,535579000.00,0,0,0,671652000.00,0,0,0,1273489000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,4660366000.00,5764033000.00,3942971000.00,1817784000.00,1265543000.00,0,0,8291000.00,19033000.00,6895000.00,9011000.00,25960000.00,32584000.00,14130000.00,569000.00,274000.00,4925000.00,1883000.00,0,788000.00,0,1222000.00,787000.00,235000.00,577000.00,24500000.00,0,2002000.00,2987000.00,50000.00,0,8141000.00,7265000.00,3004000.00,0,0,2505000.00,0,100000.00,3300000.00,6874000.00,1079000.00,92000.00,7400000.00,0,17666000.00,2068000.00,25595000.00,24447000.00,2200000.00,1391762.40,3412272.04,1567300.00,2893491.50,1566410.00,860000.00,175000.00,0,120000.00,100000.00,0,290000.00,0,100000.00,200000.00,200000.00,0.0
7,应收账款,7194464000.00,7226699000.00,6245151000.00,5454290000.00,5415147000.00,0,0,2939909000.00,2389180000.00,2451761000.00,2146374000.00,1426178000.00,1103531000.00,1153553000.00,1104725000.00,725887000.00,705617000.00,973134000.00,1108414000.00,1002109000.00,535579000.00,796194000.00,734218000.00,776070000.00,671075000.00,792782000.00,1673862000.00,1447194000.00,1270502000.00,1308100000.00,858680000.00,1180477000.00,1841778000.00,1394822000.00,1427401000.00,1292608000.00,1104611000.00,893895000.00,820810000.00,650737000.00,347024000.00,232092000.00,224281000.00,123146000.00,110127000.00,212399000.00,241932000.00,178420000.00,107844000.00,158215050.92,105294058.13,77019749.75,90521487.19,191615545.67,185733850.47,267272202.28,205791034.45,183745003.23,97573766.88,129020012.40,63884867.33,97604327.77,68080928.53,32283878.90,24615873.35,30453041.08,0.0
8,应收款项融资,497858000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
