,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2201714444.33,1909718767.87,1711911090.73,1705965028.26,1540064537.69,1526376074.35,1285543378.52,1430865567.36,1311076401.23,1233200336.44,1522323120.85,1423883848.14,1387908294.99,1148990355.59,1468943910.85,2186547772.64,1833117994.57,2104082815.86,2596937286.70,2620536199.10,2486250953.99,3947321044.78,4301574768.68,4136067938.34,1089052824.15,1129505224.87,1244787667.63,736011118.70,965967344.79,695284224.02,841905655.69,906749446.45,1085210290.86,1024545615.09,1080917573.10,1472213386.01,1621973836.96,1537741600.17,1587607009.57,1687019585.33,145719574.18,52834870.41,57479706.33,105246718.81,38393341.01,18277882.01,0.0
3,交易性金融资产,794252662.92,9986405.18,12918794.14,15288231.90,5166182.93,8211699.80,8381964.72,8683274.21,7754940.28,8195400.55,6553910.56,8771355.72,8904000.50,7292424.51,6794537.73,9552757.17,11435036.09,11538156.22,12980238.40,12810233.56,12090269.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,4168219709.59,3733038722.28,3503132368.02,3033789519.29,3146759629.34,2799382065.03,2556265397.43,2245020325.19,2332819077.08,0,2062842740.67,0,2058553565.44,0,1895429909.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1193447223.27,1053732069.09,835120150.14,672132676.51,652790794.18,454558118.64,401794340.19,411030221.58,332466685.65,270280327.28,253928059.67,293819094.15,335985359.54,158328558.23,130427907.91,270074874.50,316877415.07,217041193.84,180688888.78,287565653.64,424083567.71,179889054.27,110476608.53,387599745.11,224324880.66,166887441.61,100253725.76,101464291.50,179976612.55,31651626.70,23486224.40,36854666.00,31323588.00,14388917.41,28799181.00,38648651.56,48160310.80,17008036.50,34068785.00,29052802.00,15324625.99,24685680.00,9585066.47,16187185.00,17802508.56,7859752.40,0.0
7,应收账款,2974772486.32,2679306653.19,2668012217.88,2361656842.78,2493968835.16,2344823946.39,2154471057.24,1833990103.61,2000352391.43,1828148025.08,1808914681.00,1807548536.08,1722568205.90,1671310583.06,1765002001.19,1769435548.11,1833093510.38,1902104652.40,1876935842.05,1995813215.51,2043907899.03,2116192579.55,1917495514.40,1640415746.54,1605092605.04,2092916351.72,1700129080.20,1076779560.41,924969961.77,1055935282.52,802052152.73,538437738.01,524964568.48,482691957.34,412992525.83,244729924.84,214489128.18,327817200.51,219037383.77,136000301.87,101101490.69,104488349.82,117370424.24,91187127.60,77311784.40,36782546.70,0.0
8,应收款项融资,150541432.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
