,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,373948130.21,346365278.12,374511699.55,345097950.94,451350969.04,478989758.24,644769250.76,396888124.25,419690591.62,505353633.09,364883884.01,351960804.08,402544831.59,293127847.62,580789301.61,704468946.19,475976946.64,550531931.73,492552705.32,285019958.26,416928835.89,534845656.26,441971448.82,540833979.63,453197042.17,777556489.69,531314701.19,941799048.02,611523747.54,653127866.18,815527701.16,728870991.60,683202916.95,853416697.28,1007697652.85,1069719843.22,317165611.92,283936947.54,558326723.11,787255569.46,464672570.79,452502346.64,328104440.02,375766808.17,435088890.52,236713484.49,532228827.01,460807300.52,459952006.98,454376662.51,607034256.01,508094351.15,139220717.64,122054075.57,156653134.32,130231307.56,120327038.05,164514989.92,120403947.00,140235613.11,47575141.02,60667509.23,62990324.93,158322395.45,237887037.12,19639622.01,20247359.10,6502864.45,10933537.76,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,207371431.02,187448855.22,182600661.78,175988788.75,324833678.60,262218706.90,237123609.33,241626912.30,0,230061952.93,0,234662137.72,0,275782165.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,5741879.00,9200283.89,13958159.55,14406150.00,11750696.31,11348000.00,8651035.05,6698798.61,3500000.00,10150795.00,17767406.49,17725536.76,17246822.50,14146949.00,14314540.29,23353496.79,21804078.20,13303044.75,7478073.51,13488121.88,14094802.42,12241812.44,11802515.02,11400000.00,7693383.19,13128434.67,18956755.18,11202915.82,12581104.88,8177600.00,3676358.00,3129400.00,8257800.00,3707800.00,4518600.00,3300000.00,1208000.00,4920355.00,3922509.00,450000.00,970000.00,1670000.00,800000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,201629552.02,178248571.33,168642502.23,161582638.75,313082982.29,250870706.90,228472574.28,234928113.69,243528416.64,219911157.93,214809385.39,216936600.96,214660952.24,261635216.21,318567728.93,290578079.45,277475189.58,329713780.72,314777314.44,288655722.95,224832909.70,279731506.37,270493673.66,259381719.74,302572681.36,305274514.80,295797566.15,315883600.89,277998118.68,316558235.85,316413722.58,310441748.30,321180138.40,286545832.14,247393562.07,263948927.89,255326450.83,261710455.90,206836345.56,186838551.13,160621032.97,191608562.02,143686151.04,92631465.45,168454171.02,172858951.77,151448862.83,173455471.49,175897176.83,165666887.78,133263951.93,138233403.87,136238757.19,176954218.07,156366673.68,117200821.87,100887539.19,110002207.64,65216699.23,102581082.96,84379711.59,87728697.39,84721563.14,55712392.03,62135804.78,57550336.84,61829167.54,64759187.83,43728528.72,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,89715860.25,51384666.22,82287185.22,72955785.30,49186324.98,105064272.73,60723673.03,63203793.39,51398292.30,59214057.84,51963806.75,63443240.27,33482641.55,45324067.14,62283743.52,63386961.19,109240387.56,55336891.27,126971186.07,121890622.11,248743517.93,290207935.33,240675774.42,214343369.27,179465890.44,145842181.55,116862472.76,44005254.06,55602099.10,75947015.52,55790619.99,60022716.51,288544132.71,223045361.04,234109744.35,228665587.49,143500105.25,140922568.07,133351551.72,83898225.34,68432090.07,41965209.07,77003487.03,50601286.02,44914258.76,58994278.51,935199.44,94935433.30,60872760.23,136191151.93,51928299.98,42470220.27,47670713.15,24457226.23,43491374.91,19646177.01,35695622.37,22271727.83,34575949.73,10547892.41,17572373.55,24394174.15,12361519.93,9635940.93,0,0,1426960.25,41553.39,2187487.03,0.0
10,其他应收款(合计),39017011.44,42651738.18,26482590.99,35578910.55,33718895.96,33052698.09,32833130.55,34384260.66,0,36515475.60,0,24632682.51,0,25337076.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,42651738.18,0,35578910.55,33718895.96,33052698.09,32833130.55,34384260.66,31193075.16,36515475.60,23986461.99,24632682.51,14260470.62,25337076.63,14137144.72,18677179.02,29875106.76,51613991.54,51335390.95,59367200.89,62850671.46,55585479.76,58690584.95,46549048.29,60552767.14,60604636.29,61970143.24,47860226.70,29841143.90,29690664.86,35965364.09,25989391.61,16086296.60,23861325.45,32114141.58,23135930.70,36126385.23,20829896.37,19827572.47,27119659.48,17827620.86,25437376.28,20652687.40,17321176.66,25511066.15,24419833.08,22255643.67,10180695.07,16308638.04,11971173.77,7923571.39,5827102.10,12627408.24,9945138.04,8535036.77,7474932.29,8729032.14,6474708.60,6211475.42,2225270.66,3354023.43,1635147.75,2397035.27,3274526.46,4323171.78,3107997.01,3535493.01,3655068.26,9116298.18,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
