,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2105320725.31,2768963451.17,3134944956.23,3556554788.02,3995174700.81,3584084659.07,3994999190.03,4566540810.99,3899429932.66,5368204022.28,4549289121.43,4640724486.56,4932558469.64,4983927876.21,5728836606.53,6117966253.02,5583033090.72,4673686870.70,4772153042.63,3685762962.00,3742883178.47,3488624971.38,4507632461.41,3864374132.70,3636285418.67,3355943951.52,3563625811.12,3138064163.67,1872123497.32,3206116439.63,2828186512.38,2828038218.73,2189375658.30,1235948431.25,2047352012.32,1775619613.14,1676846066.19,1965789641.13,1831482975.93,1526077908.13,1798266878.08,1178324670.88,1249015736.77,1341304257.12,1194244743.66,1075880427.44,680852910.21,1349162711.51,1242041885.63,911635913.07,1028699822.11,824038885.92,1110362765.59,817796877.74,1195489869.18,1588136019.99,1526910523.78,1229748058.04,1023125331.59,1106038103.36,1086412239.02,762747619.31,489673873.75,932726735.38,975777411.16,885611947.32,712275081.30,1006908234.21,1091905197.95,1703395998.56,1635288331.94,1581728025.48,1634683986.47,1671797881.94,452839936.57,281747680.65,37291261.75,45126300.53,59279289.44,19633413.23,151022213.79,0,18229275.28,7461626.70,0.0
3,交易性金融资产,0,2667387.13,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,176260.00,603890.00,35500480.00,32014286.64,0,0,1000000.00,0,0,0,4456935.00,0,63750.00,2567680.00,1682180.00,3484980.00,4076613.45,7076613.45,47723511.29,34746034.75,106746034.75,104746034.75,91123890.00,198021609.78,176605705.70,127561549.68,233883910.65,101137817.00,1137817.00,1137817.00,1000000.00,0,65000000.00,65000000.00,133452901.42,0,38103587.30,0,0,0,8000000.00,8000000.00,0,14000000.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,6715766928.93,5319295642.90,5086744190.72,5092484489.66,4972982300.13,3525785532.51,3597482593.87,3531207064.87,3769472019.57,0,0,0,0,0,0,0,0,0,0,0,1196281644.63,0,603919677.36,583040249.17,484524217.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0.00,0,1377970.00,15137852.81,1978273.02,5221511.28,5058945.72,8340955.54,31994013.06,8581204.95,10767609.28,134495552.92,6554548.94,3235637.60,99136625.67,14435801.03,3598032.29,660908.60,3015526.00,6661321.33,6848242.81,7541292.88,2356990.55,9391214.00,3783162.16,4338824.58,18278236.62,13790150.90,28519236.00,4419035.91,52632704.41,50010028.73,7181800.00,4378263.14,108412892.00,22702168.69,5643960.21,6810883.20,3921245.40,3133510.00,6427734.69,2319249.87,20484749.87,19760000.00,12727300.00,3984800.00,10450000.00,21190000.00,13463480.00,2957200.00,259320.00,6246233.04,392300.00,3020000.00,0,6450000.00,10015900.18,0,5115000.00,4553269.84,0,0,0,0,0,0,5000000.00,35000000.00,20000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,6715766928.93,5319295642.90,5086744190.72,5091106519.66,4957844447.32,3523807259.49,3592261082.59,3526148119.15,3761131064.03,2366413809.59,2747205459.34,2884388346.36,2946082006.40,627042969.20,661764914.46,998542471.13,655324298.14,1029451525.40,1125727175.86,1053369915.89,1189620323.30,658041622.65,596378384.48,580683258.62,475133003.22,421246750.66,420423190.19,553267277.55,630727116.24,325306008.59,261602981.94,182757020.04,207940072.08,355230378.44,369451575.58,270190982.21,241637378.12,472377412.66,694768553.40,783483516.08,475885849.88,204213520.68,219523489.33,423826384.64,224559484.77,554291305.93,401647969.62,163254895.94,161110090.88,217686190.20,220153296.28,163976995.53,92810872.51,181107439.50,153490939.18,71234911.38,93161606.17,49171940.59,44136205.32,36954149.09,41727841.89,27726821.99,64140739.32,37869678.55,47685976.89,8561670.33,12275939.61,10956003.41,23828443.30,16720268.15,123749746.47,58107979.56,30544665.86,65826768.21,38342143.06,15318058.76,29968298.81,37272241.13,12097056.05,49353735.47,25139644.48,0,26141200.64,18343114.24,0.0
8,应收款项融资,570000.00,5430635.42,11084720.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
