,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,160376870.45,93384022.87,263518744.22,85985208.96,125296165.47,75798835.37,109795255.31,363904235.57,247114895.72,331582079.86,170979898.91,234768718.92,269039869.83,342182491.43,609587517.24,486723702.72,449237452.67,329229575.48,631544998.63,700943907.90,72012290.32,128566761.91,72267537.56,297856896.43,213638144.17,280944155.83,342254337.15,592457576.58,252727873.30,187693209.67,235728159.12,573508057.15,250530197.51,349598629.51,521475198.40,831746203.61,376134474.03,373675847.62,456683925.58,442191137.86,342916933.02,225579483.40,270571785.10,317834879.71,167059524.64,216898367.46,306905948.53,430418360.28,222524705.79,228314041.13,226513487.83,343405210.54,188834946.35,177594164.35,363545110.40,387720895.56,172596704.37,186193322.87,299530294.05,296369906.18,110128539.44,123431506.09,164563532.68,298623024.64,247156306.18,273476023.48,301875104.58,321647531.22,185153437.97,236673961.78,310422474.02,350088860.83,82093501.17,261746142.24,115278576.19,192282435.47,252370297.73,86850889.24,69596969.25,66106079.54,0.0
3,交易性金融资产,0,20000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500460.00,0,0,0,0,0,0,0,0,0,0,0,0,70152208.25,70152208.25,40157481.19,16000906.09,0,15000000.00,1881464.36,4493876.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,201196082.87,109686182.60,176301650.45,53462853.27,116803063.56,131870454.32,115571137.92,72864776.33,0,0,0,83014931.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76821624.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,140222764.44,35041186.96,96890632.80,7825542.40,7271129.63,4920624.23,3166205.41,13436762.28,136097335.40,192897000.00,6755416.02,23815553.20,14034415.38,23223884.75,11147384.05,32703630.00,43649474.74,20260939.21,26038958.09,20633219.98,32625144.94,21057399.32,15351930.07,44907097.90,28294564.87,68255465.10,42437997.41,9694247.70,10455928.80,8348360.14,10960717.00,10080898.30,18365719.55,8126369.24,9673430.59,15551744.10,75406986.17,38200415.53,16338188.56,22517349.95,42175327.98,7673792.20,12700785.69,5783831.00,10827867.90,4054387.00,12570450.20,21566658.32,8985837.56,3131960.69,6594414.25,5112376.31,12860457.37,5176224.86,8319558.19,4686270.00,8270100.00,24526920.93,19273275.63,10719390.58,4300000.00,3554123.00,2983695.00,4599635.00,6305810.00,5386623.80,4502000.00,4500000.00,4600000.00,2000000.00,400000.00,16700000.00,0,0,0,0,0,0,0,0,0.0
7,应收账款,60973318.43,74644995.64,79411017.65,45637310.87,109531933.93,126949830.09,112404932.51,59428014.05,951058671.17,929938840.83,127540260.26,59199378.06,154523488.90,150029810.05,124566214.37,89911592.58,105997118.10,117725122.84,79373814.52,55646949.91,77407026.89,135206782.98,136462196.96,95836441.07,93533985.18,82016602.64,65029633.92,67127377.21,51581948.02,187402239.54,237272436.97,213870161.06,400251759.72,373700679.49,148701949.18,230529336.19,90235024.73,120273495.46,70308128.95,96127247.04,78217178.44,68033996.53,107532424.32,101446603.22,178201190.68,207638880.77,186889119.50,190541680.19,126801044.75,118002366.46,105148801.38,120698083.05,148920448.11,166216085.51,128305796.96,152408402.11,85744049.07,122730148.82,193922403.27,143922987.06,97301500.73,53498222.13,79361276.59,35388282.26,59538441.94,66434393.20,61357819.34,66625723.75,71440641.11,100664172.64,168802406.86,144298952.54,18810042.19,24554320.38,80954245.40,82164076.76,78146918.64,73598979.91,58725673.52,77548387.94,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
