,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030630,20030331,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,351122556.63,107502083.23,118231489.77,201401648.44,314161456.00,169690128.02,189182828.57,149561942.55,357394184.47,453668291.60,343043419.57,472329867.96,502119691.99,491066867.94,461608717.67,577206756.66,388625492.62,337588192.20,375500609.44,837613652.05,509263999.65,210603319.84,228252629.73,351844235.82,659638189.53,196116641.28,242006057.80,525183858.49,408585600.54,235303312.68,362661048.26,475386972.93,266784906.72,278248110.82,212284210.70,210572307.44,518848409.47,152758461.25,212615749.02,342450131.54,527629057.18,241529466.55,238227037.19,249844494.52,599616004.94,413550613.78,368669803.29,215879381.38,540192600.32,244316557.08,134652050.76,244836201.44,198929274.03,181484233.27,160381386.35,295849562.49,116348170.62,289809705.33,159052543.18,305253485.13,230242532.07,328850536.87,373912160.18,388950689.72,72425945.40,24384663.28,55815909.38,50354279.01,109727723.94,0.0
3,交易性金融资产,5380561.60,1380561.60,4061.60,1481081.60,2550999.63,3050999.63,2051328.67,1048439.58,4500300.00,0,0,1910060.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.00,0,0,0,0,0,2763310.07,5988768.00,0,0,2000.00,2000.00,6656850.00,8657088.36,0,0,0,0,0,0,0,0,0,0,0,0,1081180.00,1652118.00,0,0,0,0,1933200.00,1402875.00,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,50647677.35,78666828.29,93211990.57,80735572.08,206377714.47,211935894.45,286912437.62,236038548.71,0,219264804.08,0,392512686.10,0,138179193.68,0,0,0,0,0,0,0,0,107167731.02,0,0,0,67275084.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,4450000.00,3500000.00,9836600.00,11427600.00,5412379.87,2010800.00,3270000.00,4445185.20,2262300.00,2222300.00,152076300.00,152670263.54,281694593.44,770000.00,1600000.00,5349040.00,2877040.00,10789627.62,13173190.07,7587463.07,10735614.00,4160000.00,4098353.00,524600.00,3514600.00,9668181.00,3805340.00,9022564.80,75059120.12,13009615.00,6656378.00,19839978.00,31642104.30,4500000.00,5400000.00,14276500.00,13522523.45,18190251.59,3638875.51,12859763.45,0,400000.00,0,6916370.00,400000.00,950200.00,2281800.00,1800000.00,0,6113830.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,46197677.35,75166828.29,83375390.57,69307972.08,200965334.60,209925094.45,283642437.62,231593363.51,211345073.05,217042504.08,222382095.41,239842422.56,144229141.12,137409193.68,121790915.09,126018124.72,118857856.67,114574731.03,136548258.52,129623085.83,116195330.95,109661117.29,103069378.02,190074489.24,74686770.81,76405460.91,63469744.54,203541638.17,206538748.06,185635709.68,213403780.53,206940988.71,143007833.33,32425874.46,8933339.30,63057721.55,28618914.98,16539213.84,75578636.43,12833548.25,17967057.26,73490123.67,103128359.14,77617276.54,46512545.70,24796852.82,24444156.88,15252953.42,13377091.41,24986328.37,23804128.90,12832966.69,18164806.06,95463197.45,54927278.64,15111345.20,22578108.36,54281596.43,89456840.93,35135408.39,23692625.80,34506948.73,21501780.54,29944175.37,6004534.60,0,11346149.21,28594273.66,16023164.68,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
