,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3297890935.91,3527406949.17,2619326701.91,3260838968.03,3389234357.72,2428047410.08,2147138565.07,2453857323.12,2477028815.21,2474901711.24,2259441557.08,2616228627.31,2869755216.85,2717238442.31,2128458135.68,1681836953.16,945739975.77,680694809.40,482997421.84,606851635.14,808963376.68,980137188.41,567270884.70,812653140.95,977171814.20,842640896.69,903972985.55,650753968.54,797724311.37,894505651.12,653189645.56,449179326.12,469313741.57,456840184.52,446585257.08,528671205.69,534418695.36,578400142.19,705762683.59,648156016.15,830055588.25,646910616.69,614310477.28,566943162.66,271708727.86,240930584.89,290423137.64,143781882.35,242161687.34,150363772.18,129892354.85,73868414.28,90656860.05,74254706.33,109153113.91,168735939.34,239369714.75,183575536.48,214802017.49,157195069.94,240234196.46,178560998.06,182867713.59,266660812.88,266623920.64,239165437.25,272634073.45,261376139.02,254530720.18,232654240.01,202241873.49,0,294093999.24,0,307975023.71,234810000.00,287349286.93,166131686.72,160907299.67,110990159.99,122417393.86,103759892.65,91242000.74,0,88889667.23,0,192613961.07,0,362124524.51,0,466821746.52,346925120.56,0.0
3,交易性金融资产,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272100.00,272100.00,272100.00,272100.00,272100.00,267300.00,232200.00,3657594.89,4018124.69,3381271.91,2670729.47,2550415.01,3371423.89,4328745.39,5192690.52,20893853.11,23959456.47,22662096.50,18677358.76,4058548.05,4061754.45,2711330.56,13504746.58,8717984.71,8717984.71,9954291.22,9944291.22,14186723.45,14186723.45,14186723.45,14186723.45,15852599.50,15852599.50,16696348.93,16692259.39,33829172.77,33823772.77,0,34384792.73,0,33915983.14,0,33774173.70,31563538.26,24999737.59,34349970.64,29358924.74,42586481.61,52266888.43,0,56342665.79,0,45357273.52,0,56057522.86,0,36757290.69,19097691.69,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,216923663.25,105664491.50,78370539.85,79973193.40,64231267.94,88089246.66,67064515.20,51644714.05,46272600.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00,300000.00,200000.00,200000.00,0,0,300000.00,300000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3187215.47,0,3187215.47,0,3187215.47,0,3187215.47,0,0.0
7,应收账款,216923663.25,105664491.50,78370539.85,79973193.40,64231267.94,88089246.66,67064515.20,51644714.05,46272600.86,45864363.96,40558549.40,35535383.61,31564219.86,44763793.07,40962133.32,35756034.81,38772146.41,43029628.94,40331332.76,38471654.21,26585132.12,29302653.48,28838591.38,27803524.05,22208022.21,86616169.36,83326211.14,80402598.04,76584008.68,81724927.45,87869971.92,74424068.05,70557693.71,77848992.52,76828194.74,75347965.47,67935785.29,73367472.85,71102235.73,68650121.06,66938998.94,74818686.53,74146219.12,68698176.96,68605911.80,68837886.18,65736968.76,69079933.10,66415218.51,71114818.90,73251691.33,74125299.18,67243523.18,70150693.25,68789236.64,70364898.86,66308666.23,76184920.28,72070621.20,72158420.60,68630108.16,79461574.85,71560307.88,69829483.56,72239912.28,85265740.65,133393109.24,88114927.29,124797355.70,166187170.00,118751877.66,0,139812981.30,0,263068232.88,254310000.00,175474328.87,237989840.11,243678369.77,202508347.66,224714264.58,220387666.34,181545536.65,0,366101831.67,0,203253095.45,0,122836671.34,0,162000923.94,90500302.77,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
