,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,8491103026.78,15706467902.03,20609324639.88,20723549582.02,13966590824.50,10008180427.39,10039155061.89,12281139042.28,10596734234.31,9580886028.95,11175308615.95,11578180420.15,13694801086.33,13050572691.10,12681328830.56,2187634020.07,1061580114.62,992479547.01,1382919280.59,1159430176.24,1255394363.17,1577760165.28,1834323795.04,1892358150.61,2363855132.36,1797155271.65,2037096461.07,2026531640.86,2722773496.33,1854995314.34,1526123492.05,1887499995.84,2315831504.13,2252690610.02,2029224913.46,2055089880.84,2062640174.66,1788195083.62,1530473454.92,1604559060.93,1752091137.46,1669332464.06,1403471353.24,1465716703.60,1431106865.67,1258557295.06,1249655220.27,1278539464.86,1207750444.36,1107262686.13,919261117.80,1028035361.37,917859550.88,841939509.58,741300175.59,725706449.98,663577959.03,615074795.64,529882579.86,543027105.56,496264672.89,464584771.40,392371487.16,417477703.85,418085408.10,357203566.29,279385156.92,298711174.61,308062174.76,279641858.15,263039429.60,276338265.67,271525913.67,217829998.37,247005765.17,37430870.21,40147576.91,35087512.73,30900572.88,0.0
3,交易性金融资产,23502695456.51,33549700135.05,31275539830.98,37792179280.83,10423168419.44,11146107613.42,8895183692.05,8887647999.46,7767537278.15,5873286214.14,6298342679.68,6426018945.91,3853575331.53,5669932945.54,6827366115.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260085.20,4260085.20,4790095.80,4790095.80,5379800.00,10379800.00,379800.00,379800.00,273600.00,284000.00,273600.00,273600.00,351000.00,359680.00,0,310500.00,30000000.00,30000000.00,0,0,0,0,0.0
4,衍生金融资产,5378090.77,43741145.53,47624452.81,39126079.86,50745518.25,75343699.59,82616915.48,84229185.77,74315661.78,92133068.43,110100606.29,97638131.07,75928943.87,199100.00,1014216.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,62989385.53,318550205.91,408305006.32,0,491057022.47,193433529.24,620517293.00,0,0,0,116234371.96,171412587.82,233283149.63,0,138202408.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,62989385.53,318550205.91,408305006.32,541481451.31,491057022.47,193433529.24,620517293.00,182477376.92,163145781.32,160826484.18,116234371.96,171412587.82,233283149.63,150548230.55,138202408.45,725611.87,258790.92,347307.38,570791.29,820524.58,680272.85,778527.51,2250643.54,1312503.43,1237326.84,994657.95,2007758.97,620565.60,1201181.99,619394.27,384222.41,550695.42,1537850.14,848895.18,404739.13,455959.37,548547.34,566346.84,141192.88,3147680.01,5399952.26,2927927.56,3018457.65,2584051.32,4087240.29,2402178.35,6533751.63,3195757.01,3303709.83,2899370.26,228513.95,282811.83,17410648.20,318824.91,912011.21,5442360.45,3667314.72,4107142.43,4451464.24,6073035.68,6179624.17,3080810.01,397378.04,945585.99,311294.13,128022.54,483517.06,113029.72,222372.82,657389.38,511562.16,797881.66,551322.75,1523204.80,1749942.09,5128238.71,87475.05,362117.62,1029804.04,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,0,0,0,0,0,0,0,0,0,35355856.95,29638359.94,26651813.40,23567450.96,34089198.47,43833327.06,12763570.94,19927800.15,30796133.55,26266523.50,20846720.35,11549798.44,49164013.98,41199929.47,38084688.72,17770191.00,18480956.19,22049475.93,20891655.10,9024952.08,36142131.84,17101415.74,17806834.74,16524251.62,30973940.61,23084742.94,12913012.14,30295445.90,23101562.66,18865918.80,14944837.92,29898332.96,32493696.74,34294943.48,46735714.68,65658311.31,65874772.09,6576022.65,7476206.56,18717342.09,18114756.00,7987098.18,12166021.50,15926402.78,15121218.01,7217062.43,11973994.98,12838937.81,12216402.04,5758943.90,4205119.16,3964551.84,1313398.55,1407713.51,2435513.71,3345269.68,896665.05,4000000.00,4008168.00,8168.00,4370668.00,4000000.00,4000000.00,4000000.00,1736187.20,250569.08,4079226.47,3068819.47,1415951.31,6214532.85,0.0
