,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,41474629.49,57432164.85,41106408.08,125687619.65,63089886.08,48546578.65,69361668.33,100286697.50,85736504.33,99687373.29,194741969.35,243608688.91,218307178.03,328757386.32,414352240.55,937914596.19,150296981.46,156162072.50,80831257.62,166755544.72,130795764.62,190585610.03,152411923.76,297053475.98,185689233.04,193418730.67,222589890.28,182125614.25,233986412.74,240908401.19,293384469.31,309265367.29,193076455.98,179954158.52,174788793.68,251472282.39,277685378.96,301815583.71,384201377.63,413574305.18,420452601.49,238891098.28,129405757.79,144668943.54,106061890.41,93983885.79,112401822.44,147980230.47,118802175.14,103241768.70,64900953.68,104907944.69,71013076.61,75228630.93,59803990.28,75009208.99,44164233.59,39961034.85,44314257.10,47513926.34,37815287.49,36375709.46,40019603.22,56723623.44,57110187.24,59373225.17,50542346.13,59951110.17,49546347.89,50536332.10,67254545.60,77124651.58,116903379.73,171609700.97,14695234.32,23869627.82,19659764.38,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000.00,0,0,0,0,0,0,0,0,9164100.00,10023200.00,10366400.00,12545500.00,11100000.00,11000000.00,0,313900.00,313900.00,0,0,500000.00,1183635.51,683635.51,683635.51,683635.51,0,0,0,0,0,0,200000.00,0,0,0,0,0,0,0,6000000.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,346279524.57,370832210.35,352158685.03,383528868.97,556788546.85,568766663.21,551389479.39,655916853.50,0,815019921.04,0,702979837.21,0,684517738.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,12667975.77,8947776.25,13669708.86,20110855.87,11069890.00,21161977.44,20365978.46,20903223.81,21763683.14,10595850.99,14094000.00,20377720.00,19380150.01,21513606.88,12525552.20,11149756.51,11079390.00,16654976.80,14745458.58,14957458.29,14307810.00,27238547.00,24633432.71,33408523.70,40184760.82,45723550.00,51100550.00,67484890.70,64895430.87,46509611.71,61792937.00,89951934.08,62279518.53,62590929.46,42367806.33,51121539.47,69235539.21,53310352.83,61948523.79,70534298.63,38512104.19,28973875.49,20945679.05,21696053.92,15465860.00,33100329.45,20905161.51,19163600.00,17742667.00,37086064.00,20181000.00,4740260.00,8017000.00,8575800.00,8367135.25,7035972.39,3682052.00,4744661.50,3900000.00,4949000.00,2280540.00,6175000.00,3299800.00,3413124.00,3670000.00,2101160.00,3381310.00,3832603.77,1528000.00,1110000.00,592000.00,2252000.00,0,0,0,730000.00,0,0.0
7,应收账款,333611548.80,361884434.10,338488976.17,363418013.10,545718656.85,547604685.77,531023500.93,635013629.69,763063208.92,804424070.05,801373871.81,682602117.21,607419445.92,663004131.40,605939131.04,597906612.11,636651812.76,582364197.87,547250069.70,546121168.71,484636389.59,484348090.03,461792138.56,414565467.91,445034516.24,396347218.72,368787231.19,363784954.12,392559856.23,364283844.58,391517334.62,344256546.54,381191607.36,361536392.68,325287448.04,259155549.05,293379502.06,266927044.85,254831257.49,243284847.16,273476263.58,246032754.23,244307558.83,238999391.28,246126606.97,204019407.80,202693738.87,184989445.79,189434833.19,187895095.73,190380366.31,147583745.81,159451440.77,154858893.08,161796025.88,122566962.92,159561904.11,151646057.07,125878703.27,145341371.86,116475574.40,134689828.62,122909662.93,157999075.07,134447573.15,136866482.81,130942309.30,134576987.83,129059648.54,143687971.13,135944099.22,140815608.74,141103475.18,137994716.14,145320656.97,131816784.13,117285824.87,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
