,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,595264398.99,552688158.09,433811219.51,532177676.59,422022671.86,192801513.96,222579248.89,372869627.83,550899227.61,339788158.36,413562958.30,356796111.04,344825060.23,212107433.79,109951268.68,331235634.34,380489168.84,212599868.30,87799168.46,323235383.24,329509681.04,250828745.55,193144799.25,243106726.00,220021499.85,299620643.90,464409612.27,556339631.87,862284934.38,214256065.80,205860578.03,273521954.17,244334588.56,155315889.13,165882432.42,191275205.72,238252570.27,224163096.69,241335512.17,222689687.20,257141894.99,220583867.94,241264414.11,233131914.93,258636399.62,374430107.77,293241347.96,394294626.22,329293905.13,382062957.80,289180399.06,340428078.68,239582173.12,169835620.26,261379421.63,231428382.28,298470108.61,160102423.98,287500338.07,364770236.20,393114135.06,359804546.62,496087909.04,490567503.04,381445484.11,382946986.75,421785781.59,0,436316739.82,328308714.34,380740549.92,407250444.70,490783614.68,594811646.87,505197164.67,127762852.47,104942212.93,47052977.81,55158192.18,0.0
3,交易性金融资产,0,96881.59,2694491.72,2668970.77,0,103631984.97,1000462.36,317387.46,313485.09,106221305.05,136850562.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25764275.32,25764275.32,25764275.32,25774581.36,28617210.00,28617210.00,28617210.00,59305050.00,30469551.99,30469551.99,0,30000000.00,20000000.00,0,10000000.00,10000000.00,112134070.60,210000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,676952740.28,595242938.30,683936244.38,516350092.16,637316011.55,629416128.60,583945831.93,458994122.71,426998143.23,0,434708192.74,0,442361568.06,0,477419325.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,676952740.28,595242938.30,683936244.38,516350092.16,637316011.55,629416128.60,583945831.93,458994122.71,426998143.23,585055346.75,434708192.74,399341617.67,442361568.06,552432366.60,477419325.56,324028892.99,402043818.67,601026445.77,555972112.15,315277237.63,291389837.22,356463680.78,293214995.74,290464495.47,250911424.19,340196376.02,282601192.66,258070318.97,229570102.31,268647215.77,255325092.68,234334805.84,239973258.87,263087141.83,212204684.08,187468390.04,152803130.56,166887059.75,173267455.46,172609787.40,196794533.47,220847678.24,149054563.59,147697115.48,125432072.89,163584697.27,134172008.41,146342065.38,97193265.53,137186230.27,120516140.64,111682968.38,103821866.28,116651831.54,126038422.14,98163243.41,88454957.09,135997396.00,101419440.22,103849490.30,86682907.35,111205868.65,95872818.56,68318389.26,69672168.56,108506246.25,87766254.80,0,66502042.88,86869436.86,66080412.81,60591965.60,40336213.01,52911947.92,49322398.79,52169673.99,37612329.96,43457472.14,34415400.23,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,14747914.57,32422531.86,24943925.52,25089209.36,23050402.63,38402595.89,29806001.23,30157778.11,34853159.54,25643186.07,20733147.65,17641138.32,16752650.66,70376385.12,30205186.05,31565579.61,20178158.64,54895031.87,22278720.32,18618124.93,16268119.20,5310391.34,5454708.93,4188934.15,4089306.50,5936798.64,16926067.58,15623449.35,15903215.09,6986584.63,6463987.48,7523164.62,8598129.90,4306672.51,3361514.37,7069703.56,6505749.52,3560333.43,4120244.37,5572165.70,6661647.38,3535670.48,3151313.71,2747568.49,2591296.36,1098314.12,2171740.98,8175962.68,7458691.98,7644052.27,7654289.42,7502104.99,9535533.76,12706889.20,10421444.87,3142110.01,3692845.90,36939019.54,27655573.02,26261682.26,52797450.15,2226072.30,2945221.82,2053561.63,77683936.48,46205855.12,45080850.50,0,37980575.12,85073556.47,64665713.08,98071678.29,85492178.30,9303747.18,62641432.84,49345722.50,6166723.00,127952.69,162212.46,0.0
