,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,4377278845.82,3543583574.74,3017539159.62,3437995665.40,3968520324.29,4278326638.98,3244340895.57,4134369365.34,4656299955.04,3273649326.91,3364092482.60,3747006121.49,4968114468.63,3402834125.91,3335310582.13,3705441180.18,5158222708.20,3674784601.86,2818258605.55,3099909386.47,3365398744.74,3382665186.81,3521430371.62,4095234111.81,4748967664.82,4372304530.92,3806062872.38,4491339960.58,5256938666.09,4880453020.65,4217765722.00,4634868943.74,5384660897.50,5302935721.18,4315873210.25,4991472471.95,4453498997.29,4462621195.62,3591512203.78,2155351429.84,1698192625.94,1553748155.05,1162205054.33,0.0
3,交易性金融资产,3516647809.36,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000.00,715000000.00,600000000.00,0.00,600000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,101068482.88,106754772.52,81160102.36,77023384.57,65121888.85,86307942.15,64835283.80,56405957.76,48859158.48,0,55530542.45,57544643.43,55376853.61,0,69647180.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,101068482.88,106754772.52,81160102.36,77023384.57,65121888.85,86307942.15,64835283.80,56405957.76,48859158.48,77357365.62,55530542.45,57544643.43,55376853.61,61073504.17,69647180.21,30841072.25,58705955.73,49031106.15,33236503.09,30337494.77,30970594.01,33103278.36,25742872.09,34288386.09,41137273.05,37555456.96,23883032.39,35815207.01,26234225.41,41381487.78,28156799.45,24592827.91,50626338.68,41977361.56,29042427.19,36616276.47,31040924.92,58338803.52,41692553.03,40094544.80,24907439.36,23306249.76,27619544.89,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
