,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,124811861.97,103806783.66,205905552.92,597679945.05,666858701.14,1125941326.76,772744657.39,769516904.02,847156097.59,1039870547.28,901389957.70,856787055.08,377183530.24,520107845.36,749555566.80,1490155574.28,677260737.42,601536507.09,675520326.34,1211569996.42,175728953.63,114017182.44,176789542.25,349884734.00,199103394.61,142109019.04,174451355.14,282742109.81,149190445.12,133846440.27,165684592.73,338583110.60,360367819.19,420321503.30,552696578.29,987179245.41,550572213.48,704669238.83,840897045.77,970047310.77,1129455272.13,160380447.48,150440689.54,108529747.92,132169898.56,136538507.65,124470450.68,324214524.24,351818754.21,287483916.89,246508324.86,231397564.91,303852428.72,289849749.20,389094979.11,436059927.15,511264863.70,369763836.85,437715694.20,444485360.61,307179325.90,432691060.21,284330527.47,545292547.54,544094202.11,484945505.48,399157393.16,359616937.61,297795058.74,297845772.92,312857586.30,338054662.68,183071829.18,169613897.76,205845748.39,159718501.94,57459808.39,72215897.33,43200279.45,144954168.04,0,37731363.38,21397356.90,9581191.42,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00,500000.00,0,0,0,0,0,0,1000000.00,1650000.00,50000.00,0,0,0,0,0,0,0,40000000.00,40500000.00,30000000.00,30599225.60,28000000.00,25000000.00,25000000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,57136680.23,48581829.42,50715954.57,55774416.94,74421276.21,86253153.23,83607883.77,89173976.83,0,84995671.07,0,59133395.24,0,129068125.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,10830200.00,1212560.00,8907560.00,8320150.00,10160000.00,18396131.20,20225810.53,29995153.60,14334030.24,15725973.24,16550065.20,12365024.27,9984343.10,3454000.00,1649840.00,7402410.40,10624984.80,10888844.00,24040640.00,46221442.53,19810000.00,25240000.00,30450000.00,21450000.00,1800000.00,3580000.00,37515188.00,39416893.00,29100000.00,35794044.00,31020000.00,58760088.00,30589193.00,26539072.50,43720440.00,57163668.00,32187782.00,0,250000.00,0,551433.00,0,2225600.00,10346046.50,27964250.43,7061182.20,1727840.00,10262671.00,2075726.36,2000000.00,300000.00,0,1070000.00,2762189.00,148580.40,911008.00,4590763.00,10183217.60,2166500.00,10665578.00,43361480.41,68610930.36,71193589.60,133100188.90,270007407.00,273816914.20,224635781.36,167925000.00,252438228.84,119475811.04,78827700.41,69384000.00,40784000.00,49984000.00,75729000.00,54794000.00,54064000.00,31196400.00,43318350.00,21719430.00,0,13110000.00,0,0,0.0
7,应收账款,46306480.23,47369269.42,41808394.57,47454266.94,64261276.21,67857022.03,63382073.24,59178823.23,68928128.78,69269697.83,57306750.15,46768370.97,110344414.72,125614125.42,107543357.82,92509230.34,256254581.97,286192741.04,203076336.74,192837370.01,171649243.24,124424491.39,121096053.19,108222239.41,114197312.16,60501529.67,38093421.92,59219622.55,48423092.47,52956170.88,75245421.48,79328812.17,104279291.77,70426595.19,49895918.05,47925043.25,70149960.26,69812987.31,82401392.26,110051788.14,230284281.83,170068375.46,211894585.62,145264582.78,103084876.27,131205064.31,102697515.47,108980279.39,149156864.85,153742664.56,93802810.74,86407909.28,412440038.09,334940352.16,330938324.58,339654445.06,355424058.57,319802487.81,401764694.00,534604829.61,405652425.06,352525475.65,349137332.71,383502672.35,336447373.21,217294886.68,193551559.96,152775247.26,199199016.20,134643438.99,131386942.35,133602630.30,108655066.04,75872807.39,62632462.84,42070432.84,45505034.23,45400841.20,53965045.36,56088141.50,0,27043903.55,18363875.82,18813084.80,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
