,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,516065819.72,444974956.14,507572043.59,358201000.65,366640422.42,418922324.45,402221700.82,454184487.73,395381523.66,296434389.46,233921212.36,212017973.99,229595687.88,211617949.41,242654220.81,526591175.60,223589747.26,211575351.21,237289050.07,295675134.75,500919641.00,148337800.69,158628260.28,123645653.91,168044596.93,144698204.69,162398095.84,180226004.95,147733492.66,97176654.76,125791727.64,5856560.77,8283334.86,4887659.06,5802486.53,4647494.23,8892495.69,15251558.45,3153062.23,6056527.82,12766097.36,12898582.96,27624538.11,22085995.11,35085827.32,36463411.24,35296675.19,61445269.31,77437541.68,8132717.15,9072326.72,8354358.60,9142739.83,7898418.33,7328394.64,11024687.77,16613242.31,25189435.31,7496597.93,19110708.13,46917042.77,66479828.67,49923110.39,35895474.53,302246793.69,0,320422987.81,0,330936154.86,273324566.26,276256932.60,0,183509011.56,195819552.66,335594283.74,326256421.47,357613713.10,330612325.76,4531077.20,4377284.22,4918325.95,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11050000.00,13150000.00,17450000.00,0,0,0,0,0,23253356.80,23253356.80,0,23253356.80,15683227.23,15683227.23,50308180.60,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,935064163.41,917631182.20,969801092.20,1099924725.92,1058058563.02,907701149.63,935411211.58,785397091.05,891218961.26,0,843216648.83,0,910846628.06,0,925099671.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,352316696.64,332841410.95,312647192.81,450937908.84,416400989.42,285823093.35,285892567.39,155048883.26,253083549.01,207621333.83,189712520.60,156307358.83,150246226.79,153262869.89,107974234.70,225054921.64,274851282.34,295214792.58,317284627.33,271717192.96,267132668.56,310951004.10,331659911.95,317462771.35,305961377.48,227623401.71,210241431.22,243517725.20,361030637.75,388766669.81,239454146.22,245870.00,1049531.05,3247171.47,100000.00,276000.00,2109520.00,950000.00,331000.00,472293.37,4168700.00,1170300.00,835000.00,612675.99,1339696.70,2497593.06,2349600.00,3050004.75,3586435.32,4450930.00,1531567.30,937210.00,1305500.00,2372700.00,1111800.00,1914501.18,2373193.98,1489996.00,699996.00,1143244.00,402243.90,570000.00,542800.00,30000.00,2127650.50,0,2073062.83,0,1378353.40,240000.00,1780000.00,0,810000.00,861000.00,854574.18,450000.00,1735000.00,850000.00,875728.20,400000.00,0,0.0
7,应收账款,582747466.77,584789771.25,657153899.39,648986817.08,641657573.60,621878056.28,649518644.19,630348207.79,638135412.25,655533232.11,653504128.23,637338639.57,760600401.27,822378603.03,817125437.25,805230505.41,803229118.85,881729431.42,889559276.06,948253555.55,994168457.44,1176203803.59,1085044613.45,1040499140.32,1005644272.17,952816061.31,953226561.10,866558855.25,871215434.30,731723516.01,723310782.83,97950073.53,91082128.97,82989810.08,80417941.57,80528888.34,92579652.45,83785898.79,78378544.91,72693161.42,73554348.91,63666284.96,72180517.61,67368371.84,66299228.81,57636925.42,65412681.06,67367648.35,68259791.71,94858081.54,92722495.92,66376248.88,74891495.94,101126546.21,100449212.42,103171116.21,107778562.48,107078946.26,117307149.33,125972962.96,117129483.94,139872798.24,117517267.78,165267562.01,122150340.74,0,113834845.33,0,105717726.14,160822450.52,138368998.25,0,136748668.01,136533418.47,118648727.54,148801695.22,146811128.08,143909987.15,127180868.07,125039928.30,132881639.76,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
