,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3984556795.00,2669575053.39,2793435351.71,2774571558.77,3059134038.12,2019578927.59,2046165302.15,1382672659.43,1528636784.47,1337213108.17,1807909387.71,1834798910.99,1347495471.62,1132357243.58,798269008.12,1107043750.39,1952357746.26,1361663282.90,1567070581.37,865917978.28,956774804.24,579369391.21,36337047.88,26482743.81,16837034.04,86465020.30,72076101.02,108695963.12,77143479.18,81132758.03,230069101.11,61426280.38,58051399.31,84954982.93,121074823.20,55304622.94,128134369.54,70306545.95,126907856.41,191635296.25,194064434.12,260339941.76,314922851.10,242686569.77,141210283.46,57345190.47,147681616.54,97820261.69,44588299.60,87482854.96,49206970.04,163145305.38,19262805.40,68486347.27,101421065.00,114456657.07,107978121.73,132143752.17,106674762.79,167124619.84,135054350.54,124212928.17,146990105.82,195428685.54,175208386.44,60385394.51,73186390.48,0,47725416.15,73654675.57,67732807.78,89409293.36,114742081.52,248991884.46,196831007.81,300297641.97,97474178.98,127668261.40,281482974.71,12681841.12,23164438.49,17061497.36,0.0
3,交易性金融资产,466961630.20,485277195.64,528187183.28,575600467.55,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000000.00,210000000.00,0,158300000.00,0,0,18000000.00,18000000.00,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,6285814175.74,6724936191.58,6285859976.84,5045129694.68,6429821162.73,5834194996.14,5100472995.20,5238979015.95,6489116268.09,0,6482991959.33,0,7693138311.73,0,7285690783.67,0,0,0,6141532540.55,0,0,0,0,0,0,300869283.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,140821078.54,1229239805.51,1010256752.29,833281374.52,2355183424.10,2317411313.33,1336898386.15,1130468097.46,2160056041.80,1085505876.22,824284170.87,640475101.19,899786047.61,1177094661.22,1110365649.99,1193557915.92,1104375351.28,413547337.48,524310729.24,207913100.13,227210000.00,169420692.00,51126561.52,29374824.20,31794705.58,34963105.55,46081862.07,51612842.21,70343487.75,88674786.90,48592195.31,71029782.85,109695762.42,86572231.22,104215891.72,73572500.50,101070525.91,145547393.56,136265630.52,142914581.07,136370912.99,50915532.20,135827101.91,124977523.75,129787410.81,109816360.39,110297983.54,157947444.29,104829560.02,30304259.83,29019472.43,8352361.66,26561445.75,10145924.62,3401434.85,3406948.10,10416985.60,2626225.00,730000.00,3105000.00,6040000.00,818620.30,1825000.00,4303591.47,6198504.44,9393066.50,11859366.21,0,8652000.00,100000.00,1528926.98,6598000.00,2278172.65,2341000.00,13410000.00,2350000.00,1800000.00,15711824.00,418698.00,1950000.00,26015000.00,10800000.00,0.0
7,应收账款,6144993097.20,5495696386.07,5275603224.55,4211848320.16,4074637738.63,3516783682.81,3763574609.05,4108510918.49,4329060226.29,5292985244.33,5658707788.46,5926889852.88,6793352264.12,6593631401.84,6175325133.68,6037932660.94,5990223523.00,6501868267.46,5617221811.31,5814148907.78,5793111420.52,6445270970.71,339729630.46,311394848.54,332876367.50,265906177.83,309948864.33,299347048.28,263658655.11,268606044.59,318606522.00,258450682.12,237034960.39,273038410.47,269761408.39,287966286.11,251135773.50,247801393.33,266455471.56,259677812.91,244811828.30,279800044.32,231427200.09,210844398.77,239097201.34,337574413.66,307873784.79,232659172.81,200611863.30,214231156.94,212036430.12,196061399.30,204616172.47,190510650.08,181000963.28,225136695.32,241303824.67,377155570.63,424116415.73,430718523.21,421634157.24,591904840.89,565823377.28,586388274.93,591503384.05,619908999.53,605870027.46,0,616815160.26,642440215.48,632224936.31,526971875.93,559822597.54,596661742.30,521561233.82,582760963.85,518114183.47,527589208.18,450032893.52,242848924.43,253755521.29,258396227.10,0.0
8,应收款项融资,935576789.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
