,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,33309347000.00,32746991000.00,29508813000.00,29856655000.00,24289798000.00,15471830000.00,18972333000.00,26512303000.00,33407879000.00,26182073000.00,27569965000.00,29249328000.00,32349914000.00,26913150000.00,30373185000.00,37336644000.00,28025009000.00,20454352000.00,18448405000.00,18706907000.00,18115874000.00,14343653000.00,17338226000.00,18506981000.00,20903035000.00,15721676000.00,17322010000.00,15926247000.00,24126423000.00,15096978000.00,21687036000.00,14706500000.00,21471967000.00,13372300000.00,15748613000.00,14187560000.00,15383207000.00,9432715000.00,12545796000.00,9501801000.00,14496808000.00,8295245000.00,12428251000.00,8716644000.00,11480406000.00,5186826000.00,7704779000.00,6113788000.00,6483170000.00,3352903000.00,5607020000.00,2990861000.00,4311060000.00,3124279000.00,2980709000.00,3253884000.00,5573132000.00,2553031000.00,3797356000.00,4838625000.00,7598223000.00,2265397082.00,3902960081.00,2104159268.20,3785022000.00,1845422895.58,2931552447.68,1532582261.29,2939067567.68,1473369539.90,1981203930.66,1323321447.65,1733591585.42,2741999585.59,872905351.07,740548663.10,567940859.23,301084796.54,521282642.67,406897148.78,535166794.97,44966431.01,14304563.98,15661122.23,0.0
3,交易性金融资产,560662000.00,728303000.00,620193000.00,810411000.00,1476823000.00,1675577000.00,1555577000.00,0,0,0,0,0,0,0,0,0,0,32254000.00,79640000.00,205970000.00,240973000.00,542269000.00,366578000.00,158490000.00,217454000.00,113795000.00,104489000.00,132134000.00,106297000.00,79414000.00,91507000.00,99932000.00,95618000.00,655928000.00,1009251000.00,32248000.00,123365000.00,71335000.00,77776000.00,39447000.00,0,0,0,0,0,516000.00,76993000.00,98569000.00,123644000.00,17690000.00,24811000.00,0,16693000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2532096.22,185680.00,185680.00,185680.00,185680.00,367740.00,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,106065000.00,84541000.00,204652000.00,552633000.00,228117000.00,78856000.00,154904000.00,368300000.00,116794000.00,26707000.00,17864000.00,23679000.00,54857000.00,116115000.00,30426000.00,28924000.00,10110000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,20086990000.00,20334316000.00,22017786000.00,21062095000.00,22180194000.00,22475081000.00,23071299000.00,30439349000.00,27478677000.00,34101079000.00,35499360000.00,35259864000.00,30243961000.00,34682674000.00,36064295000.00,32952932000.00,29986713000.00,34312886000.00,32106553000.00,32850167000.00,30400439000.00,32857952000.00,28401073000.00,33155106000.00,28232729000.00,32359753000.00,32141858000.00,32167538000.00,30515910000.00,34079272000.00,29965572000.00,33556720000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,2550011000.00,2052945000.00,3707552000.00,4481015000.00,2676446000.00,1984493000.00,3500819000.00,4617975000.00,4643081000.00,3463358000.00,2563210000.00,3520977000.00,3417848000.00,2086771000.00,3276296000.00,3519519000.00,3287656000.00,3500671000.00,3884729000.00,5737182000.00,3493636000.00,4282220000.00,3436133000.00,3987639000.00,3611311000.00,3223529000.00,3516343000.00,5368265000.00,3214665000.00,1289877000.00,2444724000.00,2358794000.00,2710122000.00,779112000.00,2315032000.00,4343166000.00,1616565000.00,1578473000.00,2016122000.00,2202896000.00,1699681000.00,1656258000.00,1783880000.00,2876845000.00,1247510000.00,1658406000.00,1468327000.00,1969091000.00,1501773000.00,1244853000.00,1749838000.00,2067281000.00,2082892000.00,2258088000.00,2586278849.00,2421071042.00,2619611306.68,2639966000.00,1859103622.21,1252722737.09,1754261929.67,2192416437.01,799567138.41,490338171.52,192263276.02,111033992.82,24387433.18,10500000.00,700000.00,11327752.00,10556000.00,3960000.00,1170000.00,1200000.00,0,0,0,0.0
7,应收账款,20086990000.00,20334316000.00,22017786000.00,0,22180194000.00,0,0,27889338000.00,25425732000.00,30393527000.00,31018345000.00,32583418000.00,28259468000.00,31181855000.00,31446320000.00,28309851000.00,26523355000.00,31749676000.00,28585576000.00,29432319000.00,28313668000.00,29581656000.00,24881554000.00,29867450000.00,24732058000.00,28475024000.00,26404676000.00,28673902000.00,26233690000.00,30643139000.00,25977933000.00,29945409000.00,23873425000.00,23655733000.00,20016721000.00,22268653000.00,17563925000.00,17178972000.00,16478768000.00,18119555000.00,15319215000.00,16283185000.00,13324235000.00,12789482000.00,9972495000.00,10808521000.00,9281462000.00,8091636000.00,7098949000.00,6590203000.00,5829820000.00,7050904000.00,5329628000.00,5342120000.00,4373263000.00,3981576000.00,3441922000.00,4472794000.00,4155622000.00,3907528000.00,3652506000.00,3953907592.00,3245213012.00,2837415229.58,2155169000.00,2071053018.03,1750266683.80,2219188587.50,1710881956.35,1521759558.91,1555512108.56,1369849334.60,1390308087.73,962377103.05,681446349.41,649910324.51,685923788.35,373275513.42,175951770.03,226264721.87,151957395.89,116376904.73,81826682.66,54370663.10,0.0
8,应收款项融资,2430389000.00,3028806000.00,2352485000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
