,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2663561011.86,2767419442.80,3577303952.91,3388644465.57,4377386946.11,4376623352.98,3988704179.91,4229034586.32,4833747705.44,4602785266.19,4617337688.75,3552073045.82,3692892843.24,2967983205.83,3725399555.24,3425544828.49,3813318489.97,3236268703.53,2355804473.00,2220575789.06,3049750897.28,3316073088.27,2570081495.60,1433888095.58,1397467336.54,940994685.54,993431381.89,959028054.11,1668057655.49,1861987275.55,1694921238.16,1557439054.12,1986137095.37,1888700394.21,1893092469.46,1680953324.32,1146399897.32,846931829.48,760286363.37,1009215771.14,1073556170.54,924606203.69,850339629.75,826415227.11,742583206.57,1089657525.29,2245950275.21,2114517979.40,1874521686.49,1611799355.50,1726035616.82,449341462.72,582327208.93,577788531.72,393833973.76,353919070.25,457523205.11,318800279.46,401330180.88,348082263.81,396548664.11,57656372.08,57743755.50,51116948.61,30473674.22,0.0
3,交易性金融资产,0,0,0,0,0,0,0,23143260.36,2102242.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2273378410.02,2446010532.15,2250638684.23,2351352289.97,2251663321.74,1895466517.87,1587278777.05,1829242665.19,0,1580616158.88,1864940911.71,1662201882.86,0,1073190173.56,1210334407.03,0,0,0,0,0,0,0,0,925302820.73,0,0,0,971201994.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1056902.53,3471487.22,844721.28,3882017.54,8424238.81,4700750.77,0,335477.72,0,0,0,4438292.15,9825396.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00,0,0,0.0
7,应收账款,2272321507.49,2442539044.93,2249793962.95,2347470272.43,2243239082.93,1890765767.10,1587278777.05,1828907187.47,1414726309.92,1580616158.88,1864940911.71,1657763590.71,1515610802.55,1073190173.56,1210334407.03,1237772882.92,1109591223.31,1103073484.07,1106815638.04,1177933586.42,1175795764.58,1078868489.21,1020070591.15,925302820.73,1076523950.53,1053036160.72,990753704.31,971201994.42,890328432.96,862646631.56,739953936.54,839487485.52,845725074.16,876103330.39,797418501.45,838662996.57,599501743.16,801648761.66,640114904.35,706274939.46,780284029.72,747095877.18,742113050.70,580339533.37,695132104.11,890931914.44,726022233.34,637204309.76,499662262.32,405051387.07,271206547.36,372172720.93,284065691.43,198338574.03,220183827.94,303461358.42,268961293.91,229929345.40,196952467.04,211821814.50,169501640.81,217205705.09,124030848.56,128459564.96,48619260.49,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
