,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1666809910.47,1343548872.91,1401839516.30,2232947220.69,1539048086.32,1157963978.99,1291717893.32,1524094661.45,1507521702.58,1084597077.82,1253052587.41,1205201079.48,1098026495.81,1593131305.46,1546992085.60,1227802500.18,1154778571.39,729406089.99,898719535.21,834177551.02,787976577.91,871002398.70,785724421.99,678758844.32,765625461.87,1093954755.45,974923737.16,1276892354.83,1106957702.02,1331619599.43,1283450975.89,415556974.70,431493069.64,362801016.86,389010233.60,333550407.37,361044248.90,305736043.99,373197890.42,588684156.20,551794639.42,563779321.76,506717384.69,464510565.13,461674413.73,446802929.93,423361604.52,589911333.28,375848839.23,271858072.79,280541739.14,300795006.27,163020913.37,251369128.67,246296400.57,148198504.33,154250138.95,272234224.00,404369977.78,557778625.40,570354825.38,435712057.82,391483722.59,497442404.48,451988644.84,311977143.76,364388102.97,432652421.03,404382306.98,393768681.07,439578771.33,315569134.46,468714719.42,410359401.87,370108153.12,348237369.25,236250161.62,133367760.25,159631630.68,107241484.52,108996078.62,0,69409869.96,0,126835486.88,0,153000000.00,0,57684428.57,111603542.59,205824260.74,0.0
3,交易性金融资产,3637558110.60,3152888933.90,3513908315.00,3376110825.05,26279353.15,117434841.18,124261325.09,193536342.55,437874223.88,682369775.50,532394320.34,205295733.40,668987359.30,490115939.41,977947460.09,866958210.05,525983011.21,1760099379.04,1332886515.07,977931330.99,476647217.49,718693079.07,897753142.30,666482380.90,151995448.92,158909283.59,284975805.22,187465405.36,228681231.76,211976588.46,180347754.86,16001877.06,15218375.73,15547730.00,17732316.61,19041553.88,17505739.44,18200453.28,18685662.17,24110641.60,22979646.84,20721813.39,25807723.02,31801302.90,13227310.97,15578855.23,25670456.06,1889664.12,3367522.37,3619338.51,2457930.85,2141835.52,432040.81,57439847.40,472574.70,397964118.28,397919767.87,545398218.46,500391596.12,445389417.67,65436565.01,80267008.74,16446854.87,17029082.95,46680072.45,184821868.85,701880029.17,508142526.77,289312053.15,46941512.50,51126214.90,40767066.10,33537175.11,119749473.45,72285836.10,119123129.45,71042723.91,159120153.64,18274882.73,114962109.58,15800521.62,0,14661824.59,0,42359171.99,0,10995000.00,0,31610828.01,35610828.01,56131090.31,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,739655161.02,1719289108.56,1531932534.09,1127836701.89,938066324.22,218134777.67,243745501.01,293049307.97,291595233.26,0,0,0,0,0,0,0,0,0,0,0,53894474.11,0,0,0,6354399.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,170000000.00,170000000.00,0,0,0,0,0,0,0,0,5969969.00,182429.00,1170000.00,1739280.28,650000.00,0,0,0,10400000.00,0,0,0,688000.00,1790000.00,4754625.42,2801437.79,2373913.73,2993913.73,2752723.54,2059000.00,2068893.55,2139218.35,4147648.61,4031433.60,3241002.83,2727986.48,2917530.68,1179544.20,5647808.89,4747399.09,6740031.74,3114146.50,7483136.79,5947496.58,5581895.56,4308256.46,3758916.12,4417801.65,4546066.99,2508606.30,0,3498581.71,3512865.21,2497561.00,1957376.33,1184381.08,895331.85,952318.25,1793816.14,1164220.47,2413791.71,329946.69,1041000.00,1423400.00,80000.00,367235.40,3061.32,23956281.20,94091.09,2168792.70,1254078.11,5312130.41,2766583.14,6104890.82,0,4356750.41,0,3098475.68,0,0,0,0,213141.52,2511960.00,0.0
7,应收账款,739655161.02,1719289108.56,1531932534.09,1127836701.89,938066324.22,218134777.67,243745501.01,123049307.97,121595233.26,95949943.97,130495388.06,154416715.68,328678507.65,231878868.73,130532036.98,159041934.14,225971871.19,140446035.09,135533330.19,86137381.00,52155193.83,8910142.85,14426845.25,13448446.45,6354399.59,10561388.14,11495818.56,10004997.70,13951481.92,12895512.88,13062772.15,13368559.14,15820784.55,21740165.50,20013445.52,19897326.35,23832285.08,26128181.14,18709126.84,21621238.42,20819765.23,22165107.03,16597555.25,22067903.05,22353648.24,24089807.56,23637474.76,29450458.33,25074179.33,35917271.61,34438831.09,24998460.66,14541859.61,25674647.32,32075571.98,28254400.07,28749637.77,44055044.52,37774235.77,40917863.67,42201888.95,37533562.99,35594644.59,41797319.65,49126739.66,32919505.49,28889086.43,34550780.10,36446919.13,59738836.51,100589631.57,121624233.97,179300947.27,38212937.25,50159640.57,71013048.23,88630144.54,70079745.10,81506039.47,120756641.15,76763402.42,0,53871610.81,0,82609842.19,0,0,0,10682377.47,39311170.03,38584983.24,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
