,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2428155673.92,1998499423.40,2191683202.12,2236807902.47,2521076780.11,2020370237.34,1982187657.34,2018071729.41,2036980075.40,2246637023.72,2323083857.04,2871024537.97,2630286322.64,2650500325.91,2717874475.07,2194125806.01,2611752327.60,2349688325.96,1823279627.71,1719319183.71,1490786410.85,1484903111.23,1249013243.05,1040611028.21,1208327726.43,1306993907.57,1345429754.91,1168663006.14,1288752849.50,1161940618.95,1504431979.47,1556972970.17,2184938155.49,2003374061.13,1959453379.57,1316773864.12,1912804418.99,1910706822.13,1799348564.75,1654729281.61,1289525444.11,1065283769.52,851436771.40,979122186.01,1107095495.09,992142028.12,1069242554.43,1020225547.43,1292094081.75,1190702256.35,1337557803.01,924538545.97,695121736.96,684328613.56,790117838.27,626003144.81,686319235.01,561487269.02,745533511.91,571218428.48,583172583.25,504966409.57,404881957.87,389280127.43,568197720.93,461123706.32,617220245.30,489410969.46,464744388.76,510543206.95,589884595.97,486229741.00,511771845.61,362884188.71,236614632.94,377283935.04,400349230.97,271622125.17,176271235.95,189629925.75,164461521.09,0,147953709.19,0,81017376.74,0,57372000.00,0,80727578.26,41326917.15,35586442.90,0,0.0
3,交易性金融资产,2269038783.12,1799698839.17,1972220317.86,2238564243.06,115635783.97,135618620.63,142705563.88,118229422.60,124927551.03,142033322.20,129553369.99,149201111.56,146232583.64,128484958.96,114901437.53,94645212.48,56067817.96,83142920.07,28794674.65,0,0,0,0,0,0,0,0,0,0,24888.75,19733886.07,19452361.35,18734865.61,27066571.81,35918365.99,39929893.45,35010346.25,3893351.25,2830866.24,4237426.25,776526.25,3801506.25,3345221.25,44121.25,66716.25,6033403.45,28973287.85,27563683.97,1001926.25,53750175.90,22681128.85,0,62004091.84,50706002.50,35434236.03,26151474.63,95295088.02,95094975.87,98697762.52,288332062.13,226748269.07,308633679.45,267524849.79,316477878.89,337031061.32,263514644.60,352595395.11,214792260.38,79725642.95,83825233.55,51737658.05,51996691.36,37148086.36,148149822.14,103994434.91,120646851.28,110051189.66,222339742.59,464875042.29,401633020.57,7710089.91,0,6153663.99,0,5283268.00,0,17637000.00,0,17933961.55,19847921.55,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,161703503.49,149721764.63,153437715.98,137782163.84,134508139.71,140861039.36,146216770.58,228891576.68,115731015.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756368.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5823240.00,95680.30,215192.04,495265.91,0,138280.36,628000.00,0,1080000.00,0,0,0,0,0,500000.00,620000.00,120000.00,0,0,0,0,1800000.00,1800000.00,2000000.00,3109209.00,0,0,1430000.00,1430000.00,0,800000.00,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,161703503.49,149721764.63,153437715.98,137782163.84,134508139.71,140861039.36,146216770.58,228891576.68,115731015.69,114025350.16,123651702.21,120156600.03,128343279.62,144329384.32,144479448.93,137737886.34,127157402.54,150316896.02,164021800.92,170068888.90,133034670.90,136932433.76,152625103.78,146674974.10,128145731.88,145834899.22,159075977.67,158782530.76,126811304.91,157168266.55,160773814.86,122651071.78,93103811.00,109989453.46,113294068.77,118559426.32,92416820.51,141726425.30,122800784.07,103717867.37,85023525.29,88387993.67,87323681.74,174383594.69,165874922.57,196802230.76,186134153.40,182375442.71,152047731.85,160996231.40,189786804.06,166428145.60,165223875.87,167194088.36,141847381.96,164521257.05,145223627.08,184466551.52,215018643.12,168855796.25,140177863.01,142605024.62,166712186.30,105108886.47,110062476.11,142210349.84,87392104.00,127441639.74,95293193.33,104904116.96,79935064.75,75037094.33,77565676.58,68823314.04,48008915.29,39294330.15,30899203.82,42955343.41,39442965.85,55069250.27,56492331.77,0,24924043.58,0,12844655.78,0,0,0,8884263.89,876757.30,743636.95,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
